Time,X,Y,Z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,118.1375752,-5.297241584,10.90991188,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.5,0,-1.64,0,0,1,0,0,180,0,,-180,0,-180,,-61.86242475,5.297241584,169.0900881,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.847688,1.826186,-1.937088,0.1008267,-0.2779684,0.4257957,0.8551407,308.3455,321.1058,185.9465,,128.3455,141.1058,5.9465,,-10.20792475,146.4030416,-4.963411881,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02,1.84785,1.822349,-1.923093,0.1199791,-0.258416,0.4156039,0.8637706,308.7411,326.3579,180.6893,,128.7411,146.3579,0.6893,,-10.60352475,151.6551416,-10.22061188,,18.4802614,233.8700301,-224.4588071,324.6821017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0514193,1.847475,1.815724,-1.904902,0.1401068,-0.2309708,0.4063127,0.8728875,309.2809,332.8031,174.8435,,129.2809,152.8031,-5.1565,,-11.14332475,158.1003416,-16.06641188,,22.02632427,142.2030576,-115.6453217,184.6096124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0659883,1.846985,1.813153,-1.899515,0.1404126,-0.2246785,0.4033961,0.8758284,309.6724,333.958,174.1845,,129.6724,153.958,-5.8155,,-11.53482475,159.2552416,-16.72541188,,32.8738772,61.19376429,-26.16028427,74.22754922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0796884,1.846278,1.810525,-1.894738,0.1382468,-0.2207237,0.3998037,0.8788207,310.205,334.5487,174.0874,,130.205,154.5487,-5.9126,,-12.06742475,159.8459416,-16.82251188,,45.35915646,17.85134437,25.61213497,55.06455328,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.096414,1.845094,1.805691,-1.88622,0.1298095,-0.2186754,0.3947969,0.8828737,311.0721,334.4247,175.0627,,131.0721,154.4247,-4.9373,,-12.93452475,159.7219416,-15.84721188,,34.43483655,-38.50270987,80.53272399,95.67516015,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1077372,1.843951,1.803395,-1.883538,0.1232389,-0.2208397,0.3946603,0.8833376,311.2649,333.6367,176.2262,,131.2649,153.6367,-3.7738,,-13.12732475,158.9339416,-14.68371188,,18.52463018,-60.2644473,93.24638949,112.560449,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.130367,1.84176,1.799791,-1.879096,0.1117838,-0.2235057,0.393638,0.8846461,311.718,332.484,178.1212,,131.718,152.484,-1.8788,,-13.58042475,157.7812416,-12.78871188,,34.16591279,-34.01911474,70.00710917,85.00355933,,4.577520447,21.91311635,0.218183876,22.38718307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1522488,1.840168,1.798141,-1.87659,0.1015511,-0.2230079,0.3874887,0.8887111,312.7751,332.1098,179.3526,,132.7751,152.1098,-0.6474,,-14.63752475,157.4070416,-11.55731188,,32.90403837,-10.57904345,46.80909769,58.18662671,,-0.696248322,-9.205980812,29.01272146,30.44622885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1635869,1.839479,1.797926,-1.877158,0.09804131,-0.2220956,0.3867303,0.8896635,312.9735,332.0638,179.776,,132.9735,152.0638,-0.224,,-14.83592475,157.3610416,-11.13391188,,-8.825816438,13.18778913,14.14796681,21.25976911,,-6.575128871,-38.49058689,54.93169086,67.3962036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1852511,1.838051,1.79878,-1.881376,0.09876364,-0.2170268,0.3928322,0.8881599,312.212,332.7231,179.58,,132.212,152.7231,-0.42,,-14.07442475,158.0203416,-11.32991188,,-39.2389987,37.0970379,-21.47494889,58.11250012,,-12.9533074,-60.31949909,73.36031907,95.85388128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1967841,1.836616,1.799236,-1.885034,0.1009751,-0.2140703,0.3964114,0.8870378,311.7123,333.2278,179.189,,131.7123,153.2278,-0.811,,-13.57472475,158.5250416,-11.72091188,,-40.99672986,27.61415023,-21.34125045,53.83978197,,-20.07990948,-76.33700433,85.54295988,116.3964732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2187778,1.833818,1.801143,-1.893329,0.1031226,-0.2121414,0.4028606,0.8843445,310.8619,333.48,178.9959,,130.8619,153.48,-1.0041,,-12.72432475,158.7772416,-11.91401188,,-42.45321299,-18.89166754,12.84682353,48.21007437,,-27.22374942,-85.12191048,90.96016437,127.5171505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2302417,1.832452,1.803003,-1.899015,0.1030336,-0.2146764,0.4071808,0.8817607,310.3318,332.9154,179.3911,,130.3318,152.9154,-0.6089,,-12.19422475,158.2126416,-11.51881188,,-47.74651341,-85.88967829,68.71475714,119.9103174,,-33.17570981,-88.43172959,92.04675189,131.8840515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2513575,1.829465,1.806115,-1.911757,0.09770354,-0.2257144,0.4170574,0.8749686,309.2918,330.3281,181.5651,,129.2918,150.3281,1.5651,,-11.15422475,155.6253416,-9.344811881,,-50.07873259,-170.6782329,149.8701815,232.5940884,,-39.17983096,-90.31730214,91.27756909,134.2530031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.262708,1.828297,1.808013,-1.919388,0.09107403,-0.2357472,0.4238818,0.8697431,308.714,327.8443,183.7987,,128.714,147.8443,3.7987,,-10.57642475,153.1415416,-7.111211881,,-54.39912287,-238.4968214,221.3012806,329.870058,,-43.51563173,-92.13348172,90.07349665,135.9978803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2845172,1.826785,1.812123,-1.935541,0.07513762,-0.2559796,0.4406669,0.8571123,307.4514,322.2139,189.1598,,127.4514,142.2139,9.1598,,-9.313824752,147.5111416,-1.750111881,,-50.04244373,-222.5820942,213.4118824,312.3966491,,-43.11825021,-101.46908,97.15208168,146.9478978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.296766,1.826179,1.814232,-1.9434,0.0689983,-0.2634535,0.447986,0.8515516,306.9346,319.9234,191.3769,,126.9346,139.9234,11.3769,,-8.797024752,145.2206416,0.466988119,,-47.28667047,-190.3762237,183.9864656,268.9426617,,-38.41677277,-120.0194005,114.2213192,170.0794364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3177028,1.82495,1.818192,-1.960558,0.05972682,-0.2753889,0.462655,0.8405617,305.8379,315.8668,195.2914,,125.8379,135.8668,15.2914,,-7.700324752,141.1640416,4.381488119,,-58.43508275,-152.7064899,150.9563824,222.5348519,,-32.48026401,-139.5280431,132.566806,195.1845292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3292335,1.824211,1.819609,-1.970174,0.05783151,-0.277549,0.4703174,0.8357174,305.0943,314.5793,196.6168,,125.0943,134.5793,16.6168,,-6.956724752,139.8765416,5.706888119,,-58.85085489,-103.2920958,107.3720271,160.1918612,,-25.32229948,-155.2534938,147.8688749,215.8936552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3512939,1.822308,1.822534,-1.988478,0.05476531,-0.2804543,0.482592,0.8279198,303.9204,312.4852,198.8184,,123.9204,132.4852,18.8184,,-5.782824752,137.7824416,7.908488119,,-43.88766219,-58.53155783,60.00773288,94.62028408,,-16.42443484,-164.6452216,157.3650854,228.3453112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3732658,1.820157,1.824916,-2.006554,0.05642838,-0.2799441,0.4884978,0.8245102,303.161,311.9988,199.2626,,123.161,131.9988,19.2626,,-5.023424752,137.2960416,8.352688119,,-23.4613716,-34.189378,31.15615587,51.86574567,,-6.768234005,-164.6786164,157.3864993,227.8933212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3966388,1.817647,1.826378,-2.02532,0.05507306,-0.2826623,0.4922926,0.8214116,302.8721,310.918,200.2465,,122.8721,130.918,20.2465,,-4.734524752,136.2152416,9.336588119,,-3.659856619,-108.1749883,106.1695723,151.615305,,3.582221988,-156.8059946,149.5077688,216.6876212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4181239,1.813826,1.82603,-2.044558,0.0443501,-0.2932586,0.4992022,0.8141435,302.9804,307.2632,203.9042,,122.9804,127.2632,23.9042,,-4.842824752,132.5604416,12.99428812,,21.88020797,-204.0571282,200.4251392,286.8593584,,11.84245184,-147.5436737,139.7715069,203.5815647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4405595,1.809125,1.823411,-2.063962,0.02747206,-0.3112668,0.5058104,0.804061,303.8491,301.9234,209.078,,123.8491,121.9234,29.078,,-5.711524752,127.2206416,18.16808812,,36.17788408,-225.9982046,217.1500776,315.4967258,,16.19611679,-137.022444,127.5371843,187.891452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4629343,1.804946,1.820631,-2.082057,0.01345573,-0.3272266,0.5132467,0.7932966,304.6017,297.1354,213.6356,,124.6017,117.1354,33.6356,,-6.464124752,122.4326416,22.72568812,,50.60032589,-223.3225266,211.7737197,311.8997471,,19.95042567,-125.7782371,113.8071509,170.7930093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4847697,1.800215,1.816205,-2.099325,-0.004075668,-0.3465367,0.5189907,0.7813734,306.077,292.0553,218.4362,,126.077,112.0553,38.4362,,-7.939424752,117.3525416,27.52628812,,67.92572683,-207.9821394,192.1654926,291.2010495,,25.20351066,-119.0197203,104.3796701,160.2998013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4963239,1.797751,1.813927,-2.108097,-0.0115211,-0.3556692,0.5207795,0.7759868,306.866,289.9373,220.3366,,126.866,109.9373,40.3366,,-8.728424752,115.2345416,29.42668812,,75.45187829,-171.1123648,150.1485633,239.8270593,,30.64535835,-118.9650508,101.9167428,159.6209377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5180519,1.793303,1.808524,-2.123047,-0.0253863,-0.3733396,0.5215219,0.7668038,308.6611,286.4844,223.2877,,128.6611,106.4844,43.2877,,-10.52352475,111.7816416,32.37778812,,80.15680503,-136.152738,118.8777837,197.7235669,,35.36706818,-122.090698,103.5121288,163.9259859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5294964,1.791783,1.805611,-2.129057,-0.03218197,-0.3806481,0.5212516,0.7631305,309.5503,285.1867,224.4543,,129.5503,105.1867,44.4543,,-11.41272475,110.4839416,33.54438812,,57.34054437,-102.1719237,86.84047807,145.836582,,39.77169299,-118.9916031,99.60629938,160.1942697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5515814,1.786654,1.799601,-2.142902,-0.03811371,-0.3904171,0.5232076,0.7565552,310.3671,283.178,226.0388,,130.3671,103.178,46.0388,,-12.22952475,108.4752416,35.12888812,,9.310973814,-53.6002374,24.940271,59.84727897,,43.06486262,-108.5314029,88.76588054,146.673206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
0.5737081,1.7837,1.794577,-2.152874,-0.0309817,-0.3931627,0.5236179,0.7551739,309.9608,282.8185,225.555,,129.9608,102.8185,45.555,,-11.82322475,108.1157416,34.64508812,,-9.629067318,-6.5318001,-27.53405149,29.89159316,,45.64353208,-96.24388819,76.3895679,131.0785418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5962602,1.780531,1.789838,-2.161739,-0.02625782,-0.3960116,0.5211194,0.7555925,309.9406,282.8903,224.8062,,129.9406,102.8903,44.8062,,-11.80302475,108.1875416,33.89628812,,9.439249963,-15.43137745,-15.18522402,23.6181684,,45.43985481,-81.53455121,62.12119951,112.1236232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6182889,1.777699,1.78557,-2.168271,-0.02573463,-0.4026181,0.5194039,0.7532968,310.3762,282.1403,224.8686,,130.3762,102.1403,44.8686,,-12.23862475,107.4375416,33.95868812,,26.8563579,-57.82085394,27.98967856,69.62712989,,40.13753271,-63.39617687,44.69628634,87.33759091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6404201,1.774758,1.782266,-2.173262,-0.02954474,-0.4124819,0.5204437,0.7470771,311.1273,280.3345,226.0448,,131.1273,100.3345,46.0448,,-12.98972475,105.6317416,35.13488812,,37.92085618,-74.82279169,51.89617373,98.63901023,,31.8028441,-44.9303561,27.1177447,61.36391341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6628623,1.772229,1.779866,-2.176415,-0.03544609,-0.4214962,0.5206228,0.7416444,312.0677,278.8073,227.1814,,132.0677,98.8073,47.1814,,-13.93012475,104.1045416,36.27148812,,53.60026592,-67.8867549,55.39378989,102.7135432,,21.40938412,-27.67695888,10.4620864,36.52165157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6849168,1.770294,1.779461,-2.17624,-0.04566254,-0.4316489,0.519479,0.736027,313.5078,277.3137,228.5078,,133.5078,97.3137,48.5078,,-15.37022475,102.6109416,37.59788812,,64.69141314,-68.07452577,59.49969431,111.1725398,,11.64455574,-12.40694285,-4.662696438,17.64280725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.696183,1.768967,1.779191,-2.176446,-0.05068348,-0.43687,0.5190414,0.7329201,314.2298,276.5428,229.1709,,134.2298,96.5428,49.1709,,-16.09222475,101.8400416,38.26098812,,69.70058697,-66.26051268,56.25801328,111.4162978,,5.017849487,1.994194827,-17.65922682,18.46629141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7178664,1.768396,1.781516,-2.172403,-0.06152089,-0.4478886,0.5168819,0.7269416,315.8629,275.153,230.3344,,135.8629,95.153,50.3344,,-17.72532475,100.4502416,39.42448812,,47.95252138,-32.10114587,26.28493062,63.40997911,,1.359607808,15.35416056,-28.22105058,32.15628206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.735594,1.769144,1.784147,-2.16838,-0.06356729,-0.4496421,0.5151758,0.7268942,316.2279,275.1511,230.3151,,136.2279,95.1511,50.3151,,-18.09032475,100.4483416,39.40518812,,-1.004460401,27.81672694,-34.35837852,44.21851889,,-1.122536739,28.97065743,-38.51712056,48.20920718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7577771,1.770824,1.789246,-2.160728,-0.0565705,-0.4462253,0.5109336,0.7325501,315.7266,276.3876,228.8149,,135.7266,96.3876,48.8149,,-17.58902475,101.6848416,37.90498812,,-32.89907365,68.9433053,-78.37247806,109.4430158,,-4.099195626,46.40938001,-52.55687878,70.23431828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7799693,1.774276,1.795217,-2.150827,-0.04631374,-0.4390136,0.5069323,0.7403659,314.7679,278.2106,226.8372,,134.7679,98.2106,46.8372,,-16.63032475,103.5078416,35.92728812,,-54.95817473,88.14142578,-97.64577413,142.5622991,,-8.191682525,66.70781727,-70.21422671,97.19606052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8021827,1.779458,1.802596,-2.137928,-0.03161686,-0.4292995,0.5043758,0.7485369,313.2859,280.3017,224.4787,,133.2859,100.3017,44.4787,,-15.14832475,105.5989416,33.56878812,,-69.60222453,96.33828469,-109.7816988,161.7947964,,-13.92257171,88.30747615,-90.25911499,127.0384044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8135639,1.781826,1.80613,-2.13141,-0.0233669,-0.4240286,0.5033367,0.752533,312.4609,281.4232,223.1882,,132.4609,101.4232,43.1882,,-14.32332475,106.7204416,32.27828812,,-76.83620749,133.6145525,-144.014624,210.9427964,,-21.36406901,113.1607138,-114.1970971,162.1812183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8357615,1.788084,1.813365,-2.114938,-0.003938069,-0.4084544,0.4979232,0.7649981,310.6588,285.1677,219.3116,,130.6588,105.1677,39.3116,,-12.52122475,110.4649416,28.40168812,,-57.18620915,167.1477544,-164.8377603,241.6197872,,-29.8064101,140.8340522,-141.1619045,201.616804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8579352,1.794816,1.820142,-2.095782,0.007348593,-0.3955319,0.4898325,0.7768943,309.9229,288.8398,215.8739,,129.9229,108.8398,35.8739,,-11.78532475,114.1370416,24.96398812,,-22.82862915,161.5830819,-149.0341337,221.0009314,,-35.50565847,167.3062233,-167.272633,239.2324349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8692109,1.798244,1.823241,-2.08617,0.01150201,-0.3897443,0.4852284,0.7826369,309.7823,290.6164,214.2611,,129.7823,110.6164,34.2611,,-11.64472475,115.9136416,23.35118812,,-11.84020764,168.8825397,-154.5271783,229.2163859,,-35.57359726,188.8601638,-188.3167115,269.0665831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.890975,1.805626,1.828298,-2.065674,0.02118052,-0.3769553,0.475095,0.7948213,309.5383,294.5384,210.6478,,129.5383,114.5384,30.6478,,-11.40072475,119.8356416,19.73788812,,-15.2814735,189.0568926,-177.6493494,259.8755922,,-31.88186388,204.2180165,-202.9422057,289.6670336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9023176,1.809929,1.830197,-2.054959,0.02794477,-0.3693784,0.4698899,0.8012379,309.3188,296.7832,208.5009,,129.3188,116.7832,28.5009,,-11.18122475,122.0804416,17.59098812,,-20.90129351,212.9088107,-205.1897577,296.4285114,,-26.16001831,213.1795129,-211.0886136,301.1449054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9246331,1.817854,1.833042,-2.034976,0.0444351,-0.3518164,0.4590687,0.8145592,308.8178,301.8691,203.5669,,128.8178,121.8691,23.5669,,-10.68022475,127.1663416,12.65698812,,-32.04805174,255.0175638,-251.6940728,359.7373232,,-19.69592959,215.2586438,-211.3474557,302.3110326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9465155,1.826571,1.834168,-2.015109,0.06803736,-0.3293515,0.4496931,0.8274507,307.9065,308.0427,197.3898,,127.9065,128.0427,17.3898,,-9.768924752,133.3399416,6.479888119,,-40.04984717,293.4928869,-294.2844833,417.54691,,-12.85121524,209.7781183,-203.6157627,292.6284188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9577574,1.831105,1.834195,-2.005293,0.08124479,-0.3168349,0.4451574,0.8335765,307.4742,311.4699,193.9466,,127.4742,131.4699,13.9466,,-9.336624752,136.7671416,3.036688119,,-26.13770751,312.037078,-313.1545401,442.8499563,,-7.063549386,201.422652,-194.3248653,279.9698765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9799337,1.839042,1.833463,-1.986611,0.1071226,-0.2915181,0.4342877,0.845539,307.1677,318.5489,186.8496,,127.1677,138.5489,6.8496,,-9.030124752,143.8461416,-4.060311881,,-1.887664655,308.0179535,-307.9313984,435.5460585,,-2.710005029,193.6347099,-186.7966504,269.0626945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.002172,1.846576,1.830381,-1.969044,0.1306815,-0.2674516,0.4234373,0.8556243,307.3911,325.1497,180.2707,,127.3911,145.1497,0.2707,,-9.253524752,150.4469416,-10.63921188,,15.09346034,268.5953905,-268.5039031,380.0863617,,1.974041569,183.2823027,-176.5723128,254.5075264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.013646,1.85001,1.828593,-1.960711,0.1407467,-0.2572166,0.4186332,0.859521,307.6222,327.9077,177.5035,,127.6222,147.9077,-2.4965,,-9.484624752,153.2049416,-13.40641188,,19.42581772,204.6408786,-203.5490765,289.287881,,5.660475454,170.8947177,-163.7736889,236.7675373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.035452,1.856344,1.822986,-1.94548,0.1538361,-0.2429173,0.4123695,0.8644519,308.0302,331.591,173.8853,,128.0302,151.591,-6.1147,,-9.892624752,156.8882416,-17.02461188,,14.43092877,123.3669871,-113.1466461,168.0173465,,7.802066836,160.4325753,-152.7602144,221.6645361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.047076,1.858689,1.819567,-1.938952,0.1556841,-0.2386672,0.4112134,0.8658545,308.1482,332.4956,173.1836,,128.1482,152.4956,-6.8164,,-10.01062475,157.7928416,-17.72631188,,12.14507907,62.36772038,-43.5026152,77.00462986,,11.21775409,149.291562,-141.3104771,205.8700062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.069044,1.864208,1.813431,-1.925064,0.1559272,-0.2330915,0.4090255,0.8683624,308.4588,333.5262,172.5984,,128.4588,153.5262,-7.4016,,-10.32122475,158.8234416,-18.31151188,,18.05344695,58.52669239,-44.05609398,75.44693557,,15.67245137,134.0182234,-126.0328028,184.6368796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.080283,1.866616,1.810285,-1.918474,0.157986,-0.2296543,0.4068087,0.869946,308.7057,334.3145,171.9075,,128.7057,154.3145,-8.0925,,-10.56812475,159.6117416,-19.00241188,,33.76744749,60.33983427,-51.16734019,86.01879336,,18.03494542,115.4437829,-107.5820185,158.8282625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.102321,1.870172,1.803053,-1.906897,0.1594821,-0.2245811,0.398801,0.8746923,309.7099,335.4283,171.007,,129.7099,155.4283,-8.993,,-11.57232475,160.7255416,-19.90291188,,49.05239814,34.30124675,-21.61078935,63.63756365,,17.34247971,94.62319337,-86.86288389,129.612773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.124267,1.873452,1.796261,-1.896851,0.1569168,-0.2219128,0.3902811,0.8796661,310.8629,335.8247,170.9552,,130.8629,155.8247,-9.0448,,-12.72532475,161.1219416,-19.95471188,,32.642167,28.01828785,-11.26723921,44.46893523,,14.77650176,75.02665926,-67.43031111,101.9519076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.146548,1.877533,1.790908,-1.889176,0.1571154,-0.2169695,0.3883625,0.8817106,311.1469,336.6708,170.5057,,131.1469,156.6708,-9.4943,,-13.00932475,161.9680416,-20.40421188,,6.939394452,76.90095909,-62.01458952,99.03394377,,11.57538751,57.26150479,-49.92317901,76.84525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.168623,1.880402,1.786492,-1.883908,0.166087,-0.2050379,0.3875504,0.8832776,311.1719,339.2277,168.2131,,131.1719,159.2277,-11.7869,,-13.03432475,164.5249416,-22.69681188,,12.35588252,110.1843911,-102.8474872,151.2311922,,7.655171644,40.07524185,-33.78243418,52.97055335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.190689,1.882726,1.783489,-1.880386,0.1751855,-0.1946423,0.3829777,0.8858626,311.6922,341.5345,165.9659,,131.6922,161.5345,-14.0341,,-13.55462475,166.8317416,-24.94401188,,17.8612175,94.93948476,-95.6747177,135.963894,,3.116082091,23.93465256,-19.59183298,31.08725591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.202004,1.883521,1.782906,-1.879978,0.179688,-0.1904941,0.3816893,0.8864183,311.8296,342.5001,164.9531,,131.8296,162.5001,-15.0469,,-13.69202475,167.7973416,-25.95681188,,4.574715188,70.56935206,-73.29434426,101.8480357,,-1.92658277,8.692891212,-6.144044963,10.81791881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.224217,1.88513,1.782306,-1.879776,0.1854087,-0.1851696,0.3821095,0.8861874,311.7631,343.7396,163.6852,,131.7631,163.7396,-16.3148,,-13.62552475,169.0368416,-27.22471188,,-10.88971893,37.3502891,-38.58264814,54.79279891,,-8.33286294,-4.33524275,5.399905479,10.8346626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.235598,1.8856,1.782723,-1.880874,0.1865856,-0.1844054,0.3837729,0.8853806,311.5493,343.9547,163.4566,,131.5493,163.9547,-16.5434,,-13.41172475,169.2519416,-27.45331188,,-18.26425305,13.84044699,-15.880457,27.88063533,,-16.33750286,-12.23933706,11.25897104,23.31265322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.246656,1.885834,1.783313,-1.882072,0.187371,-0.1842147,0.3852673,0.8846051,311.3531,344.0518,163.3275,,131.3531,164.0518,-16.6725,,-13.21552475,169.3490416,-27.58241188,,-22.18866752,-26.30612952,24.04364079,41.98149687,,-22.90825725,-17.02483125,13.25872051,31.471047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.268849,1.885083,1.785483,-1.888125,0.1821319,-0.1905746,0.3898837,0.8823265,310.762,342.6893,164.6538,,130.762,162.6893,-15.3462,,-12.62442475,167.9865416,-26.25611188,,-36.53187744,-100.0544311,96.68303656,143.850884,,-27.05928837,-27.12484811,20.64551766,43.52240655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.290525,1.884228,1.789442,-1.895835,0.1710777,-0.2040648,0.3981144,0.8778353,309.7556,339.6825,167.5498,,129.7556,159.6825,-12.4502,,-11.61802475,164.9797416,-23.36011188,,-46.86308513,-147.4599405,140.9752005,209.3193492,,-31.34707475,-44.50259487,36.04281813,65.28556337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.313203,1.883216,1.794108,-1.905866,0.1590824,-0.2193027,0.4075641,0.8720611,308.683,336.1401,170.914,,128.683,156.1401,-9.086,,-10.54542475,161.4373416,-19.99591188,,-47.50119624,-139.6162051,130.7651502,197.1004131,,-35.19344024,-65.1601457,55.61216197,92.61282515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.334972,1.882479,1.799329,-1.916844,0.1515358,-0.2304372,0.4167665,0.8661647,307.6445,333.4619,173.3779,,127.6445,153.4619,-6.6221,,-9.506924752,158.7591416,-17.53201188,,-49.51419473,-109.0259072,98.90401556,155.3071416,,-37.25833716,-87.31372745,77.15341719,122.3295568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.346386,1.882066,1.802063,-1.922695,0.1491695,-0.2347946,0.4217804,0.8629723,307.0587,332.3773,174.3438,,127.0587,152.3773,-5.6562,,-8.921124752,157.6745416,-16.56611188,,-55.0079208,-68.45197923,54.55706296,103.3828706,,-37.56944727,-108.608602,97.87253983,150.9514022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.368542,1.881706,1.808341,-1.936366,0.1507755,-0.2389587,0.4315622,0.8566911,305.7583,331.4494,174.8864,,125.7583,151.4494,-5.1136,,-7.620724752,156.7466416,-16.02351188,,-52.77764015,-34.19313666,14.72950394,64.5879879,,-36.52309386,-128.6951224,117.5802553,178.1052704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39082,1.88008,1.81377,-1.951848,0.154027,-0.2422424,0.4388826,0.8514554,304.7143,330.8589,174.9971,,124.7143,150.8589,-5.0029,,-6.576724752,156.1561416,-15.91281188,,-47.02401011,-54.39926006,34.01377334,79.54541972,,-34.08516399,-147.1004081,135.529414,202.9003462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.413223,1.87793,1.818573,-1.968033,0.1526545,-0.2496037,0.4473577,0.8451424,303.6572,329.0153,176.4098,,123.6572,149.0153,-3.5902,,-5.519624752,154.3125416,-14.50011188,,-43.38534032,-115.7263168,97.31741892,157.3071778,,-28.93626407,-160.4969995,148.2248287,220.379659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
