TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot
1.81486,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.135715,0.8682607,-2.265551,0.01431733,-0.0005380723,0.9998779,0.006241846,359.2839,178.3596,359.9486
1.915988,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.134722,0.8679039,-2.26531,0.01413363,-0.0007108903,0.9998858,0.005312924,359.3901,178.3807,359.9272
2.026414,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.13413,0.8679212,-2.265081,0.01363211,-0.001684767,0.9998856,0.006344516,359.2704,178.439,359.8169
2.137081,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.133573,0.8675489,-2.265011,0.01305793,-0.002477561,0.9998949,0.00579442,359.3324,178.5052,359.7248
2.248121,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.133184,0.8671988,-2.265081,0.01325433,-0.003151729,0.9998928,0.005368915,359.38,178.483,359.647
2.358448,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.132435,0.8670058,-2.265229,0.01193026,-0.01220881,0.9998418,0.005015024,359.4087,178.6399,358.6078
2.458708,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.133137,0.86798,-2.26479,0.01227256,-0.02926827,0.999466,0.007783458,359.0674,178.6202,356.6565
2.569501,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.134049,0.8691041,-2.264526,0.01280218,-0.04408914,0.9988891,0.01061803,358.7198,178.5878,354.9612
2.680798,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.134962,0.8682095,-2.263917,0.01151953,-0.06458441,0.9978049,0.009024958,358.8828,178.7493,352.6054
2.792549,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.137093,0.8683001,-2.262084,0.01139511,-0.08819626,0.9959866,0.01011366,358.7304,178.8013,349.8924
2.892753,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.137387,0.8671438,-2.260535,0.009573185,-0.1138611,0.9934095,0.009043997,358.8455,179.028,346.9328
3.004562,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.139193,0.8640778,-2.258098,0.009427624,-0.1345234,0.9908656,8.425969E-05,359.8451,178.9308,344.5386
3.114767,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.143538,0.8624687,-2.254111,0.006145793,-0.1459515,0.9892173,-0.0104729,1.084442,179.128,343.2057
3.226292,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.146098,0.8629386,-2.251715,0.006280953,-0.1652652,0.986191,-0.00867743,0.8617129,179.1257,340.967
3.336541,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.146533,0.8626908,-2.249803,0.003363677,-0.1890196,0.9819164,-0.01003095,1.055878,179.4041,338.2021
3.437334,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.150034,0.862482,-2.248984,0.004661736,-0.2148786,0.9765767,-0.01017285,1.023685,179.2277,335.1747
3.547688,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.153222,0.8621414,-2.248063,0.007272279,-0.243334,0.9698415,-0.01197394,1.128024,178.8576,331.8191
3.647978,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.153763,0.8611172,-2.246833,0.005217326,-0.2670596,0.9635582,-0.01441122,1.431709,178.9825,329.0048
3.748359,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.153966,0.8619043,-2.246189,0.00316006,-0.2941931,0.9556414,-0.01378473,1.403153,179.189,325.7682
3.858798,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.155085,0.8645574,-2.245629,0.002125315,-0.3292892,0.9441764,-0.009755813,0.9753776,179.4018,321.5416
3.970454,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.156295,0.8672291,-2.245192,0.0024307,-0.3593369,0.9331661,-0.008492041,0.8080171,179.3903,317.875
4.080736,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.157915,0.8684859,-2.244365,0.00370187,-0.3840104,0.9232625,-0.01042855,0.9404641,179.1493,314.8255
4.19205,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.158443,0.8688102,-2.242528,0.003579522,-0.412584,0.910799,-0.01438687,1.332441,178.9459,311.2475
4.293087,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.159593,0.869247,-2.242183,0.005557027,-0.4387442,0.8984027,-0.01858381,1.634025,178.4928,307.9204
4.403068,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.160956,0.8694407,-2.242186,0.006200048,-0.4687513,0.8829555,-0.02497013,2.193959,178.0296,304.0356
4.503498,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.162432,0.8698865,-2.242726,0.008721706,-0.4958518,0.8678946,-0.0285312,2.342607,177.5086,300.468
4.605635,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.163602,0.8706771,-2.243138,0.0100138,-0.5204365,0.853258,-0.03156695,2.49008,177.1344,297.1763
4.715193,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.163984,0.8715729,-2.243473,0.01056957,-0.5477135,0.8359742,-0.03233337,2.434745,176.9539,293.4713
4.818357,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.163797,0.8732244,-2.243644,0.01036832,-0.5659534,0.8237954,-0.03083104,2.238598,177.0181,290.963
4.927196,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.163518,0.8758214,-2.243464,0.01213707,-0.5840418,0.8111176,-0.02891571,1.875682,176.9336,288.4386
5.036319,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.164641,0.8778376,-2.24298,0.01784524,-0.6003153,0.7989464,-0.03142844,1.649988,176.1999,286.1041
5.146812,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.168124,0.877782,-2.241434,0.02562031,-0.6152695,0.7867744,-0.04210976,1.990568,174.7105,283.8561
5.246947,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171446,0.8763298,-2.239269,0.03146144,-0.6298221,0.7740614,-0.05624291,2.719172,173.126,281.569
5.347173,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173407,0.8735678,-2.237825,0.03388699,-0.643837,0.7614772,-0.06691913,3.341055,172.0671,279.3385
5.458872,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.174319,0.8723201,-2.237243,0.03473162,-0.654199,0.7518442,-0.07448384,3.816297,171.3723,277.6573
5.568875,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.174897,0.8721698,-2.236893,0.03565179,-0.6659301,0.7408385,-0.0801533,4.0874,170.794,275.7668
5.668949,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.175052,0.8728473,-2.236561,0.03779868,-0.6766065,0.7307181,-0.08261918,3.99061,170.3605,274.0673
5.779869,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.17552,0.8738037,-2.236746,0.04052337,-0.6856738,0.7218388,-0.08460566,3.817099,169.9263,272.6071
5.890187,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.175553,0.874097,-2.236768,0.04301747,-0.6966187,0.7110851,-0.08502861,3.496733,169.6315,270.8602
6.001379,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.175866,0.8746119,-2.235947,0.04460827,-0.7080986,0.6988005,-0.09101801,3.671319,168.9517,268.8875
6.11269,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.175498,0.8750501,-2.235199,0.04622846,-0.7156418,0.6904587,-0.09479713,3.711981,168.4666,267.5729
6.212968,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.174259,0.8746426,-2.23516,0.04607307,-0.7140102,0.6923128,-0.0936473,3.662157,168.5842,267.866
6.323942,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173203,0.8745102,-2.235369,0.04577539,-0.7113683,0.6952571,-0.09207209,3.606356,168.7534,268.3323
6.423837,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173182,0.8752075,-2.235059,0.04761517,-0.7101943,0.6964819,-0.09093896,3.384862,168.7064,268.5482
6.535731,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173571,0.875702,-2.234686,0.04903849,-0.7083446,0.6982816,-0.09080725,3.287475,168.6118,268.8524
6.646595,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173135,0.8755151,-2.234755,0.04967761,-0.7062753,0.7005095,-0.08940724,3.157972,168.6858,269.2174
6.757565,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171937,0.8758388,-2.234928,0.04966943,-0.7040646,0.7031238,-0.08627209,2.945093,168.9548,269.6386
6.858277,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171544,0.8767586,-2.235049,0.0502275,-0.7035818,0.7037005,-0.08517971,2.820303,169.0015,269.7381
6.968311,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.17119,0.8768337,-2.2349,0.0510272,-0.7029566,0.7042379,-0.08542489,2.784472,168.919,269.8342
7.079538,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171228,0.8766767,-2.234672,0.05112571,-0.7021879,0.7048885,-0.0863169,2.859552,168.8407,269.9405
7.179646,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.170656,0.8775099,-2.234683,0.05139746,-0.702542,0.704708,-0.08473312,2.705737,168.9473,269.9146
7.290366,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169908,0.878244,-2.234869,0.05100978,-0.7024468,0.7051126,-0.08235794,2.549354,169.1741,269.9754
7.401681,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169773,0.8776991,-2.234972,0.05022047,-0.7016087,0.705925,-0.08302516,2.679487,169.1866,270.0977
7.512995,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169987,0.8774735,-2.234859,0.05068042,-0.7009534,0.7064858,-0.08350816,2.690764,169.1121,270.194
7.623544,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169053,0.8787121,-2.234692,0.05012763,-0.7017671,0.7059569,-0.08145576,2.55926,169.3222,270.1018
7.735741,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.167981,0.8791748,-2.234761,0.04907512,-0.7024918,0.7054612,-0.08013408,2.528323,169.5134,270.0096
7.835917,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.167989,0.8784584,-2.235013,0.04848466,-0.7023509,0.7055911,-0.08058386,2.614282,169.525,270.024
7.946487,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.167886,0.8780836,-2.235103,0.0484618,-0.7019119,0.7059455,-0.08131534,2.681078,169.4686,270.0812
8.057501,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.167672,0.8782189,-2.235036,0.04756517,-0.7023421,0.7056944,-0.08030359,2.66668,169.6227,270.0306
8.168295,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.166996,0.8776845,-2.235194,0.04495598,-0.703959,0.7042597,-0.08024349,2.850505,169.8331,269.7708
8.278985,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.166013,0.8776705,-2.235502,0.04344406,-0.7037161,0.7048696,-0.07781547,2.783087,170.156,269.8541
8.379377,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.166296,0.8770187,-2.23557,0.04329599,-0.7028097,0.705718,-0.0783973,2.854229,170.1239,269.99
8.490152,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.166278,0.8770531,-2.235418,0.04344223,-0.702265,0.7062638,-0.07828253,2.840761,170.1235,270.0798
8.600163,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.165734,0.8771354,-2.235413,0.04311989,-0.7021565,0.7064868,-0.07741676,2.799097,170.2211,270.1128
8.700404,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.165624,0.8770099,-2.235375,0.04304388,-0.702363,0.7063199,-0.07710865,2.77775,170.2517,270.085
8.811398,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.165028,0.8772446,-2.235226,0.04300509,-0.7027538,0.7060392,-0.07613327,2.69746,170.3332,270.0391
8.922084,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.164633,0.8775513,-2.23534,0.04428831,-0.7018725,0.7070512,-0.07411011,2.443248,170.3975,270.2159
9.033495,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.163035,0.8782136,-2.235185,0.04370717,-0.7021016,0.707527,-0.06744269,1.951947,170.988,270.2872
9.144786,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.162164,0.878989,-2.234791,0.04344333,-0.7008491,0.7091766,-0.0631804,1.645628,171.3592,270.5524
9.245538,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.164997,0.8777767,-2.233331,0.04475186,-0.6955436,0.7139359,-0.06717096,1.928812,170.9423,271.3424
9.34615,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.16822,0.8772703,-2.231451,0.0440636,-0.6901639,0.718747,-0.07165988,2.417937,170.6538,272.1268
9.456474,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171098,0.877395,-2.230491,0.04410911,-0.6842382,0.7245458,-0.07004205,2.357531,170.7987,273.088
9.556584,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.172425,0.876211,-2.230119,0.0416655,-0.6813108,0.7271154,-0.07336748,2.861334,170.7488,273.4939
9.667326,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.172026,0.8768725,-2.230472,0.03865072,-0.6828332,0.7257992,-0.07389467,3.123101,170.9524,273.247
9.767513,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.173453,0.8709536,-2.232424,0.02510152,-0.6762098,0.7320856,-0.0784917,4.644754,171.7567,274.2093
9.877507,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.171574,0.8761221,-2.232505,0.028873,-0.6744694,0.7349374,-0.0642216,3.178671,172.5726,274.707
9.988388,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.172181,0.8789634,-2.230798,0.03765528,-0.6807674,0.7282837,-0.06885306,2.809774,171.4442,273.6526
10.09971,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.170154,0.8819848,-2.229967,0.04218585,-0.6837949,0.7258264,-0.06181446,1.836082,171.6134,273.2812
10.19978,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169329,0.8830041,-2.229948,0.04323709,-0.6881507,0.721934,-0.05822901,1.407769,171.801,272.644
10.31111,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.17205,0.8829144,-2.227671,0.0539101,-0.6830968,0.7255372,-0.06378361,1.083134,170.4796,273.3613
10.42184,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.167927,0.881458,-2.228554,0.058934,-0.6872136,0.7222245,-0.05153772,359.6243,171.0272,272.8754
10.52219,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.169725,0.8792036,-2.228299,0.06367467,-0.6885366,0.7204941,-0.05245281,359.3067,170.561,272.6558
10.63305,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.165589,0.8774682,-2.228021,0.06525238,-0.693361,0.7156593,-0.05314571,359.1739,170.38,271.8828
10.73469,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.162737,0.881372,-2.227692,0.06622618,-0.6919037,0.7176341,-0.04341479,358.3191,171.0718,272.2228
10.84444,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.159922,0.8813611,-2.227447,0.06257579,-0.693669,0.716751,-0.0342882,357.8416,172.1044,272.0241
10.94468,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.161761,0.8776526,-2.228174,0.06670179,-0.6953971,0.7143004,-0.04181733,358.1073,171.1683,271.6827
11.04581,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.162233,0.879549,-2.226737,0.077377,-0.6871736,0.7212448,-0.04014113,357.2235,170.3878,273.0051
11.15554,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.161766,0.8833475,-2.22529,0.08118047,-0.679894,0.7278039,-0.03815069,356.8554,170.1947,274.1683
11.27122,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.161227,0.8860074,-2.224113,0.0820032,-0.681365,0.7265139,-0.03456753,356.4729,170.4113,273.9695
11.3807,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.160579,0.8858386,-2.222226,0.08096715,-0.6836134,0.7245427,-0.03398677,356.4769,170.5547,273.6209
11.49264,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.158556,0.8844376,-2.220907,0.07703504,-0.6870365,0.7217598,-0.03330708,356.688,170.9538,273.0859
11.60201,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.157397,0.8838,-2.221212,0.07420699,-0.6893285,0.7199143,-0.03229644,356.801,171.2799,272.7307
11.71106,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.157644,0.8832959,-2.222681,0.07369503,-0.6917821,0.7175658,-0.0332554,356.891,171.2573,272.3339
11.828,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.157623,0.8815279,-2.224406,0.07151286,-0.6933047,0.7161936,-0.03579576,357.2552,171.243,272.0709
11.9397,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.154955,0.878077,-2.224906,0.06472734,-0.6947416,0.7154666,-0.03538343,357.7473,171.8425,271.8446
12.04789,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152821,0.8763652,-2.225345,0.05850307,-0.6941911,0.7166119,-0.03381524,358.1227,172.4803,271.9443
12.15624,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152285,0.8759375,-2.226,0.05794026,-0.6947817,0.7161105,-0.03327317,358.1171,172.5715,271.8544
12.26489,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.151774,0.8754381,-2.226252,0.05786192,-0.6955174,0.715364,-0.03408933,358.1825,172.5148,271.7307
12.37212,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152506,0.8744218,-2.227186,0.05790096,-0.6954083,0.7154335,-0.03478128,358.2372,172.4561,271.7426
12.48141,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152076,0.8752004,-2.226531,0.0592034,-0.6953016,0.7154644,-0.03408,358.0767,172.4043,271.7653
12.58958,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152381,0.875363,-2.226232,0.05936219,-0.6955329,0.7152475,-0.03363408,358.025,172.4274,271.7319
12.69643,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.152469,0.8757751,-2.225842,0.05990747,-0.6952354,0.7155138,-0.03315053,357.9449,172.4201,271.7832
12.79779,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.153246,0.8767424,-2.225891,0.06177972,-0.6942689,0.7163392,-0.03212749,357.7216,172.3439,271.9452
12.91802,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.153192,0.8767105,-2.226384,0.06105154,-0.694639,0.7160789,-0.03131414,357.7092,172.4701,271.8922
13.02142,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.151706,0.8764054,-2.225922,0.05856769,-0.6950917,0.7159452,-0.02897841,357.7118,172.8627,271.8361
13.13639,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.151893,0.8775996,-2.225732,0.05992213,-0.6949487,0.716049,-0.02701164,357.4436,172.907,271.8719
13.24585,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.151855,0.8778147,-2.225183,0.06096609,-0.6954349,0.7154667,-0.02758518,357.4023,172.7768,271.7908
