TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat
8.530615,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3346935,1.207879,-1.959699,0.7614676,-0.03496283,0.647239,-0.005141873
8.642038,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3333756,1.207695,-1.957266,0.7665021,-0.03369827,0.641337,-0.005086236
8.752641,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3328072,1.207317,-1.952627,0.7779933,-0.027182,0.6276665,-0.004732191
8.863882,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3354506,1.208097,-1.939928,0.817888,-0.02197585,0.5749216,-0.006440923
8.974784,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3465141,1.208768,-1.916225,0.8956481,-0.01881089,0.4439834,-0.01842236
9.085788,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3702647,1.209449,-1.892263,0.9660032,-0.01060627,0.2569426,-0.02656803
9.186001,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.401868,1.209591,-1.878966,0.9981335,-0.002416187,0.05542376,-0.02553453
9.296836,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4412659,1.209359,-1.879995,0.9851059,1.949918E-05,-0.1711566,-0.01649126
9.397114,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4688801,1.208126,-1.893839,0.9400623,0.00243844,-0.3408616,-0.009509711
9.507788,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4901832,1.20667,-1.911896,0.8778086,-0.001264339,-0.4790092,0.0008704075
9.608161,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5005478,1.205309,-1.92423,0.83319,-0.002704527,-0.5529414,0.006566003
9.718845,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5068952,1.203748,-1.930624,0.8092603,-0.0004489196,-0.5873187,0.01242438
9.819348,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5100158,1.20291,-1.9326,0.8017699,0.002524538,-0.5973998,0.0164984
9.930263,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5117142,1.202884,-1.932146,0.8049492,0.00366186,-0.5931398,0.01511475
10.04084,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5141611,1.20217,-1.933067,0.8046434,0.004203348,-0.593428,0.01935364
10.14098,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5167984,1.202073,-1.935007,0.8006663,0.004095567,-0.5987939,0.01904283
10.2519,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5178521,1.202146,-1.935337,0.804196,0.00305746,-0.5940241,0.01987291
10.35219,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5180639,1.201888,-1.936174,0.8047941,0.00176247,-0.5932684,0.01832801
10.46302,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5177643,1.20176,-1.935822,0.8056108,0.002429415,-0.5921991,0.01689909
10.57386,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5168335,1.201952,-1.935049,0.8076497,0.002039995,-0.5894638,0.01517679
10.67421,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5157794,1.202244,-1.934013,0.808943,0.001328199,-0.5877582,0.01223521
10.78497,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5148438,1.202012,-1.93408,0.805914,0.002438176,-0.5919102,0.01178342
10.89639,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5123395,1.203178,-1.931419,0.8129706,-0.0004503552,-0.5822641,0.00686591
11.00723,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5068856,1.20531,-1.923749,0.8358423,-0.003107076,-0.54896,0.00102978
11.10782,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4956474,1.207348,-1.908995,0.8868185,-0.002517035,-0.462089,-0.004512262
11.2184,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4760141,1.208301,-1.892272,0.9429322,-0.0005314648,-0.3329715,-0.002923457
11.31857,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4514299,1.213152,-1.881558,0.9780607,-0.01951663,-0.2053231,-0.02930936
11.42926,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4269341,1.213412,-1.878237,0.994966,-0.02367886,-0.08913533,-0.0392039
11.54086,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4125589,1.210295,-1.879658,0.9998851,-0.002902241,-0.003241926,-0.01452201
11.65136,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4074987,1.208703,-1.880718,0.9991505,0.003452709,0.0379629,-0.01566545
11.76241,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4089079,1.209242,-1.880726,0.9992944,-0.001265509,0.03303071,-0.01783906
11.87352,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4117318,1.208952,-1.880779,0.9996585,-0.001646143,0.0184952,-0.01839003
11.97374,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4122684,1.209069,-1.881514,0.999706,-0.002556829,0.01550565,-0.01846498
12.08459,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4124058,1.210085,-1.882251,0.9996614,-0.006618914,0.01584606,-0.01954958
12.19552,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4127275,1.209758,-1.882865,0.9996917,-0.006684567,0.01436193,-0.01911888
12.30662,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4131802,1.209815,-1.883025,0.9997445,-0.006660194,0.01210769,-0.0178929
12.41784,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4128668,1.209047,-1.882322,0.999682,-0.004479364,0.01084873,-0.02232159
12.52866,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4121587,1.208672,-1.881782,0.9996865,-0.003808181,0.01140795,-0.02196071
12.62909,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.411818,1.209016,-1.881852,0.9996838,-0.00484508,0.01042206,-0.02236792
12.73988,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4115417,1.208838,-1.88186,0.999671,-0.004678221,0.009587372,-0.02332515
12.85068,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.411203,1.208998,-1.881971,0.9996805,-0.004879928,0.009679818,-0.02283604
12.95117,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4110931,1.208877,-1.88193,0.9997007,-0.004191684,0.009621989,-0.02209896
13.06205,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4112355,1.208504,-1.881621,0.9997209,-0.002998643,0.00819675,-0.02195398
13.17317,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4116473,1.208297,-1.881055,0.9997164,-0.002499197,0.008849873,-0.0219697
13.28402,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4117004,1.208027,-1.88084,0.9997126,-0.001471962,0.009062935,-0.02214597
13.38475,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4120724,1.207708,-1.880315,0.9997105,-0.001293598,0.009061061,-0.02225461
13.49504,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4120533,1.207655,-1.880054,0.9997088,-0.001143332,0.01009924,-0.02188699
13.60589,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4124075,1.207246,-1.879509,0.9997222,-0.0002710621,0.009404119,-0.02161042
13.70616,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.412247,1.207349,-1.879202,0.9997269,-0.0006302135,0.009139844,-0.02150282
13.81712,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4121379,1.207151,-1.878648,0.9997247,0.000210891,0.009054919,-0.02164582
13.92846,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4115975,1.207062,-1.878526,0.999715,0.000870209,0.009218557,-0.02200776
14.03936,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4104915,1.206929,-1.87816,0.9996656,0.0008284515,0.012828,-0.02244028
14.15042,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.400617,1.20741,-1.878997,0.9975305,-0.0003206547,0.06718892,-0.02045902
14.26132,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3792704,1.207732,-1.885286,0.980549,-0.003110853,0.1943418,-0.0273012
14.36209,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3535038,1.207941,-1.901164,0.9335018,-0.01312674,0.3564159,-0.03701213
14.47239,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3310615,1.206698,-1.933225,0.839694,-0.02590495,0.5405511,-0.04525084
14.5834,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3232126,1.20455,-1.963546,0.7439849,-0.03857123,0.6652539,-0.04935644
14.6945,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3221055,1.202825,-1.982427,0.6864139,-0.04711669,0.7235548,-0.05553772
14.79442,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3208571,1.201616,-1.989854,0.6701249,-0.0471393,0.7385589,-0.05693353
14.90535,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3194751,1.201202,-1.991815,0.6738696,-0.0442778,0.7354115,-0.05576127
15.00546,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3181337,1.20135,-1.992424,0.6792357,-0.04271052,0.730707,-0.05368361
15.11625,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.315892,1.201055,-1.994022,0.6822774,-0.04297239,0.7277458,-0.05510904
15.21662,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3140429,1.20099,-1.994989,0.684007,-0.04073174,0.7263119,-0.05428166
15.32747,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3123444,1.20051,-1.994941,0.6882261,-0.03923625,0.7223272,-0.05521519
15.43874,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3123593,1.200751,-1.995156,0.6880664,-0.03729996,0.7227416,-0.05308452
15.53894,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3135882,1.201553,-1.994565,0.6882458,-0.03559576,0.7230511,-0.04741146
15.64994,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.314504,1.201144,-1.99421,0.6898841,-0.03490657,0.7215217,-0.04741145
15.75002,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3143907,1.201086,-1.994462,0.6900381,-0.03434448,0.7214528,-0.04662437
15.85016,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3140532,1.200541,-1.99516,0.6898555,-0.03371688,0.7215375,-0.04843946
15.96098,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3142044,1.200763,-1.995162,0.6910189,-0.03397554,0.7204456,-0.04792473
16.07152,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3143345,1.200695,-1.994276,0.6929379,-0.0331639,0.7187136,-0.04677657
16.18269,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3135375,1.200075,-1.993402,0.6943459,-0.03084516,0.71749,-0.04626731
16.28272,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.312957,1.199917,-1.993064,0.6942171,-0.03027118,0.7176589,-0.0459572
16.39375,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3127097,1.20014,-1.992545,0.6945809,-0.03095475,0.7172877,-0.04579964
16.50475,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3123584,1.199855,-1.991946,0.695778,-0.03001464,0.7161744,-0.04567785
16.61573,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3120014,1.199761,-1.991625,0.6959428,-0.02909166,0.7160887,-0.045104
