TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
11.84523,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050431,1.243542,-1.499247,-0.7374305,-0.05069634,0.6734315,-0.01078348,5.122989,275.0596,356.9856,2.04652,1.347273,-1.496995,0.3079616,-0.616325,0.3253565,0.6476469,306.7704,272.736,180.2058,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077808,1.240483,-1.494518,-0.971939,0.05736953,0.2280757,1.710048,0,0,0
11.86736,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050383,1.243503,-1.499256,-0.7373745,-0.05063848,0.6734944,-0.01095631,5.131223,275.0506,357.0043,2.046336,1.347118,-1.496876,0.307783,-0.6163856,0.3254383,0.6476328,306.7786,272.7109,180.2421,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07773,1.240507,-1.494853,-0.9719645,0.05673724,0.2281436,1.726936,0,0,0
11.87858,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050358,1.243486,-1.499267,-0.7373762,-0.05062907,0.6734923,-0.01100727,5.134382,275.051,357.0094,2.046444,1.347147,-1.496901,0.3076618,-0.6165665,0.3254103,0.6475323,306.792,272.6708,180.271,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077698,1.240505,-1.494853,-0.9719985,0.05642653,0.2280965,1.716892,0,0,0
11.90065,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050527,1.24346,-1.499311,-0.737263,-0.05073596,0.6736079,-0.01102072,5.143977,275.0319,357.0013,2.046439,1.347291,-1.49693,0.3077056,-0.6166509,0.3252884,0.6474924,306.7994,272.6656,180.2587,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077775,1.240455,-1.494835,-0.9719443,0.05734181,0.2280684,1.722321,0,0,0
11.9229,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050467,1.243474,-1.499273,-0.7372613,-0.05095915,0.673595,-0.01089473,5.15312,275.0313,356.9734,2.046575,1.347294,-1.496925,0.3078449,-0.6161345,0.3250801,0.6480222,306.8062,272.813,180.1535,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077759,1.240496,-1.494936,-0.9718171,0.05764404,0.2285235,1.70632,0,0,0
11.94515,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050437,1.24343,-1.499267,-0.7372778,-0.05116908,0.6735603,-0.01094894,5.175181,275.0344,356.9618,2.04686,1.347256,-1.497049,0.3078301,-0.6158868,0.3251319,0.6482388,306.8027,272.8653,180.1333,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077784,1.240416,-1.494476,-0.9720619,0.05739619,0.2275886,1.835833,0,0,0
11.96725,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050262,1.243355,-1.49923,-0.737226,-0.05125884,0.6736093,-0.01099875,5.186413,275.0258,356.9586,2.046954,1.346926,-1.496827,0.3076575,-0.6162023,0.3250861,0.6480437,306.8223,272.7952,180.1803,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077632,1.240378,-1.49436,-0.9721139,0.05774916,0.2272479,1.802096,0,0,0
11.98983,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050141,1.243341,-1.499221,-0.7372594,-0.05145128,0.673557,-0.0110662,5.208098,275.0319,356.9497,2.046893,1.346995,-1.497029,0.3075494,-0.6162996,0.3249728,0.6480594,306.8423,272.7851,180.1854,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077543,1.240337,-1.494259,-0.9722509,0.05772899,0.2266883,1.884361,0,0,0
12.01171,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.050012,1.243305,-1.499225,-0.7374371,-0.05169725,0.6733422,-0.01114874,5.236143,275.0626,356.939,2.046887,1.347025,-1.497028,0.3074188,-0.616197,0.3247997,0.6483055,306.8699,272.8289,180.1603,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077428,1.240313,-1.494353,-0.972289,0.05786523,0.2264348,1.845541,0,0,0
12.03396,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049914,1.243313,-1.499238,-0.7375033,-0.05181833,0.6732578,-0.01130262,5.258626,275.0744,356.9431,2.046634,1.347263,-1.497053,0.3071595,-0.6159145,0.3245258,0.6488339,306.9181,272.9263,180.1115,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077345,1.240265,-1.494334,-0.9721291,0.0581198,0.2270624,1.860911,0,0,0
12.04523,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049856,1.243323,-1.499258,-0.7374846,-0.05178116,0.673279,-0.01142698,5.265023,275.0717,356.9564,2.046583,1.347278,-1.497085,0.3070799,-0.6160038,0.3245246,0.6487874,306.9253,272.9049,180.1295,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077296,1.240268,-1.494436,-0.972214,0.05825594,0.2266639,1.930611,0,0,0
12.06729,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049659,1.243323,-1.49916,-0.7373972,-0.05141182,0.673398,-0.0117194,5.255978,275.0574,357.0091,2.046564,1.347166,-1.497179,0.3068702,-0.6163167,0.3246306,0.6485364,306.934,272.8176,180.2019,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077131,1.240275,-1.494348,-0.9722319,0.05859604,0.2264916,1.909123,0,0,0
12.08945,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049798,1.243338,-1.499182,-0.7373133,-0.05127373,0.6734995,-0.01177936,5.248549,275.0432,357.0243,2.046394,1.346724,-1.497183,0.3064964,-0.6164042,0.3249558,0.6484671,306.9369,272.7564,180.2958,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077206,1.240306,-1.494765,-0.9723417,0.0583798,0.2261283,1.878053,0,0,0
12.11171,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049759,1.243286,-1.499201,-0.7372923,-0.05125241,0.6735241,-0.01177264,5.246128,275.0396,357.0252,2.046422,1.346799,-1.497137,0.3064817,-0.6164105,0.3249088,0.6484916,306.9426,272.7604,180.291,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077121,1.240298,-1.494557,-0.972311,0.05786184,0.2263992,1.92302,0,0,0
12.13393,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.04979,1.243233,-1.499229,-0.7371153,-0.05134764,0.6737073,-0.01195983,5.267922,275.0102,357.0323,2.046345,1.346931,-1.497242,0.3064316,-0.6165504,0.324687,0.6484934,306.9676,272.7534,180.2795,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077172,1.240236,-1.494391,-0.972562,0.05808668,0.2252142,1.98428,0,0,0
12.14525,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049812,1.243211,-1.499268,-0.7370927,-0.05140267,0.673727,-0.01200488,5.275976,275.0065,357.0316,2.046287,1.346894,-1.497254,0.3063345,-0.6167029,0.3245887,0.6484434,306.9853,272.7286,180.2922,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077151,1.240206,-1.494332,-0.9726914,0.05791939,0.2247447,2.019315,0,0,0
12.16723,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049705,1.243188,-1.499267,-0.7369782,-0.05148391,0.6738481,-0.01189007,5.273453,274.9867,357.0147,2.046431,1.347243,-1.497395,0.3068428,-0.6165713,0.324338,0.6484537,306.9637,272.792,180.1914,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077139,1.240175,-1.494392,-0.9728036,0.05812595,0.2241506,1.968097,0,0,0
12.17863,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049753,1.243191,-1.499286,-0.7369559,-0.05148194,0.673874,-0.01181294,5.26721,274.9826,357.0081,2.04642,1.347279,-1.497395,0.3069333,-0.6165388,0.3243122,0.6484547,306.958,272.8032,180.1751,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077054,1.240167,-1.494501,-0.9727471,0.05831919,0.2243615,1.916062,0,0,0
12.20058,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049785,1.243209,-1.499287,-0.7368846,-0.05161953,0.6739401,-0.01188928,5.284464,274.9708,357.0034,2.046448,1.347246,-1.497355,0.3069074,-0.6164696,0.3241595,0.648609,306.9745,272.8372,180.147,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077143,1.240113,-1.494268,-0.9727135,0.05846891,0.224494,1.884128,0,0,0
12.21178,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049769,1.24322,-1.499287,-0.736883,-0.05166018,0.6739383,-0.01191225,5.28968,274.9707,357.0022,2.046482,1.347114,-1.497398,0.3068466,-0.6165404,0.3241088,0.6485959,306.9845,272.8262,180.1537,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.077111,1.240123,-1.494358,-0.9726808,0.05900539,0.2244827,1.838212,0,0,0
12.23377,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049645,1.243274,-1.499255,-0.7367207,-0.05153054,0.6741242,-0.01199011,5.284021,274.9432,357.0175,2.04577,1.346082,-1.497432,0.307,-0.6155506,0.3250339,0.6490004,306.8849,272.9511,180.1588,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.076948,1.240189,-1.494907,-0.9725843,0.05992051,0.224671,1.823856,0,0,0
12.25594,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049725,1.243278,-1.499264,-0.7366676,-0.05157483,0.6741843,-0.01167928,5.263428,274.9332,356.9874,2.04822,1.346702,-1.497149,0.3071512,-0.6161245,0.3254132,0.6481937,306.8366,272.7719,180.2679,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.076977,1.240206,-1.494874,-0.9725306,0.06001058,0.2248604,1.835775,0,0,0
12.27829,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.049729,1.243274,-1.499197,-0.7366449,-0.05186548,0.6741886,-0.0115778,5.280065,274.9292,356.9561,2.048498,1.347075,-1.497527,0.3072124,-0.6159759,0.3251501,0.6484379,306.8556,272.8385,180.2056,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.07703,1.240183,-1.494512,-0.9722472,0.06058342,0.2259204,1.827912,0,0,0
