TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.2216367,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110897,1.239189,-1.738183,0.01096203,-0.006550287,0.9999158,0.002298516,359.7284,178.7456,359.2523,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.118926,1.24347,-1.710952,0.01624876,-0.05842315,-0.9981512,0.8732282,0,0,0
0.2409398,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110372,1.238767,-1.738187,0.01170072,-0.003991353,0.999921,0.002292295,359.732,178.6602,359.5457,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.124131,1.24336,-1.710643,0.007232827,-0.05438377,-0.9984883,0.8788089,0,0,0
0.2627879,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110401,1.238571,-1.738298,0.0128301,-0.001860154,0.9999138,0.002109658,359.7555,178.5302,359.7899,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.116783,1.243022,-1.710956,0.01686524,-0.05559848,-0.9983026,0.8801374,0,0,0
0.2849989,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110126,1.238418,-1.738226,0.01420809,-0.0005775064,0.9998988,0.000569596,359.9338,178.3719,359.9348,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.134873,1.242777,-1.709844,-0.004819741,-0.04750493,-0.9988448,0.9210751,0,0,0
0.2963268,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110369,1.238346,-1.73821,0.01481469,0.0001600078,0.9998903,-0.0002005822,0.02325414,178.3023,0.01799301,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.13501,1.242618,-1.709772,-0.005691537,-0.04793498,-0.9988294,0.9097681,0,0,0
0.3186808,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.110003,1.237867,-1.737898,0.01543328,0.001086954,0.9998773,-0.002480937,0.286183,178.2317,0.1201545,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.118117,1.242279,-1.710627,0.01662993,-0.06004152,-0.9980511,0.9643046,0,0,0
0.3406521,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.109684,1.237445,-1.73754,0.01559615,0.0009114174,0.9998674,-0.004607211,0.5295139,178.2132,0.09619709,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114002,1.241973,-1.710911,0.01021511,-0.06567807,-0.9977821,1.01354,0,0,0
0.3626942,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.109347,1.237062,-1.737,0.01503542,0.0002000455,0.9998655,-0.006546825,0.7504761,178.277,0.0116417,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.122604,1.241694,-1.710011,0.01105775,-0.06587811,-0.9977512,1.152754,0,0,0
0.3852514,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.109061,1.236456,-1.736396,0.01367,-0.0008041908,0.9998723,-0.008243144,0.9432569,178.4326,359.8949,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.080102,1.241512,-1.712239,0.05301719,-0.06892709,-0.9961993,1.19183,0,0,0
0.4073548,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.1092,1.236024,-1.736012,0.01205655,-0.001133192,0.9998893,-0.008643787,0.988879,178.6171,359.8582,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.080506,1.24113,-1.711787,0.04195034,-0.06933574,-0.9967,1.596092,0,0,0
