TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrotFocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.948837,1.27032,-2.024463,0.097696,-0.01890847,0.9925367,0.07049076,351.7424,168.8562,358.6242,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2103598,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.89193,1.243746,-2.010486,-0.05944634,0.005731314,0.9949629,-0.08051127,9.17962,186.9362,1.217583,1.547435,0.8461418,-2.635109,-0.7977027,0.5805014,0.1539038,0.05479183,289.4383,326.8615,15.91723,1.389357,0.8522724,-2.745875,0.8284152,0.1047946,0.545837,-0.06934217,14.43763,66.75758,359.9712,None,False,False,1.890722,1.242778,-1.981457,-0.4039219,-0.465621,-0.7874171,0.6800302,0,0,0
0.2221589,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.892,1.243773,-2.0104,-0.05930099,0.006052332,0.9949893,-0.08026832,9.149695,186.9217,1.251549,1.547434,0.8461792,-2.635084,-0.7979825,0.5800547,0.1542732,0.05440879,289.5183,326.7695,16.0083,1.388979,0.8523172,-2.745815,0.8283823,0.1050089,0.5458344,-0.06943183,14.464,66.76008,359.9765,None,False,False,1.890582,1.242822,-1.981294,-0.4028044,-0.4630589,-0.7894998,0.6688924,0,0,0
0.2435585,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.892226,1.243766,-2.01012,-0.05894594,0.00673078,0.9950107,-0.08021124,9.13891,186.8866,1.326197,1.547589,0.8461256,-2.635095,-0.7984257,0.5793744,0.1547779,0.05371683,289.6434,326.6284,16.16166,1.389198,0.8523177,-2.745875,0.8283511,0.1054048,0.5458006,-0.06947002,14.50461,66.76155,-0.00184225,None,False,False,1.890347,1.242864,-1.981001,-0.4029509,-0.4617984,-0.7901654,0.7112265,0,0,0
0.2549208,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.891935,1.243726,-2.010037,-0.05877438,0.007146197,0.9950199,-0.08018719,9.133518,186.8705,1.37241,1.547523,0.8461158,-2.635087,-0.7984521,0.5793526,0.1547158,0.05373923,289.6441,326.6531,16.14028,1.389175,0.8523151,-2.745877,0.8283575,0.1053414,0.5458059,-0.0694482,14.49711,66.76141,-0.003783143,None,False,False,1.890569,1.242917,-1.980866,-0.4021183,-0.4622709,-0.7903053,0.7119247,0,0,0
0.2769998,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.8918,1.243688,-2.009872,-0.05901325,0.007767986,0.9950142,-0.08002418,9.110184,186.9035,1.445247,1.547692,0.8459551,-2.635153,-0.7982544,0.5796987,0.1542172,0.05437263,289.5646,326.8394,15.94484,1.389204,0.8523496,-2.745882,0.8285084,0.1052077,0.5455959,-0.06949978,14.48749,66.72933,359.9787,None,False,False,1.891797,1.242931,-1.980751,-0.4052832,-0.4619541,-0.7888662,0.7542439,0,0,0
0.2993755,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.892063,1.243605,-2.009542,-0.05944011,0.008168854,0.9949938,-0.07992231,9.095081,186.9564,1.494733,1.547611,0.8459744,-2.635045,-0.797676,0.5805265,0.1540408,0.05452957,289.4481,326.7743,16.0146,1.388939,0.8524152,-2.745746,0.828464,0.105372,0.5456256,-0.06954747,14.50636,66.73586,359.9853,None,False,False,1.891467,1.242856,-1.980445,-0.4048524,-0.462345,-0.7888775,0.7819957,0,0,0
0.3218191,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.891932,1.243621,-2.009331,-0.05964484,0.008396673,0.994988,-0.0798185,9.081269,186.9819,1.522165,1.547645,0.8460019,-2.635083,-0.797568,0.5805924,0.1545394,0.0539947,289.4706,326.533,16.25828,1.388768,0.8524833,-2.745695,0.8283352,0.105469,0.5458053,-0.06952599,14.51436,66.76286,-0.002995001,None,False,False,1.891464,1.242866,-1.980256,-0.4050994,-0.4629403,-0.7883877,0.7661474,0,0,0
0.3435337,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.893408,1.243661,-2.008977,-0.05939769,0.008727242,0.9950107,-0.07968289,9.063784,186.9559,1.55707,1.547577,0.8460338,-2.635112,-0.7979454,0.5800719,0.1545389,0.05401463,289.5369,326.6259,16.16204,1.388618,0.8524959,-2.745692,0.8283536,0.1049734,0.545911,-0.06922576,14.44748,66.77171,-0.004410476,None,False,False,1.892617,1.242798,-1.97989,-0.4073227,-0.4658379,-0.7855316,0.6984976,0,0,0
0.3659083,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.893751,1.243772,-2.008829,-0.05877015,0.008714864,0.9950914,-0.07914121,9.002707,186.8816,1.545959,1.547439,0.8461193,-2.635058,-0.7985586,0.579302,0.1541504,0.05432348,289.6165,326.9166,15.87591,1.388694,0.8525372,-2.745695,0.8283522,0.1048325,0.5459305,-0.0693017,14.43871,66.77162,359.9793,None,False,False,1.890282,1.242824,-1.979507,-0.4025511,-0.4633503,-0.7894552,0.7482422,0,0,0
0.3881971,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.893771,1.243975,-2.008726,-0.05809371,0.008785171,0.9951646,-0.07871041,8.953853,186.8028,1.544828,1.547476,0.8461145,-2.635128,-0.7983511,0.5795506,0.1543497,0.05415659,289.5948,326.7912,15.99918,1.388188,0.8525292,-2.745687,0.828355,0.1052731,0.5458269,-0.06941632,14.4885,66.76345,-0.004787827,None,False,False,1.890164,1.24294,-1.979339,-0.4003589,-0.4649633,-0.7896233,0.7282042,0,0,0
0.4102819,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.893765,1.243965,-2.008536,-0.05711618,0.008968617,0.995233,-0.07854054,8.934648,186.6908,1.555947,1.547388,0.8461027,-2.635068,-0.7977316,0.580358,0.1546462,0.05379265,289.511,326.5095,16.2887,1.387839,0.8526094,-2.745635,0.8284119,0.1055235,0.5456653,-0.06962616,14.52598,66.74337,359.9883,None,False,False,1.892496,1.243104,-1.979362,-0.4021519,-0.465881,-0.7881606,0.7230297,0,0,0
0.4323226,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.894069,1.24401,-2.00843,-0.05611036,0.008966823,0.9953045,-0.07836002,8.915515,186.5738,1.545391,1.547484,0.846043,-2.635132,-0.7975389,0.5806488,0.1544031,0.05420651,289.4522,326.5973,16.18825,1.387595,0.8526782,-2.745546,0.8284637,0.1051942,0.5456629,-0.06952839,14.488,66.73831,359.9762,None,False,False,1.893833,1.243151,-1.979293,-0.4033375,-0.4657533,-0.7876351,0.7162591,0,0,0
0.4436235,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.894245,1.24409,-2.008358,-0.05564384,0.008869095,0.995346,-0.07817562,8.895719,186.5184,1.528632,1.54748,0.8460782,-2.635144,-0.7976151,0.5805593,0.1542904,0.05436489,289.4553,326.671,16.11063,1.387947,0.8526096,-2.745629,0.828449,0.1051683,0.5456908,-0.06952326,14.48518,66.74187,359.9755,None,False,False,1.893979,1.2432,-1.979221,-0.4024782,-0.4656793,-0.7881212,0.7217329,0,0,0
0.4655899,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.894698,1.244185,-2.008326,-0.05509152,0.008888452,0.9954214,-0.07760292,8.830732,186.4531,1.522006,1.547472,0.846092,-2.635051,-0.7981625,0.5797969,0.1543879,0.05419104,289.5625,326.7446,16.04057,1.387712,0.8525966,-2.745597,0.8282638,0.1052931,0.5459596,-0.06943183,14.49141,66.78233,-0.002617268,None,False,False,1.89366,1.243299,-1.979052,-0.4023388,-0.4681059,-0.7867532,0.7768698,0,0,0
0.4770657,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.894781,1.244198,-2.008279,-0.05498611,0.008845179,0.9954466,-0.07735844,8.803122,186.4399,1.514413,1.547651,0.8460382,-2.635101,-0.7982434,0.5796481,0.1546038,0.05397455,289.5945,326.6735,16.11094,1.387854,0.8526093,-2.745606,0.8282654,0.1053183,0.5459645,-0.06933529,14.48771,66.78412,0.008526701,None,False,False,1.893857,1.243348,-1.978979,-0.4023688,-0.4683738,-0.7865738,0.7697546,0,0,0
0.498886,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.894839,1.244203,-2.008317,-0.05501505,0.009020419,0.9954579,-0.07717193,8.780546,186.4444,1.533636,1.547531,0.8460701,-2.635023,-0.7982067,0.5796549,0.1548568,0.05371926,289.6087,326.5592,16.22503,1.387787,0.8526343,-2.745582,0.8282843,0.1049946,0.5460113,-0.06923087,14.44984,66.78613,-0.001729383,None,False,False,1.893546,1.243387,-1.978859,-0.4031034,-0.4676942,-0.7866101,0.8173742,0,0,0
0.5211652,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895185,1.244126,-2.008202,-0.05503452,0.009257871,0.9954438,-0.07731183,8.795033,186.4491,1.562167,1.547528,0.8461279,-2.635151,-0.7978714,0.5801849,0.154388,0.05432348,289.5072,326.7009,16.07475,1.38759,0.8526616,-2.745496,0.8283696,0.1049343,0.5458859,-0.06929187,14.44791,66.76708,359.9861,None,False,False,1.893963,1.243392,-1.97883,-0.4025672,-0.4671066,-0.7872313,0.7958649,0,0,0
0.5433977,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895212,1.24416,-2.008162,-0.05540273,0.009176089,0.9954426,-0.07707401,8.767702,186.4903,1.554381,1.547533,0.8461127,-2.635143,-0.7976472,0.5804993,0.1542307,0.05470344,289.4485,326.7555,16.00312,1.387117,0.8526973,-2.745433,0.8283525,0.105452,0.5457755,-0.06957804,14.51603,66.75803,359.9903,None,False,False,1.893543,1.2434,-1.978692,-0.4045275,-0.466885,-0.7863481,0.8947274,0,0,0
0.5547906,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895397,1.244225,-2.008188,-0.05566482,0.009164286,0.9954461,-0.07684152,8.740698,186.52,1.553751,1.547533,0.8460553,-2.635116,-0.7975745,0.5805725,0.1544144,0.05446813,289.452,326.6516,16.11116,1.387474,0.8526496,-2.745559,0.8283859,0.1056909,0.5456719,-0.06963038,14.5424,66.74703,-0.0009790555,None,False,False,1.892941,1.243413,-1.978596,-0.4097565,-0.4604639,-0.7874387,0.7692497,0,0,0
0.5771038,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895715,1.244315,-2.008204,-0.05623367,0.009156755,0.9954649,-0.07618098,8.664084,186.5841,1.553345,1.547499,0.8460356,-2.635026,-0.7978255,0.5801682,0.1548056,0.05398593,289.531,326.5304,16.23791,1.387488,0.8526798,-2.745544,0.8283522,0.1055909,0.5457469,-0.06959534,14.53052,66.75618,-0.002789718,None,False,False,1.893985,1.243455,-1.978635,-0.3882384,-0.4704841,-0.7924013,1.118409,0,0,0
0.5988788,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895478,1.244288,-2.008279,-0.05676563,0.00902281,0.9954479,-0.07602431,8.646174,186.6441,1.541461,1.547684,0.8460557,-2.635062,-0.7981893,0.5797168,0.1545375,0.0542252,289.5744,326.7224,16.04716,1.387161,0.8527102,-2.745484,0.8283738,0.1049828,0.5458641,-0.0693389,14.45557,66.76448,359.9843,None,False,False,1.893835,1.243462,-1.978666,-0.392921,-0.4639313,-0.7939449,0.9882118,0,0,0
0.6102375,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895337,1.244219,-2.008289,-0.05693015,0.008968809,0.9954278,-0.07617015,8.663008,186.663,1.537689,1.547698,0.846068,-2.635083,-0.7982697,0.579632,0.1544067,0.05432204,289.5789,326.7895,15.9828,1.387177,0.8527044,-2.745468,0.8283016,0.1050022,0.5459763,-0.06928848,14.45424,66.78093,359.9925,None,False,False,1.893772,1.243482,-1.978673,-0.3940594,-0.462599,-0.7941719,0.910005,0,0,0
0.6325961,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895627,1.24417,-2.008278,-0.05731349,0.008983199,0.9953868,-0.07641724,8.690662,186.7082,1.544448,1.547723,0.8459501,-2.635074,-0.7981138,0.579878,0.1543113,0.05425816,289.5478,326.7634,16.02291,1.386971,0.852697,-2.745462,0.8281913,0.1052047,0.5461028,-0.06930272,14.47468,66.80193,0.006706244,None,False,False,1.893822,1.243439,-1.978689,-0.3942574,-0.4632701,-0.7936688,0.91314,0,0,0
0.6545672,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.895988,1.244235,-2.008335,-0.05770892,0.009071116,0.9953765,-0.0762432,8.669489,186.7543,1.556837,1.547693,0.8459939,-2.635072,-0.7976647,0.5804256,0.1546161,0.05414028,289.4879,326.5651,16.20731,1.386918,0.8527487,-2.745465,0.8282322,0.1054213,0.5459686,-0.06954206,14.51079,66.78493,-0.004762733,None,False,False,1.894199,1.243427,-1.97869,-0.3953057,-0.4624405,-0.7936417,0.9024557,0,0,0
0.6765456,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896118,1.244309,-2.008418,-0.05815745,0.009126941,0.9953608,-0.07610083,8.652076,186.8063,1.566197,1.54758,0.8460588,-2.635056,-0.7975885,0.5805372,0.1545752,0.05418251,289.471,326.5644,16.2083,1.386927,0.8526965,-2.745432,0.8283687,0.1051938,0.5458095,-0.06950926,14.48675,66.75906,359.9807,None,False,False,1.894047,1.243483,-1.978699,-0.3968151,-0.4635406,-0.7922391,0.8630251,0,0,0
0.6880518,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896216,1.244266,-2.008461,-0.05825117,0.009244039,0.9953492,-0.07616611,8.658616,186.8183,1.580995,1.547549,0.8460873,-2.635042,-0.7976565,0.5804686,0.1544338,0.05431875,289.4716,326.6387,16.1344,1.387279,0.8526446,-2.745504,0.8283923,0.1052561,0.5457622,-0.0695054,14.49252,66.75346,359.9843,None,False,False,1.894129,1.243479,-1.97873,-0.3978781,-0.4633175,-0.7918412,0.8432899,0,0,0
0.7099178,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896513,1.244158,-2.008521,-0.05844854,0.009225179,0.9953196,-0.0764038,8.685695,186.8417,1.582255,1.547506,0.8460704,-2.635056,-0.7981198,0.5798832,0.1542269,0.0543542,289.5417,326.8023,15.98326,1.387497,0.8526178,-2.745567,0.8283254,0.1054622,0.5458071,-0.06963729,14.52078,66.76223,359.9857,None,False,False,1.894385,1.243457,-1.978797,-0.3982113,-0.461139,-0.7929444,0.8191601,0,0,0
0.7373088,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896473,1.244259,-2.008592,-0.05847748,0.0091529,0.9953086,-0.07653403,8.701081,186.8447,1.575105,1.547546,0.8460329,-2.635098,-0.798144,0.5797947,0.1545961,0.05389297,289.5786,326.6369,16.15536,1.387207,0.852674,-2.745544,0.82828,0.1054141,0.5459005,-0.06951725,14.50851,66.77543,-0.004041292,None,False,False,1.894862,1.243531,-1.978892,-0.3985839,-0.4628309,-0.79176,0.7961465,0,0,0
0.7594126,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896216,1.244219,-2.008711,-0.05894642,0.009132034,0.9952869,-0.07645797,8.691759,186.8986,1.576277,1.547701,0.8460066,-2.635179,-0.7978816,0.5801624,0.1544993,0.05409754,289.5212,326.6355,16.1493,1.387316,0.8526498,-2.745542,0.8282964,0.1052152,0.5459182,-0.06948488,14.48727,66.77487,359.9864,None,False,False,1.8952,1.243525,-1.978976,-0.3988062,-0.4618672,-0.7922131,0.7689686,0,0,0
0.7707386,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.89627,1.244234,-2.008755,-0.05917324,0.009230062,0.9952778,-0.0763898,8.682901,186.9256,1.589087,1.547782,0.8459716,-2.635157,-0.7977076,0.5804342,0.1543103,0.05428795,289.4749,326.6738,16.11203,1.38721,0.8526285,-2.745511,0.8282929,0.1051822,0.5459394,-0.06940967,14.47931,66.77785,359.9919,None,False,False,1.89462,1.243483,-1.979003,-0.3986639,-0.4617727,-0.7923458,0.768905,0,0,0
0.7929978,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896304,1.244263,-2.008782,-0.05934346,0.009460756,0.9952576,-0.07649314,8.692875,186.9476,1.617953,1.547643,0.8460348,-2.635147,-0.797654,0.5805057,0.1542803,0.05439496,289.4608,326.6881,16.09172,1.387557,0.8526281,-2.745562,0.8282595,0.1053302,0.5459517,-0.06948681,14.49849,66.78146,-0.005667695,None,False,False,1.893925,1.243508,-1.97901,-0.3989832,-0.458913,-0.7938375,0.7645874,0,0,0
0.8149731,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896272,1.244144,-2.008777,-0.0594929,0.009651912,0.9952505,-0.07644598,8.685888,186.9664,1.640978,1.547629,0.8460474,-2.635148,-0.7978618,0.5802111,0.1544311,0.05406261,289.515,326.6402,16.1533,1.387852,0.8525816,-2.745653,0.8282825,0.1054325,0.5458851,-0.06958131,14.51435,66.7731,359.9907,None,False,False,1.893934,1.243445,-1.979048,-0.399316,-0.4587642,-0.7937669,0.7634599,0,0,0
0.8375357,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896301,1.24415,-2.008784,-0.05989494,0.009894147,0.9952343,-0.07631087,8.668027,187.0147,1.671464,1.547443,0.8460445,-2.635058,-0.7982016,0.5797364,0.1545606,0.05376827,289.5904,326.6357,16.16961,1.388272,0.852493,-2.745692,0.8283772,0.1054054,0.5457435,-0.06960598,14.51331,66.75257,359.9839,None,False,False,1.894574,1.243387,-1.979127,-0.4005948,-0.451347,-0.7973664,0.7825167,0,0,0
0.8595912,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.896682,1.244173,-2.008864,-0.06033183,0.01011249,0.9952151,-0.076189,8.65177,187.0668,1.699582,1.54765,0.8460869,-2.635141,-0.7982324,0.5797276,0.1543369,0.05404717,289.576,326.7462,16.05479,1.388219,0.8525099,-2.745641,0.8283062,0.1055463,0.5458211,-0.06962873,14.52834,66.76564,359.9924,None,False,False,1.894758,1.243419,-1.979131,-0.3960057,-0.4549093,-0.7976356,0.7310125,0,0,0
