TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
7.422496,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116245,1.298252,-1.43899,-0.02582903,-0.02061932,0.8441409,0.5351018,295.533,188.7639,351.6689,2.110487,1.334941,-1.341945,-0.8861787,0.4618057,0.01027786,-0.03629186,305.1409,354.8431,7.368031,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114516,1.3003,-1.430182,-0.1235995,0.9801504,-0.1549507,1.168357,0,0,0
7.444777,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.11626,1.298168,-1.438994,-0.02598552,-0.02085888,0.8443172,0.5348067,295.5766,188.8194,351.6066,2.110433,1.335018,-1.342008,-0.8860268,0.4620723,0.01041468,-0.03656836,305.1094,354.7877,7.435192,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114883,1.300254,-1.430308,-0.1247405,0.9800567,-0.1546259,1.160933,0,0,0
7.466865,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.116141,1.298067,-1.438985,-0.02607949,-0.02110924,0.8443398,0.5347567,295.5869,188.8732,351.5398,2.109828,1.335126,-1.342024,-0.8859797,0.4621224,0.01046036,-0.03706056,305.1063,354.7334,7.527415,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.115012,1.300098,-1.430371,-0.1248934,0.9799368,-0.1552245,1.149167,0,0,0
7.478303,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115994,1.298135,-1.439045,-0.02618701,-0.02127095,0.8443018,0.5348051,295.5831,188.922,351.4865,2.109756,1.33512,-1.342033,-0.8859927,0.4620915,0.01052994,-0.03711439,305.1111,354.7169,7.542576,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114873,1.300087,-1.430352,-0.1250161,0.9798002,-0.1560367,1.157153,0,0,0
7.500139,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115632,1.2983,-1.439012,-0.02652131,-0.02161862,0.8441782,0.5349696,295.5681,189.0529,351.3545,2.109707,1.335056,-1.341991,-0.8860831,0.4618931,0.01057653,-0.03741072,305.1388,354.6862,7.594685,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114045,1.300146,-1.430401,-0.1239914,0.9799441,-0.1559511,1.185888,0,0,0
7.511446,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115524,1.298333,-1.43901,-0.02653215,-0.02170888,0.8441452,0.5350175,295.5628,189.0701,351.3306,2.109657,1.335025,-1.342025,-0.8861115,0.4618262,0.01069422,-0.03753201,305.1491,354.6559,7.625295,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.11419,1.300252,-1.430402,-0.1237776,0.9799441,-0.1561113,1.225728,0,0,0
7.533674,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115906,1.29816,-1.439169,-0.02655187,-0.02196332,0.8441294,0.5350311,295.5639,189.1108,351.2704,2.10955,1.334958,-1.342016,-0.8860512,0.461919,0.01080305,-0.03778229,305.1397,354.6117,7.681488,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.114275,1.300219,-1.430452,-0.1243964,0.9798493,-0.1562483,1.23492,0,0,0
7.555714,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115761,1.29815,-1.439228,-0.02668862,-0.02204503,0.8440819,0.5350958,295.5575,189.1558,351.23,2.109501,1.334938,-1.34213,-0.885992,0.4620014,0.01109095,-0.03807792,305.1334,354.532,7.761779,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113855,1.300121,-1.430586,-0.1248224,0.9795895,-0.1574724,1.241639,0,0,0
7.56699,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115702,1.2982,-1.439223,-0.02664447,-0.02203034,0.844133,0.5350181,295.5673,189.1403,351.2431,2.109204,1.334918,-1.342192,-0.8860437,0.4618986,0.01084916,-0.03819123,305.1452,354.5667,7.757398,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.11384,1.300124,-1.430575,-0.1234967,0.9796776,-0.157959,1.207466,0,0,0
7.588914,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.115782,1.298076,-1.439389,-0.02675339,-0.02196959,0.8441809,0.5349396,295.5783,189.1525,351.245,2.109389,1.334894,-1.342315,-0.8860625,0.4618648,0.01077474,-0.03818499,305.1488,354.5812,7.748744,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.113895,1.300084,-1.430639,-0.1244945,0.9797633,-0.1566404,1.23772,0,0,0
