TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot
16.74196,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.031497,1.657591,-2.116422,0.002086014,0.01895914,0.9987032,-0.04720468,5.414831,179.8632,2.168649
16.85284,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.031471,1.657648,-2.11629,0.001731765,0.01901509,0.9987198,-0.04684378,5.372673,179.9035,2.176969
16.95982,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.031349,1.657575,-2.116323,0.001499018,0.01889958,0.9987035,-0.04724289,5.417936,179.9305,2.164994
17.06311,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.030946,1.657623,-2.11578,0.001649166,0.01857296,0.9987153,-0.04711785,5.40389,179.9111,2.126603
17.17602,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.030284,1.657697,-2.115113,0.002379511,0.01815365,0.9987615,-0.04626469,5.307514,179.8232,2.074408
17.28645,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.029744,1.657545,-2.114623,0.003055447,0.01763734,0.9987342,-0.04700733,5.393963,179.7442,2.011391
17.39518,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.029721,1.657778,-2.114256,0.002451878,0.01692012,0.9987953,-0.04599635,5.276654,179.8077,1.932196
17.50493,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.030341,1.657865,-2.114405,0.003215157,0.01705684,0.9988251,-0.04524757,5.192285,179.7193,1.943951
17.60511,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.030659,1.657526,-2.114683,0.003788087,0.01779122,0.9987366,-0.04684556,5.376935,179.6605,2.025144
17.72028,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.031184,1.657679,-2.115217,0.004025581,0.01762393,0.9987723,-0.0461225,5.294422,179.6308,2.004757
