TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
405.4177,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476685,0.9625004,2.799009,0.2486406,-0.01687262,0.9618487,0.1128722,346.9664,150.8533,1.392272,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869662,1.735978,-2.113357,-0.5493783,0.8319252,0.06564733,-0.0421239,294.6939,199.9026,158.1461,B1,False,False,-0.2476685,0.9625004,2.799009,0.4745004,0.2255224,-0.8508755,0,0,1,0,2.924,2.2,-3
405.4399,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476978,0.9624985,2.798921,0.2487011,-0.01681374,0.9618232,0.1129662,346.9577,150.8445,1.402589,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869526,1.736038,-2.113201,-0.5501276,0.8314252,0.06565374,-0.04220721,294.5998,200.0066,158.0489,B1,False,False,-0.2476978,0.9624985,2.798921,0.4746141,0.2256701,-0.8507729,0,0,1,0,2.924,2.2,-3
405.4621,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477343,0.9625412,2.798919,0.2486606,-0.01683324,0.9618438,0.1128767,346.9671,150.8504,1.397132,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869345,1.736066,-2.112979,-0.5511552,0.8307279,0.06566107,-0.04251842,294.4758,200.1943,157.8868,B1,False,False,-0.2477343,0.9625412,2.798919,0.4745452,0.225511,-0.8508535,0,0,1,0,2.924,2.2,-3
405.4845,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2477279,0.9625531,2.798873,0.248705,-0.01679883,0.9618323,0.1128811,346.9677,150.8445,1.401766,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869297,1.736127,-2.112681,-0.552246,0.8300087,0.06539359,-0.04282163,294.337,200.3501,157.7788,B1,False,False,-0.2477279,0.9625531,2.798873,0.4746326,0.2255013,-0.8508073,0,0,1,0,2.924,2.2,-3
405.5067,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476833,0.9625502,2.798857,0.2486615,-0.01684368,0.9618387,0.1129167,346.9623,150.85,1.397171,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869276,1.736251,-2.112305,-0.5538113,0.8289825,0.06493194,-0.04318538,294.134,200.5493,157.6487,B1,False,False,-0.2476833,0.9625502,2.798857,0.4745405,0.2255921,-0.8508346,0,0,1,0,2.924,2.2,-3
405.5291,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476478,0.9625669,2.79886,0.2487202,-0.01681467,0.961825,0.1129087,346.9641,150.8427,1.401016,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869176,1.736383,-2.111872,-0.5553514,0.8279796,0.06435364,-0.04351083,293.9304,200.7229,157.5507,B1,False,False,-0.2476478,0.9625669,2.79886,0.4746535,0.2255611,-0.8507798,0,0,1,0,2.924,2.2,-3
405.5513,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476709,0.9625816,2.798854,0.2486923,-0.01682051,0.9618299,0.1129269,346.9619,150.846,1.40052,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869192,1.736492,-2.111466,-0.5565708,0.8272145,0.06349968,-0.04373781,293.7584,200.7968,157.5668,B1,False,False,-0.2476709,0.9625816,2.798854,0.4746005,0.2255991,-0.8507993,0,0,1,0,2.924,2.2,-3
405.5732,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.247625,0.9625639,2.798898,0.2486082,-0.01686731,0.9618562,0.1128807,346.9656,150.8571,1.392681,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.86916,1.736564,-2.111264,-0.5572603,0.8268152,0.06263575,-0.04375365,293.6488,200.7568,157.68,B1,False,False,-0.247625,0.9625639,2.798898,0.4744428,0.2255366,-0.8509038,0,0,1,0,2.924,2.2,-3
405.5954,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.247614,0.9625111,2.79889,0.2486655,-0.01683313,0.9618463,0.1128444,346.9707,150.85,1.396241,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.869123,1.736598,-2.111063,-0.5577918,0.8264843,0.06213164,-0.04395023,293.5731,200.792,157.703,B1,False,False,-0.247614,0.9625111,2.79889,0.4745569,0.2254497,-0.8508632,0,0,1,0,2.924,2.2,-3
405.6176,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2476308,0.9625247,2.798846,0.248678,-0.01685465,0.9618353,0.1129073,346.963,150.8483,1.395877,-3.325104,2.645662,2.405671,0.2082829,0.08605056,0.9539875,-0.1977912,24.40767,156.4831,5.15304,1.868907,1.736583,-2.110917,-0.5582172,0.8261641,0.06233187,-0.04428587,293.532,200.9511,157.5553,B1,False,False,-0.2476308,0.9625247,2.798846,0.4745685,0.2255793,-0.8508223,0,0,1,0,2.924,2.2,-3
