"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",78.15404,1,"B5",NA,0.1510981,-0.0184213,NA,NA
"2",78.17611,1,"B5",NA,0.1386893,-0.038425,2.2976155266059,NA
"3",78.18754,1,"B5",NA,0.1273048,-0.0669442,2.02485940125573,-25.9741326759733
"4",78.20962,1,"B5",NA,0.0962909,-0.0882269,1.40474067408954,1.06826275198639
"5",78.22099,1,"B5",NA,0.077998,-0.0971185,1.7483604114555,-4.94177660861895
"6",78.23305,1,"B5",NA,0.069649,-0.0825544,1.26469210946774,-37.4356840358443
"7",78.25441,1,"B5",NA,0.0564451,-0.0653755,0.522086033265721,-28.6795120945981
"8",78.26588,1,"B5",NA,0.0599308,-0.0651338,0.262946363551638,-3.18280479403888
"9",78.28799,1,"B5",NA,0.0652681,-0.0616745,0.621730032627817,34.6702364344139
"10",78.3101,1,"B5",NA,0.0954805,-0.0467315,1.79606421868203,14.1496940539476
"11",78.33202,1,"B5",NA,0.0997213,-0.0146831,1.25214413941771,-41.4611073865084
"12",78.3436,1,"B5",NA,0.1088776,-0.0062534,0.579249532760808,-10.2768110844578
"13",78.36583,1,"B5",NA,0.1467915,-0.0049372,1.41409096669475,12.655780791342
"14",78.38815,1,"B5",NA,0.1724553,-0.0226394,1.14082366245294,-3.69787235659679
"15",78.40989,1,"B5",NA,0.1965211,-0.0090373,1.24620644453056,-3.87309861890739
"16",78.43163,1,"B5",NA,0.2072287,-0.0278048,0.972421334502959,-16.9781335415137
"17",78.45387,1,"B5",NA,0.223021,-0.0427595,0.497315870262592,7.29048241308948
"18",78.47526,1,"B5",NA,0.2267615,-0.0430119,1.26614991473412,27.5964886725565
"19",78.48686,1,"B5",NA,0.2244461,-0.0623453,1.48944245306551,-1.20541471233619
"20",78.50879,1,"B5",NA,0.2577167,-0.0825089,1.01443457019488,-29.8318152045674
"21",78.53049,1,"B5",NA,0.2600856,-0.0864197,0.189759830366391,-15.373910024679
"22",78.54191,1,"B5",NA,0.2601817,-0.0850565,0.272619058529148,10.0415721664384
"23",78.56407,1,"B5",NA,0.2642084,-0.091725,0.556876905064212,12.8359964723524
"24",78.58655,1,"B5",NA,0.2702527,-0.0796089,0.845620653477967,15.3127847872187
"25",78.6085,1,"B5",NA,0.2768206,-0.0965101,1.23591572780413,-14.7374974142541
"26",78.61987,1,"B5",NA,0.2836294,-0.1097416,0.69861396621278,-29.8629937759742
"27",78.64213,1,"B5",NA,0.2985058,-0.1111341,0.421034082517106,-10.8626398042781
"28",78.66435,1,"B5",NA,0.3055136,-0.1138184,0.215379457473036,15.4341840010161
"29",78.68664,1,"B5",NA,0.3242136,-0.1123521,1.10973788213886,41.2757810990792
"30",78.69789,1,"B5",NA,0.3458069,-0.1233137,1.58705075061029,5.27218381455716
"31",78.7198,1,"B5",NA,0.3633791,-0.1391402,0.88848451663466,-19.1247349508429
"32",78.74213,1,"B5",NA,0.3940454,-0.1501553,0.746331133724193,3.13715336879696
"33",78.76454,1,"B5",NA,0.4178982,-0.1496255,1.02960101278408,25.89089770665
"34",78.78722,1,"B5",NA,0.4352163,-0.1655754,1.91732936358892,29.025861023222
"35",78.80929,1,"B5",NA,0.4527745,-0.2092182,2.33467880997158,27.6949153022653
"36",78.8207,1,"B5",NA,0.455416,-0.2296938,2.75091070633883,0.273691116433149
"37",78.83183,1,"B5",NA,0.4593133,-0.2587535,2.35098545388897,-46.6147969771967
"38",78.85405,1,"B5",NA,0.4790152,-0.2912404,1.07783709360219,19.7452162967807
