"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,123.7212,1,"B5",NA,0.008268263,-2.830282036,2.772431936,-0.121546,0.0061953,-0.9849243,0.3576796,0.0581759,1.8493631,88.7631407,0.0835042,0.007302,-0.9852823,0.4231013,0.1715462,2.0289196,72.447575
"2",2,123.7433,1,"B5",NA,0.030168263,-2.901982036,2.834431936,-0.1214275,0.0066946,-0.9849357,0.3865066,0.0513055,1.60780626184424,-23.0497881,0.0832941,0.0077829,-0.9852964,0.4509631,0.1837489,1.7299311822638,-18.9022459
"3",3,123.7547,1,"B5",NA,0.041168263,-2.931282036,2.847431936,-0.1211675,0.0069278,-0.9849661,0.3999734,0.0361936,1.07800963392692,-24.7332515126033,0.0830051,0.0079756,-0.9853192,0.4621319,0.2005443,1.50671199428224,-25.5057382477006
"4",4,123.7767,1,"B5",NA,0.042568263,-3.098382036,3.001631936,-0.1210654,0.0073298,-0.9849757,0.4231791,0.0302754,1.01216111247644,4.44295034446899,0.082672,0.0084103,-0.9853436,0.4873198,0.2198984,0.815233382926794,-5.10851026953647
"5",5,123.7988,1,"B5",NA,0.056068263,-3.306282036,3.215531936,-0.1213162,0.0080125,-0.9849395,0.4625944,0.0448985,1.27468735061351,-9.23303260091759,0.0826213,0.009181,-0.985341,0.531976,0.2228145,1.28405892496551,6.08411152950073
"6",6,123.8212,1,"B5",NA,0.064068263,-3.321382036,3.240231936,-0.1214922,0.0081685,-0.9849165,0.471603,0.0551479,0.594957547365027,-1.66291737040497,0.0827691,0.0093621,-0.9853269,0.5424726,0.2142111,1.08143743181879,13.5803126374756
"7",7,123.8323,1,"B5",NA,0.093168263,-3.122882036,3.045631936,-0.1214138,0.0081598,-0.9849263,0.4710988,0.0505898,0.894871175315964,18.5991906960442,0.0829793,0.0092534,-0.9853102,0.5361708,0.2019905,1.48332655870679,9.38077222758362
"8",8,123.8542,1,"B5",NA,0.113468263,-3.046982036,2.994231936,-0.1217801,0.0082974,-0.9848799,0.4790475,0.0719073,1.1177942456292,-2.29218757787325,0.0834393,0.0094061,-0.9852699,0.5450191,0.1752323,1.10128799679311,-13.0711673283266
"9",9,123.8762,1,"B5",NA,0.089168263,-3.088182036,3.052231936,-0.1221004,0.0080194,-0.9848426,0.4629954,0.0905239,0.792997008326617,-17.0179913407682,0.0836844,0.0092139,-0.985251,0.5338808,0.1609878,0.909939664579691,25.1978945877778
"10",10,123.8875,1,"B5",NA,0.086968263,-3.034782036,3.004831936,-0.122165,0.0078637,-0.9848358,0.4540051,0.0942686,0.575218075912448,7.74381927296719,0.0838217,0.0090549,-0.9852408,0.5246715,0.1530138,1.57769554380982,49.8915112922698
"11",11,123.9094,1,"B5",NA,0.149968263,-2.698682036,2.687331936,-0.1222416,0.0080709,-0.9848246,0.465966,0.0987374,1.33646449457008,7.65781056319047,0.0843748,0.0091108,-0.985193,0.5279101,0.1208446,2.4687973883996,-7.05972797564584
"12",12,123.9207,1,"B5",NA,0.183868263,-2.558482036,2.569731936,-0.1225284,0.0082789,-0.9847872,0.4779763,0.1154363,1.11674176531523,-17.056811870255,0.0848502,0.0092869,-0.9851506,0.5381146,0.0931881,1.84945526017497,-41.4854383563765
"13",13,123.9433,1,"B5",NA,0.207068263,-2.425382036,2.448931936,-0.1226418,0.0083412,-0.9847726,0.4815725,0.1220392,0.785219327289775,-1.3588555848303,0.0851497,0.0093026,-0.9851246,0.5390226,0.0757669,1.21299770291703,-20.4950347640894
"14",14,123.9545,1,"B5",NA,0.199468263,-2.378882036,2.414131936,-0.1228105,0.0081221,-0.9847534,0.4689254,0.1318417,0.919075267759761,4.81698762637802,0.0853751,0.0091015,-0.9851069,0.5273709,0.0626671,1.06932151894874,1.41374042591362
"15",15,123.9765,1,"B5",NA,0.176468263,-2.341282036,2.384331936,-0.1229204,0.0076842,-0.9847432,0.443644,0.1382116,0.868091411682963,-1.40661933952684,0.0855288,0.0086915,-0.9850973,0.50361,0.0537487,1.41374717334097,-6.7419995499022
"16",16,123.9982,1,"B5",NA,0.193668263,-2.125182036,2.185631936,-0.1230659,0.0074739,-0.9847266,0.4314995,0.146668,0.857332754023238,-0.257257672415613,0.0859706,0.0084186,-0.9850612,0.4877992,0.0280643,0.78141545195218,-14.5209749109838
"17",17,124.0204,1,"B5",NA,0.210368263,-1.966982036,2.017731936,-0.1227874,0.0073858,-0.9847621,0.4264126,0.1304569,0.856917066365493,0.631548239258811,0.085924,0.0082223,-0.9850669,0.4764251,0.030779,0.783585742624956,-4.25005453933932
"18",18,124.0429,1,"B5",NA,0.197268263,-1.992682036,2.027331936,-0.1225282,0.0072392,-0.9847956,0.4179496,0.1153664,0.885758042190675,-7.37555235546179,0.0856396,0.0080576,-0.9850931,0.4668812,0.0473322,0.590133669429507,-7.95980569481376
"19",19,124.065,1,"B5",NA,0.201768263,-1.869282036,1.893231936,-0.1222591,0.0070409,-0.9848304,0.4064986,0.0996994,0.531430380713292,-1.4333373218859,0.0855508,0.0077743,-0.9851031,0.4504641,0.0525055,0.428323182946241,5.55560089335118
"20",20,124.0874,1,"B5",NA,0.188368263,-1.819182036,1.842331936,-0.122209,0.006725,-0.9848388,0.3882638,0.0967727,0.826354407927946,-8.60332572387205,0.0855722,0.0074479,-0.9851037,0.4315527,0.0512735,0.841221111892715,-0.8988287928563
"21",21,124.0986,1,"B5",NA,0.183768263,-1.813882036,1.843731936,-0.1223218,0.0066427,-0.9848253,0.383509,0.103332,0.486177898105845,-18.4729293005456,0.0856861,0.0073848,-0.9850943,0.427896,0.0446496,0.614638382459492,-14.2884601093013
"22",22,124.1206,1,NA,1,0.175268263,-1.873382036,1.896831936,-0.1222553,0.0066406,-0.9848337,0.3833915,0.0994582,0.341572867460884,26.0088124027816,0.085538,0.0073994,-0.9851071,0.4287401,0.0532635,0.431019356179758,6.18469196657738
"23",23,124.1318,1,NA,1,0.183968263,-1.877282036,1.904731936,-0.1223242,0.0067829,-0.9848241,0.3916037,0.1034733,0.997787371793519,38.3023659712899,0.0856017,0.007546,-0.9851004,0.4372388,0.0495522,0.663035233246313,17.4938580336706
"24",24,124.1543,1,NA,1,0.194268263,-2.002882036,2.043931936,-0.1226463,0.0072157,-0.984781,0.4165937,0.1222374,1.40310577376231,26.7083065601096,0.0857376,0.0080574,-0.9850845,0.4668698,0.0416281,0.984155520297636,23.974147003486
"25",25,124.1766,1,NA,1,0.200868263,-2.151482036,2.208831936,-0.12303,0.0076433,-0.9847299,0.4412775,0.1445861,2.19258067461381,213.183044659235,0.0859013,0.0085833,-0.9850658,0.4973447,0.0320866,1.73513659215304,156.120232354532
"26",26,124.1879,1,NA,1,0.196868263,-2.223382036,2.300831936,-0.123427,0.0077395,-0.9846794,0.4468322,0.1676939,6.6104696642005,789.306009320515,0.0861812,0.0087665,-0.9850398,0.507958,0.0158002,4.88291186525174,784.009896715998
"27",27,124.2097,1,NA,1,0.195768263,-2.331382036,2.575831936,-0.1263716,0.0079585,-0.9843041,0.4594765,0.3390732,32.5012045933222,1513.38322346018,0.0888557,0.0094743,-0.9847956,0.548973,0.1398214,32.9930441626416,1661.20569244971
"28",28,124.2318,1,NA,1,0.296968263,-1.325782036,2.504231936,-0.1416908,0.0073497,-0.9822206,0.4243312,1.2316847,73.1457136237824,1797.57403643974,0.1049559,0.0107431,-0.983197,0.6224916,1.0773514,77.9213667885541,1958.46907602104
"29",29,124.2546,1,NA,1,0.521868263,1.041617964,1.938731936,-0.1708855,0.0060882,-0.9775729,0.3514948,2.9385321,113.183198015999,1443.99755323897,0.1362367,0.0125316,-0.9793314,0.7261296,2.903822,120.87616498675,1479.71804393585
"30",30,124.2764,1,NA,1,0.824168263,4.241617964,1.196431936,-0.2105627,0.0051981,-0.9698061,0.3001069,5.2729154,137.860036962185,1020.34821203943,0.1786444,0.0150751,-0.9724538,0.8735215,5.3935658,144.321055881251,930.463460182336
"31",31,124.2878,1,NA,1,0.932768263,5.542517964,1.303331936,-0.2335077,0.004874,-0.9645403,0.2813929,6.6321023,148.219574178961,253.53675521598,0.2024201,0.016922,-0.9677537,0.9805487,6.7980669,153.275450470786,250.943344241478
"32",32,124.3095,1,NA,1,1.124768263,8.147317964,1.512731936,-0.2790014,0.0042576,-0.9523801,0.2458091,9.3511118,139.503599390085,-782.878961470115,0.2495686,0.0202295,-0.9566157,1.1722281,9.6059337,147.12162296238,-589.012070786952
