"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,23.03897,1,"B5",NA,0.031809623,0.116361419,-0.353557132,-0.001622,0.0005194,0.999197,0.0297819,0.4045234,1.8805146,NA,-0.0383616,-0.0006083,0.9990112,-0.0348608,-0.271328,1.1297008,25.0687569
"2",2,23.06084,1,"B5",NA,0.021129623,0.130361419,-0.276747132,-0.0003896,0.0003287,0.9991983,0.0188467,0.3338553,2.39015207314804,15.4655839,-0.0380187,-0.0004116,0.9990244,-0.0235911,-0.2516602,1.52894129454691,28.8936646
"3",3,23.08279,1,"B5",NA,0.011059623,0.104261419,-0.264714132,1.92e-05,0.0001614,0.9991986,0.009255,0.3104098,0.620856106320327,-46.2246871193543,-0.0374716,-0.0002343,0.9990451,-0.0134253,-0.220286,1.02747316219409,-25.1096661381987
"4",4,23.09401,1,"B5",NA,0.004929623,0.098461419,-0.267947132,7.1e-06,5.64e-05,0.9991985,0.0032326,0.3111052,0.487970516783711,39.344431567295,-0.0373952,-0.0001278,0.999048,-0.0073215,-0.2159031,0.72034357273162,-15.8614683840497
"5",5,23.11608,1,"B5",NA,0.016569623,0.079861419,-0.282933132,-0.0001114,0.0002652,0.9991984,0.0152051,0.3179034,2.48602276012775,159.666579204884,-0.0371854,-0.0003329,0.9990558,-0.0190803,-0.2038717,0.624349377817229,-6.1980951926559
"6",6,23.12758,1,"B5",NA,0.013769623,0.094161419,-0.241284132,0.0005052,0.0002121,0.9991984,0.0121596,0.2825449,5.11723034833455,110.673288483023,-0.0371164,-0.0002782,0.9990584,-0.0159452,-0.1999162,0.531812818722159,35.165524622611
"7",7,23.14971,1,NA,1,0.021329623,0.142761419,-0.108099132,0.002456,0.0003281,0.9991953,0.0188134,0.1706844,4.95227149424305,86.739193964104,-0.036946,-0.00039,0.9990646,-0.0223529,-0.1901402,2.26631146484717,151.397471909208
"8",8,23.17218,1,NA,1,-0.008510377,0.179761419,-0.168845132,0.0011146,-0.0002043,0.9991977,-0.0117144,0.2476001,9.01782411326028,122.216306327591,-0.0380554,0.0001212,0.9990231,0.0069451,-0.2537654,7.30896678609281,190.977848574799
"9",9,23.19413,1,NA,1,-0.028500377,0.279861419,-0.347712132,-0.0027704,-0.0005864,0.9991945,-0.0336229,0.4703706,10.4116522268439,-94.1507007708243,-0.0411676,0.0004448,0.9988996,0.0254906,-0.432266,10.7669359806568,81.0008772823907
"10",10,23.21626,1,NA,1,-0.075480377,0.448361419,-0.440174032,-0.0056699,-0.0014644,0.9991812,-0.083969,0.6366389,4.83928407161155,-149.586252378522,-0.0448115,0.001253,0.998742,0.0718092,-0.6412949,10.8657086918314,40.7778405252872
"11",11,23.22759,1,NA,1,-0.091980377,0.559961419,-0.405939132,-0.0059254,-0.001793,0.9991795,-0.1028157,0.6512874,4.30257107932925,-33.6633247328906,-0.0464952,0.001545,0.9986647,0.0885461,-0.7378882,11.7391654294581,178.765122468529
"12",12,23.2497,1,NA,1,-0.100580377,0.901961419,-0.154501132,-0.0041536,-0.0020775,0.9991879,-0.1191271,0.5496914,3.86135081545374,158.790495919513,-0.0505348,0.0017298,0.9984681,0.099136,-0.9696775,17.9396464822698,422.452937176126
"13",13,23.26108,1,NA,1,-0.114870377,1.141361419,-0.074349132,-0.0045843,-0.0024294,0.9991852,-0.1393049,0.5743859,7.70251823315156,294.811996945369,-0.0540942,0.0019918,0.9982811,0.114151,-1.1739466,24.3632925019595,326.7115436239
"14",14,23.28333,1,NA,1,-0.125520377,1.632061419,-0.057814132,-0.0080421,-0.0028466,0.999162,-0.1632305,0.7726668,13.3114609685926,409.775951153863,-0.0625155,0.0021803,0.9977887,0.1249556,-1.6573992,26.3425428418954,138.905534362184
"15",15,23.29478,1,NA,1,-0.132650377,1.864661419,-0.098870132,-0.0105336,-0.0030908,0.9991384,-0.1772312,0.9155417,19.808930505261,244.360298612303,-0.0668789,0.0022981,0.9975055,0.1317034,-1.9079937,28.5049440105977,130.367403538791
"16",16,23.31674,1,NA,1,-0.203550377,2.311261419,-0.324017132,-0.0178659,-0.0045747,0.9990284,-0.2623226,1.3360407,18.0797124600306,-156.63627082077,-0.0763687,0.0035022,0.9968204,0.2007129,-2.4532768,30.0834026740474,196.306863149218
"17",17,23.3389,1,NA,1,-0.245720377,2.851161419,-0.348418132,-0.0224073,-0.0056412,0.9989311,-0.3234775,1.596513,12.8825597807107,-11.7869615529486,-0.0859439,0.0042348,0.9960377,0.2426978,-3.0038712,37.1908884234087,422.591550633457
"18",18,23.36102,1,NA,1,-0.293390377,3.691961419,-0.195262132,-0.0261405,-0.0070572,0.9988315,-0.4046759,1.8106619,17.5488761389081,298.541228564386,-0.0993848,0.0050878,0.9947824,0.2915853,-3.7775371,48.7916822707314,432.151642699726
"19",19,23.38301,1,NA,1,-0.342560377,4.685761419,-0.146483132,-0.0328467,-0.008714,0.9986205,-0.4996829,2.1954125,26.0398271145348,223.587322948262,-0.1162524,0.0059531,0.9929478,0.341175,-4.749954,56.2650959333641,190.773494678958
"20",20,23.39432,1,NA,1,-0.369690377,5.212861419,-0.189232132,-0.0375932,-0.0096581,0.9984442,-0.5538222,2.4677832,26.730266605448,-89.2106248918562,-0.1257061,0.00642,0.9917924,0.3679331,-5.2957899,56.7366311949904,20.5650283537817
"21",21,23.41637,1,NA,1,-0.388290377,6.223961419,-0.200097132,-0.0454455,-0.0109791,0.9981041,-0.6295715,2.9184943,21.4499957511094,-33.4767295309298,-0.1432697,0.0067429,0.9894057,0.3864401,-6.3116511,56.7242427987204,78.7009076814668
"22",22,23.42747,1,NA,1,-0.413910377,6.782861419,-0.131383132,-0.0484764,-0.0120278,0.9979495,-0.6897094,3.0925269,23.3649078876386,299.331873010507,-0.1523942,0.0072003,0.9880382,0.4126553,-6.8404308,58.4776392847861,166.268977339167
"23",23,23.44968,1,NA,1,-0.468010377,7.869561419,-0.133676132,-0.0567179,-0.0142458,0.9974859,-0.8169077,3.5658946,32.8296802676381,203.712139652263,-0.1711212,0.0081439,0.9849602,0.4667322,-7.9281318,62.3549346495864,34.5045289052184
"24",24,23.47121,1,NA,1,-0.547160377,8.932161419,-0.337852132,-0.068264,-0.0170037,0.9967187,-0.9750705,4.2295098,32.4265340356716,-195.220942128015,-0.1908884,0.0094957,0.9813087,0.5442062,-9.0802224,60.0821148283989,-115.338753862546
"25",25,23.49376,1,NA,1,-0.626460377,9.954461419,-0.425870132,-0.0774569,-0.0198345,0.9959945,-1.1374214,4.7583649,24.0443151346821,-273.813666842639,-0.2090214,0.0108682,0.9775926,0.6228711,-10.1410992,57.2608334048495,-65.8794449140695
"26",26,23.51567,1,NA,1,-0.695330377,11.04296142,-0.322972132,-0.0837941,-0.0227103,0.99542,-1.3023571,5.1233091,20.1901202589887,84.5232654321421,-0.2267851,0.0120828,0.9736107,0.6924831,-11.1844863,57.1152057069838,-17.6763521237819
"27",27,23.52733,1,NA,1,-0.711730377,11.61976142,-0.257980132,-0.086957,-0.0239405,0.9951198,-1.3729212,5.3055339,24.2123170147349,288.059715355364,-0.2360909,0.0123777,0.9713924,0.7093897,-11.7327949,56.7804928996523,-65.9311845576543
"28",28,23.5494,1,NA,1,-0.753830377,12.63056142,-0.320053132,-0.0955305,-0.0264201,0.9942704,-1.5151529,5.7997025,29.3140753891719,74.8731459853564,-0.2536472,0.0131038,0.9669471,0.7510032,-12.7708004,54.5038334371031,-268.312821306975
"29",29,23.56091,1,NA,1,-0.789840377,13.09556142,-0.409248132,-0.1005148,-0.0278881,0.9937387,-1.5993585,6.0872316,28.3769737920034,-222.96100358093,-0.2621425,0.0137207,0.9646701,0.7863614,-13.274897,49.5146012627022,-285.833781442917
"30",30,23.58306,1,NA,1,-0.866930377,13.89766142,-0.549082232,-0.1088482,-0.0307361,0.9927764,-1.7627415,6.5684423,20.3031723479016,-379.938475098918,-0.2766435,0.0150498,0.9605921,0.8625394,-14.1382907,46.453510762415,19.7749567251399
"31",31,23.59429,1,NA,1,-0.894330377,14.34676142,-0.498738632,-0.1112735,-0.032089,0.9924648,-1.8403567,6.7087024,15.8631533040537,-225.708656211889,-0.283793,0.0155333,0.9584965,0.8902508,-14.5653172,48.4496222641966,73.7528486205649
"32",32,23.61574,1,NA,1,-0.888460377,15.29906142,-0.360620132,-0.1158502,-0.0339286,0.9918796,-1.9458973,6.9734013,14.6609650861816,126.125818161948,-0.2986765,0.0154473,0.9539649,0.885326,-15.4570679,47.8009220779253,-130.442578443642
"33",33,23.6271,1,NA,1,-0.876330377,15.76216142,-0.294214132,-0.1180769,-0.0346999,0.9915904,-1.9901506,7.1022215,18.1632270386918,364.685177414852,-0.3058946,0.0152445,0.9516782,0.8736972,-15.8910584,45.1808207337298,-203.971714814016
"34",34,23.63859,1,NA,1,-0.870570377,16.17536142,-0.318065132,-0.1214947,-0.0354961,0.9911491,-2.0358356,7.2999447,23.0013517612544,157.068556207557,-0.3129236,0.0151408,0.9493918,0.867754,-16.3147149,43.1436356256138,-264.158894885155
"35",35,23.66067,1,NA,1,-0.892100377,16.88316142,-0.463293932,-0.1291362,-0.0374466,0.9901106,-2.1477571,7.7424311,20.6402151412249,-241.480826581168,-0.3256762,0.0154984,0.9450873,0.888251,-17.0861786,35.3931784086165,-374.237476462814
"36",36,23.68279,1,NA,1,-0.920870377,17.39666142,-0.570498132,-0.134696,-0.0391231,0.989305,-2.2439616,8.0647832,12.3225174147163,-458.24359498262,-0.3349032,0.0159886,0.941849,0.9163507,-17.646674,26.601410350263,-369.030195267963
"37",37,23.69416,1,NA,1,-0.940010377,17.62996142,-0.548753832,-0.1360012,-0.0399989,0.989091,-2.2942194,8.1406548,6.17747502459479,-302.06258154986,-0.3385771,0.0163248,0.9405287,0.9356197,-17.870439,22.7287596783812,-271.553578902725
"38",38,23.71621,1,NA,1,-0.944780377,18.08406142,-0.427121132,-0.1371657,-0.0411612,0.9888828,-2.3609233,8.2084909,4.77368181871976,-36.9682668403072,-0.3451471,0.0164217,0.938136,0.9411731,-18.2712142,18.2635324525527,-370.43079521292
"39",39,23.72776,1,NA,1,-0.939580377,18.24446142,-0.403083132,-0.1379015,-0.0414583,0.9887678,-2.3779765,8.2512271,4.65503510540511,20.5660926964385,-0.3476002,0.0163339,0.9372313,0.93614,-18.4210767,12.0455096299969,-371.503318075804
"40",40,23.74952,1,NA,1,-0.933470377,18.40956142,-0.416366132,-0.1393139,-0.0417547,0.9885575,-2.3949832,8.3331804,5.77359981295041,67.6184311584169,-0.3503952,0.0162257,0.9361919,0.9299375,-18.5920007,7.59233255364228,-99.2638648774178
"41",41,23.76102,1,NA,1,-0.940740377,18.44886142,-0.462584432,-0.140393,-0.0419758,0.9883954,-2.4076711,8.3958006,6.73767050639665,-22.3725794982146,-0.3513675,0.016347,0.9358253,0.9368943,-18.6515618,7.66273500236595,72.8491232887389
"42",42,23.78347,1,NA,1,-0.941790377,18.57776142,-0.534682632,-0.1425593,-0.0423098,0.988071,-2.4268459,8.5215184,3.85110802885065,3.10524911871825,-0.3539877,0.0163573,0.9348371,0.9374851,-18.8120699,10.796222814218,97.8976119019477
"43",43,23.80536,1,NA,1,-0.935380377,18.83416142,-0.459759532,-0.1431,-0.0428337,0.9879703,-2.4569131,8.5530568,6.80161497261653,158.458995888521,-0.3576331,0.0162539,0.9334504,0.9315532,-19.035624,12.0268551763617,-43.1639491173558
"44",44,23.82803,1,NA,1,-0.938520377,19.00556142,-0.574760432,-0.1463061,-0.0433157,0.9874797,-2.4845785,8.7392086,10.9305043471074,-21.1884331109712,-0.361244,0.0162961,0.9320582,0.9339753,-19.2574407,8.7953185963916,-168.735764140873
"45",45,23.84945,1,NA,1,-1.027640377,19.04036142,-0.765059932,-0.149834,-0.0449352,0.9868782,-2.5775323,8.9445831,6.12156512355461,-51.4576122183936,-0.3631569,0.0178336,0.9312864,1.0221045,-19.375664,4.62003150616139,-214.722764904308
"46",46,23.8608,1,"B6",NA,-1.051640377,19.05616142,-0.772154632,-0.1500685,-0.0453875,0.9868219,-2.6034913,8.9583777,7.5016313965667,275.016692666473,-0.3634614,0.0182518,0.9311595,1.0460721,-19.3945724,1.95822009643333,-82.9698669263319
"47",47,23.8828,1,"B6",NA,-1.134960377,19.13666142,-0.545044632,-0.1467306,-0.047022,0.9872473,-2.6973202,8.7652728,16.9273475473477,-100.111609219606,-0.3631411,0.0197262,0.9312544,1.1305876,-19.375489,3.467004190795,131.274959855112
"48",48,23.89445,1,"B6",NA,-1.177210377,19.27336142,-0.289550132,-0.1433021,-0.0480932,0.9876989,-2.7588149,8.5667758,9.60340190904907,-306.824690465651,-0.3635365,0.0204941,0.9310835,1.174602,-19.4001668,5.72674099635924,128.802344886457
"49",49,23.91602,1,"B6",NA,-1.216180377,19.41746142,-0.208658132,-0.1429348,-0.0491285,0.987701,-2.8182494,8.5458875,9.92728582829289,278.062203398485,-0.3652959,0.0211852,0.9303792,1.2142218,-19.5087953,7.09936661003805,23.3693130349171
"50",50,23.92747,1,"B6",NA,-1.262030377,19.43166142,-0.339503132,-0.1452919,-0.0499525,0.9873158,-2.8655557,8.6829909,16.122983031814,105.640719335449,-0.3664514,0.0219671,0.9299065,1.2590389,-19.5803521,6.90589322129973,-86.8093252117284
"51",51,23.94967,1,"B6",NA,-1.364730377,19.39096142,-0.662848932,-0.1505733,-0.0516133,0.9864386,-2.9609151,8.9903396,8.80081281151538,-218.966356362404,-0.3680762,0.0237228,0.9292214,1.3596891,-19.6814099,3.4266778919416,-86.7465060019731
"52",52,23.972,1,"B6",NA,-1.429910377,19.37326142,-0.718668832,-0.1514091,-0.0526883,0.986254,-3.0226397,9.0393829,6.38682313003058,-12.9013186119407,-0.3681758,0.0248549,0.9291524,1.4245868,-19.6881775,3.05216804671156,-8.93040360066478
"53",53,23.99405,1,"B6",NA,-1.450420377,19.38996142,-0.567438632,-0.1489247,-0.0530828,0.986611,-3.0452936,8.8952667,8.20159519763806,-46.7089566574267,-0.3673676,0.0252268,0.9294622,1.4459071,-19.6385604,3.02815104493623,-6.50020381153684
"54",54,24.01624,1,"B6",NA,-1.407380377,19.40286142,-0.408922132,-0.1462854,-0.0523761,0.9870437,-3.0047153,8.741701,4.30235727124026,-155.829439375723,-0.366456,0.0244938,0.9298416,1.4038848,-19.5819617,2.76384149045574,-6.45824581419913
"55",55,24.03838,1,"B6",NA,-1.431900377,19.34586142,-0.454992732,-0.1466734,-0.0526529,0.9869713,-3.0206064,8.7643495,1.29268159701053,-67.4443443878532,-0.3658548,0.024916,0.9300671,1.428091,-19.5451578,2.74158436022384,-17.6078048247316
