"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,109.3367,1,"B5",NA,-0.056214907,-3.18353913,2.117586957,0.0243789,-0.0049581,-0.9951462,-0.285377,-0.6554813,5.5348112,-7.549325,0.0116221,-0.0035646,-0.9958953,-0.2050637,1.3398307,29.0874438,-1045.4612963
"2",2,109.3481,1,"B5",NA,-0.095714907,-3.20633913,2.125386957,0.024589,-0.0056623,-0.9951373,-0.3259063,-0.6675803,2.96989410595175,43.7464634,0.0113435,-0.0042542,-0.9958958,-0.2447334,1.3558544,1.97736134819095,-1005.5163069
"3",3,109.3703,1,"B5",NA,-0.211614907,-3.06543913,1.967386957,0.0251965,-0.0075128,-0.9951098,-0.4324215,-0.7025793,3.89397722156699,5.93207404512906,0.0113985,-0.0060779,-0.9958857,-0.3496484,1.3526871,2.48389560432544,33.6210573581831
"4",4,109.393,1,"B5",NA,-0.336914907,-2.88933913,1.769786957,0.0259593,-0.0094841,-0.9950734,-0.5458848,-0.7465214,3.21839758481638,-48.3829580333457,0.0114652,-0.0080138,-0.9958713,-0.4610185,1.348839,3.49234892306021,4.50360917253506
"5",5,109.4157,1,"B5",NA,-0.390014907,-3.08993913,1.961886957,0.0256588,-0.0106146,-0.9950698,-0.6109562,-0.7292396,1.69739092685305,-40.4690355072012,0.010886,-0.0091467,-0.995868,-0.5261949,1.3821551,2.68835946075853,-48.8688447138415
"6",6,109.4382,1,"B5",NA,-0.423414907,-3.25673913,2.114086957,0.0255401,-0.0113665,-0.9950645,-0.6542396,-0.722417,1.38389004727465,-19.6287243903372,0.0102908,-0.0098919,-0.9958672,-0.5690649,1.4163955,1.28616730334035,-60.6000775617409
"7",7,109.4509,1,"B5",NA,-0.426514907,-3.22503913,2.079086957,0.0256681,-0.0113864,-0.9950609,-0.655382,-0.7297837,1.06227427756637,29.6124979099446,0.0103117,-0.0099066,-0.9958668,-0.5699126,1.4151934,0.538384906570054,27.8878099387629
"8",8,109.4728,1,"B5",NA,-0.312714907,-3.07803913,1.927286957,0.0260822,-0.0092688,-0.9950722,-0.5334968,-0.7535938,2.91389895819585,72.8619409202806,0.0105705,-0.0077755,-0.9958831,-0.4473116,1.4003125,3.0493540125383,78.2316745434166
"9",9,109.4956,1,"B5",NA,-0.204414907,-3.05713913,1.911686957,0.0260386,-0.0073795,-0.9950892,-0.4247473,-0.7510616,4.30868461857335,-1.52414528067114,0.0106994,-0.0058914,-0.9958946,-0.3389232,1.392906,4.00255875454551,19.3115839535395
"10",10,109.5178,1,"B5",NA,-0.139114907,-3.06503913,1.979086957,0.0249901,-0.0062633,-0.9951237,-0.360501,-0.6906823,2.88293179353296,6.43101296852309,0.0115836,-0.0048412,-0.9958904,-0.2785061,1.3420428,3.93187267539101,84.4098961477115
"11",11,109.5296,1,"B5",NA,-0.080714907,-2.96963913,1.910786957,0.0247302,-0.0051541,-0.9951365,-0.296659,-0.6757099,3.79253628226992,39.2496413951211,0.0122082,-0.0037585,-0.9958876,-0.2162178,1.3061121,5.96151810438933,81.9417947429684
"12",12,109.5521,1,"B5",NA,-0.038714907,-2.70103913,1.708886957,0.02417,-0.0041386,-0.995155,-0.2382066,-0.6434456,3.82435480635818,-3.6614406430028,0.0138201,-0.0028065,-0.9958697,-0.1614491,1.2133719,5.77881224473557,-35.8650274833507
