"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,49.30536,1,"B5",NA,-0.173382409,-0.083088114,0.713400634,-0.1263885,-0.002135,-0.9782977,-0.124012,0.6333045,11.9172332,-286.9416756,0.0908365,8.18e-05,-0.978725,0.0047695,0.6048024,12.0985001,-307.1529501
"2",2,49.31658,1,"B5",NA,-0.177682409,-0.162188114,0.835700634,-0.127174,-0.0019713,-0.9781962,-0.1145023,0.6793075,5.14183744224474,-242.5524706,0.0914987,0.0004171,-0.9786632,0.0243127,0.6435736,4.79254281116486,-253.7745253
"3",3,49.33817,1,"B5",NA,-0.174582409,-0.198388114,0.963800634,-0.128763,-0.0018279,-0.9779886,-0.1061734,0.7723854,3.93011527236151,-79.4736401669248,0.092989,0.0008629,-0.9785224,0.050301,0.7308269,4.37618018279196,-55.9715947688104
"4",4,49.3496,1,"B5",NA,-0.139882409,-0.067788114,0.866300634,-0.1292502,-0.0017212,-0.9779246,-0.0999757,0.8009306,2.75484783043641,-30.2637100497258,0.093615,0.0009802,-0.9784626,0.0571377,0.7674841,3.31709680022107,-30.603909156015
"5",5,49.37157,1,NA,1,-0.115182409,0.047611886,0.800900634,-0.1300335,-0.0017052,-0.9778207,-0.0990423,0.8468232,3.68408278172486,26.1402196470783,0.0945095,0.0010775,-0.9783765,0.0628092,0.8198653,4.00806198685522,17.4706040670333
"6",6,49.39366,1,NA,1,-0.094282409,0.165711886,0.769400634,-0.1314405,-0.001747,-0.9776325,-0.1014728,0.9292789,3.90464725906159,-38.4272362177566,0.0960078,0.0012358,-0.9782305,0.0720368,0.907618,4.08517404045613,-49.123816354142
"7",7,49.40527,1,NA,1,-0.104582409,0.194411886,0.775200634,-0.1320113,-0.0019683,-0.9775552,-0.1143239,0.9627323,2.89644317714149,-36.9118932252415,0.0965931,0.001127,-0.978173,0.065695,0.9419004,2.90399068870948,-39.8569422018231
"8",8,49.41703,1,NA,1,-0.108782409,0.218511886,0.774400634,-0.1323952,-0.0020927,-0.9775029,-0.1215518,0.9852356,3.04950542293472,70.0579623603213,0.0969913,0.0010727,-0.9781336,0.0625261,0.965226,3.16299952668711,77.6874634407044
"9",9,49.43786,1,NA,1,-0.129082409,0.298411886,0.757600634,-0.1334225,-0.0025924,-0.9773621,-0.1505766,1.0454653,5.6970073304551,212.566020176041,0.0980786,0.0007689,-0.9780255,0.0448222,1.0289189,5.94068764690317,204.735485248796
"10",10,49.46051,1,NA,1,-0.158782409,0.485211886,0.708500634,-0.1356577,-0.0035157,-0.9770514,-0.2042074,1.1765447,12.447423358624,1037.40213926877,0.1004589,0.0002467,-0.9777841,0.0143783,1.1683812,12.1948193426492,1114.67634974037
"11",11,49.47178,1,NA,1,-0.180282409,0.497411886,0.845400634,-0.1381905,-0.0038445,-0.9766953,-0.2233037,1.3251047,32.4716513023629,1422.61645707599,0.1029184,0.0004159,-0.9775283,0.0242421,1.3125211,34.2077450511871,1551.32314671099
"12",12,49.49386,1,NA,1,-0.009082409,1.806011886,0.388300634,-0.1519227,-0.0050223,-0.9746483,-0.2917188,2.1315579,56.0632535856424,948.138664960946,0.1177153,0.0010941,-0.9758564,0.0637769,2.180535,59.5868105564895,956.226042170192
"13",13,49.51575,1,NA,1,0.202217591,3.411811886,0.004200634,-0.1717604,-0.0061994,-0.9713418,-0.3600904,3.2997434,74.1841695015315,1034.08711526308,0.138729,0.0025397,-0.9730887,0.148043,3.4160442,76.2897098751281,952.172299475196
"14",14,49.52718,1,NA,1,0.196217591,3.946711886,0.254000634,-0.1847473,-0.0076237,-0.9689454,-0.4428182,4.0668347,88.3614517139373,789.895805709839,0.1518939,0.0032306,-0.9711188,0.1883121,4.1919915,89.334845607237,792.096109841473
"15",15,49.5491,1,NA,1,0.160117591,5.186011886,0.747900634,-0.2132845,-0.0111827,-0.9630314,-0.6495499,5.7597463,95.8018551314612,263.568705255296,0.1809004,0.004309,-0.9661316,0.2511736,5.9076844,99.0428959089064,342.520874783048
"16",16,49.57124,1,NA,1,0.355217591,7.579911886,0.209400634,-0.2431127,-0.0138773,-0.955902,-0.8060746,7.5413029,99.9575984008971,155.761007353894,0.2124124,0.0050738,-0.9596922,0.2957569,7.7826093,104.404235131209,152.093564728784
"17",17,49.59375,1,NA,1,0.458117591,9.863111886,-0.109899366,-0.2745963,-0.0172371,-0.9472827,-1.0012513,9.4376105,102.744765591761,78.8577661390342,0.2453649,0.0053944,-0.9517987,0.3144468,9.757899,105.800550383048,38.6467296800392
"18",18,49.61612,1,NA,1,0.432617591,11.68961189,0.027400634,-0.3060054,-0.0212968,-0.9375244,-1.2370964,11.3484476,103.503029527292,-53.786558004221,0.2777577,0.0054884,-0.9428544,0.3199271,11.7168848,106.141974141184,-29.4827936532709
"19",19,49.62744,1,NA,1,0.433017591,12.72001189,-0.005899366,-0.3217865,-0.0232631,-0.9321787,-1.3513392,12.3164917,101.901593863455,-263.226016415268,0.294142,0.0053931,-0.9378727,0.3143713,12.7151324,105.30171136645,-247.408833998824
"20",20,49.64899,1,NA,1,0.486417591,14.92431189,-0.356999366,-0.3507745,-0.0263945,-0.9215778,-1.5332821,14.1099227,93.605222039676,-327.321496080814,0.3245163,0.0050102,-0.9278027,0.29205,14.5805509,96.2380074758289,-348.995355702247
"21",21,49.67135,1,NA,1,0.442817591,16.47581189,-0.229499366,-0.3769287,-0.0296832,-0.911092,-1.7243772,15.7473228,87.5756123442098,-300.448193055757,0.3514896,0.004844,-0.9179245,0.2823642,16.2550442,90.0353165606722,-282.510198319174
"22",22,49.69321,1,NA,1,0.465617591,18.36891189,-0.506299366,-0.4016815,-0.0322544,-0.9003646,-1.8737979,17.3150884,80.3347967688063,-553.801398732717,0.3773927,0.0043036,-0.9075848,0.250863,17.8808717,83.7479610034543,-546.473012164466
"23",23,49.71532,1,NA,1,0.598317591,20.40431189,-1.106699366,-0.4233257,-0.0329556,-0.8903675,-1.9145504,18.700681,63.1693234535418,-266.027803654111,0.4003266,0.0042125,-0.8977053,0.2455522,19.3365253,65.94218476099,-285.61418613388
"24",24,49.74192,1,NA,1,0.634317591,21.90691189,-1.376099366,-0.4418141,-0.0342771,-0.8812891,-1.9913523,19.8977524,69.6680052302191,-197.676028631996,0.4196955,0.0038876,-0.8888163,0.2266104,20.5788068,72.1692037741631,-179.94441175025
"25",25,49.75741,1,NA,1,0.696517591,23.18311189,-1.590199366,-0.457611,-0.0347425,-0.8731724,-2.0183992,20.9299798,59.7596191293382,-687.159784982874,0.4362098,0.004065,-0.8808282,0.2369513,21.6481637,62.9683407660336,-675.967615013244
"26",26,49.77995,1,NA,1,0.940417591,24.86881189,-2.395999366,-0.4704373,-0.0324512,-0.8664184,-1.8852316,21.7724414,43.2004691090672,-553.374615325878,0.4500942,0.0049278,-0.8738105,0.2872482,22.555017,45.8841940319951,-592.715010030986
