"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",76.13891,1,"B5",NA,1.5959886,-0.6902704,1.9539252,36.2761786
"2",76.15042,1,"B5",NA,1.6168766,-0.7045112,1.3987937993071,21.9512563
"3",76.17212,1,"B5",NA,1.6394844,-0.7137359,1.88832789940267,-14.2313855880276
"4",76.18343,1,"B5",NA,1.6512748,-0.7349404,1.31126968679907,-27.4326298533479
"5",76.20525,1,"B5",NA,1.6791815,-0.7423056,1.22740858817018,-9.94540957781516
"6",76.22738,1,"B5",NA,1.6970862,-0.7600206,0.872277286042537,-9.68674000738856
"7",76.24948,1,"B5",NA,1.6827796,-0.7694969,0.798773254671394,28.9769326162606
"8",76.27171,1,"B5",NA,1.7245862,-0.7824031,2.16102408681617,7.29309610905389
"9",76.29388,1,"B5",NA,1.742126,-0.7455031,1.12582592651647,7.25575378404728
"10",76.30514,1,"B5",NA,1.7653331,-0.7422484,1.81499597015737,8.67306164633657
"11",76.32697,1,"B5",NA,1.7768018,-0.7183409,0.857553311201746,-38.1467415064395
"12",76.33829,1,"B5",NA,1.7788639,-0.7223467,0.490395320755465,-12.0976036685099
"13",76.36061,1,"B5",NA,1.7782156,-0.7315446,0.674295249420922,25.2765499672063
"14",76.38336,1,"B5",NA,1.7704033,-0.7465933,1.63693546929357,21.4330946868153
"15",76.40519,1,"B5",NA,1.7421073,-0.707562,1.64899291080046,-37.5209941827287
"16",76.41656,1,"B5",NA,1.7436705,-0.6988018,0.789485470564258,-33.1432624447111
"17",76.43851,1,"B5",NA,1.7299005,-0.7111617,0.993791615396626,13.4807093248855
"18",76.46078,1,"B5",NA,1.6932434,-0.729186,1.38693776884472,21.9917891525549
"19",76.48288,1,"B5",NA,1.6483203,-0.7438696,1.96882981161469,-20.0032639926138
"20",76.49421,1,"B5",NA,1.6250784,-0.7582832,1.21723744028474,-16.1710152022877
"21",76.51619,1,"B5",NA,1.5561724,-0.757962,1.9644355450752,9.46074047146185
"22",76.53839,1,"B5",NA,1.5203091,-0.7454996,1.62981553727868,-10.8015174490588
"23",76.55027,1,"B5",NA,1.4916968,-0.7585153,1.55223840578011,0.280270666614647
"24",76.57195,1,"B5",NA,1.4332018,-0.7514857,1.70596267680797,-13.9258370631062
"25",76.58345,1,"B5",NA,1.4136203,-0.7571324,1.30412649092394,-11.9001970904716
"26",76.60534,1,"B5",NA,1.377318,-0.7700745,1.54802230656421,1.04679586956061
"27",76.61696,1,"B5",NA,1.3724122,-0.759102,1.44288116382718,15.2637728723968
"28",76.63857,1,"B5",NA,1.3185014,-0.7873925,2.29811499833117,-6.65641966239244
"29",76.66062,1,"B5",NA,1.3227566,-0.7596567,1.13191968849828,-25.4360554431825
"30",76.67182,1,"B5",NA,1.3163371,-0.7675071,1.15450521981964,10.714193028132
"31",76.69414,1,"B5",NA,1.3160235,-0.7453551,1.58777705917662,30.2131697666368
"32",76.70547,1,"B5",NA,1.2980257,-0.7278661,2.05247155688108,13.1521924910342
"33",76.72727,1,"B5",NA,1.2903248,-0.6987322,1.73179064022661,-25.7540009967648
"34",76.74934,1,"B5",NA,1.2674973,-0.6662523,0.919661689007627,-31.7141631980379
"35",76.77187,1,"B5",NA,1.2544827,-0.666898,0.319677465895896,-4.73653408360271
"36",76.79379,1,"B5",NA,1.2412904,-0.6659527,0.695767455283938,21.951403192671
"37",76.81612,1,"B5",NA,1.199417,-0.653508,1.29299260256939,11.8839547171379
"38",76.83796,1,"B5",NA,1.1609437,-0.6437832,1.22796385134411,31.9670076141607
"39",76.84931,1,"B5",NA,1.1402573,-0.648911,1.98740962777611,38.9890889011963
"40",76.87123,1,"B5",NA,1.1105622,-0.6164069,2.22999071962046,18.2097974543522
"41",76.89366,1,"B5",NA,1.1032856,-0.5775254,2.79865714719687,35.4528582961631
"42",76.91612,1,"B5",NA,1.0831089,-0.5166391,3.82177252610677,18.8524902453754
"43",76.9275,1,"B5",NA,1.0847083,-0.4781131,3.73246459803685,-8.98015226659563
"44",76.94934,1,"B5",NA,1.0953793,-0.4151573,3.51160743007656,-2.81983713074384
"45",76.96066,1,"B5",NA,1.0915072,-0.382343,3.56223990449279,-8.70812867167322
"46",76.98278,1,"B5",NA,1.0658537,-0.3165627,3.07805321660855,63.1649540623799
"47",76.99419,1,"B5",NA,1.0638519,-0.2926475,4.76923199402418,99.7420869279995
"48",77.01684,1,NA,1,1.1077095,-0.1735664,5.93038820684311,-43.5814830574141
"49",77.03843,1,NA,1,1.1131186,-0.0780276,2.94172464106094,8.47347553666485
"50",77.06051,1,NA,1,1.0794719,-0.0553698,6.37240667566609,139.119203145518
"51",77.08283,1,NA,1,1.0359107,-0.2275212,9.11471584736068,58.17624632887
"52",77.10448,1,NA,1,0.9971733,-0.3847962,8.9737565621836,-9.24569918068712
"53",77.11572,1,NA,1,0.971102,-0.4679785,8.8390948781071,-6.37194546866376
"54",77.13799,1,NA,1,0.9335238,-0.6242331,8.82209587394203,-31.0870651114523
"55",77.16041,1,NA,1,0.8784866,-0.789548,7.4452653756191,-68.7227312857696
"56",77.18264,1,NA,1,0.8168667,-0.9014528,5.7550151859058,-23.5160084726845
"57",77.2047,1,NA,1,0.7945879,-0.9913541,6.39481319191374,59.8198082993587
"58",77.22703,1,NA,1,0.7618814,-1.1270041,8.41873711459907,55.4876264739535
"59",77.23837,1,NA,1,0.7362932,-1.2119098,8.64937304893728,16.8631385056296
"60",77.26041,1,NA,1,0.7298194,-1.3596341,8.94444481571042,51.7820217178967
"61",77.28251,1,NA,1,0.7087266,-1.5343431,10.9373351281972,102.03470470021
"62",77.29384,1,NA,1,0.6571595,-1.6457984,12.2277470914341,69.9871070351486
"63",77.31555,1,NA,1,0.5999341,-1.8548282,12.7939620607298,66.6382608119505
"64",77.33759,1,NA,1,0.5665801,-2.098032,15.1565549518453,3618.91264363481
"65",77.35992,1,NA,1,0.4978049,-2.400802,174.38351397687,2529.58355720116
"66",77.38175,1,NA,1,0.4017219,2.7681863,129.163487860513,-5760.45712421087
"67",77.39323,1,NA,1,0.3567592,2.9427336,20.6837816525659,-4734.71252777879
"68",77.41539,1,NA,1,0.2896378,3.3449183,20.2411734289775,84.0993017551313
"69",77.42679,1,NA,1,0.2683334,3.5229233,22.3863330752799,140.088483039535
"70",77.44961,1,NA,1,0.2346157,3.9916269,24.4858887106224,87.2885475810471
"71",77.47163,1,NA,1,0.2072599,4.4335103,26.3041247645744,95.8641204757734
