"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,211.2561,1,"B5",NA,0.254784755,1.768552632,-1.255385481,-0.0147094,0.006965,-0.995529,0.4008089,0.2810375,1.532732,25.6879115,0.0657404,0.0059376,-0.9948916,0.3411991,0.6777757,2.1841044,27.9866341
"2",2,211.2779,1,"B5",NA,0.263484755,1.832752632,-1.291085481,-0.0150579,0.0072185,-0.9955221,0.4153943,0.3010957,0.99862105826435,-2.9270176,0.0663166,0.0061341,-0.9948521,0.3524883,0.7109647,2.12068019528174,1.788256
"3",3,211.2892,1,"B5",NA,0.276684755,1.893752632,-1.337085481,-0.0151772,0.0075427,-0.9955179,0.4340536,0.3079642,1.31633742998603,2.8357484862022,0.0666818,0.0064216,-0.9948259,0.3690122,0.7320053,2.25548728168311,-20.2578037836434
"4",4,211.3112,1,"B5",NA,0.298184755,1.981652632,-1.399885481,-0.0154131,0.0080535,-0.9955102,0.4634447,0.3215463,0.822547515779061,-3.54408692276126,0.0672605,0.0068743,-0.9947839,0.3950281,0.765349,1.10168764079214,-34.5568260750485
"5",5,211.3225,1,"B5",NA,0.302684755,1.985552632,-1.401785481,-0.0154372,0.0081363,-0.9955092,0.4682112,0.3229317,0.996079607257658,7.63351006252717,0.0672995,0.0069542,-0.9947807,0.3996182,0.7675943,0.913336823408073,-7.7154452573577
"6",6,211.3448,1,"B5",NA,0.325584755,1.987452632,-1.378985481,-0.0158626,0.0085312,-0.9954992,0.4909388,0.3474184,0.994077019764908,-3.01466748406393,0.0676756,0.0073177,-0.9947526,0.4205034,0.7892677,0.940929135520474,-7.95506707173517
"7",7,211.3664,1,"B5",NA,0.349084755,1.994652632,-1.377885481,-0.0159926,0.0089438,-0.9954935,0.5146805,0.3549025,0.865783110455253,-16.1050511891515,0.0678165,0.0077202,-0.99474,0.4436347,0.7973954,0.570544052298182,-8.96028614672848
"8",8,211.3888,1,"B5",NA,0.349984755,2.027052632,-1.415085481,-0.0158332,0.009011,-0.9954955,0.5185468,0.3457301,0.277322352761487,7.88083001697808,0.0678181,0.0077849,-0.9947393,0.4473552,0.7974906,0.553226282192189,26.9974166972963
"9",9,211.4003,1,"B5",NA,0.356784755,2.061452632,-1.445885481,-0.0158176,0.0091839,-0.9954941,0.5285004,0.3448334,0.760692992860095,34.1623509190381,0.0679508,0.0079427,-0.994729,0.4564236,0.8051369,1.18305768570318,32.7915812136857
"10",10,211.4234,1,"B5",NA,0.394784755,2.112652632,-1.479685481,-0.0160026,0.009918,-0.9954841,0.5707446,0.355489,1.36804910216368,19.0179206988127,0.0683289,0.0086409,-0.9946973,0.496542,0.8269374,1.43288913593856,12.8919496476241
"11",11,211.4452,1,"B5",NA,0.423484755,2.122752632,-1.475485481,-0.0162302,0.0104241,-0.9954753,0.5998704,0.3685927,1.62405454927196,-6.07071206800755,0.0685665,0.0091285,-0.9946766,0.5245654,0.8406443,1.75920646892445,17.919807355035
"12",12,211.4566,1,"B5",NA,0.408484755,2.140252632,-1.476285481,-0.01648,0.0101961,-0.9954735,0.5867496,0.3829661,1.35176790600041,-45.6407365503421,0.0688588,0.0088718,-0.9946588,0.5098121,0.8574709,1.99713506762692,-4.77049115316128
"13",13,211.4682,1,"B5",NA,0.405684755,2.179052632,-1.501785481,-0.016622,0.0102146,-0.9954709,0.587815,0.3911389,0.569966419958561,-20.1388459253662,0.069148,0.0088577,-0.9946388,0.5090015,0.8741321,1.64435688822954,-25.6568059177859
"14",14,211.4905,1,"B5",NA,0.392284755,2.273252632,-1.576685481,-0.0167396,0.0101433,-0.9954697,0.5837128,0.3979102,1.17471985192456,47.6082784392107,0.0696547,0.0087278,-0.9946046,0.5015397,0.9033149,1.17824898227645,-6.58236097985143
"15",15,211.513,1,"B5",NA,0.413384755,2.226852632,-1.504785481,-0.0172909,0.0104251,-0.9954573,0.5999292,0.4296412,2.70691515212751,9.75230187008672,0.0699323,0.008994,-0.9945828,0.5168361,0.9193163,1.35233098409997,-10.6742213049374
"16",16,211.5246,1,"B5",NA,0.406484755,2.173052632,-1.426585481,-0.0178367,0.0102182,-0.9954499,0.5880185,0.4610571,2.14323675629868,-90.2632671230736,0.0701775,0.0087714,-0.9945675,0.5040406,0.9334312,1.01494010666348,-31.1390773429371
"17",17,211.5359,1,"B5",NA,0.410484755,2.121852632,-1.371185481,-0.0180297,0.0101997,-0.9954466,0.5869579,0.4721644,0.652387425598615,-57.7218846905414,0.0701237,0.0087669,-0.9945713,0.5037819,0.9303348,0.639862210009166,-18.0368479116366
"18",18,211.5586,1,"B5",NA,0.398484755,2.169052632,-1.406985481,-0.0181182,0.0100743,-0.9954463,0.579739,0.4772584,1.02670587895576,23.3370603655886,0.0704038,0.0086079,-0.9945529,0.4946461,0.9464624,0.574464381550788,9.20530628230388
