"","Time","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a","FocusedObject","RayDirection_x","RayDirection_y","RayDirection_z"
"840",89.384,"2",NA,2,-0.2918991,-0.2141895,0.931875,-12.3712933,16.5940544,16.9865259,-117.8359751,-0.396833,0.1922643,0.8971966,11.0883051,-24.5806074,24.5779902,-106.9547405,"B8","-0.07520087","-0.4435687","-0.8930635"
"841",89.39541,"2",NA,2,-0.2902953,-0.2137875,0.9324682,-12.3477061,16.4938616,11.2353327,-77.6640948,-0.3944094,0.1921745,0.8982838,11.0830598,-24.4254736,16.9129244,-87.1889386,"B8","-0.0681591","-0.4485639","-0.8911399"
"842",89.41784,"2",NA,2,-0.2870066,-0.2130595,0.9336519,-12.3049992,16.2890298,19.0571289,64.1336539,-0.3895018,0.1920651,0.900446,11.0766695,-24.1122857,28.0697641,44.5108786,"B8","-0.02586182","-0.4449078","-0.8951971"
"843",89.42899,"2",NA,2,-0.2849745,-0.2130151,0.9342843,-12.3023967,16.164195,16.5990781,-138.9337927,-0.38683,0.192315,0.9015438,11.0912661,-23.9436111,23.5162683,-198.9623218,"B8","-0.02856806","-0.4468606","-0.8941292"
"844",89.44058,"2",NA,2,-0.2827313,-0.2127876,0.9350173,-12.2890538,16.0257994,15.9336429,140.8380717,-0.3835159,0.1924944,0.9029203,11.1017436,-23.7340295,23.637507,189.2238353,"B8","-0.03149598","-0.441585","-0.8966531"
"845",89.46241,"2",NA,2,-0.2776304,-0.2128398,0.9365327,-12.2921172,15.7136802,23.3359938,276.2768019,-0.376438,0.1933533,0.9057111,11.1519115,-23.289736,31.6706641,293.2597574,"B8","-0.01981423","-0.4404124","-0.8975629"
"846",89.4846,"2",NA,2,-0.270634,-0.2122463,0.938713,-12.2573035,15.2839336,28.0727347,83.2726259,-0.3680061,0.1935429,0.9091294,11.1629857,-22.758233,36.5198997,198.9902819,"B8","-0.03492147","-0.4501651","-0.8922547"
"847",89.50669,"2",NA,2,-0.2640456,-0.2113931,0.9407794,-12.207273,14.8791618,27.0363247,-26.1786683,-0.3587136,0.1937046,0.9128016,11.1724356,-22.174521,40.483908,196.5035464,"B8","-0.02887845","-0.4403034","-0.8973802"
"848",89.52866,"2",NA,2,-0.257655,-0.2099485,0.9428725,-12.1225774,14.4853383,26.9168139,37.0443507,-0.3483703,0.1934928,0.9168437,11.1600594,-21.5257779,45.1757993,254.3975416,"B8","-0.02947282","-0.4489679","-0.8930521"
"849",89.55093,"2",NA,2,-0.2509933,-0.2087663,0.9449298,-12.0532863,14.0769659,28.687912,376.9353504,-0.3364078,0.1937884,0.921238,11.1773289,-20.7812809,51.7507068,690.3144217,"B8","-0.02210874","-0.4518546","-0.8918006"
"850",89.57333,"2",NA,2,-0.2433654,-0.2068044,0.9473535,-11.9383382,13.6086616,43.7931789,295.7636732,-0.3224054,0.1934908,0.9262935,11.1599453,-19.9115893,76.0635047,77.3947601,"B8","-0.03239179","-0.4471267","-0.8938756"
"851",89.5848,"2",NA,2,-0.2385795,-0.2058998,0.9487668,-11.8853512,13.3165884,42.8432917,25.1510029,-0.3149159,0.1933395,0.928898,11.1511074,-19.4483775,65.3894855,-462.6700702,"B8","-0.02482796","-0.450637","-0.8923462"
"852",89.59637,"2",NA,2,-0.2318844,-0.2045006,0.9507273,-11.8034177,12.9084369,44.3834546,305.975169,-0.3050255,0.1928487,0.9322942,11.1224392,-18.8375652,65.4503796,361.718038,"B8","-0.03846842","-0.4404626","-0.896933"
"853",89.61877,"2",NA,2,-0.2187423,-0.2022452,0.9543173,-11.6714008,12.1114423,55.1093229,318.0775443,-0.2855889,0.1922776,0.9385478,11.0890787,-17.6450226,81.5374542,575.7562696,"B8","-0.04083849","-0.4418145","-0.8961692"
"854",89.64112,"2",NA,2,-0.2040778,-0.1994859,0.9581392,-11.5099703,11.2254612,58.6254625,459.1734465,-0.2637924,0.1912536,0.9451134,11.0292819,-16.3156957,91.2225935,1070.2683234,"B8","-0.03350599","-0.4427638","-0.8960023"
"855",89.66342,"2",NA,2,-0.1903006,-0.1952211,0.9618459,-11.260644,10.3928909,75.5963247,-502.7392635,-0.2393805,0.1890224,0.9520353,10.8990253,-14.8345536,129.2930884,-629.3150636,"B8","0.0178113","-0.4363872","-0.8995775"
"856",89.67463,"2",NA,2,-0.1835606,-0.1933415,0.963534,-11.1508311,9.987528,55.7938178,-1165.8503734,-0.227518,0.1880354,0.9551345,10.8414245,-14.1191006,96.0461654,-2043.386649,"B8","0.07824203","-0.4349388","-0.8970431"
"857",89.68573,"2",NA,2,-0.1767265,-0.1914389,0.9651902,-11.0397144,9.5774247,49.520131,617.3386755,-0.2152072,0.1870134,0.9581834,10.7817972,-13.3791655,83.6036638,682.9010506,"B8","0.1727299","-0.4140816","-0.8936903"
"858",89.70768,"2",NA,2,-0.1611923,-0.1880697,0.968566,-10.8430449,8.6502639,89.0273732,-111.754305,-0.1897575,0.1851314,0.9639098,10.672011,-11.8576117,138.1877866,-718.3546765,"None","0.221649","-0.4256698","-0.8773012"
"859",89.71896,"2",NA,2,-0.1510691,-0.1863659,0.9705251,-10.7436433,8.0489833,66.2036133,-291.0090967,-0.1752947,0.1840489,0.9668513,10.6088892,-10.9970083,93.9311855,-843.9743026,"None","0.2545674","-0.4345885","-0.8638908"
"860",89.74111,"2",NA,2,-0.1313164,-0.1837453,0.9738927,-10.5908118,6.8807437,98.1298431,-1200.2251579,-0.1470301,0.1824609,0.9718507,10.5163049,-9.3236137,143.4477085,-1376.5681954,"None","0.2580641","-0.4323834","-0.8639613"
"861",89.75248,"2",NA,2,-0.1231313,-0.182686,0.9751601,-10.5290581,6.3980173,54.4484055,-1690.8204947,-0.1337839,0.181878,0.9738716,10.4823305,-8.5425942,86.7268111,-2161.2567562,"None","0.2449769","-0.4236372","-0.8720603"
"862",89.77383,"2",NA,2,-0.1067977,-0.1811517,0.9773698,-10.4396329,5.4374918,64.2731226,195.4431783,-0.1079955,0.1810637,0.9772188,10.4348703,-7.0269863,100.9487254,275.9037111,"None","0.2517868","-0.4239495","-0.8699705"
"863",89.79615,"2",NA,2,-0.0907579,-0.1799081,0.9792187,-10.3671679,4.4967638,62.7266201,-41.6342211,-0.082733,0.1802977,0.9798223,10.3902313,-5.5470641,98.3970049,-84.6495441,"None","0.2455665","-0.4263247","-0.8705863"
"864",89.81814,"2",NA,2,-0.0749318,-0.1782854,0.9808531,-10.2726381,3.5700909,62.4191846,-3.7997355,-0.057787,0.1789303,0.9818596,10.310567,-4.0888833,97.1881114,-43.055617,"None","0.2505","-0.4277442","-0.8684838"
"865",89.84043,"2",NA,2,-0.0586446,-0.1774204,0.9821184,-10.2222627,2.6187017,62.5614221,18.6845594,-0.0327102,0.1780923,0.9831667,10.2617535,-2.6261833,96.4940779,17.2178575,"None","0.3189538","-0.421417","-0.8489135"
"866",89.86308,"2",NA,2,-0.0423188,-0.1755546,0.983292,-10.1136239,1.6658581,63.2632979,-49.9253941,-0.0071838,0.1760451,0.9840529,10.1425407,-1.1389101,97.9792895,-74.7947908,"B7","0.3984365","-0.4066766","-0.822099"
"867",89.88501,"2",NA,2,-0.0265985,-0.1727039,0.9843469,-9.9477171,0.7493311,60.3940056,-60.7167242,0.017159,0.1728124,0.9845025,9.9543768,0.2778677,93.2607904,-139.1875458,"B7","0.4201931","-0.3940478","-0.8173932"
"868",89.90769,"2",NA,2,-0.0114534,-0.1709676,0.9849426,-9.8467047,-0.1322757,60.6073163,633.818263,0.040902,0.1705109,0.9842036,9.8204829,1.6591156,91.8271138,673.3378669,"B7","0.4163308","-0.4029831","-0.8150089"
"869",89.92982,"2",NA,2,0.0052709,-0.1710808,0.9849758,-9.8532812,-1.1051154,88.4519748,-709.372077,0.064677,0.1698673,0.983039,9.7830521,3.0435869,123.0279571,-1341.6725731,"B7","0.4119954","-0.3963145","-0.8204639"
"870",89.94102,"2",NA,2,0.0146218,-0.1718941,0.9847394,-9.9006002,-1.6491959,58.4698498,-702.2294467,0.0768693,0.1702348,0.9820972,9.8044254,3.7548076,77.1837348,-1147.9997631,"B7","0.4195307","-0.3908747","-0.819255"
"871",89.96333,"2",NA,2,0.031868,-0.1744453,0.9838833,-10.0490556,-2.6536711,86.8596941,-927.9510336,0.1001865,0.1718218,0.9797161,9.8967384,5.1181679,117.2800389,-1152.6217383,"B7","0.4174062","-0.4025995","-0.8146609"
"872",89.97471,"2",NA,2,0.0399101,-0.1755734,0.9833893,-10.1147196,-3.1225411,51.2582902,-1405.8248376,0.1111911,0.1724425,0.978419,9.9328516,5.7628413,70.5938383,-1787.702159,"B7","0.4162549","-0.3978082","-0.817588"
"873",89.9968,"2",NA,2,0.0553177,-0.1775993,0.9822791,-10.2326787,-4.0217533,58.2557162,387.9791753,0.1327611,0.1733649,0.9755628,9.9865285,7.0289463,82.2368978,685.7865099,"B7","0.4166523","-0.3918632","-0.8202571"
"874",90.01917,"2",NA,2,0.0692916,-0.1791918,0.9811027,-10.3254364,-4.8383891,68.5277832,-1185.9461328,0.1528949,0.1737871,0.9725353,10.0110985,8.2138517,101.1283461,-1504.455275,"B7","0.4047751","-0.4054096","-0.8196232"
"875",90.03036,"2",NA,2,0.074766,-0.1802397,0.9805085,-10.3864879,-5.1590018,36.8479793,-826.5851251,0.1616948,0.1742569,0.9710268,10.0384404,8.7334681,58.0086904,-1151.5480118,"B7","0.4061456","-0.397476","-0.8228203"
"876",90.05253,"2",NA,2,0.0862594,-0.1825651,0.9791338,-10.5220062,-5.8331357,62.9622755,-92.1746709,0.179577,0.1753383,0.9676839,10.1013914,9.7923727,92.3791469,-593.7322955,"B7","0.4055856","-0.3974712","-0.8231025"
"877",90.06407,"2",NA,2,0.0933492,-0.1844313,0.978133,-10.6308086,-6.2500856,47.2417863,-482.0669332,0.1887959,0.1765834,0.9657008,10.1738805,10.3412441,60.7851845,-1095.172746,"B7","0.4136929","-0.3963896","-0.8195757"
"878",90.08585,"2",NA,2,0.1073035,-0.1879908,0.9760219,-10.8384416,-7.072388,55.9129901,197.4830163,0.2069242,0.1788589,0.9615589,10.3064098,11.424,72.7082726,248.7153303,"B7","0.4438822","-0.3895164","-0.8069826"
"879",90.10785,"2",NA,2,0.1199548,-0.1926922,0.973629,-11.1129066,-7.8221697,55.8434511,49.0145749,0.2242132,0.1822175,0.9570417,10.5021188,12.4646624,71.6082238,-8.0479295,"B7","0.4480897","-0.3858986","-0.8064066"
"880",90.13007,"2",NA,2,0.1345702,-0.1978021,0.9706898,-11.4115053,-8.6913176,58.0918932,-199.0568121,0.242108,0.1859652,0.9519476,10.7206441,13.5488126,72.3616231,-115.8779853,"B7","0.4494794","-0.3836598","-0.8066938"
"881",90.15209,"2",NA,2,0.1467819,-0.2021977,0.9680108,-11.6686179,-9.4207277,47.0972271,-454.3009254,0.2589554,0.18888,0.9469267,10.8907191,14.5740418,66.5117386,-247.0495124,"B7","0.4353877","-0.3964963","-0.808212"
"882",90.17442,"2",NA,2,0.1561149,-0.2051498,0.9659271,-11.8414336,-9.9793678,37.957598,-239.6317999,0.274183,0.1902579,0.942353,10.9711478,15.5020136,61.4107472,-170.2615982,"B7","0.4396761","-0.3908669","-0.8086309"
"883",90.1964,"2",NA,2,0.1646893,-0.2080042,0.9638905,-12.0086283,-10.494381,36.4197588,36.3599364,0.2888566,0.1914667,0.9377132,11.0417281,16.4004762,58.9470859,-53.5303351,"B7","0.4426043","-0.3889359","-0.8079777"
"884",90.21914,"2",NA,2,0.1739339,-0.2112212,0.9615646,-12.1971833,-11.0516638,39.6644216,47.6949282,0.3033348,0.1930501,0.932804,11.1341992,17.2931573,59.0613733,-65.907218,"B7","0.4427497","-0.3939157","-0.8054757"
"885",90.24122,"2",NA,2,0.1838123,-0.2144917,0.9589992,-12.3890245,-11.648849,38.6201391,-225.9846893,0.3175719,0.1947189,0.9277048,11.2316959,18.1764571,56.0399402,-261.8313961,"B7","0.4416848","-0.3917888","-0.807099"
"886",90.26328,"2",NA,2,0.1912411,-0.2176087,0.9568417,-12.5719883,-12.1011152,29.6930312,-156.2599445,0.3293725,0.1963716,0.9232311,11.3282812,18.9137563,47.5066353,18.4784895,"B7","0.4392272","-0.3961643","-0.8062962"
"887",90.28545,"2",NA,2,0.1965463,-0.2204882,0.9551063,-12.7411179,-12.4267756,31.7360873,-386.7548712,0.3397459,0.1977763,0.9191632,11.4103995,19.5649383,56.9018269,-722.6089524,"B7","0.4429596","-0.3986957","-0.803004"
"888",90.29668,"2",NA,2,0.1990842,-0.221717,0.9542957,-12.8133309,-12.5824833,22.0146825,-270.6860725,0.3447299,0.198275,0.9171979,11.4395632,19.8781448,35.912986,-747.0955396,"B7","0.4428182","-0.3931363","-0.8058084"
"889",90.31883,"2",NA,2,0.2069722,-0.2235268,0.952193,-12.9197264,-13.0617731,29.1977433,108.6720363,0.3556864,0.1987047,0.9129114,11.4646889,20.5661221,44.2149462,399.3572776,"B7","0.430246","-0.3939149","-0.8122206"
"890",90.34081,"2",NA,2,0.2121992,-0.2253483,0.9506116,-13.0268524,-13.3819913,26.8470348,-647.2455754,0.3653803,0.1990519,0.908999,11.4849964,21.1774568,53.532449,-682.477173,"B7","0.4272787","-0.3911795","-0.8150985"
"891",90.35197,"2",NA,2,0.2138451,-0.2259007,0.9501119,-13.0593469,-13.4829036,13.5940489,-484.2102463,0.3701145,0.1987502,0.9071479,11.4673474,21.474717,33.5687427,-722.2274952,"B7","0.4320496","-0.38764","-0.814288"
"892",90.37442,"2",NA,2,0.2187392,-0.2268762,0.9487643,-13.1167455,-13.7812916,18.5133613,-55.5909262,0.380272,0.1980171,0.903098,11.4244808,22.1140995,41.3006929,52.3463616,"B7","0.4308513","-0.3861514","-0.8156189"
"893",90.39626,"2",NA,2,0.2222607,-0.2282551,0.9476144,-13.1979036,-13.9984961,11.2995023,-260.7233399,0.3893615,0.1977117,0.8992838,11.406623,22.6904441,36.0653204,1.0695629,"B7","0.4327326","-0.3920153","-0.8118199"
"894",90.4185,"2",NA,2,0.2223626,-0.2295675,0.9472734,-13.2751712,-14.0089218,7.0485091,-249.7489836,0.3967917,0.1972474,0.8961325,11.3794782,23.1622742,41.444153,-644.5122436,"B7","0.4267971","-0.3937389","-0.8141142"
"895",90.42975,"2",NA,2,0.2231454,-0.2300268,0.9469777,-13.3022195,-14.0577813,3.579502,-163.2387568,0.4005496,0.1968856,0.8945388,11.3583274,23.4008658,24.2217702,-592.1428562,"B7","0.4334716","-0.3957202","-0.8096288"
"896",90.45168,"2",NA,2,0.2230068,-0.2303042,0.9469432,-13.3185507,-14.0503027,3.1821013,18.6587857,0.4064336,0.1956733,0.8921476,11.2874695,23.7718325,31.8225494,-405.5973183,"B7","0.440214","-0.4021876","-0.8027663"
"897",90.46339,"2",NA,2,0.2228067,-0.230826,0.9468632,-13.3492886,-14.0399105,3.8312908,95.4763305,0.409261,0.1954578,0.8909014,11.2748737,23.9523933,18.264859,-571.826805,"B7","0.4409464","-0.4046651","-0.8011154"
"898",90.48529,"2",NA,2,0.2233256,-0.2321023,0.9464288,-13.4244772,-14.0755338,6.7990422,76.027958,0.4138548,0.1956399,0.8887367,11.2855198,24.2491692,18.5743889,-98.7521158,"B7","0.4411653","-0.3983008","-0.8041904"
"899",90.50758,"2",NA,2,0.2245172,-0.2340417,0.945669,-13.5387744,-14.1541875,7.1677668,-85.3939789,0.417457,0.1968275,0.8867876,11.3549345,24.4881621,13.8569775,-235.9033677,"B7","0.4393768","-0.4032934","-0.8026649"
"900",90.53005,"2",NA,2,0.2248995,-0.2346865,0.9454183,-13.5767884,-14.1795316,2.9584592,-74.5600007,0.4195556,0.1969825,0.8857622,11.3639919,24.6246904,8.0109864,-197.3052085,"B7","0.4389326","-0.3987554","-0.8051886"
"901",90.55189,"2",NA,2,0.2247702,-0.2354639,0.9452557,-13.6226252,-14.1743287,3.792968,58.1867755,0.420822,0.1974209,0.8850635,11.3896237,24.7090881,5.0747797,-73.2055626,"B7","0.4440356","-0.4018603","-0.8008235"
"902",90.57386,"2","B7",NA,0.2249381,-0.2367365,0.9448977,-13.6976837,-14.1888515,5.5102188,111.476481,0.4208527,0.1987262,0.8847568,11.4659438,24.7184115,4.8118114,-17.5394335,"B7","0.4478413","-0.3952634","-0.8019943"
"903",90.5962,"2","B7",NA,0.2267149,-0.2375039,0.9442804,-13.7429542,-14.2992685,8.7448167,-210.8512889,0.421029,0.1996926,0.8844553,11.5224683,24.7352978,4.2955465,-0.8561753,"B7","0.442394","-0.392601","-0.8063026"
"904",90.60754,"2","B7",NA,0.2270651,-0.2375339,0.9441887,-13.7447252,-14.3206234,2.3207963,-247.7987396,0.4206789,0.1998619,0.8845836,11.5323697,24.7135824,4.5381895,103.2751696,"B7","0.4789611","-0.3659715","-0.7979079"
"905",90.62936,"2","B7",NA,0.2261436,-0.2366662,0.9446279,-13.6935346,-14.2617145,3.8677169,NA,0.4186492,0.199392,0.8856519,11.5048868,24.5795369,8.5782334,128.9931985,"closed","closed","closed","closed"
"906",90.65163,"2","B7",NA,0.2262837,-0.2363636,0.9446697,-13.6756913,-14.2691782,NA,NA,0.4168411,0.1995759,0.886463,11.5156394,24.4636539,10.2002276,-118.2252115,"closed","closed","closed","closed"
"907",90.663,"2","B7",NA,0.2263218,-0.2361048,0.9447251,-13.6604275,-14.2705993,2.0359782,NA,0.4159091,0.1995606,0.8869041,11.5147488,24.4033418,6.6836734,-145.1307747,"closed","closed","closed","closed"
"908",90.68536,"2","B7",NA,0.2252766,-0.2357923,0.9450532,-13.6419975,-14.2061503,3.9958952,45.4670063,0.4139521,0.1996123,0.8878076,11.5177683,24.2772687,7.1090058,-16.2796211,"closed","closed","closed","closed"
"909",90.7072,"2","B7",NA,0.2249673,-0.2350983,0.9452998,-13.601072,-14.1850378,4.0675565,-119.8233178,0.4129812,0.1991182,0.8883705,11.4888741,24.2118958,5.982471,-186.2426336,"closed","closed","closed","closed"
"910",90.71854,"2","B7",NA,0.2247211,-0.2348528,0.9454193,-13.5865946,-14.1692809,1.3127549,-107.4369734,0.4125444,0.1989493,0.8886112,11.4789941,24.1827962,2.3434196,-179.4536022,"closed","closed","closed","closed"
"911",90.74094,"2","B7",NA,0.2247292,-0.2347049,0.9454543,-13.5778709,-14.1692701,1.9411619,107.4250947,0.4122607,0.1988737,0.8887598,11.4745728,24.1640852,1.4921479,67.7214425,"closed","closed","closed","closed"
"912",90.76281,"2","B7",NA,0.2256471,-0.2354873,0.9450411,-13.6240049,-14.227566,6.0263971,5.9273495,0.4127793,0.1996543,0.888344,11.5202294,24.2018387,5.2854138,-33.7933334,"None","0.4086247","-0.3283648","-0.8515722"
"913",90.77389,"2","B7",NA,0.2256253,-0.2359799,0.9449232,-13.6530564,-14.2279306,4.0880441,17.6142733,0.4128941,0.2001208,0.8881856,11.547517,24.2118346,2.6147709,-90.0771257,"None","0.4200395","-0.3238233","-0.847753"
"914",90.79611,"2","B7",NA,0.2235839,-0.2363371,0.9453191,-13.6741268,-14.105393,8.7580249,-178.5611964,0.4120584,0.2004294,0.8885041,11.5655664,24.159645,3.9674912,-74.7176587,"None","0.3956783","-0.3782122","-0.8368923"
"915",90.80758,"2","B7",NA,0.2232941,-0.2363728,0.9453788,-13.6762283,-14.0879495,2.2511794,-236.7458602,0.4119493,0.2004555,0.8885488,11.5670911,24.1527532,1.5551917,-29.7036581,"None","0.3866236","-0.3847874","-0.8381138"
"916",90.82951,"2","B7",NA,0.2227665,-0.2369814,0.9453507,-13.712133,-14.0580358,4.3082315,23.0318073,0.4114243,0.201138,0.8886378,11.6070216,24.122696,4.8645713,49.7833074,"B7","0.4146898","-0.3434269","-0.8426638"
"917",90.84109,"2","B7",NA,0.2222431,-0.2373795,0.9453739,-13.7356203,-14.0276706,3.7554346,-36.729812,0.4109681,0.2015905,0.8887464,11.6334979,24.0958028,4.2700554,-7.7011984,"B7","0.4130178","-0.3392833","-0.8451507"
"918",90.86301,"2","B7",NA,0.2215228,-0.2381264,0.945355,-13.7796915,-13.9865487,3.1915993,3.599626,0.4099892,0.2025035,0.8889909,11.6869313,24.0377983,5.0578052,38.5740983,"B7","0.4125803","-0.3433332","-0.8437348"
"919",90.88625,"2","B7",NA,0.2218797,-0.2388703,0.9450841,-13.8235867,-14.0107018,3.9566988,-11.0731387,0.4091632,0.2035136,0.8891408,11.7460537,23.9902102,6.015542,11.3322579,"B7","0.4137161","-0.3447248","-0.8426069"
"920",90.90331,"2","B7",NA,0.2213676,-0.2394919,0.9450467,-13.8602782,-13.9817776,3.0172397,-9.6591134,0.4081718,0.2043286,0.8894095,11.7937644,23.9309073,5.699144,21.7822163,"B7","0.4037849","-0.3692667","-0.8370172"
"921",90.92548,"2","B7",NA,0.2213649,-0.2401646,0.9448766,-13.8999905,-13.9839149,3.8098109,14.6875475,0.4071624,0.2052648,0.8896566,11.8485849,23.871146,7.0761365,-88.2473873,"B7","0.4024034","-0.3700837","-0.8373196"
"922",90.93669,"2","B7",NA,0.2208334,-0.2404933,0.9449171,-13.9194023,-13.952816,3.7383514,0.0711379,0.406665,0.2056547,0.889794,11.8714197,23.8413092,4.40137,-99.1982104,"B7","0.4013533","-0.3709722","-0.8374218"
"923",90.95886,"2","B7",NA,0.219777,-0.2409938,0.945036,-13.9489509,-13.8904724,3.882831,-11.3951477,0.4053946,0.2063456,0.8902137,11.9118872,23.7634134,5.292803,-0.133134,"B7","0.4007118","-0.3709249","-0.8377595"
"924",90.98119,"2","B7",NA,0.219569,-0.2417406,0.9448939,-13.9930527,-13.8804047,3.2284014,6.7156237,0.4046922,0.2072511,0.8903229,11.9649272,23.7233077,4.3889908,9.7629528,"B7","0.4129579","-0.3771262","-0.8289995"
"925",91.00285,"2","B7",NA,0.2188341,-0.2421557,0.9449577,-14.0175758,-13.8372703,4.154116,1.3586142,0.4037781,0.2078061,0.8906085,11.9974479,23.6676252,5.6886157,-48.6951043,"B7","0.4003044","-0.3740526","-0.8365612"
"926",91.01441,"2","B7",NA,0.2182601,-0.2424586,0.945013,-14.0354698,-13.8034989,3.6914708,-12.9745693,0.403301,0.2081591,0.8907422,12.0181287,23.6389296,3.8691716,-51.167128,"B7","0.3990421","-0.3738545","-0.8372488"
"927",91.03646,"2","B7",NA,0.2181889,-0.2434559,0.944773,-14.0943884,-13.8025907,4.00176,-0.2667011,0.4027287,0.2093024,0.8907333,12.0851306,23.6085859,5.0831807,32.3953775,"B7","0.3994782","-0.3735867","-0.8371657"
"928",91.05847,"2","B7",NA,0.2179412,-0.2444386,0.9445762,-14.1524683,-13.7909382,3.6802935,-84.3982542,0.4020432,0.2104362,0.8907758,12.1515941,23.5709439,5.2974184,NA,"B7","0.4023338","-0.3759578","-0.8347328"
"929",91.07008,"2","B7",NA,0.218113,-0.2445596,0.9445057,-14.1596129,-13.8017757,1.8901356,-73.8311415,0.4020197,0.2105862,0.8907509,12.1603891,23.5702866,NA,NA,"B7","0.4119036","-0.385814","-0.825504"
"930",91.09177,"2","B7",NA,0.2181615,-0.2441526,0.9445996,-14.1355626,-13.8033176,2.0317442,219.4009763,0.4018765,0.2102157,0.8909031,12.138668,23.5589617,2.6006917,NA,"B7","0.4147984","-0.384973","-0.8244562"
"931",91.1032,"2","B7",NA,0.2174842,-0.2440722,0.9447765,-14.1308122,-13.7619626,6.9726269,274.157393,0.4015629,0.2101269,0.8910654,12.1334608,23.5382958,3.3757034,41.8334727,"B7","0.4055165","-0.3729751","-0.834515"
"932",91.11469,"2","B7",NA,0.2161306,-0.2439384,0.9451218,-14.1228997,-13.6794284,8.3059447,NA,0.4009971,0.2099605,0.8913594,12.123708,23.5009719,3.5579566,-81.4567988,"B7","0.4039259","-0.3727245","-0.8353987"
"933",91.12641,"2","B7",NA,0.2157114,-0.243715,0.9452749,-14.1097031,-13.6532666,NA,NA,0.4010662,0.2096645,0.891398,12.1063584,23.5037397,1.4627078,-90.5241226,"B7","0.4044859","-0.3731725","-0.8349361"
"934",91.14808,"2","B7",NA,0.2164632,-0.2437604,0.9450916,-14.1123821,-13.6989856,2.3745938,NA,0.4014268,0.2097154,0.8912237,12.1093422,23.5272079,1.4134573,2.2453627,"B7","0.4036409","-0.3732442","-0.835313"
"935",91.17009,"2","B7",NA,0.2164204,-0.2435736,0.9451493,-14.1013478,-13.6957626,NA,NA,0.4016603,0.2094633,0.8911778,12.0945655,23.5407918,1.5623214,-6.7295536,"B7","0.4166853","-0.3796","-0.8259822"
"936",91.19243,"2","B7",NA,0.2164656,-0.2432118,0.9452325,-14.0799604,-13.6972693,1.7043553,NA,0.4019273,0.209036,0.8911577,12.0695177,23.5555437,1.1105489,-19.2213687,"B7","0.4172199","-0.3792977","-0.8258535"
"937",91.21441,"2","B7",NA,0.2166498,-0.2432548,0.945179,-14.0825056,-13.7085826,NA,NA,0.4019478,0.2090976,0.891134,12.0731321,23.5572112,0.7100699,33.6126312,"B7","0.4192932","-0.379741","-0.8246036"
"938",91.23647,"2","B7",NA,0.2167481,-0.2435947,0.9450689,-14.1025906,-13.7157005,2.4989638,NA,0.4021761,0.2093977,0.8909605,12.0907181,23.5735893,2.5949958,93.5190934,"B7","0.4202187","-0.3798674","-0.8240801"
"939",91.24824,"2","B7",NA,0.2167345,-0.2440673,0.9449497,-14.1305246,-13.7164904,2.535951,34.9802909,0.4021643,0.2098777,0.8908529,12.1188526,23.5755533,3.7907427,19.5829116,"B7","0.4200252","-0.3798233","-0.8241896"
"940",91.25967,"2","B7",NA,0.2165792,-0.2445607,0.9448584,-14.1596791,-13.7087513,3.2996817,9.8641082,0.4020367,0.2103892,0.8907899,12.1488393,23.5702535,3.0772027,-28.2498843,"B7","0.4191961","-0.3805338","-0.8242923"
"941",91.28157,"2","B7",NA,0.2166672,-0.2450564,0.9447097,-14.1889778,-13.7157822,2.2684136,-20.0514278,0.4015583,0.2110207,0.8908563,12.1858625,23.5430852,3.2070079,-52.441742,"B7","0.4188898","-0.3805885","-0.8244214"
"942",91.29335,"2","B7",NA,0.2170398,-0.2451075,0.9446105,-14.192006,-13.7385626,2.3507206,93.4836758,0.4015242,0.2111279,0.8908462,12.1921523,23.5415057,1.9016583,45.816913,"B7","0.4194637","-0.3795469","-0.8246031"
"943",91.31572,"2","B7",NA,0.2170524,-0.2437286,0.9449643,-14.1105035,-13.7346082,6.3768808,-69.316068,0.4014124,0.2097614,0.8912193,12.112036,23.5265445,6.4303415,-44.2310627,"B7","0.4187343","-0.3803231","-0.8246141"
"944",91.32703,"2","B7",NA,0.2165708,-0.2434417,0.9451488,-14.0935535,-13.7044292,2.7733737,-162.0645895,0.4009171,0.2095327,0.891496,12.0986297,23.4934133,3.1401877,-131.3533288,"B7","0.415627","-0.3752174","-0.8285131"
"945",91.34972,"2","B7",NA,0.2163096,-0.2432208,0.9452657,-14.0804973,-13.6878444,2.6481997,-42.6498881,0.4003357,0.2094199,0.8917838,12.0920221,23.4554128,3.7800447,-31.1450664,"B7","0.4064527","-0.3734558","-0.833862"
"946",91.36098,"2","B7",NA,0.2163617,-0.2429423,0.9453254,-14.0640428,-13.6900579,1.7498423,-37.1200839,0.3999748,0.209234,0.8919893,12.0811225,23.431186,2.7611263,-24.2893706,"B7","0.4043082","-0.3733853","-0.834917"
"947",91.38339,"2","B7",NA,0.2163294,-0.2424613,0.9454562,-14.0356259,-13.6864766,1.8740588,17.7624283,0.3993038,0.208908,0.8923663,12.0620179,23.3862596,3.7003596,66.1083109,"B7","0.4041684","-0.373929","-0.8347505"
"948",91.40527,"2","B7",NA,0.2161863,-0.2419841,0.9456111,-14.0074396,-13.6761952,2.5300639,-25.1938817,0.3982891,0.2086568,0.8928784,12.0472937,23.319727,5.676239,-56.9193491,"B7","0.4057702","-0.3742569","-0.8338289"
