"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",84.46837,1,"B5",NA,5.1704811,0.8032319,4.4332269,-98.8908353
"2",84.48019,1,"B5",NA,5.1791196,0.7918197,1.76223917818636,-80.0405035
"3",84.50153,1,"B5",NA,5.1750126,0.7569088,2.09999609964231,26.6717602428883
"4",84.51292,1,"B5",NA,5.1804548,0.7363489,2.52730460231512,13.7944813749466
"5",84.53506,1,"B5",NA,5.2144272,0.6864497,2.30751754320058,-18.5402773310826
"6",84.55719,1,"B5",NA,5.2192057,0.6568983,1.70661265616014,43.8831802053134
"7",84.5686,1,"B5",NA,5.2023385,0.6402738,3.01784719722645,61.2933387393054
"8",84.59064,1,"B5",NA,5.1846249,0.5785575,3.18682590495428,-34.9915101351182
"9",84.61293,1,"B5",NA,5.2089224,0.5240167,1.45600894777335,-45.5999457991514
"10",84.63499,1,"B5",NA,5.2094416,0.5203772,1.15709681221444,13.7595378727261
"11",84.6463,1,"B5",NA,5.1794457,0.5375519,1.62158761570271,27.4622801149684
"12",84.66821,1,"B5",NA,5.0979487,0.5404498,1.925162139321,75.4383894361182
"13",84.67946,1,"B5",NA,5.0259723,0.5414708,3.46665126034233,83.2841663792628
"14",84.70176,1,"B5",NA,4.8590944,0.5499031,4.12555108985587,3.66612347248112
"15",84.72388,1,"B5",NA,4.7022278,0.5380433,3.6341590367247,-43.8382065199318
"16",84.74595,1,"B5",NA,4.6203732,0.5356016,2.18942191253551,6.2447147672316
"17",84.7683,1,"B5",NA,4.5219602,0.5461638,3.93162702990011,4.64994308367103
"18",84.7803,1,"B5",NA,4.4698127,0.5753082,3.10781352035684,-30.0860899126683
"19",84.80154,1,"B5",NA,4.3408101,0.5938922,3.28790633275826,-3.31729749797693
"20",84.81284,1,"B5",NA,4.2717806,0.5903801,3.11712331984388,23.9146309115839
"21",84.8351,1,"B5",NA,4.1459664,0.58853,4.5182301099284,25.3057049140726
"22",84.85715,1,"B5",NA,3.9883179,0.5357705,4.24632289514027,-3.95212225917325
"23",84.86849,1,"B5",NA,3.9036492,0.5281264,4.29652675847888,22.8010037479184
"24",84.89053,1,"B5",NA,3.7116949,0.5110408,5.20402065201321,25.4477929449845
"25",84.90213,1,"B5",NA,3.6146875,0.5246917,5.31678108331888,-28.115982060788
"26",84.9135,1,"B5",NA,3.5175364,0.5422865,4.56689898712338,-48.02716276932
"27",84.9352,1,"B5",NA,3.391238,0.5491958,3.9136935167295,-121.917935238288
"28",84.94657,1,"B5",NA,3.3667018,0.5652632,1.48353525458976,-119.508190781592
"29",84.96868,1,"B5",NA,3.3715815,0.5713225,0.924547013892577,12.6688523489928
"30",84.99046,1,"B5",NA,3.3900092,0.5943809,2.02704735484111,45.2882318963437
"31",85.0129,1,"B5",NA,3.3293722,0.6372048,2.92367376015935,30.9253857180174
"32",85.03471,1,"B5",NA,3.236545,0.6763647,3.40118534632066,-8.29620510573456
"33",85.04601,1,"B5",NA,3.1905017,0.6938073,2.96628712543748,8.53658632470716
"34",85.06808,1,"B5",NA,3.0821151,0.7183922,4.19249060642056,37.1756789787297
"35",85.09087,1,"B5",NA,2.9925011,0.7723643,4.62075155986213,2.48719537605754
"36",85.11308,1,"B5",NA,2.8713516,0.8454114,4.31387096293622,12.4018614628824
"37",85.1348,1,"B5",NA,2.6609164,0.8800936,5.15271798090509,-37.1577758745002
"38",85.14671,1,"B5",NA,2.5846267,0.8841881,3.80764425386506,-56.6016617876527
"39",85.16827,1,"B5",NA,2.4576851,0.9024908,3.8018915593768,-39.6676757953009
"40",85.17986,1,"B5",NA,2.4250658,0.9160547,2.88548730796315,-74.4550015819042
"41",85.20171,1,"B5",NA,2.4659453,0.9581245,1.35945109805662,-69.9448060254078
"42",85.2131,1,"B5",NA,2.4769687,0.9578488,0.561602807225647,-17.3724570203132
"43",85.23516,1,"B5",NA,2.5141616,0.9554296,1.3403919258549,3.38776676157125
"44",85.25764,1,"B5",NA,2.5098679,0.9396732,0.699089446799221,24.5668765488195
"45",85.27974,1,"B5",NA,2.4728956,0.9291763,2.41540734698057,55.5692763144576
"46",85.30161,1,"B5",NA,2.4079481,0.8813643,3.14755172478687,-16.2807842726059
"47",85.32358,1,"B5",NA,2.3754781,0.8408568,1.69668197512317,-34.0067689659468
"48",85.34589,1,"B5",NA,2.3816717,0.8246021,1.65262284395286,10.5678024611504
"49",85.36819,1,"B5",NA,2.4273266,0.7847778,2.16798621628848,12.8780762745598
"50",85.39011,1,"B5",NA,2.4756061,0.7596801,2.22597968457794,-3.73712588557652
"51",85.41273,1,"B5",NA,2.5455281,0.7911834,1.99706666002975,-16.0266866044216
"52",85.43461,1,"B5",NA,2.6022338,0.781843,1.51716312376543,-13.0248933143605
"53",85.45677,1,"B5",NA,2.6472418,0.788232,1.42594474986148,26.0658053685312
"54",85.47929,1,"B5",NA,2.6754737,0.8009789,2.69264888450476,59.4338134415194
"55",85.50277,1,"B5",NA,2.7354687,0.8675531,4.16295858425869,3.37682429867732
"56",85.52401,1,"B5",NA,2.7720511,0.9352751,2.97636442702563,-10.8872516813823
"57",85.54589,1,"B5",NA,2.755893,0.971306,3.72228670023974,135.494067597572
"58",85.56835,1,"B5",NA,2.7200591,1.0608754,9.04298486679506,169.503740623174
"59",85.59039,1,"B5",NA,2.6201784,1.2757986,11.2935081688299,125.52567436835
"60",85.61264,1,"B5",NA,2.4197038,1.4619832,14.6074340960859,150.72677337594
"61",85.63479,1,"B5",NA,2.2188917,1.7269665,17.9855982784947,-33.9505673424412
"62",85.64601,1,"B5",NA,2.1512511,1.8932648,15.5125510630561,-226.300895362908
