"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,41.40871,1,"B5",NA,-0.667718543,0.068347682,-0.18908543,0.0393852,-0.0096732,-0.9719133,-0.5697612,-0.1271073,2.359383,-34.6424588,0.0531368,-0.0092966,-0.972054,-0.5471378,0.1024859,1.787745,55.6209351
"2",2,41.42054,1,"B5",NA,-0.655818543,0.012347682,-0.15348543,0.0396319,-0.0097029,-0.9719029,-0.5715117,-0.141651,1.43711806385585,-33.1833264,0.052728,-0.0092497,-0.9720767,-0.5443744,0.1265778,2.38500562716833,37.3987414
"3",3,41.44196,1,"B5",NA,-0.632018543,-0.084352318,-0.09158543,0.0400522,-0.0097087,-0.9718856,-0.5718536,-0.1664298,1.44502742172133,2.6179383842568,0.0520291,-0.009121,-0.9721156,-0.5368004,0.1677778,2.07881830528836,-22.4957920576023
"4",4,41.46396,1,"B5",NA,-0.615618543,-0.135952318,-0.07228543,0.0405096,-0.0096549,-0.9718673,-0.568688,-0.1933911,1.552093187144,-10.2486849863031,0.051448,-0.0089464,-0.9721482,-0.5265277,0.2020324,1.40348156312738,-10.1587793088845
"5",5,41.48611,1,"B5",NA,-0.626718543,-0.096952318,-0.13648543,0.0410064,-0.0096758,-0.9718462,-0.569919,-0.2226838,0.990280682973035,-26.8645427652207,0.0511341,-0.0088772,-0.9721654,-0.5224537,0.2205364,1.63338895060134,10.4471601532737
"6",6,41.50821,1,"B5",NA,-0.591218543,-0.241652318,-0.01708543,0.0411806,-0.0096811,-0.9718388,-0.5702272,-0.2329496,0.363412197137603,38.8814722434522,0.0504947,-0.0087832,-0.9721996,-0.5169223,0.2582191,1.86576502020335,30.3857536489184
"7",7,41.51965,1,"B5",NA,-0.541618543,-0.335452318,0.06931457,0.0411448,-0.0092848,-0.9718442,-0.546883,-0.2308294,1.57751691002967,53.9191030932048,0.0502193,-0.0083557,-0.9722177,-0.4917579,0.2744637,2.44070227472018,-26.8124967887857
"8",8,41.53093,1,"B5",NA,-0.523918543,-0.387152318,0.10681457,0.0412944,-0.0092109,-0.9718385,-0.5425326,-0.2396515,1.59680764841533,21.2902887732637,0.049913,-0.0082268,-0.9722345,-0.4841751,0.2925154,1.26891617313119,-50.2466748605913
"9",9,41.5535,1,"B5",NA,-0.513318543,-0.284852318,-0.02178543,0.0419231,-0.0086775,-0.9718165,-0.5111132,-0.2767027,2.51925270515077,-9.18206684649065,0.0496961,-0.0076008,-0.9722507,-0.4473316,0.3053156,1.34539229056818,-9.00656356926399
"10",10,41.57504,1,"B5",NA,-0.525418543,-0.159652318,-0.17798543,0.0426688,-0.0083973,-0.9717865,-0.4946119,-0.3206613,1.24334072654343,-42.2110246649809,0.0494474,-0.0072117,-0.9722664,-0.4244281,0.319978,0.884403463347065,-17.992419474789
