"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,135.7401,1,"B5",NA,-0.19203192,4.27571995,-2.09256783,-0.0762925,0.0078184,-0.9872297,0.4523959,1.990136,25.0766967,-528.9426991,0.1162842,0.0015094,-0.9854595,0.0871537,2.2757625,32.5936819,-713.9286599
"2",2,135.7625,1,"B5",NA,-0.22273192,4.53161995,-2.35916783,-0.0759008,0.0080544,-0.9872579,0.466054,1.9674157,0.941152351428501,-541.2842636,0.116307,0.0016363,-0.9854566,0.09448,2.2770884,0.449123969632284,-710.0473156
"3",3,135.7842,1,"B5",NA,-0.22693192,4.54861995,-2.38606783,-0.0757161,0.0080388,-0.9872722,0.4651486,1.9566925,0.745212106159631,3.20616879997787,0.1161576,0.0016324,-0.9854742,0.0942562,2.2684056,0.753722641454148,12.0328114307738
"4",4,135.8065,1,"B5",NA,-0.21183192,4.52171995,-2.37616783,-0.0754458,0.0081878,-0.9872918,0.4737728,1.9410106,1.0895651825416,29.7162218993351,0.1158573,0.0018441,-0.9855092,0.1064769,2.250947,0.977365276353102,21.983623130416
"5",5,135.8289,1,"B5",NA,-0.22573192,4.57701995,-2.45066783,-0.0750701,0.0081336,-0.9873208,0.470634,1.9192067,2.07495466305105,15.3121669817252,0.1155851,0.0017984,-0.9855413,0.1038401,2.2351222,1.73758607592611,29.0915871846405
"6",6,135.8402,1,"B5",NA,-0.21963192,4.60061995,-2.49846783,-0.074634,0.0082864,-0.9873527,0.4794784,1.8939055,1.9239158364025,-2.28571604810885,0.1152059,0.0020022,-0.9855853,0.1156057,2.2130772,2.01155170365746,8.52980798117155
"7",7,135.8621,1,"B5",NA,-0.21513192,4.53131995,-2.45526783,-0.0742402,0.0081657,-0.9873833,0.4724957,1.8710498,2.11652273930067,28.0457624518637,0.1147233,0.0019732,-0.9856416,0.1139336,2.185021,1.85419735984228,25.4289684050751
"8",8,135.8735,1,"B5",NA,-0.23333192,4.58221995,-2.52906783,-0.0738038,0.0080363,-0.9874172,0.4650046,1.8457238,2.6557049956675,30.0123792144482,0.114387,0.0018599,-0.9856809,0.1073941,2.1654729,2.5158883198207,58.7371936018938
"9",9,135.8959,1,"B5",NA,-0.25913192,4.51681995,-2.51406783,-0.0729867,0.0074808,-0.9874823,0.4328653,1.7982904,2.94081374740401,-11.184765648171,0.1135086,0.0014259,-0.9857832,0.0823312,2.1144133,3.8471498998959,35.756216564644
"10",10,135.9074,1,"B5",NA,-0.25063192,4.33731995,-2.36996783,-0.072521,0.0071225,-0.9875192,0.4121281,1.7712625,2.53719134084623,-8.6184893375477,0.1127874,0.0012281,-0.9858662,0.070912,2.0724938,3.98608269468334,-12.8150777718326
"11",11,135.929,1,"B5",NA,-0.22453192,3.96701995,-2.04926783,-0.0719653,0.0065173,-0.987564,0.3771123,1.7390039,2.92298077378257,11.5809333033268,0.1116851,0.0009065,-0.9859921,0.0523428,2.0084342,3.17151930299098,-60.4974632038381
"12",12,135.9402,1,"B5",NA,-0.24273192,3.98611995,-2.09626783,-0.0714683,0.0062989,-0.9876015,0.3644729,1.7101624,2.98235471455092,-26.2595694816907,0.1112415,0.0007295,-0.9860424,0.0421245,1.9826541,2.23874233032443,-55.631775101186
"13",13,135.9622,1,"B5",NA,-0.27733192,4.15951995,-2.31046783,-0.0706228,0.0062522,-0.9876626,0.3617715,1.6611109,1.71030627370495,-44.6758027242194,0.1107056,0.0006782,-0.9861027,0.0391592,1.9515185,1.62318470789568,-27.417985471839
"14",14,135.9848,1,"B5",NA,-0.29503192,4.03591995,-2.21156783,-0.0702959,0.0056605,-0.9876895,0.3275358,1.642132,0.997700661621247,-8.75276369771594,0.1102038,0.0001782,-0.9861591,0.0102896,1.9223585,1.0162373221544,-14.9170667708433
"15",15,136.007,1,"B5",NA,-0.32673192,4.04091995,-2.22036783,-0.0702248,0.0052062,-0.987697,0.3012469,1.637998,1.30907107681654,2.02436415663591,0.1101452,-0.0002941,-0.9861656,-0.0169809,1.9189548,0.950124511663909,6.45223467468102
"16",16,136.0292,1,"B5",NA,-0.38263192,4.16181995,-2.35786783,-0.0698409,0.0047059,-0.9877268,0.2722987,1.6157165,1.08758243017587,16.0191555117783,0.1099662,-0.0008472,-0.9861853,-0.048915,1.9085579,1.30271654171021,1.59071630795742
"17",17,136.051,1,"B5",NA,-0.40913192,4.06001995,-2.26886783,-0.0697003,0.004042,-0.9877396,0.233884,1.6075519,2.00351547070349,20.3816748790603,0.1096762,-0.0014626,-0.9862169,-0.0844542,1.8917149,1.0258327522414,0.574522330409532
