"","Time","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"69",32.21235,"1",NA,1,-0.3041529,0.0441908,-0.9511206,2.5339236,17.382927,9.9355495,145.1589912,0.3333602,0.0216586,-0.9420505,1.2416314,19.8067831,9.4792906,126.0425742
"70",32.23486,"1",NA,1,-0.3030515,0.0414971,-0.9515933,2.3793748,17.3144815,10.9458078,68.0266276,0.3317598,0.0193224,-0.9426661,1.1076856,19.7085113,10.9004757,81.6280513
"71",32.25692,"1",NA,1,-0.3018484,0.0392304,-0.9520719,2.2493362,17.2403843,12.9570805,-175.1129827,0.3307132,0.0168942,-0.9430804,0.968468,19.6440272,13.1091313,-176.3003584
"72",32.26849,"1",NA,1,-0.3013211,0.0381672,-0.952282,2.1883449,17.2079134,7.8500964,-173.2920117,0.3301745,0.015824,-0.9432877,0.9071132,19.6109467,7.8711482,-184.7719855
"73",32.29052,"1","B6",NA,-0.3006065,0.0357102,-0.9526032,2.0474093,17.1632755,9.9388659,15.0165441,0.3291156,0.0135757,-0.9436927,0.7782204,19.5459837,9.7035403,14.9849981
"74",32.31251,"1","B6",NA,-0.2995901,0.0334977,-0.9530036,1.9205094,17.1007711,8.5143166,-45.4514462,0.3276942,0.0116639,-0.9442128,0.6686214,19.4592233,8.5335155,-34.0949358
"75",32.33491,"1","B6",NA,-0.2984728,0.0322288,-0.9533978,1.8477329,17.0328601,7.9292016,-171.0743872,0.3263673,0.0105886,-0.9446849,0.6069805,19.3784871,8.1979021,-173.3893748
"76",32.34651,"1","B6",NA,-0.2977768,0.0321619,-0.9536177,1.8438979,16.9909977,4.2632818,-98.5400534,0.3256624,0.0105799,-0.9449282,0.6064807,19.3357397,4.3490684,-106.3679286
"77",32.3683,"1","B6",NA,-0.2967073,0.0322263,-0.9539489,1.8475918,16.9267867,6.855147,25.0385786,0.3245583,0.0107614,-0.945306,0.6168863,19.2688456,6.9433891,9.386439
"78",32.37945,"1","B6",NA,-0.2958197,0.0324019,-0.9542185,1.8576616,16.8735871,6.0872431,24.5497834,0.3237337,0.0109651,-0.9455864,0.6285655,19.218914,5.825186,8.4504383
"79",32.40129,"1","B6",NA,-0.2943797,0.0336574,-0.9546202,1.9296687,16.7878803,8.6637051,188.998749,0.3224573,0.0122659,-0.9460064,0.7031338,19.1418919,8.3845752,183.2013249
"80",32.42307,"1","B6",NA,-0.2931727,0.03617,-0.9548999,2.073783,16.7169941,14.3271068,-40.1052555,0.3214831,0.0148176,-0.9463014,0.8494149,19.0835705,13.812467,-38.2452146
"81",32.43429,"1","B6",NA,-0.2927122,0.0374079,-0.9549934,2.1447875,16.690166,10.5096349,-256.1916398,0.3211818,0.0160279,-0.946384,0.9188053,19.0656934,10.1580577,-212.6439279
"82",32.44553,"1","B6",NA,-0.2923065,0.0388495,-0.9550601,2.2274824,16.6667933,8.5747235,-105.8252661,0.3209018,0.0174759,-0.9464533,1.0018215,19.049213,9.0387456,-49.3254734
"83",32.46785,"1","B6",NA,-0.2918672,0.0410105,-0.9551041,2.3514551,16.6419574,7.6929632,-85.8835134,0.3201788,0.0200139,-0.9466479,1.1473304,19.0063743,9.0595474,-80.065142
"84",32.49033,"1","B6",NA,-0.2920454,0.0426525,-0.9549776,2.4456614,16.6538514,4.7197216,-141.320387,0.3202016,0.0218533,-0.9465995,1.2527903,19.0085011,5.4388677,-171.9271321
"85",32.51258,"1","B6",NA,-0.2922184,0.0430437,-0.9549073,2.468108,16.6645275,1.3737858,-19.0446135,0.3201647,0.0224188,-0.9465988,1.285214,19.0065104,1.3717457,-54.1448214
"86",32.53481,"1","B6",NA,-0.2922189,0.0424771,-0.9549325,2.4355988,16.6641283,3.8699905,176.2191655,0.3198676,0.0220616,-0.9467076,1.2647327,18.9883759,3.0279331,134.0504708
"87",32.55685,"1","B6",NA,-0.2925327,0.0406431,-0.9549162,2.330377,16.6816158,9.1628617,-37.3974896,0.3193963,0.0207415,-0.9468966,1.1890483,18.9593047,7.2948459,3.3347511
"88",32.56829,"1","B6",NA,-0.292576,0.0397948,-0.9549386,2.2817156,16.6836152,5.5599092,-104.3758835,0.3192248,0.0200225,-0.9469699,1.1478227,18.9486433,5.1563772,-39.3175901
"89",32.59033,"1","B6",NA,-0.2921326,0.0380224,-0.9551467,2.1800402,16.6558021,7.9003728,-199.0051627,0.3185684,0.0183664,-0.9472245,1.0528706,18.9083212,7.5431748,-152.1931521
"90",32.60197,"1","B6",NA,-0.2921949,0.0376702,-0.9551414,2.1598366,16.659305,2.031462,-45.6694858,0.3185668,0.0180413,-0.9472312,1.0342347,18.9081118,2.7395772,42.0793706
"91",32.62363,"1","B6",NA,-0.2925569,0.0389855,-0.9549779,2.2352868,16.681909,10.9740743,245.2069404,0.3183419,0.0198685,-0.9472703,1.1389916,18.8951765,13.5011088,254.2266463
"92",32.63493,"1","B6",NA,-0.2928259,0.0411799,-0.9548033,2.361174,16.6996012,11.8503994,-31.0082314,0.3183126,0.0223843,-0.947224,1.2832358,18.8944249,13.6323509,-58.0896912
"93",32.65725,"1","B6",NA,-0.2930329,0.0438039,-0.954623,2.5117258,16.7139864,8.735256,-147.6697567,0.3180178,0.025511,-0.947244,1.4625185,18.8780417,10.7799949,-138.0093831
"94",32.67932,"1","B6",NA,-0.2930365,0.0452845,-0.9545528,2.5966788,16.7153659,5.2973645,-63.4608267,0.3174548,0.0275009,-0.9473771,1.5766271,18.8450031,7.5086683,-49.9167229
"95",32.70117,"1","B6",NA,-0.2925038,0.0463215,-0.9546665,2.6561811,16.6842277,5.927748,-129.4552202,0.3165791,0.0288842,-0.947629,1.6559558,18.7927989,8.5660246,-111.5016658
"96",32.7124,"1","B6",NA,-0.2920238,0.046595,-0.9548001,2.6718763,16.6556465,2.6961926,-174.488407,0.3158877,0.0293648,-0.9478449,1.6835124,18.7512639,5.5182596,-139.0680731
"97",32.73458,"1","B6",NA,-0.2916524,0.0467724,-0.9549049,2.682059,16.6335109,1.3384246,-28.300288,0.3145495,0.0303207,-0.9482598,1.7383316,18.6709341,5.3687393,-71.4427082
"98",32.75668,"1","B6",NA,-0.2914006,0.0467559,-0.9549826,2.6811126,16.6183871,1.4404226,67.050336,0.3139023,0.0306215,-0.9484645,1.7555854,18.6320086,2.3599526,-50.4058357
"99",32.77931,"1","B6",NA,-0.2914337,0.045966,-0.9550108,2.635785,16.6197319,4.3706767,173.6598606,0.3134532,0.0301697,-0.9486275,1.7296734,18.6046247,3.1595276,86.8288465
"100",32.80109,"1","B6",NA,-0.2921008,0.0442777,-0.9548869,2.5389088,16.6584154,9.1151087,-62.4525889,0.313372,0.0289548,-0.9486922,1.6600046,18.5990362,6.1722498,11.2684727
"101",32.81258,"1","B6",NA,-0.2925286,0.0435723,-0.9547882,2.4984333,16.6835434,5.1770316,-157.4773844,0.313599,0.0283521,-0.9486354,1.6254394,18.6124195,4.8418431,-2.7572171
"102",32.83461,"1","B6",NA,-0.2936972,0.0424529,-0.9544799,2.4342072,16.7528342,5.7891297,28.8802543,0.3148811,0.0270388,-0.948249,1.5501272,18.689178,7.2711747,106.9552958
"103",32.8569,"1","B6",NA,-0.294772,0.0419962,-0.9541688,2.4080061,16.8170172,6.4572893,-74.526472,0.3164644,0.0261062,-0.9477479,1.4966524,18.7843969,9.581239,-93.8409404
"104",32.86813,"1","B6",NA,-0.2954425,0.0419635,-0.9539628,2.4061321,16.8572617,4.446797,-55.760334,0.317315,0.025892,-0.9474693,1.4843683,18.8357227,6.3097302,-97.1962773
"105",32.89008,"1","B6",NA,-0.296723,0.0417611,-0.9535742,2.3945178,16.9340348,5.9285983,60.1864908,0.3192021,0.0251247,-0.9468559,1.4403712,18.9494963,8.4372587,42.2929998
"106",32.91196,"1","B6",NA,-0.298467,0.0420005,-0.9530192,2.4082529,17.0390304,7.0852834,36.5564126,0.3213171,0.0249727,-0.9461443,1.431654,19.077457,8.1672567,-15.9656271
"107",32.9346,"1","B6",NA,-0.3001985,0.0423664,-0.952459,2.4292473,17.1434398,7.5436953,114.5820565,0.3231158,0.0251907,-0.9455257,1.4441538,19.1865212,7.7237136,87.2820483
"108",32.95658,"1","B6",NA,-0.3020409,0.043296,-0.9518345,2.4825841,17.2550285,12.1356742,16.3815456,0.3250503,0.0259703,-0.9448413,1.4888556,19.3041811,11.9912454,-14.6577391
"109",32.96799,"1","B6",NA,-0.3032843,0.0441466,-0.9514,2.5313858,17.3305748,10.1257668,-64.3870463,0.3261265,0.0269162,-0.9444439,1.5430983,19.3699506,9.4414447,-94.5481804
"110",32.98997,"1","B6",NA,-0.3058361,0.0457977,-0.9505046,2.6261242,17.4856897,11.1671584,-39.6078598,0.3278998,0.0291091,-0.9437646,1.6688513,19.47879,10.1969927,-27.7637387
"111",33.01247,"1","B6",NA,-0.3077982,0.0469262,-0.949816,2.6908848,17.6049749,8.318776,-118.7820811,0.3285733,0.0312086,-0.9434633,1.7892575,19.5209465,8.1742018,-75.5852666
"112",33.03489,"1","B6",NA,-0.30923,0.0478408,-0.9493052,2.7433662,17.6921795,5.8308423,-109.8428635,0.3286344,0.0331838,-0.9433746,1.9025364,19.5259288,6.8005572,-95.6002329
"113",33.0566,"1","B6",NA,-0.3095969,0.0488031,-0.9491365,2.7985923,17.7151969,3.4706106,-72.4614385,0.3286463,0.0344435,-0.9433253,1.9747917,19.5275086,3.9797389,-113.6718039
"114",33.07905,"1","B6",NA,-0.3093557,0.0495362,-0.9491772,2.8406698,17.7013119,2.6577738,30.7349532,0.3286793,0.0349957,-0.9432934,2.0064596,19.5298961,1.7928427,41.5445791
"115",33.1015,"1","B6",NA,-0.3084102,0.049129,-0.9495059,2.8172993,17.6438766,4.85061,73.467423,0.3290194,0.0335945,-0.9432258,1.9260928,19.5495894,5.8450905,92.0078804
"116",33.12407,"1","B6",NA,-0.3068412,0.048766,-0.9500329,2.7964664,17.5488928,5.9623721,60.8703563,0.3292045,0.0318964,-0.9432202,1.8287025,19.5597203,5.9244183,39.6124678
"117",33.14561,"1","B6",NA,-0.3060025,0.0479022,-0.9503473,2.7468945,17.4975436,7.5236411,-50.2366598,0.3286536,0.0308163,-0.9434482,1.7667542,19.5255818,7.5552158,-83.429153
"118",33.15685,"1","B6",NA,-0.3057892,0.0467635,-0.9504727,2.6815473,17.4836871,5.5796198,-163.2085757,0.3281432,0.0298835,-0.9436558,1.7132609,19.4940257,4.8287459,-197.8036766
"119",33.17863,"1","B6",NA,-0.3060646,0.0459408,-0.9504242,2.6343386,17.4995818,2.2372279,-104.5515078,0.3276893,0.0295988,-0.9438225,1.6969343,19.4662975,1.4955596,-96.3375191
"120",33.20089,"1","B6",NA,-0.3060496,0.0459834,-0.950427,2.6367839,17.4987174,0.9986482,-9.1152693,0.3276543,0.0296603,-0.9438327,1.7004603,19.4642105,0.6132582,13.4796944
"121",33.22272,"1","B6",NA,-0.3057013,0.0465033,-0.9505136,2.6666146,17.4781689,1.8153294,-18.3297653,0.327556,0.0300198,-0.9438555,1.7210756,19.4584554,2.0670395,9.454703
"122",33.2344,"1","B6",NA,-0.3057343,0.0466351,-0.9504966,2.674177,17.4802688,0.9501861,-32.677886,0.3275159,0.0302132,-0.9438632,1.7321689,19.4561358,1.5100651,-1.7398064
"123",33.25641,"1","B6",NA,-0.3056897,0.0467972,-0.9505031,2.6834788,17.4777168,1.141997,9.463454,0.3270825,0.0306973,-0.9439979,1.7599337,19.4301229,2.4830513,-3.4917616
"124",33.27913,"1","B6",NA,-0.3052882,0.0469305,-0.9506255,2.6911289,17.4536318,1.374018,-4.2146675,0.3265574,0.030958,-0.9441711,1.7748846,19.3984184,1.3200128,43.8173555
"125",33.30107,"1","B6",NA,-0.3050109,0.0468044,-0.9507206,2.683892,17.4368146,0.9650229,124.9193909,0.3265742,0.0306076,-0.9441768,1.7547882,19.3992228,4.3658286,342.2304758
"126",33.32277,"1","B6",NA,-0.3058841,0.0467856,-0.950441,2.6828156,17.4894313,6.7910456,235.3097027,0.3288973,0.0293663,-0.9434095,1.6835995,19.5395102,16.2061334,191.4411432
"127",33.33406,"1","B6",NA,-0.3069743,0.0474567,-0.9500562,2.7213242,17.5557516,9.073196,267.0632158,0.3310604,0.0291228,-0.9426602,1.6696392,19.6707891,14.3686421,89.7709158
"128",33.35635,"1","B6",NA,-0.309923,0.0479087,-0.9490757,2.7472629,17.7340724,16.4731937,-116.9185332,0.3350991,0.028502,-0.941251,1.6340388,19.9160859,21.9984135,-276.5244127
"129",33.36746,"1","B6",NA,-0.3115287,0.0478791,-0.9485514,2.7455645,17.8310053,10.1868846,-279.606267,0.3370111,0.0281036,-0.9405802,1.6111877,20.0322823,12.0511357,-466.250234
"130",33.38995,"1","B6",NA,-0.3142466,0.0481564,-0.9476403,2.7614823,17.9955117,10.3355855,-67.0018788,0.3400261,0.0279542,-0.9394989,1.6026216,20.2159625,11.2154988,-95.5077642
"131",33.41203,"1","B6",NA,-0.3162652,0.0490911,-0.9469206,2.8151222,18.1184699,7.2307925,-115.989516,0.342142,0.0287097,-0.9387076,1.6459457,20.345504,7.8182789,-155.7090097
"132",33.43466,"1","B6",NA,-0.3164324,0.0504686,-0.9467923,2.89418,18.129909,5.1632386,-66.0650876,0.343276,0.0293254,-0.9382745,1.681254,20.4151056,4.2527318,-144.5678755
"133",33.45697,"1","B6",NA,-0.3156567,0.051671,-0.9469863,2.9631962,18.0841516,4.253732,-88.727103,0.3437825,0.0295562,-0.9380817,1.6944926,20.4461827,1.3172416,-69.4015819
