"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,72.09475,1,"B5",NA,-1.073824752,0.669041584,-1.311411881,-0.0959596,-0.0191139,-0.9943271,-1.096168,-0.7218616,2.9143609,-15.1482874,0.0670872,-0.0201554,-0.9935424,-1.1595271,0.4861765,2.5645821,-21.4808244
"2",2,72.10596,1,"B5",NA,-1.065324752,0.670841584,-1.326711881,-0.0957234,-0.0189673,-0.9943528,-1.0877592,-0.7354895,1.36996900876969,-67.8848997,0.066884,-0.0200284,-0.9935587,-1.1522217,0.4979055,1.50494547668841,-27.68733
"3",3,72.12806,1,"B5",NA,-1.061024752,0.626841584,-1.308311881,-0.0953679,-0.0188651,-0.9943887,-1.0818968,-0.7559836,1.20608189015633,-14.8012686404916,0.0664025,-0.0199315,-0.9935929,-1.1466441,0.5256785,2.11532837141957,17.3619096068196
"4",4,72.15025,1,"B5",NA,-1.077124752,0.508241584,-1.226411881,-0.0949733,-0.0190711,-0.9944226,-1.0937141,-0.778698,0.713756120109936,45.3731110143096,0.0655998,-0.0201052,-0.9936427,-1.1566383,0.5719483,2.27298130284353,50.370748903685
"5",5,72.1616,1,"B5",NA,-1.060024752,0.430241584,-1.159911881,-0.0949358,-0.0187241,-0.9944328,-1.0738101,-0.7808941,1.99554626695073,45.2823602326795,0.0652645,-0.0197271,-0.9936724,-1.1348806,0.5913119,3.33575914290098,45.3593669323569
"6",6,72.18369,1,"B5",NA,-1.035824752,0.279441584,-1.061611881,-0.094333,-0.018207,-0.9944998,-1.0441504,-0.8156766,1.50142981042763,-20.348368049127,0.0641531,-0.0191857,-0.9937554,-1.1037327,0.6554369,3.27129875046118,0.541046923836732
"7",7,72.20591,1,"B5",NA,-1.041424752,0.102741584,-0.920411881,-0.0940784,-0.018185,-0.9945243,-1.0428885,-0.8303443,1.09417267402319,29.5573669453813,0.0632497,-0.0190994,-0.9938149,-1.0987676,0.7075276,3.36018261862716,13.4015088678723
"8",8,72.21736,1,"B5",NA,-1.065224752,-0.007758416,-0.835311881,-0.0938634,-0.0185227,-0.9945384,-1.0622597,-0.8426977,1.98089660262704,65.0752285153966,0.0626362,-0.0193968,-0.993848,-1.1158803,0.7428717,3.62127517842951,12.2985996234394
"9",9,72.23914,1,"B5",NA,-1.143824752,-0.154158416,-0.736211881,-0.0933384,-0.019786,-0.9945634,-1.1347157,-0.87281,3.12886201396348,-7.65059137407746,0.0616161,-0.0206153,-0.9938873,-1.1859867,0.8015941,3.66035624331065,-24.3306862629207
"10",10,72.26129,1,"B5",NA,-1.191624752,-0.210358416,-0.728111881,-0.0926151,-0.0205764,-0.994615,-1.1800508,-0.914396,1.62247369666629,-4.33930019971676,0.0607668,-0.021425,-0.9939224,-1.2325774,0.8504902,2.5427618654118,2.60457564846589
"11",11,72.27282,1,"B5",NA,-1.218824752,-0.270458416,-0.678911881,-0.0925481,-0.0210056,-0.9946124,-1.2046714,-0.9182078,2.30654746107801,28.5565711669502,0.0604783,-0.0218261,-0.9939313,-1.2556573,0.8670925,3.18457792511001,12.2187110836453
"12",12,72.29465,1,"B5",NA,-1.261024752,-0.392258416,-0.609311881,-0.0918897,-0.0216476,-0.9946596,-1.2414947,-0.9560619,2.2581556082603,31.0383426494643,0.0594322,-0.0224567,-0.9939803,-1.2919399,0.9273449,2.50288253330964,-10.1001671113699
"13",13,72.30588,1,"B5",NA,-1.285924752,-0.390458416,-0.627511881,-0.0915997,-0.0220813,-0.9946767,-1.266368,-0.9727151,2.98017098971648,7.66507747172881,0.0591858,-0.0229086,-0.9939847,-1.3179403,0.9415105,2.62671712492252,-3.36549667842058
"14",14,72.32789,1,"B5",NA,-1.310924752,-0.370758416,-0.696111881,-0.0907085,-0.0225314,-0.9947484,-1.2921867,-1.0239943,1.90248898712341,-36.133182589413,0.0584786,-0.0234299,-0.9940144,-1.3479398,0.9822376,2.23586098327567,-21.8933542557503
"15",15,72.35036,1,"B5",NA,-1.360024752,-0.452058416,-0.643311881,-0.0903768,-0.0233208,-0.9947604,-1.3374684,-1.0430054,1.37886887733316,6.32064661550631,0.0578784,-0.0242015,-0.9940311,-1.3923375,1.0167721,1.65099851820661,-29.6551935052817
"16",16,72.37244,1,"B5",NA,-1.399624752,-0.473858416,-0.632911881,-0.0902203,-0.0239922,-0.9947586,-1.3759801,-1.051938,2.17252054216193,47.0351355794835,0.057661,-0.024867,-0.9940273,-1.4306314,1.0292432,0.916136487153286,85.7232648332543
