"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,261.8214,1,"B5",NA,-0.035160679,-0.319875449,0.168612375,-0.0419038,-0.0006827,-0.9990416,-0.0391177,-0.1097052,1.0793356,-8.0461435,0.0415815,-0.0005856,-0.9990833,-0.0335561,0.1731706,2.140078,-42.8515514
"2",2,261.8435,1,"B5",NA,-0.052460679,-0.332475449,0.165412375,-0.0416558,-0.0009864,-0.9990517,-0.0565226,-0.1239263,0.512530238107258,4.4598946,0.0413132,-0.0008881,-0.9990942,-0.0508849,0.1885545,2.07613243832408,22.197794
"3",3,261.8661,1,"B5",NA,-0.056760679,-0.536075449,0.342412375,-0.0416535,-0.0010914,-0.9990517,-0.0625394,-0.1240549,1.59888900392339,45.6581233425344,0.0404483,-0.0009299,-0.9991295,-0.0532793,0.2381543,2.38025785744451,-15.8149504385102
"4",4,261.8876,1,"B5",NA,-0.069460679,-0.536675449,0.298312375,-0.0408764,-0.0013138,-0.9990836,-0.0752828,-0.1686217,2.52870541096953,15.2631580817239,0.0397687,-0.0011601,-0.9991566,-0.0664726,0.2771233,1.4108921341156,-21.4918943460601
"5",5,261.9097,1,"B5",NA,-0.082160679,-0.432975449,0.162812375,-0.0400858,-0.0015213,-0.9991152,-0.0871696,-0.213963,2.24757222628835,-44.8136176691266,0.0395212,-0.0014067,-0.9991661,-0.0806049,0.291316,1.45736819404598,3.04755162438958
"6",6,261.9212,1,"B5",NA,-0.088960679,-0.430775449,0.141512375,-0.0397491,-0.0016387,-0.9991286,-0.0939004,-0.2332691,1.3631500436006,-27.7870802404221,0.0392364,-0.0015291,-0.9991771,-0.0876167,0.3076482,1.50327750633006,-11.0597883884318
"7",7,261.9431,1,"B5",NA,-0.106860679,-0.576775449,0.283312375,-0.0400052,-0.0019711,-0.9991177,-0.112946,-0.2185824,1.83032339001317,-10.8117595320148,0.0388418,-0.0018156,-0.9991921,-0.104029,0.3302729,0.931431475871082,-35.183779944155
"8",8,261.9545,1,"B5",NA,-0.115660679,-0.670075449,0.385112375,-0.0403654,-0.002136,-0.9991029,-0.1223916,-0.1979265,1.34062914715442,-43.9252438622749,0.0387593,-0.0019489,-0.999195,-0.1116679,0.3350013,0.426914569274316,-21.6616794588214
"9",9,261.9769,1,"B5",NA,-0.120160679,-0.713575449,0.433912375,-0.0405556,-0.0022191,-0.999095,-0.1271574,-0.1870152,0.334984453708044,-9.54901686052831,0.0387412,-0.0020172,-0.9991956,-0.1155835,0.336043,0.447802795114459,3.19335145361479
"10",10,261.999,1,"B5",NA,-0.140760679,-0.659775449,0.384912375,-0.0405179,-0.0025713,-0.9990957,-0.1473374,-0.1891783,0.905094146203659,0.678075324078408,0.0389359,-0.0023868,-0.9991872,-0.1367632,0.324874,0.568340456548865,4.54526138759717
"11",11,262.0104,1,"B5",NA,-0.152160679,-0.632375449,0.353912375,-0.0403925,-0.0027688,-0.9991002,-0.158652,-0.1963674,0.626470530812886,-5.09889867395245,0.0389434,-0.0025921,-0.9991864,-0.1485214,0.3244449,0.609794617980091,8.22111596397435
"12",12,262.0327,1,"B5",NA,-0.189460679,-0.624375449,0.348112375,-0.0404136,-0.0034172,-0.9990974,-0.1958048,-0.1951527,0.944086546728329,5.39826652508116,0.0389949,-0.003244,-0.9991825,-0.1858782,0.3214886,0.895366232085463,4.45132003069745
"13",13,262.0548,1,"B5",NA,-0.217960679,-0.629875449,0.356412375,-0.0404738,-0.003916,-0.9990931,-0.2243911,-0.1916954,0.867922485354782,0.130845046926246,0.0390249,-0.0037396,-0.9991796,-0.2142746,0.3197649,0.809104143732049,2.57351918785837
"14",14,262.0663,1,"B5",NA,-0.238460679,-0.631275449,0.361112375,-0.0405351,-0.004273,-0.9990891,-0.2448466,-0.188175,0.910564804049284,11.4298416110662,0.0390717,-0.0040963,-0.9991763,-0.2347145,0.3170738,0.913182597091962,13.5720963928613
"15",15,262.0882,1,"B5",NA,-0.276960679,-0.629975449,0.360212375,-0.0405394,-0.0049446,-0.9990859,-0.2833299,-0.1879235,1.32998605970812,-22.7577685902625,0.0390807,-0.0047682,-0.999173,-0.2732144,0.3165528,1.30943884270032,-23.1393708219907
"16",16,262.0995,1,"B5",NA,-0.287860679,-0.627275449,0.365012375,-0.0406651,-0.0051354,-0.9990798,-0.2942592,-0.1807106,0.599246782309665,-27.4451022647065,0.0392006,-0.0049574,-0.9991674,-0.2840554,0.3096753,0.582028076945675,-29.9659992374304
"17",17,262.1215,1,"B5",NA,-0.312460679,-0.627975449,0.366312375,-0.0406758,-0.0055654,-0.9990771,-0.3189023,-0.1800937,0.814340521845166,4.60218067244843,0.0392081,-0.0053864,-0.9991649,-0.3086335,0.3092412,0.679722061524992,9.66707332327401
