"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,15.1466,1,NA,1,0.390344223,-0.570153785,-0.189649402,-0.0546539,0.0073759,-0.9984496,0.4226241,-0.5421245,1.37781,-30.5354374,0.0328147,0.0072203,-0.9982701,0.4141776,0.6366165,5.5999494,-21.3141258
"2",2,15.15801,1,NA,1,0.388044223,-0.467453785,-0.266049402,-0.0547471,0.0073119,-0.998445,0.4189578,-0.5367782,0.926001177663274,34.5329952,0.0335434,0.007131,-0.9982465,0.4090549,0.5947942,3.45966256425018,-76.6937192
"3",3,15.17959,1,NA,1,0.359344223,-0.289753785,-0.427249402,-0.0544059,0.0067712,-0.9984674,0.3879751,-0.5563689,2.19541680237932,117.972778060039,0.0344013,0.0065303,-0.9982214,0.3745988,0.5455595,1.53498893551005,34.7935630385212
"4",4,15.20187,1,NA,1,0.315144223,-0.184753785,-0.553349402,-0.053667,0.0059798,-0.9985124,0.3426311,-0.5987825,6.14169157222148,484.882311975144,0.0344798,0.0056845,-0.9982239,0.3260771,0.5410652,5.07249522259434,451.227161339417
"5",5,15.21327,1,NA,1,0.309344223,-0.193353785,-0.623049402,-0.0523329,0.0058808,-0.9985839,0.3369594,-0.6753351,15.1778192198957,985.515426329481,0.0333622,0.0055421,-0.9982627,0.3179117,0.6052136,13.5504398659105,1157.7784948925
"6",6,15.23589,1,NA,1,0.363844223,-0.307453785,-0.909949402,-0.0457465,0.0068541,-0.9989011,0.392725,-1.0531647,41.832957511393,1244.56135571382,0.0273899,0.0063279,-0.9984397,0.3629873,0.947956,49.1063119720567,5063.40197943569
"7",7,15.2579,1,NA,1,0.507844223,-1.573953785,-0.940349402,-0.0276192,0.0097468,-0.9995425,0.5584739,-2.0925151,70.6822268251118,1179.59419907848,0.0048934,0.0088182,-0.9987845,0.5058436,2.2386299,237.400240358084,4008.44352482255
"8",8,15.28009,1,NA,1,0.546244223,-3.974253785,-0.497049402,-0.0020066,0.0117689,-0.9999003,0.6743436,-3.5603176,93.9474158322174,1088.57033307825,-0.0307847,0.0097402,-0.9983134,0.5587344,-4.2855949,225.461148865403,-2151.67684968517
"9",9,15.30242,1,NA,1,0.551544223,-6.561653785,-0.358949402,0.0314787,0.0142493,-0.9993743,0.8164744,-5.479429,119.150994373528,772.234227877228,-0.0739072,0.0099172,-0.9960479,0.5688877,-6.7629379,141.38167774952,-1763.9228978631
"10",10,15.3249,1,NA,1,0.527144223,-8.749053785,-1.041249402,0.0736132,0.0165958,-0.9971202,0.9509421,-7.8975465,128.497763682146,-25.8344514521736,-0.1212865,0.0091005,-0.9914025,0.5220336,-9.4941484,146.719972541265,60.2090404108679
