"","Time","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"81",18.8934,"1",NA,1,-0.4320983,0.0783339,-0.8920175,4.5188267,21.5344518,20.2619367,-471.9596829,0.5758301,-0.0185137,-0.8164477,-1.0616098,28.0194881,25.0165144,-795.8210486
"82",18.91521,"1",NA,1,-0.4370913,0.0792642,-0.8894992,4.5726029,21.8576952,27.1648779,-284.7497156,0.5809405,-0.0190284,-0.8128075,-1.0911289,28.3793187,30.4683708,-351.9903979
"83",18.92656,"1",NA,1,-0.4388317,0.0800066,-0.8885753,4.6155254,21.9715626,17.1087447,-634.1642059,0.5829704,-0.0189619,-0.8113544,-1.0873106,28.5224787,19.6410237,-705.7782095
"84",18.93786,"1",NA,1,-0.440921,0.0808565,-0.8874634,4.6646635,22.1083396,12.7884667,-315.9531975,0.5852026,-0.0187413,-0.8097509,-1.0746587,28.6801008,14.4700857,-347.2340267
"85",18.96032,"1",NA,1,-0.4426722,0.0823409,-0.8864545,4.7504942,22.2249883,7.1828795,-178.0926486,0.5877011,-0.0182644,-0.8079504,-1.0473132,28.8567141,9.1501445,-285.40414
"86",18.98217,"1",NA,1,-0.4424786,0.0832506,-0.8864663,4.803102,22.2146634,4.8535736,-7.8550498,0.5883143,-0.0179284,-0.8075115,-1.0280402,28.8999588,1.8534384,-91.4879908
"87",18.99406,"1",NA,1,-0.4416959,0.0833083,-0.886851,4.8064375,22.1642282,5.9343067,176.878012,0.5879699,-0.0180458,-0.8077597,-1.0347733,28.8756159,3.6484643,235.8228252
"88",19.01539,"1",NA,1,-0.4399107,0.08346,-0.8877236,4.8152109,22.0493195,11.5411475,77.7231694,0.5867633,-0.0178832,-0.8086402,-1.0254499,28.7899482,10.4884892,230.9553137
"89",19.02701,"1",NA,1,-0.4385342,0.0828606,-0.8884605,4.7805457,21.9590727,10.2929806,81.1014876,0.5851886,-0.0179684,-0.8097786,-1.0303393,28.67852,12.1296324,266.0954813
"90",19.04862,"1",NA,1,-0.4361973,0.0816032,-0.8897265,4.7078359,21.8055064,16.1194336,-101.7583669,0.5822844,-0.0181771,-0.8118648,-1.0423061,28.473455,20.5782047,-4.2748341
"91",19.06006,"1",NA,1,-0.4347178,0.0807637,-0.8905268,4.6592945,21.7083305,10.706768,-175.3043976,0.5800608,-0.0179963,-0.813459,-1.0319361,28.3165486,16.0078529,-62.2847645
"92",19.08201,"1",NA,1,-0.4326889,0.0794057,-0.8916364,4.5807868,21.5747849,13.3962205,-162.5012822,0.5766077,-0.0176187,-0.8159185,-1.0102829,28.0734232,22.0427145,-189.7632403
"93",19.09338,"1",NA,1,-0.4317644,0.0788201,-0.8921363,4.5469337,21.5140892,8.3078172,-143.29309,0.5747719,-0.017168,-0.8172224,-0.9844375,27.9442935,14.6014676,-271.4072898
"94",19.11513,"1",NA,1,-0.4297045,0.0773206,-0.8932613,4.4602495,21.3785848,11.8083208,229.6400199,0.5711817,-0.016875,-0.8197418,-0.9676324,27.6927704,17.0298257,182.5038138
"95",19.13747,"1",NA,1,-0.4273445,0.0750536,-0.8945859,4.329228,21.222493,18.4731771,-61.4948587,0.5675956,-0.0176845,-0.822212,-1.0140534,27.4430521,22.6898653,-174.2683162
"96",19.14891,"1",NA,1,-0.4261444,0.0736204,-0.8952772,4.2464026,21.1426991,13.6531955,1.4252702,0.5657374,-0.0183923,-0.8234761,-1.0546474,27.3141706,15.8041795,-62.3512587
"97",19.17069,"1",NA,1,-0.423652,0.0701207,-0.8967398,4.0441996,20.9763717,22.8917837,-54.0751975,0.5617665,-0.0203737,-0.8261436,-1.1682783,27.0398395,26.1974451,-65.9670056
"98",19.18223,"1",NA,1,-0.4223699,0.068448,-0.8974736,3.9475687,20.8913022,16.7487186,-434.9189019,0.5596994,-0.0212307,-0.8275239,-1.2174309,26.8972919,19.1681183,-533.0685971
"99",19.19354,"1",NA,1,-0.4207378,0.0672738,-0.8983286,3.8797458,20.7849802,12.9314827,-55.5851947,0.5578223,-0.021907,-0.8287728,-1.2562133,26.7679856,13.9993342,-108.3906999
"100",19.21512,"1",NA,1,-0.4177815,0.0664253,-0.8997703,3.8307364,20.5950355,17.8158873,-173.4136854,0.5547078,-0.0219309,-0.8308599,-1.2575876,26.5529658,19.1834693,-163.6530612
"101",19.22676,"1",NA,1,-0.4160339,0.066048,-0.9006075,3.8089474,20.483129,11.1442259,-214.6367276,0.5530212,-0.0219408,-0.8319833,-1.2581531,26.436741,12.5773641,-155.4676549
"102",19.24861,"1",NA,1,-0.4137683,0.0648674,-0.9017363,3.7407649,20.3370127,14.2882952,-101.6765851,0.549903,-0.0219209,-0.8340481,-1.2570137,26.222251,18.1840632,-182.3017641
"103",19.26056,"1",NA,1,-0.4123696,0.0643929,-0.9024108,3.7133619,20.2473559,10.1386995,-100.4426213,0.5484042,-0.022,-0.8350322,-1.261552,26.1194204,10.760687,-256.3823054
"104",19.28168,"1","B6",NA,-0.4099567,0.0631977,-0.9035938,3.6443453,20.0922406,13.2298493,-315.1171787,0.5459588,-0.0226922,-0.8366146,-1.3012497,25.9523645,13.0509064,-367.4447251
"105",19.29327,"1","B6",NA,-0.4092797,0.0629406,-0.9039187,3.6295004,20.0488911,4.2291061,-416.0113193,0.5454602,-0.0229628,-0.8369324,-1.3167684,25.9184594,3.2767364,-426.8647277
"106",19.31533,"1","B6",NA,-0.4084391,0.0631955,-0.904281,3.6442177,19.9960381,3.006386,-32.0242414,0.544892,-0.0226837,-0.8373101,-1.3007586,25.8793284,3.0472774,-52.4290873
"107",19.32676,"1","B6",NA,-0.4087281,0.0634423,-0.9041332,3.6584726,20.0147617,2.9078427,92.8562771,0.545048,-0.0223632,-0.8372171,-1.2823785,25.8897373,1.9676386,21.8632676
"108",19.34895,"1","B6",NA,-0.4096756,0.0635074,-0.9036997,3.6622288,20.0749299,7.2201145,144.9912607,0.5453519,-0.0219765,-0.8370294,-1.2602042,25.9102162,5.0339221,217.9686793
"109",19.36033,"1","B6",NA,-0.4107594,0.063999,-0.9031728,3.6906189,20.1444939,8.3085945,-97.411542,0.5463869,-0.0216608,-0.8363625,-1.2420948,25.9808304,8.4223653,13.4376213
"110",19.37165,"1","B6",NA,-0.4113967,0.0641431,-0.9028724,3.6989416,20.1851803,5.0204561,-95.6725547,0.5470223,-0.0216633,-0.8359469,-1.2422397,26.0243734,5.3560151,-101.5177188
"111",19.39387,"1","B6",NA,-0.4129899,0.0643217,-0.9021321,3.7092525,20.2866253,7.2230465,100.5874817,0.548625,-0.021893,-0.83489,-1.2554128,26.1344774,6.8634989,14.8236719
"112",19.41562,"1","B6",NA,-0.4147698,0.0640987,-0.9013311,3.6963758,20.3993343,9.442601,-146.2313757,0.5497572,-0.0220526,-0.8341406,-1.264567,26.2123508,6.0327313,-153.4168124
"113",19.42745,"1","B6",NA,-0.4155003,0.0638626,-0.9010113,3.6827429,20.4453769,4.7755331,-177.3764477,0.5501009,-0.0221759,-0.8339108,-1.2716398,26.2360616,2.8547507,-107.3403377
"114",19.44894,"1","B6",NA,-0.416648,0.0641781,-0.9004587,3.7009593,20.5189226,5.6299398,-165.7721517,0.5508098,-0.0217301,-0.8334545,-1.2460719,26.2844091,4.014281,-112.1700431
"115",19.46037,"1","B6",NA,-0.4168533,0.0642376,-0.9003594,3.7043934,20.53209,1.3859506,-172.5264041,0.5508435,-0.0215634,-0.8334365,-1.2365096,26.2865876,0.8333483,-128.4556353
"116",19.48205,"1","B6",NA,-0.4172153,0.0643238,-0.9001856,3.7093733,20.5552827,1.955047,-49.9944783,0.5509332,-0.0213195,-0.8333835,-1.2225229,26.2925603,1.2969871,19.4001037
"117",19.49346,"1","B6",NA,-0.4172825,0.0643113,-0.9001553,3.7086531,20.5595391,0.5146624,-21.8133271,0.5508605,-0.0212276,-0.8334339,-1.217253,26.2874901,1.4956883,51.4371323
"118",19.51504,"1","B6",NA,-0.4170564,0.0639998,-0.9002823,3.6906612,20.5446031,2.2974323,53.0592579,0.5502099,-0.0211469,-0.8338656,-1.2126203,26.2427038,3.3399067,16.1933686
"119",19.52642,"1","B6",NA,-0.4171805,0.0636637,-0.9002486,3.6712535,20.5519254,2.5649349,88.0918867,0.5501049,-0.0213609,-0.8339294,-1.2248959,26.235663,2.7359374,73.7465094
"120",19.54833,"1","B6",NA,-0.4165731,0.0628544,-0.9005868,3.6245238,20.5118939,5.9100966,59.8529925,0.5489006,-0.0215981,-0.8347165,-1.2384996,26.153152,7.1303361,21.1152538
"121",19.5599,"1","B6",NA,-0.4160763,0.0624506,-0.9008444,3.6012059,20.4796153,5.5286174,121.8695145,0.5484154,-0.02194,-0.8350264,-1.2581098,26.1201362,5.2983957,55.9623722
"122",19.5816,"1","B6",NA,-0.4146009,0.0609897,-0.9016244,3.5168584,20.3834016,11.5332339,-63.5223161,0.547087,-0.0233507,-0.8358591,-1.3390175,26.0302372,11.1630405,-20.4571378
"123",19.59302,"1","B6",NA,-0.4138555,0.0601581,-0.9020226,3.4688425,20.3346965,6.922351,-204.4726105,0.5461512,-0.0239389,-0.8364543,-1.3727519,25.9666317,7.6094288,-119.8484251
"124",19.61555,"1","B6",NA,-0.4125807,0.0589161,-0.9026884,3.397144,20.2517804,6.8054169,-37.1476599,0.5443285,-0.024544,-0.8376241,-1.4074556,25.8424148,9.2198181,60.62281
"125",19.63747,"1","B6",NA,-0.4115416,0.0581188,-0.9032143,3.3511199,20.184604,5.2906316,-11.9503574,0.5420796,-0.0241257,-0.8390933,-1.3834678,25.6883426,10.3107341,72.050971
"126",19.65963,"1","B6",NA,-0.4105189,0.0576436,-0.90371,3.3236874,20.1190216,6.2923623,-66.8540837,0.540031,-0.0235118,-0.8404306,-1.3482583,25.548032,12.4011728,-229.0977838
"127",19.67096,"1","B6",NA,-0.4099998,0.0574068,-0.9039607,3.3100164,20.0857509,4.2652823,-55.7739763,0.539127,-0.0233165,-0.8410163,-1.3370571,25.4862495,6.1410142,-262.4460719
"128",19.69285,"1","B6",NA,-0.408701,0.0572984,-0.9045555,3.3037618,20.0032988,5.7398949,74.9138364,0.5379059,-0.0231802,-0.8418016,-1.3292386,25.4029837,6.7459947,122.7892748
"129",19.71502,"1","B6",NA,-0.4073862,0.0566878,-0.9051869,3.2685176,19.9191318,7.5680997,-98.0462772,0.5359895,-0.023027,-0.8430273,-1.3204495,25.2725145,11.5777522,-46.9763942
"130",19.72666,"1","B6",NA,-0.4069367,0.0562835,-0.9054143,3.245181,19.890083,4.325713,-74.4990529,0.534965,-0.0228821,-0.8436817,-1.3121381,25.2027893,7.9473056,-51.9135533
"131",19.74833,"1","B6",NA,-0.4063248,0.0550368,-0.9057657,3.1732244,19.8495589,7.133223,-61.9882937,0.5328384,-0.0228519,-0.8450272,-1.3104072,25.0584593,12.456116,-133.2351077
"132",19.75979,"1","B6",NA,-0.4058063,0.0546564,-0.9060211,3.1512671,19.8162205,4.2277229,-114.1095019,0.5318811,-0.0227848,-0.8456319,-1.3065602,24.9935199,7.0179203,-203.0622383
