"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,43.94277,1,"B5",NA,1.543802494,4.120946384,-3.116673067,-0.0399521,0.0374771,-0.9706248,2.2092998,0.6088807,3.6213457,NA,0.1382431,0.0337192,-0.9681366,1.9747351,1.3029899,2.6054658,-28.1993445
"2",2,43.9649,1,"B5",NA,1.559302494,3.954646384,-2.932573067,-0.0405441,0.0370536,-0.9706164,2.1843178,0.6437888,2.65778809274212,NA,0.13823,0.0333344,-0.9681518,1.9521897,1.3021092,1.65385513813583,174.6594636
"3",3,43.97616,1,"B5",NA,1.577402494,3.989646384,-2.991373067,-0.0400881,0.0374442,-0.9706203,2.2073562,0.6169103,3.49778067334234,99.7753892371151,0.1379199,0.0338023,-0.9681798,1.979601,1.2838908,1.96865155822806,80.4405219221447
"4",4,43.99824,1,"B5",NA,1.709402494,4.215946384,-3.257873067,-0.039065,0.0401739,-0.9705529,2.368362,0.5567754,6.25670056723547,111.313367071814,0.1376378,0.0366704,-0.9681155,2.1476427,1.2680551,4.90361326957528,125.268727079502
"5",5,44.02041,1,"B5",NA,1.882702494,4.425646384,-3.524873067,-0.0378036,0.0434167,-0.9704632,2.5596575,0.4826337,8.42216977191287,-48.9622160025844,0.1370456,0.0401533,-0.9680613,2.3517328,1.2341479,7.5111037577835,53.0207640960346
"6",6,44.0317,1,"B5",NA,1.981902494,4.495846384,-3.651073067,-0.0367744,0.0450777,-0.970427,2.6576555,0.4220381,6.21384482357662,-148.764329058094,0.1362669,0.0420549,-0.9680905,2.4631778,1.1887206,7.38045660692775,-82.863946685378
"7",7,44.05394,1,"B5",NA,2.140502494,4.359846384,-3.567873067,-0.0361795,0.0467849,-0.9703686,2.7583797,0.3870904,3.94695333518525,-79.8490742957214,0.1351644,0.0441398,-0.9681523,2.5853688,1.1242246,3.95202810203242,-108.492600938915
"8",8,44.07604,1,"B5",NA,2.208402494,4.468046384,-3.715673067,-0.0353565,0.0481492,-0.9703323,2.8388829,0.3386453,2.67024573932942,19.9300172265707,0.1347082,0.0456428,-0.9681462,2.6734647,1.0977919,2.56350181131457,31.4556420230644
"9",9,44.09819,1,"B5",NA,2.379902494,4.511246384,-3.742373067,-0.0356406,0.0507176,-0.970191,2.9904522,0.3557032,4.83274157704622,30.5202811985566,0.1349461,0.048283,-0.9679849,2.8282362,1.1129092,5.34865450585069,57.1796540492261
"10",10,44.12037,1,"B5",NA,2.571302494,4.045746384,-3.284773067,-0.0363769,0.0516662,-0.9701136,3.0464334,0.3992947,4.02119652502998,53.827127445004,0.1339626,0.0496367,-0.9680531,2.9075945,1.0552463,5.09621904909959,24.5231941014307
"11",11,44.14275,1,"B5",NA,2.684802494,3.958446384,-3.286073067,-0.0350766,0.0529439,-0.9700925,3.1218458,0.3226461,7.24936161079022,101.763965009803,0.1324078,0.0513357,-0.9681784,3.0072086,0.96394,6.44858891780495,-11.1506845158231
"12",12,44.16492,1,"B5",NA,2.740102494,4.133346384,-3.597573067,-0.0325008,0.054366,-0.9701036,3.2057849,0.1706756,8.5637018268626,11.2519862287855,0.1305775,0.0531688,-0.968328,3.1146939,0.8564106,4.61448749536329,-0.0793913749215847
"13",13,44.18724,1,"B5",NA,2.805302494,4.661946384,-4.223273067,-0.0300113,0.0572389,-0.9700186,3.3753827,0.0239524,7.74275758175328,-103.248457872345,0.1299226,0.0561842,-0.9682459,3.2915313,0.8189879,6.45745423339418,-22.593172372699
"14",14,44.20942,1,"B5",NA,2.746102494,4.650346384,-4.296073067,-0.0285688,0.056367,-0.9701131,3.3239121,-0.0613378,3.97845094378554,-95.5237920360703,0.1286506,0.0555486,-0.9684523,3.2542537,0.7434458,3.62381419612044,-110.216819054568
"15",15,44.23141,1,"B5",NA,2.739502494,4.621846384,-4.324173067,-0.0276567,0.0561692,-0.9701512,3.3122339,-0.1152251,3.50937511868288,18.0098931285607,0.127744,0.055544,-0.9685726,3.2539867,0.6898062,1.58584478894557,21.190662067243
"16",16,44.25363,1,"B5",NA,2.780702494,4.914046384,-4.659873067,-0.0264538,0.0578364,-0.9700866,3.4106611,-0.1861067,4.7837167990473,35.2645690572106,0.1275364,0.0572692,-0.9684995,3.3551655,0.678299,4.58684295116148,75.0084920091429
"17",17,44.27596,1,"B5",NA,2.831402494,4.855046384,-4.673173067,-0.0253547,0.0583228,-0.9700869,3.4393812,-0.2509815,5.07798215059809,32.1259327463063,0.126305,0.058061,-0.9686137,3.4016099,0.6058112,4.92086761552881,-39.8523969316969
"18",18,44.29807,1,"B5",NA,2.890702494,4.900046384,-4.824973067,-0.0235058,0.0593194,-0.970073,3.4982208,-0.3600878,6.20722471111431,-13.9915080707103,0.124712,0.0594409,-0.9687364,3.482551,0.5122196,2.8278608422341,5.77541689298231
"19",19,44.32059,1,"B5",NA,2.682702494,5.346046384,-5.328273067,-0.021672,0.0581023,-0.9701894,3.4263594,-0.4684971,4.42686435347022,92.8354067237878,0.1247065,0.0580849,-0.9688194,3.40301,0.5112754,5.21980436783154,98.2186951606372
"20",20,44.34253,1,"B5",NA,2.777202494,6.170346384,-6.121873067,-0.0208574,0.0625617,-0.9699299,3.6896875,-0.5162527,10.2349893826891,109.925034176308,0.1264854,0.0621949,-0.9683335,3.644121,0.6184354,7.19930141522717,-130.522727574858
"21",21,44.35384,1,"B5",NA,2.813202494,5.969346384,-5.876073067,-0.0219776,0.0622852,-0.969923,3.6733589,-0.4500983,9.72742373413066,-94.6766931186927,0.1268088,0.0618695,-0.9683121,3.6250268,0.6374095,3.22645290517467,-189.067223118251
"22",22,44.37584,1,"B5",NA,3.003302494,5.372946384,-5.136573067,-0.0255136,0.0626543,-0.9698126,3.6951542,-0.2411748,6.54895642243311,-177.864987856057,0.1278773,0.0621378,-0.9681544,3.6407716,0.7007681,2.63540554076936,8.25212393214484
"23",23,44.39805,1,"B5",NA,2.988102494,5.292646384,-5.007873067,-0.0264581,0.0621412,-0.9698203,3.6648538,-0.1854249,1.85700088881262,-102.602684210266,0.1284939,0.0614841,-0.9681145,3.6024143,0.7369408,3.59865406599178,5.02244599430484
"24",24,44.42029,1,"B5",NA,2.837802494,5.580146384,-5.248073067,-0.026688,0.061142,-0.9698774,3.6058432,-0.1719463,1.99152665442477,20.2497466550935,0.129787,0.0600857,-0.9680297,3.5203795,0.8127947,2.8575028374813,-14.368370996001
