"","Time","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"11",25.03256,"1","B5",NA,0.0426257,-0.0239324,-0.9988524,-1.3712889,0.3791796,2.5722775,2.1725399,-0.0428988,-0.0240694,-0.9987797,-1.3792209,-0.3516036,2.6853651,3.1295184
"12",25.05448,"1","B5",NA,0.0427234,-0.0233558,-0.9988619,-1.3382452,0.3736105,2.3044741,0.9060966,-0.0431223,-0.0235454,-0.9987826,-1.3491919,-0.3388119,2.2475276,5.036736
"13",25.07695,"1","B5",NA,0.0427481,-0.022752,-0.9988747,-1.3036423,0.3722299,2.619717,-29.3650817,-0.0431793,-0.0229548,-0.9987939,-1.3153408,-0.335579,2.9227019,-38.5276733
"14",25.08829,"1","B5",NA,0.0426273,-0.0225289,-0.998885,-1.2908601,0.3791669,1.7946224,-9.3541764,-0.0430147,-0.0227122,-0.9988065,-1.3014383,-0.3450362,1.7081521,-36.3150045
"15",25.11024,"1","B5",NA,0.0425169,-0.0220002,-0.9989016,-1.2605624,0.3855307,2.9810487,-52.7452276,-0.042928,-0.0221923,-0.9988219,-1.2716392,-0.350034,2.4648377,-28.7622359
"16",25.1215,"1","B5",NA,0.0423128,-0.0218363,-0.9989137,-1.2511647,0.397248,1.1846084,-67.2680995,-0.0427547,-0.0220392,-0.9988327,-1.26287,-0.3599861,1.4289445,-37.689506
"17",25.14341,"1","B5",NA,0.041963,-0.021583,-0.998934,-1.23665,0.4173214,1.7324804,42.2269686,-0.0423929,-0.0217784,-0.9988539,-1.247923,-0.3807523,1.7930582,39.9038188
"18",25.16536,"1","B5",NA,0.041754,-0.0211978,-0.9989509,-1.2145791,0.4293324,3.0373721,35.9621417,-0.0421873,-0.0213926,-0.9988709,-1.2258083,-0.392564,3.1800574,16.1807637
"19",25.17657,"1","B5",NA,0.0415701,-0.0205898,-0.9989716,-1.179734,0.4399111,3.1772271,NA,-0.0420148,-0.0207876,-0.998891,-1.1911385,-0.4024943,2.8344811,-47.5724216
"20",25.19857,"1","B5",NA,0.0413278,-0.0204148,-0.998985,-1.1697092,0.4538114,NA,NA,-0.0417771,-0.0206143,-0.9989045,-1.1812059,-0.4161328,1.4194996,-44.602855
"21",25.21022,"1","B5",NA,0.0410884,-0.0203176,-0.9989969,-1.1641345,0.4675464,1.3154956,NA,-0.0415402,-0.0205162,-0.9989164,-1.1755836,-0.4297256,1.1295501,-17.1686184
"22",25.23283,"1","B5",NA,0.0408842,-0.0203508,-0.9990046,-1.1660377,0.4792602,1.0446296,0.1579288,-0.0413883,-0.0205703,-0.9989216,-1.1786853,-0.4384382,0.9159112,2.6723905
"23",25.25481,"1","B5",NA,0.0405229,-0.0205278,-0.9990157,-1.1761816,0.4999725,1.3148908,-26.9509817,-0.0410677,-0.0207608,-0.9989309,-1.1896017,-0.4568167,1.2410756,-28.2618222
"24",25.26641,"1","B5",NA,0.0405775,-0.020435,-0.9990154,-1.1708635,0.4968454,0.546997,-34.2556333,-0.0411337,-0.0206719,-0.99893,-1.1845067,-0.4530367,0.413795,-25.6004698
"25",25.28865,"1","B5",NA,0.0406645,-0.0205129,-0.9990103,-1.1753306,0.4918521,0.4955442,1.8530082,-0.0413263,-0.0207927,-0.9989196,-1.1914289,-0.4419807,0.8611827,4.3808336
"26",25.31112,"1","B5",NA,0.0406472,-0.0204151,-0.999013,-1.1697241,0.4928483,0.6308033,36.7827406,-0.0414183,-0.020737,-0.9989169,-1.1882405,-0.436708,0.6060429,35.6750514
"27",25.33363,"1","B5",NA,0.0408493,-0.020142,-0.9990103,-1.1540726,0.4812706,2.1512624,-7.1732255,-0.0417057,-0.0204985,-0.9989099,-1.1745735,-0.4202367,2.4677277,9.5976408
"28",25.34459,"1","B5",NA,0.0411693,-0.020015,-0.9989996,-1.1467943,0.4629262,1.2537218,-47.1697423,-0.0420355,-0.0203774,-0.9988986,-1.1676298,-0.4013252,1.7716635,-52.5170973
"29",25.36682,"1","B5",NA,0.0413637,-0.0199346,-0.9989932,-1.1421875,0.4517756,0.9770229,7.3401264,-0.0422625,-0.0203114,-0.9988903,-1.1638512,-0.3883075,0.8485697,1.9699086
"30",25.38902,"1","B5",NA,0.0416384,-0.0198318,-0.9989838,-1.1362999,0.4360272,1.57925,-4.0794624,-0.0425698,-0.0202253,-0.998879,-1.1589153,-0.3706845,1.8578817,-22.6693065
"31",25.39999,"1","B5",NA,0.0418432,-0.0197121,-0.9989777,-1.1294372,0.42429,1.1921596,-33.5510988,-0.042772,-0.0201049,-0.9988728,-1.1520126,-0.3590933,0.8617715,-48.0963982
"32",25.4224,"1","B5",NA,0.0417276,-0.0197031,-0.9989827,-1.1289235,0.4309204,0.4791647,-2.6559831,-0.0426257,-0.0200842,-0.9988795,-1.1508275,-0.3674832,0.7409888,-4.0520474
"33",25.44475,"1","B5",NA,0.0415575,-0.0198151,-0.9989877,-1.1353434,0.4406694,1.0715282,NA,-0.0424258,-0.0201825,-0.998886,-1.1564606,-0.3789479,0.6803216,-6.5587254
"34",25.46663,"1","B5",NA,0.0413703,-0.0197819,-0.998996,-1.1334403,0.4514089,NA,NA,-0.0422456,-0.0201495,-0.9988943,-1.1545734,-0.3892875,0.4527032,6.5216917
"35",25.48835,"1",NA,1,0.0414811,-0.0199782,-0.9989875,-1.1446883,0.4450442,1.0908476,NA,-0.0423247,-0.0203339,-0.9988872,-1.1651383,-0.3847371,0.9619594,34.5201258
"36",25.51047,"1",NA,1,0.0417536,-0.020257,-0.9989705,-1.160667,0.4294002,1.8196846,12.750382,-0.042574,-0.0206088,-0.998871,-1.1808895,-0.3704263,1.970495,5.3293281
"37",25.52202,"1",NA,1,0.0419822,-0.0202868,-0.9989603,-1.1623733,0.4162861,1.7336548,25.0654612,-0.0427865,-0.0206338,-0.9988614,-1.1823234,-0.3582375,1.5669937,7.7533986
"38",25.54415,"1",NA,1,0.0425426,-0.0207144,-0.9989279,-1.1868741,0.3841211,3.0078867,43.6822584,-0.04326,-0.0210285,-0.9988328,-1.2049468,-0.3310539,2.6832746,44.8274538
"39",25.56621,"1",NA,1,0.0433252,-0.0210768,-0.9988867,-1.207642,0.3392148,3.6649466,33.2557735,-0.0440059,-0.0213827,-0.9987927,-1.2252425,-0.2882489,3.5483119,36.6358426
"40",25.58825,"1",NA,1,0.0444231,-0.0212145,-0.9988356,-1.2155369,0.2762351,4.4743969,26.6273102,-0.0450934,-0.0215246,-0.9987411,-1.2333764,-0.2258521,4.2989668,23.0630951
"41",25.61081,"1",NA,1,0.0456495,-0.0215433,-0.9987731,-1.2343762,0.2058594,4.8472731,52.3307736,-0.0462405,-0.0218272,-0.9986821,-1.2507178,-0.1600256,4.5712082,39.930741
"42",25.63304,"1",NA,1,0.0468265,-0.0221245,-0.998706,-1.2676842,0.1383078,6.8064774,-56.2284138,-0.0473042,-0.0223654,-0.9986204,-1.2815648,-0.0989691,6.0782698,-50.4732308
"43",25.64451,"1",NA,1,0.0473735,-0.0225507,-0.9986706,-1.2921083,0.1069011,4.5057081,-37.4198661,-0.047779,-0.022762,-0.9985888,-1.3042929,-0.0717008,4.1428162,-18.89242
"44",25.66622,"1",NA,1,0.0482559,-0.0237047,-0.9986016,-1.3582386,0.056198,7.2357502,-60.1458288,-0.0485795,-0.0238827,-0.998524,-1.3685227,-0.0256955,6.9858637,-51.2369822
"45",25.67784,"1",NA,1,0.0486958,-0.0242658,-0.9985669,-1.3903996,0.0309202,4.376741,-115.2669929,-0.0490208,-0.024448,-0.9984888,-1.4009225,-0.0003383,4.2734114,-112.5327158
"46",25.69942,"1",NA,1,0.0493014,-0.0252927,-0.9985117,-1.4492523,-0.0038987,4.7114061,17.3083469,-0.0495736,-0.0254518,-0.9984364,-1.4584537,-0.0314539,4.4539108,11.3895002
"47",25.72139,"1",NA,1,0.0499134,-0.026329,-0.9984546,-1.5086434,-0.039092,5.1312216,19.7514042,-0.0500796,-0.0264398,-0.9983855,-1.5150802,-0.0605665,4.770604,21.4232725
"48",25.74388,"1",NA,1,0.0508879,-0.0275483,-0.9983724,-1.5785236,-0.0951122,5.5898878,-4.7902075,-0.0509876,-0.0276263,-0.9983074,-1.5830872,-0.1127707,5.4100339,-0.52882
"49",25.76576,"1",NA,1,0.0514673,-0.0286392,-0.9983119,-1.6410483,-0.1284528,4.9340426,19.0701552,-0.0515217,-0.0286955,-0.9982498,-1.6443743,-0.1435164,4.7648062,13.334931
"50",25.78748,"1",NA,1,0.0524274,-0.02958,-0.9982345,-1.6949759,-0.1836394,6.4134994,-127.5064244,-0.052407,-0.029596,-0.9981774,-1.6959889,-0.1944047,5.984585,-127.5484313
"51",25.79863,"1",NA,1,0.0527313,-0.0299279,-0.9982082,-1.7149146,-0.201114,2.8106244,-131.6184756,-0.0526787,-0.0299267,-0.9981532,-1.7149481,-0.2100329,2.5140794,-122.354933
"52",25.82106,"1",NA,1,0.0535149,-0.0301002,-0.9981613,-1.72479,-0.2461113,4.1539762,-10.0656967,-0.0534352,-0.0300824,-0.9981083,-1.7238742,-0.2534756,4.0067116,-4.8010246
"53",25.83282,"1",NA,1,0.053978,-0.0302752,-0.9981311,-1.7348228,-0.272712,3.2129146,-25.0111547,-0.0538792,-0.0302466,-0.9980795,-1.7332848,-0.2789735,3.1112077,-20.6651187
"54",25.8545,"1",NA,1,0.0549586,-0.0304899,-0.998071,-1.7471324,-0.3290195,3.8633132,23.3965358,-0.0548437,-0.030451,-0.9980208,-1.7450017,-0.3343668,3.8660631,18.5246469
"55",25.87006,"1",NA,1,0.0553479,-0.0306123,-0.9980458,-1.754148,-0.3513807,4.1246144,103.1704053,-0.0551962,-0.0305547,-0.9979982,-1.7509439,-0.35461,3.9007812,104.7252303
"56",25.88455,"1",NA,1,0.056588,-0.0308428,-0.9979691,-1.7673554,-0.4226007,6.8711602,-63.0579454,-0.0564355,-0.0307804,-0.9979219,-1.7638835,-0.4257857,6.9033877,-68.153647
"57",25.89591,"1",NA,1,0.057054,-0.0310612,-0.9979359,-1.7798771,-0.4493743,3.2852221,-143.1129182,-0.0569112,-0.0310047,-0.997888,-1.7767422,-0.4531223,3.0009265,-170.2434666
"58",25.9181,"1",NA,1,0.0579546,-0.0313664,-0.9978745,-1.7973704,-0.5011167,3.9384453,15.7654901,-0.0576129,-0.0311864,-0.997842,-1.7871584,-0.4934328,3.0683748,15.2569253
"59",25.94049,"1",NA,1,0.0588256,-0.0321731,-0.9977979,-1.8436118,-0.5512122,3.9853132,-18.0333495,-0.0583559,-0.0319076,-0.997776,-1.8285014,-0.5361718,3.6835237,18.0469052
"60",25.96269,"1",NA,1,0.0594023,-0.0325616,-0.997751,-1.8658851,-0.5843759,3.1381623,-74.6361817,-0.059026,-0.0323545,-0.9977222,-1.8541186,-0.5746971,3.8748775,-92.4428884
"61",25.97388,"1",NA,1,0.0596297,-0.0327842,-0.9977301,-1.8786422,-0.5974588,1.8948144,-47.4883203,-0.0592341,-0.032563,-0.9977031,-1.8660701,-0.5866759,1.709553,-100.5012743
"62",25.99602,"1",NA,1,0.0599662,-0.0332437,-0.9976949,-1.9049835,-0.6168347,2.2520604,NA,-0.0594386,-0.0329364,-0.9976787,-1.8874767,-0.5984569,1.5435643,-19.0552104
"63",26.01803,"1",NA,1,0.0603021,-0.0335268,-0.997665,-1.9212097,-0.6361537,NA,NA,-0.0596762,-0.0331498,-0.9976574,-1.899708,-0.6121305,0.869768,-34.1040749
"64",26.02936,"1",NA,1,0.0603649,-0.0335502,-0.9976605,-1.9225558,-0.6397663,0.8399878,NA,-0.0597178,-0.0331595,-0.9976546,-1.9002652,-0.6145162,0.4438171,-15.873968
"65",26.05164,"1",NA,1,0.0605277,-0.0337544,-0.9976438,-1.9342613,-0.6491403,1.0395792,NA,-0.0598077,-0.0333157,-0.997644,-1.9092207,-0.619702,0.5740888,4.2172781
"66",26.0736,"1",NA,1,0.060487,-0.0339647,-0.9976389,-1.9463176,-0.646825,NA,NA,-0.0596561,-0.0334532,-0.9976485,-1.9171052,-0.6110113,0.630911,-1.2602059
"67",26.09597,"1",NA,1,0.0605375,-0.0339324,-0.9976371,-1.9444636,-0.6497253,0.8419141,NA,-0.0596402,-0.0333771,-0.997652,-1.9127402,-0.6100857,0.5166463,11.2038785
"68",26.11816,"1",NA,1,0.060352,-0.0338889,-0.9976499,-1.94197,-0.6390656,1.0792005,3.0352266,-0.0593814,-0.0332876,-0.9976704,-1.9076117,-0.5952161,1.1272197,22.5098365
"69",26.14054,"1",NA,1,0.0600455,-0.0338078,-0.997671,-1.9373227,-0.6214555,0.9757391,10.9027165,-0.059025,-0.0331782,-0.9976952,-1.9013373,-0.5747333,1.5189586,9.3552584
"70",26.16236,"1",NA,1,0.0596991,-0.0341155,-0.9976814,-1.9549572,-0.6015955,1.5524062,-2.6758857,-0.058615,-0.0334477,-0.9977104,-1.9167858,-0.5512182,1.5452854,-11.9162942
"71",26.1845,"1",NA,1,0.0595747,-0.0341796,-0.9976866,-1.9586339,-0.5944598,0.8487938,27.4808046,-0.0584433,-0.0334819,-0.9977193,-1.9187469,-0.5413614,0.990919,26.3439367
"72",26.19579,"1",NA,1,0.0596086,-0.0344963,-0.9976737,-1.976789,-0.5964439,1.8281082,44.8590526,-0.0584778,-0.0337976,-0.9977067,-1.9368488,-0.543381,1.8684569,40.9062128
"73",26.21832,"1",NA,1,0.0593509,-0.0349162,-0.9976744,-2.0008612,-0.581695,1.8951654,24.342465,-0.058162,-0.0341796,-0.9977121,-1.9587499,-0.5252858,1.9605014,22.6012453
"74",26.24041,"1",NA,1,0.0589136,-0.0352623,-0.9976882,-2.0207024,-0.5566182,2.9048679,-33.5180247,-0.0576615,-0.0344886,-0.9977305,-1.9764606,-0.4965778,2.8687775,-17.7788725
"75",26.2521,"1",NA,1,0.0586615,-0.0353732,-0.997699,-2.0270605,-0.5421545,1.5868832,-26.2788977,-0.0573822,-0.0345848,-0.9977433,-1.9819765,-0.4805547,1.9724489,-13.7724103
"76",26.27401,"1",NA,1,0.0581411,-0.0356434,-0.9977199,-2.0425504,-0.5123033,2.9055767,60.9886891,-0.0567989,-0.0348203,-0.9977685,-1.9954788,-0.4470817,3.0488871,55.553944
"77",26.29655,"1",NA,1,0.0571008,-0.0359036,-0.9977707,-2.0574709,-0.4525929,4.2983356,79.4839138,-0.0557081,-0.0350622,-0.9978215,-2.0093448,-0.3844745,4.4458688,83.2576463
"78",26.31855,"1",NA,1,0.0559932,-0.0362366,-0.9978214,-2.0765568,-0.3890316,6.4362358,-18.7547878,-0.0545332,-0.0353684,-0.9978756,-2.0269033,-0.3170486,6.7456916,-23.9533555
"79",26.32991,"1",NA,1,0.055243,-0.0365563,-0.9978516,-2.0948863,-0.3459921,4.9061931,-52.8859178,-0.0537618,-0.0356833,-0.9979063,-2.0449587,-0.2727927,5.0139265,-61.0932836
"80",26.35275,"1",NA,1,0.0537819,-0.0366422,-0.9979282,-2.099814,-0.2621099,5.5666122,22.1481516,-0.0522741,-0.0357765,-0.997982,-2.0503027,-0.1873879,5.7050088,22.631878
"81",26.37585,"1",NA,1,0.0522584,-0.0370489,-0.9979942,-2.1231303,-0.1746864,5.9219198,48.7266663,-0.050715,-0.036183,-0.9980478,-2.0736074,-0.097924,6.0516523,48.0092687
"82",26.39774,"1",NA,1,0.0508399,-0.0372398,-0.9980604,-2.1340765,-0.0932736,7.718477,-28.1195496,-0.0492407,-0.0363645,-0.998115,-2.0840141,-0.01331,7.8250121,-34.1381783
"83",26.40965,"1",NA,1,0.0498547,-0.037237,-0.9981101,-2.1339124,-0.0367177,6.0711912,8.3885637,-0.048271,-0.0363897,-0.9981614,-2.0854561,-0.0423538,6.0469839,5.5509409
"84",26.43183,"1",NA,1,0.0479567,-0.0375103,-0.9981929,-2.1495805,0.0721999,9.5110492,-93.4449058,-0.0463721,-0.0366914,-0.9982404,-2.1027534,-0.1513161,9.6044466,-88.5679236
"85",26.44303,"1",NA,1,0.0471499,-0.0376283,-0.9982268,-2.1563504,0.1184972,5.6808946,-72.7804404,-0.0455297,-0.0368041,-0.998275,-2.1092158,-0.1996573,5.8241508,-75.5767499
"86",26.46481,"1",NA,1,0.0451988,-0.0376864,-0.9983149,-2.1596794,0.2304733,9.9588614,10.4714818,-0.0435991,-0.0369059,-0.9983575,-2.1150533,-0.3104525,9.8833528,5.6514858
"87",26.47633,"1",NA,1,0.0441968,-0.037657,-0.9983609,-2.1579953,0.2879849,7.9373981,128.3425555,-0.0426094,-0.0369019,-0.9984003,-2.1148235,-0.3672476,7.8665471,131.9761839
"88",26.49822,"1",NA,1,0.0410544,-0.0375276,-0.9984999,-2.1505731,0.4683271,17.3973664,591.3276888,-0.0394565,-0.0368244,-0.9985328,-2.1103831,-0.5481803,17.4767454,596.8660334
"89",26.52029,"1",NA,1,0.0339752,-0.0374348,-0.9987693,-2.1452552,0.8744938,33.9608136,784.243896,-0.0323423,-0.0368428,-0.9987878,-2.1114361,-0.9563353,34.1331898,787.4003462
"90",26.54345,"1",NA,1,0.021043,-0.0373255,-0.9991296,-2.1389882,1.6162283,52.905503,961.2808602,-0.019339,-0.0369501,-0.9991202,-2.1175898,-1.7021363,53.1264958,963.4668936
"91",26.56552,"1",NA,1,0.0055554,-0.0371498,-0.9993423,-2.1289149,2.5042729,77.2833618,-666.1679281,-0.0038168,-0.0370637,-0.9992959,-2.1241029,-2.5921783,77.5545176,-651.7995187
"92",26.57699,"1",NA,1,-0.001844,-0.0368984,-0.9993654,-2.1145037,2.9284968,49.3320522,-453.6308308,0.0036406,-0.0369576,-0.9993005,-2.1180175,3.0197534,49.9067491,-420.2377242
"93",26.59909,"1",NA,1,-0.0182162,-0.0362066,-0.9992263,-2.074838,3.8671786,83.1371878,-417.3698454,0.0203072,-0.0366532,-0.999112,-2.1005627,3.9754054,84.6030075,-415.4977177
"94",26.61064,"1",NA,1,-0.0267647,-0.0355718,-0.9990567,-2.0384486,4.3573609,55.8285545,-352.86741,0.0290238,-0.036267,-0.9989108,-2.0784237,4.475304,56.8718978,-352.4894535
"95",26.63268,"1",NA,1,-0.0447466,-0.0345904,-0.9984473,-1.9821833,5.388837,92.3851788,-620.6309278,0.0473843,-0.0359209,-0.9982209,-2.0585762,5.528735,94.2513625,-625.6577763
"96",26.64393,"1",NA,1,-0.0537964,-0.0341904,-0.9980145,-1.9592562,5.9082316,59.7611815,-1086.6819249,0.0566259,-0.0358984,-0.9977401,-2.0572915,6.059305,61.0942541,-1099.9480807
"97",26.66602,"1",NA,1,-0.0729502,-0.0335122,-0.9968205,-1.9203727,7.0083843,75.8106052,930.9898179,0.076264,-0.0362195,-0.9964198,-2.075699,7.1877853,77.6043723,948.3038169
"98",26.68763,"1",NA,1,-0.0920612,-0.0324671,-0.9952722,-1.8604666,8.1075129,100.347304,-774.2516143,0.0957875,-0.0362893,-0.9947303,-2.0797015,8.3113492,102.4386982,-788.75298
"99",26.6986,"1",NA,1,-0.1014926,-0.0322793,-0.9943606,-1.8497023,8.6506744,70.9045278,-1887.6341996,0.1054126,-0.0367237,-0.9937405,-2.1046081,8.8661159,72.526676,-1919.0863253
"100",26.71022,"1",NA,1,-0.1106911,-0.0318879,-0.9933913,-1.8272634,9.1808762,58.2232435,181.5095519,0.1148204,-0.036993,-0.9926874,-2.1200446,9.4088809,59.6114943,193.1177487
"101",26.73215,"1",NA,1,-0.1283981,-0.0312562,-0.9912783,-1.7910548,10.2030851,90.1171754,-914.6244368,0.1329492,-0.0378113,-0.9903915,-2.1669661,10.4566394,92.4559877,-932.8999902
"102",26.7434,"1",NA,1,-0.136718,-0.0312014,-0.9901669,-1.7879135,10.6842235,53.1766694,-1396.981814,0.1414691,-0.0385271,-0.9891828,-2.2080062,10.9500465,54.6166476,-1433.395708
"103",26.76602,"1",NA,1,-0.153256,-0.0309849,-0.9877491,-1.775502,11.6422852,64.2522562,597.2134964,0.1583439,-0.0398614,-0.9865692,-2.2845164,11.9291992,65.8521256,607.1720674
"104",26.78777,"1",NA,1,-0.1690436,-0.0308022,-0.9851759,-1.7650318,12.559184,79.5814406,-1053.4754148,0.1744402,-0.0412993,-0.9837914,-2.3669744,12.8658653,81.4607663,-1084.1469755
"105",26.79933,"1",NA,1,-0.1765357,-0.030573,-0.9838681,-1.7518911,12.9951295,47.0777156,-1249.2589587,0.1820531,-0.0418198,-0.9823891,-2.3968195,13.3097773,48.0993854,-1278.8269761
"106",26.8218,"1",NA,1,-0.1908076,-0.029912,-0.9812204,-1.7140059,13.8271495,54.1158364,94.8096563,0.1966289,-0.0428148,-0.9795328,-2.4538791,14.1615686,55.4758067,99.3341876
"107",26.84423,"1",NA,1,-0.2038791,-0.0293731,-0.9786043,-1.6831179,14.591245,51.3434057,186.0816945,0.2099782,-0.0439211,-0.9767091,-2.5173263,14.9440957,52.5686482,180.7796811
"108",26.86581,"1",NA,1,-0.216099,-0.0291295,-0.975986,-1.6691559,15.3075652,62.0420592,-890.5168392,0.2223516,-0.0450798,-0.9739138,-2.5837815,15.6716295,63.168089,-915.1967334
"109",26.87721,"1",NA,1,-0.2215466,-0.0290298,-0.9747668,-1.6634389,15.6275268,36.0865306,-653.4123204,0.2278498,-0.0455826,-0.9726188,-2.6126203,15.9956113,36.7022696,-664.9791058
"110",26.89885,"1",NA,1,-0.2323342,-0.0286784,-0.9722624,-1.6433001,16.262288,57.0768137,-559.5670692,0.2387725,-0.0465346,-0.9699499,-2.6672257,16.6405358,58.1605995,-569.1154244
"111",26.90996,"1",NA,1,-0.2375542,-0.0285243,-0.9710048,-1.6344668,16.5700382,33.8667988,-688.9478518,0.2440599,-0.0470486,-0.9686082,-2.6967065,16.9534253,34.4981244,-707.7080342
"112",26.93144,"1",NA,1,-0.2469007,-0.0284791,-0.9686718,-1.6318725,17.1221873,49.1436873,-513.5758964,0.2534737,-0.0481185,-0.9661347,-2.7580771,17.5117359,49.843859,-535.8758138
"113",26.94281,"1",NA,1,-0.2515182,-0.0285794,-0.9674801,-1.6376218,17.3955189,29.378462,-583.4567907,0.2580846,-0.0486795,-0.9648851,-2.7902576,17.7857745,29.5350913,-608.6159636
"114",26.96455,"1",NA,1,-0.2596513,-0.0284358,-0.9653333,-1.6293956,17.8776409,41.801845,-438.1260831,0.2661792,-0.0491682,-0.9626587,-2.8182925,18.2673603,41.9038333,-431.1490334
"115",26.97604,"1",NA,1,-0.2634291,-0.0284565,-0.9643086,-1.6305781,18.1019992,25.1677154,-394.7782843,0.2699612,-0.0495856,-0.9615835,-2.8422383,18.4929151,25.4589151,-382.3456814
"116",26.9982,"1",NA,1,-0.2711447,-0.0283299,-0.9621714,-1.6233235,18.5608808,39.752283,-324.8920962,0.2777174,-0.0503751,-0.959331,-2.887532,18.9562531,40.2295762,-336.7571038
"117",27.00973,"1",NA,1,-0.2748224,-0.0283407,-0.9611272,-1.6239437,18.7799994,24.6718207,-294.1685845,0.2813933,-0.05077,-0.9582383,-2.9101886,19.1762584,24.7786811,-313.3115551
"118",27.03218,"1",NA,1,-0.2825529,-0.0287235,-0.9588715,-1.6458842,19.2415627,40.826737,-337.7968627,0.2890453,-0.0517764,-0.955904,-2.9679229,19.6352312,40.7953457,-355.1048124
"119",27.04337,"1",NA,1,-0.2862439,-0.0292517,-0.9577602,-1.6761584,19.4624985,25.2145709,-370.6914559,0.2926544,-0.0525263,-0.9547644,-3.0109476,19.8523645,24.864738,-397.9041515
"120",27.06547,"1",NA,1,-0.2937203,-0.0301662,-0.9554655,-1.7285731,19.910768,39.6636878,-366.1618499,0.2999137,-0.0536114,-0.9524485,-3.0732088,20.2895568,38.7399688,-360.7191284
"121",27.07684,"1",NA,1,-0.2973292,-0.0306535,-0.9543331,-1.7565077,20.1275683,23.9033909,-474.8675291,0.3034155,-0.054162,-0.9513075,-3.104804,20.5008793,23.3986921,-456.9297581
"122",27.09853,"1",NA,1,-0.3039536,-0.0315247,-0.9522155,-1.8064463,20.5262081,33.3687949,-391.6731388,0.3098721,-0.055264,-0.9491605,-3.1680371,20.891306,32.842892,-382.6881623
"123",27.11029,"1",NA,1,-0.3066577,-0.032047,-0.9513306,-1.8363852,20.6892992,19.0246394,-497.8847792,0.3125013,-0.0559178,-0.9482598,-3.2055576,21.0507751,18.7215597,-492.0261832
"124",27.13202,"1",NA,1,-0.3124609,-0.0330664,-0.9494056,-1.8948193,21.0397795,23.8915413,213.7175523,0.3181326,-0.0570804,-0.946316,-3.2722768,21.3926378,23.4313459,215.6644917
"125",27.1538,"1",NA,1,-0.3178706,-0.033709,-0.9475852,-1.9316595,21.3669757,28.3229774,-270.60618,0.3234205,-0.0579237,-0.9444705,-3.3206719,21.7140561,28.1050679,-255.0326843
"126",27.16524,"1",NA,1,-0.3202794,-0.0341252,-0.9467589,-1.9555155,21.5129589,19.803885,-470.6091572,0.3257878,-0.0585456,-0.9436182,-3.3563653,21.8584458,19.8150358,-463.7450227
"127",27.17659,"1",NA,1,-0.3228407,-0.0342033,-0.9458858,-1.9599958,21.6680846,17.5731287,-0.2126367,0.3283202,-0.0587788,-0.9427255,-3.3697538,22.0125549,17.5128371,-1.5487077
"128",27.19866,"1",NA,1,-0.3281019,-0.0340696,-0.9440785,-1.9523283,21.986994,21.9014338,260.9599988,0.3335583,-0.0590425,-0.9408684,-3.3848878,22.3315377,21.9210873,264.2488057
"129",27.2204,"1",NA,1,-0.3333565,-0.0335314,-0.9422553,-1.9214733,22.3058299,28.9843881,-258.5595627,0.3388276,-0.0589436,-0.9389899,-3.379209,22.6526222,29.0682892,-256.4429403
