"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,380.4653,1,"B5",NA,0.102767554,-0.400687188,-0.082157903,-0.1049264,0.0019753,-0.993934,0.1132363,-0.4724498,0.5088448,11.1398581,0.094649,0.0016546,-0.9938481,0.0949592,0.4807196,1.1492985,11.186942
"2",2,380.4875,1,"B5",NA,0.107467554,-0.540187188,0.078542097,-0.1053557,0.0021394,-0.9938883,0.1226467,-0.4476984,1.23247625252013,12.3165581,0.0949453,0.0018898,-0.9938194,0.1084544,0.4636329,1.00953414074465,3.3481993
"3",3,380.5095,1,"B5",NA,0.112667554,-0.601987188,0.158542097,-0.1056989,0.0022655,-0.9938515,0.1298717,-0.4279082,0.866966308792338,-9.39945716073848,0.0952255,0.0020556,-0.9937922,0.1179735,0.4474809,1.15240804856555,12.6320515589117
"4",4,380.521,1,"B5",NA,0.113967554,-0.490887188,0.056642097,-0.1058085,0.002222,-0.99384,0.1273826,-0.4215955,0.841840810134929,12.8278723985411,0.0954304,0.0019781,-0.9937727,0.1135233,0.4356686,1.36826114624161,10.8077139114139
"5",5,380.5432,1,"B5",NA,0.123967554,-0.312087188,-0.100457903,-0.1061062,0.0022897,-0.9938081,0.1312615,-0.4044281,1.4599014811687,6.66117034769102,0.0958766,0.0019948,-0.9937298,0.1144857,0.4099417,1.43143331622114,-10.6629482391292
"6",6,380.565,1,"B5",NA,0.108067554,-0.424287188,0.041642097,-0.106675,0.0020811,-0.9937477,0.1193025,-0.3716405,1.14340406560134,-9.48727079719432,0.0963319,0.001864,-0.993686,0.1069737,0.3836872,0.904494840312871,-12.3607123351215
"7",7,380.5872,1,"B5",NA,0.100067554,-0.459787188,0.087042097,-0.1068617,0.0019628,-0.993728,0.1125229,-0.3608739,1.04447394980226,-1.01006431170478,0.0964834,0.0017732,-0.9936714,0.1017666,0.3749541,0.892286284430345,7.25415576659403
"8",8,380.6093,1,"B5",NA,0.098067554,-0.413187188,0.017942097,-0.1064509,0.0019009,-0.9937721,0.1089698,-0.3845618,1.0983135918718,-3.76310657767642,0.0961239,0.0016722,-0.9937065,0.0959689,0.3956845,1.22507353170171,8.53587095796342
"9",9,380.6206,1,"B5",NA,0.095967554,-0.474187188,0.068442097,-0.1062967,0.0019008,-0.9937886,0.1089651,-0.3934533,0.985738516456751,6.6494895680749,0.0959193,0.0016859,-0.9937262,0.0967563,0.4074792,1.24782603009547,8.23822818653866
"10",10,380.643,1,"B5",NA,0.080567554,-0.567587188,0.140742097,-0.1059713,0.0016917,-0.9938238,0.0969821,-0.4122167,1.5067933207244,9.05401927109272,0.0955212,0.0014969,-0.9937649,0.085907,0.4304389,1.57179635515076,3.38046674200919
"11",11,380.6654,1,"B5",NA,0.073767554,-0.581687188,0.122542097,-0.1054164,0.001583,-0.993883,0.090748,-0.4442069,1.39135857980047,-10.9362684580985,0.094969,0.0013644,-0.993818,0.0783017,0.4622746,1.39927094013669,-10.6303796548326
"12",12,380.6877,1,"B5",NA,0.065067554,-0.594587188,0.114142097,-0.1050532,0.0014409,-0.9939216,0.0826036,-0.465143,1.01852041382785,-20.3618870763177,0.0946032,0.0012094,-0.9938531,0.0694085,0.483362,1.09691121979919,-18.3931682776427
"13",13,380.7103,1,"B5",NA,0.060067554,-0.645787188,0.147542097,-0.1047678,0.0013859,-0.9939518,0.0794507,-0.4815977,0.47601704403048,-9.18609835875138,0.0942796,0.0011579,-0.9938839,0.0664505,0.5020201,0.571967353542685,-8.24863867073697
"14",14,380.732,1,"B5",NA,0.078467554,-0.613687188,0.119442097,-0.1048238,0.0016825,-0.9939455,0.0964524,-0.4783646,0.59823962856148,19.0311715117946,0.0943615,0.0014406,-0.9938757,0.0826765,0.4972934,0.718015457257567,16.5982362389567
"15",15,380.7539,1,"B5",NA,0.100467554,-0.532487188,0.046542097,-0.1049309,0.0020136,-0.9939335,0.115435,-0.4721866,1.30845588081236,22.7999954954495,0.094538,0.0017405,-0.9938585,0.0998888,0.4871161,1.29762403533596,21.9007837571724
"16",16,380.7761,1,"B5",NA,0.123667554,-0.525287188,0.066242097,-0.1053952,0.0024086,-0.9938834,0.1380782,-0.445416,1.60083043880122,-27.7164329173226,0.094996,0.002151,-0.993814,0.1234502,0.4607095,1.68247041253958,-16.7037215730207
"17",17,380.7872,1,"B5",NA,0.131567554,-0.496387188,0.050842097,-0.1056161,0.0025292,-0.9938599,0.1449911,-0.432683,0.839338349042286,-46.0828018957806,0.0952371,0.0022693,-0.9937907,0.1302396,0.4468107,1.11922460501675,-40.876250055401
