"","Time","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"30",29.97182,"1","B5",NA,-0.0924359,0.008935,-0.9927897,0.5134209,-0.7721461,4.44838,95.2577636,0.1019731,0.012248,-0.9946548,0.7018184,1.6274011,4.6297446,121.6590533
"31",29.99361,"1","B5",NA,-0.0915988,0.0075351,-0.9928789,0.432979,-0.8205112,8.3279618,-56.182136,0.1011001,0.010858,-0.9947601,0.6221632,1.6777805,8.6811934,-43.5570604
"32",30.00513,"1","B5",NA,-0.0912334,0.0067771,-0.992918,0.3894246,-0.8416289,4.9824569,-134.7586883,0.1004386,0.0101508,-0.9948346,0.5816394,1.7159274,5.5357071,-149.1090714
"33",30.02784,"1","B5",NA,-0.0913817,0.0052656,-0.9929136,0.3025705,-0.8331193,5.4568923,15.312883,0.0998243,0.008756,-0.9949096,0.5017142,1.7513773,4.9640406,-13.2141228
"34",30.04997,"1",NA,1,-0.0921484,0.0042409,-0.9928476,0.2436859,-0.788902,5.6723219,60.3663464,0.1001916,0.0077824,-0.9948808,0.4459313,1.7302713,4.93625,64.7070258
"35",30.07185,"1",NA,1,-0.0936782,0.0032426,-0.9927082,0.1863247,-0.7006341,8.1009573,161.0307344,0.1016844,0.0067652,-0.9947368,0.3876416,1.6443391,7.7953061,178.5246307
"36",30.09466,"1",NA,1,-0.0960347,0.0019624,-0.9924864,0.1127597,-0.5646263,12.9153159,260.4302384,0.1038224,0.0054866,-0.9945238,0.3143796,1.5212233,12.9590207,342.498225
"37",30.11667,"1",NA,1,-0.1006275,0.0011385,-0.9920325,0.0654186,-0.2994332,19.7339472,236.1208377,0.1088478,0.0045216,-0.9939912,0.2590831,1.2316583,23.0531815,385.1058182
"38",30.13809,"1",NA,1,-0.1060384,0.0005434,-0.9914692,0.0312245,0.0131616,23.2135128,194.9425922,0.1158245,0.003551,-0.9932063,0.2034692,0.8293765,29.727538,245.8494283
"39",30.16045,"1",NA,1,-0.1129123,0.0011321,-0.9907095,0.0650514,0.410551,28.2990819,185.5023679,0.124523,0.0036565,-0.9921529,0.2095171,0.3273119,33.754669,114.0930889
"40",30.183,"1",NA,1,-0.1211423,0.0008438,-0.9897371,0.0484836,0.8867463,31.5364559,-20.5748335,0.1334094,0.0030641,-0.9909991,0.1755675,0.1861493,34.8389165,-11.7065425
"41",30.20438,"1",NA,1,-0.1284043,0.0008852,-0.9888211,0.0508631,1.307335,27.5872722,-150.7268486,0.1418264,0.0026851,-0.9898307,0.153851,0.673065,33.3103531,-46.2409805
"42",30.22685,"1",NA,1,-0.1349025,0.0013882,-0.987955,0.0797656,1.6840334,24.9641295,-75.1251845,0.1504105,0.0025259,-0.9885631,0.1447333,1.1702583,32.8387764,-47.0587579
"43",30.249,"1",NA,1,-0.1409955,0.0020567,-0.9871026,0.1181831,2.037554,24.2218698,-9.7409648,0.1584699,0.0025226,-0.9873032,0.1445442,1.6376688,31.2189343,-63.6114833
"44",30.27127,"1",NA,1,-0.1473008,0.0023381,-0.9861808,0.1343526,2.4037163,24.5342882,9.7908662,0.166271,0.0022069,-0.9860202,0.1264547,2.0906729,30.0142966,-40.3118369
"45",30.29384,"1",NA,1,-0.153655,0.0024668,-0.9852105,0.1417466,2.7730678,24.6596209,-17.382217,0.1738592,0.0017735,-0.9847114,0.1016173,2.5318895,29.4154857,-38.6958404
"46",30.31608,"1",NA,1,-0.1598937,0.0026589,-0.9842168,0.1527822,3.1360696,23.7629597,-24.1891713,0.1812546,0.001401,-0.9833776,0.0802776,2.9624769,28.2843503,-30.219832
"47",30.33863,"1",NA,1,-0.1657334,0.0026895,-0.9832501,0.1545419,3.4761971,23.5811877,68.0759124,0.1882236,0.0008618,-0.9820682,0.0493786,3.3687844,28.068338,48.886487
"48",30.3603,"1",NA,1,-0.1718294,0.0029033,-0.9822025,0.1668247,3.8316155,26.7062762,204.5403712,0.1953618,0.0005004,-0.9806734,0.028673,3.7855297,30.3946609,184.1349462
"49",30.38264,"1",NA,1,-0.1799014,0.0028316,-0.9807564,0.1627071,4.302825,32.623429,297.9290932,0.2040736,-0.0001197,-0.9788977,-0.0068587,4.2949734,36.2235614,364.4719128
"50",30.40424,"1",NA,1,-0.188146,0.0032791,-0.9792068,0.1884194,4.7848695,39.7728154,-513.8358896,0.213635,-0.0004889,-0.9768555,-0.0280109,4.8551892,46.3329266,-540.6564175
"51",30.41646,"1",NA,1,-0.191832,0.0035428,-0.9784905,0.2035744,5.0006347,23.1699671,-571.4663421,0.2179694,-0.0006238,-0.9758974,-0.0357449,5.1095422,27.400004,-650.0235027
"52",30.438,"1",NA,1,-0.1985871,0.0046435,-0.9771372,0.2668206,5.3965076,27.8167742,115.0228825,0.2260952,-0.0003389,-0.974047,-0.0194169,5.5870638,32.7697536,104.2749963
"53",30.46026,"1",NA,1,-0.2057812,0.0053401,-0.975644,0.3068513,5.8187039,28.1354608,156.5542069,0.2343773,-0.00041,-0.9720874,-0.0234908,6.0747264,31.8628366,128.1182182
"54",30.48231,"1",NA,1,-0.2125575,0.0047819,-0.974193,0.2747714,6.2169103,34.7238212,-367.7812463,0.2416939,-0.0015463,-0.970293,-0.0885994,6.5063857,38.4112112,-364.8733902
"55",30.49411,"1",NA,1,-0.2160571,0.0045251,-0.9734241,0.2600192,6.4228014,22.5184399,-284.4794076,0.245645,-0.0021802,-0.969299,-0.1249245,6.7398311,26.2958536,-204.3825195
"56",30.51562,"1",NA,1,-0.2225907,0.0040311,-0.9719531,0.2316295,6.8076287,32.5290978,-428.138792,0.2533802,-0.0035564,-0.9673017,-0.2037814,7.1975945,39.5881771,-534.9686333
"57",30.52714,"1",NA,1,-0.225248,0.0039307,-0.9713411,0.2258627,6.9643185,17.3034235,-601.0813686,0.2566952,-0.0040969,-0.9664251,-0.2347508,7.3940677,20.1435985,-835.5408114
"58",30.54956,"1",NA,1,-0.2305195,0.0049594,-0.9700988,0.2849759,7.2755272,19.9828462,-88.9016527,0.2620861,-0.0033956,-0.9649799,-0.1945672,7.7138699,20.5206093,-114.6350423
"59",30.57149,"1",NA,1,-0.2347246,0.005503,-0.9690871,0.3162089,7.5240572,13.4627571,-271.9101384,0.2664972,-0.003173,-0.9637717,-0.1818109,7.9759339,15.1239453,-240.1808524
"60",30.59344,"1",NA,1,-0.2359233,0.0069446,-0.9687867,0.3990478,7.5950598,8.0519374,-219.4726505,0.2687603,-0.0022578,-0.9631457,-0.1293717,8.1104808,9.9815916,-423.2917844
"61",30.60467,"1",NA,1,-0.2352059,0.0076273,-0.968956,0.4382781,7.5527078,5.8908507,-84.457882,0.268613,-0.0017791,-0.9631877,-0.1019393,8.1017026,3.1053753,-264.5547609
"62",30.62681,"1",NA,1,-0.2337493,0.008183,-0.9693039,0.4702089,7.4666533,6.4116487,32.0783291,0.2676472,-0.0013465,-0.9634573,-0.0771549,8.0442475,4.9473846,78.2818944
"63",30.64935,"1",NA,1,-0.2319339,0.0081164,-0.9697404,0.4663809,7.3593593,7.3275326,12.9499817,0.2659885,-0.0013777,-0.9639165,-0.0789428,7.9456303,6.6010438,25.8411714
"64",30.67111,"1",NA,1,-0.2301005,0.0079627,-0.9701784,0.4575485,7.2510421,7.0069262,-65.8963964,0.2644207,-0.001543,-0.9643475,-0.0884138,7.8524659,6.1292175,-36.7874251
"65",30.69357,"1",NA,1,-0.2285587,0.0075968,-0.9705456,0.4365227,7.1599692,4.3777801,-67.1400547,0.2630201,-0.0018884,-0.9647298,-0.1082009,7.7692751,4.9637309,-19.3259857
"66",30.71579,"1",NA,1,-0.2285349,0.0070778,-0.9705552,0.4066995,7.1585108,3.995128,9.880836,0.2621697,-0.0020447,-0.9649609,-0.11716,7.7187793,5.2579167,-42.7445866
"67",30.727,"1",NA,1,-0.2289116,0.0064087,-0.970471,0.368254,7.1806925,4.4097045,-7.0349064,0.2614998,-0.0022787,-0.9651422,-0.1305672,7.679013,4.1511662,-68.8573738
"68",30.74887,"1",NA,1,-0.2294597,0.0054465,-0.9703475,0.3129619,7.2129727,3.2931852,-69.6293481,0.2606386,-0.0026607,-0.9653741,-0.1524533,7.6279085,3.2985448,-21.706042
"69",30.77097,"1",NA,1,-0.2294457,0.0051654,-0.9703523,0.2968112,7.2121295,1.3438294,12.8796345,0.2600088,-0.0026708,-0.9655439,-0.1530325,7.590535,3.2007259,76.0195735
"70",30.79308,"1",NA,1,-0.2288911,0.0048839,-0.9704847,0.280638,7.1793642,3.8636047,47.3144324,0.2588889,-0.0026746,-0.9658448,-0.1532509,7.5240878,6.6601746,45.0831355
"71",30.8047,"1",NA,1,-0.228443,0.0044571,-0.9705923,0.2561078,7.1528854,3.638914,5.0669774,0.2580144,-0.0028972,-0.9660781,-0.1660086,7.4722302,5.8897794,-3.5241642
"72",30.82693,"1",NA,1,-0.2276544,0.003861,-0.9707802,0.2218554,7.106301,4.2940433,28.085763,0.2562025,-0.0030108,-0.9665599,-0.1725159,7.3648008,7.2069234,21.9449211
"73",30.84904,"1",NA,1,-0.2264354,0.003506,-0.9710667,0.2014586,7.034345,4.8844029,26.3731486,0.2544623,-0.0030813,-0.9670192,-0.1765572,7.2616725,6.8672939,34.1909409
"74",30.87086,"1",NA,1,-0.2254175,0.0032176,-0.9713045,0.1848854,6.9742837,5.4527108,-114.8626778,0.2528448,-0.0030638,-0.9674435,-0.1755555,7.1658587,8.6945614,-128.4027127
"75",30.88196,"1","B6",NA,-0.2249401,0.0032932,-0.9714148,0.1892289,6.9461249,2.6136568,-116.196805,0.2520614,-0.002829,-0.9676486,-0.1620997,7.1194573,4.9144763,-145.0072697
"76",30.90418,"1","B6",NA,-0.2243142,0.0031653,-0.97156,0.181883,6.9092094,3.1330942,-50.1221473,0.2508176,-0.0026626,-0.9679722,-0.1525632,7.0458117,6.0373344,-136.4483969
"77",30.91566,"1","B6",NA,-0.2241202,0.0031504,-0.9716048,0.1810247,6.8977667,1.7139215,-35.0571827,0.2503801,-0.0025621,-0.9680857,-0.1468077,7.0199178,2.3243527,-169.3867674
"78",30.93743,"1","B6",NA,-0.2234231,0.0029493,-0.9717659,0.1694703,6.8566553,2.8787678,19.4116639,0.2499456,-0.0028479,-0.9681972,-0.1631815,6.9942138,1.990334,-10.2547649
"79",30.96029,"1","B6",NA,-0.2226224,0.0029263,-0.9719497,0.1681474,6.8094469,2.5431002,-33.3009465,0.2494971,-0.0029849,-0.9683125,-0.1710332,6.9676764,1.8722288,-15.0862938
"80",30.98244,"1","B6",NA,-0.2222826,0.0028264,-0.9720278,0.1624102,6.7894112,1.3931105,-12.0364219,0.2490531,-0.0030261,-0.9684266,-0.1733948,6.94141,1.318343,-7.9576178
"81",31.00422,"1","B6",NA,-0.2220318,0.002701,-0.9720855,0.1552026,6.7746269,1.9995839,23.2420054,0.2488919,-0.0031811,-0.9684676,-0.182276,6.9318778,1.5163427,-4.1470912
"82",31.0158,"1","B6",NA,-0.221706,0.0026553,-0.97216,0.1525777,6.7554231,2.2154187,9.8158248,0.2488714,-0.0033438,-0.9684723,-0.1915957,6.9306744,1.3150235,34.429706
"83",31.03785,"1","B6",NA,-0.2210217,0.0028213,-0.9723153,0.1621125,6.7151035,2.2373158,-5.1582945,0.2494139,-0.0036685,-0.9683316,-0.2101996,6.9627898,3.2167145,71.6048146
"84",31.06044,"1","B6",NA,-0.2209565,0.0033789,-0.9723283,0.1941578,6.7112816,1.9818307,32.520002,0.2506366,-0.0036516,-0.9680159,-0.2092341,7.0351445,4.503557,44.141924
"85",31.08212,"1","B6",NA,-0.2213034,0.0037755,-0.972248,0.2169431,6.7317411,3.6370913,96.1441694,0.2515378,-0.0035051,-0.9677826,-0.2008408,7.0884875,5.1825466,21.2994548
"86",31.09356,"1","B6",NA,-0.2217914,0.0040998,-0.9721355,0.2355817,6.76052,4.9634298,51.0677061,0.2521429,-0.0032498,-0.967626,-0.1862104,7.1243032,5.3115921,-2.9853905
"87",31.10476,"1","B6",NA,-0.2224204,0.0044606,-0.9719902,0.256314,6.7976173,4.8088332,59.1498542,0.2528009,-0.0029277,-0.9674554,-0.1677573,7.1632485,5.1183811,75.4759538
"88",31.1267,"1","B6",NA,-0.2236468,0.0052399,-0.9717049,0.3010914,6.8699682,7.7071725,-27.13422,0.2543009,-0.0023158,-0.9670638,-0.1326907,7.2520782,8.8087525,-17.7456496
"89",31.13835,"1","B6",NA,-0.2243193,0.0057208,-0.9715471,0.3287243,6.9096617,5.5359455,-3.1302291,0.2552696,-0.0019921,-0.9668093,-0.1141445,7.3094666,6.4357152,-31.2843293
"90",31.15985,"1","B6",NA,-0.2256167,0.0068905,-0.971239,0.3959372,6.9862802,9.4083311,-73.8717904,0.2567477,-0.0009455,-0.9664194,-0.0541779,7.3970589,9.4699141,-124.6023501
"91",31.17113,"1","B6",NA,-0.2264667,0.0074055,-0.9710374,0.4255305,7.0364788,5.7101319,-142.4926835,0.2574511,-4e-04,-0.9662327,-0.0229199,7.4387589,5.0669891,-178.822889
"92",31.19323,"1","B6",NA,-0.2275062,0.008284,-0.9707873,0.476014,7.0979158,6.6575406,-184.6485628,0.2580989,0.0006167,-0.9660597,0.0353354,7.4771792,5.7893155,-154.7950457
"93",31.20452,"1","B6",NA,-0.2278903,0.0086151,-0.9706943,0.495037,7.1206248,2.0041831,-240.0205602,0.2584055,0.0009675,-0.9659775,0.055435,7.4953667,1.9250359,NA
"94",31.22708,"1","B6",NA,-0.2280142,0.0085434,-0.9706658,0.4909207,7.1279316,0.4729271,53.4284167,0.2584402,0.0009299,-0.9659682,0.0532823,7.497425,NA,NA
"95",31.23819,"1","B6",NA,-0.2277947,0.0083412,-0.9707192,0.4792977,7.1149496,2.4141958,118.9440134,0.2582906,0.0007024,-0.9660084,0.0402483,7.48855,1.764225,NA
"96",31.26004,"1","B6",NA,-0.2269718,0.0081155,-0.9709138,0.466329,7.0663624,3.7941625,-27.0983734,0.2579409,0.0003067,-0.966102,0.0175754,7.4678086,2.3167001,31.8222824
"97",31.27162,"1","B6",NA,-0.2267714,0.007982,-0.9709617,0.4586587,7.0545221,2.4352134,-23.7234982,0.2581073,1.74e-05,-0.9660576,0.0009958,7.4776767,2.760905,54.8108724
"98",31.29343,"1","B6",NA,-0.2260422,0.007081,-0.9711387,0.4068847,7.0114012,3.9598659,7.2421072,0.2580455,-0.0011608,-0.9660735,-0.0665147,7.4740212,4.315131,12.7594675
"99",31.31593,"1","B6",NA,-0.2260623,0.0062342,-0.9711399,0.3582242,7.0125129,2.712873,-35.3015134,0.2582448,-0.00211,-0.9660186,-0.1209019,7.4858659,3.2859102,-23.2804667
"100",31.33825,"1","B6",NA,-0.2265455,0.0059865,-0.9710288,0.3439899,7.0410016,2.3740304,25.0584331,0.2589405,-0.0024871,-0.9658315,-0.1425104,7.5271441,3.2676572,20.0080541
"101",31.36015,"1","B6",NA,-0.2273011,0.0059393,-0.9708525,0.3412821,7.0855841,3.8040563,40.4350044,0.2597836,-0.0026204,-0.9656047,-0.1501443,7.5771677,4.1619195,12.133823
"102",31.37172,"1","B6",NA,-0.2275273,0.0064653,-0.9707962,0.3715076,7.0989824,3.9842246,78.0103093,0.260072,-0.0021202,-0.9655283,-0.1214845,7.5942631,3.970248,62.1420201
"103",31.39316,"1","B6",NA,-0.2277478,0.0077645,-0.9707349,0.4461589,7.1121209,6.9954425,-67.6223266,0.2606765,-0.0009745,-0.9653671,-0.0558358,7.6301147,6.9900782,-68.9548815
"104",31.40467,"1","B6",NA,-0.2279317,0.0085511,-0.9706852,0.4913613,7.1230589,3.8222132,-152.9342063,0.2610107,-0.0002465,-0.9652772,-0.0141226,7.6499442,3.78155,-135.3074445
"105",31.42704,"1","B6",NA,-0.2278391,0.0091115,-0.9707018,0.5235663,7.1176625,3.1471948,3.3630584,0.2606626,0.0004492,-0.9653712,0.0257391,7.6292845,3.9637573,6.1009817
"106",31.44876,"1","B6",NA,-0.2279593,0.0103998,-0.9706607,0.5975952,7.1249253,3.9486906,-18.8392414,0.2604477,0.0019144,-0.9654274,0.1096953,7.6165563,4.051871,-57.056864
"107",31.4711,"1","B6",NA,-0.227574,0.0107902,-0.9707468,0.620031,7.10224,2.2825787,-33.0524191,0.2606186,0.0020877,-0.9653809,0.119625,7.6267008,1.4119414,-5.271081
"108",31.49295,"1","B6",NA,-0.2268595,0.0108887,-0.9709129,0.6256897,7.0600881,2.4677558,64.6238364,0.2612308,0.0016363,-0.9652163,0.0937594,7.6630281,3.7636212,111.9722692
"109",31.515,"1","B6",NA,-0.2267974,0.0099394,-0.9709376,0.5711355,7.0562881,5.1307949,178.6105074,0.2618086,0.0003788,-0.9650611,0.0217046,7.6973107,6.3283928,134.6216206
"110",31.53721,"1","B6",NA,-0.2277144,0.0080135,-0.9707408,0.460472,7.110172,10.3823109,-66.9066247,0.2625469,-0.0015753,-0.9648593,-0.0902634,7.7411652,9.724903,-117.3331494
"111",31.54882,"1","B6",NA,-0.2281672,0.007218,-0.9706407,0.4147585,7.1368196,6.0835747,-84.8710231,0.262728,-0.0022983,-0.9648085,-0.1316888,7.7519416,5.224944,-89.9705828
"112",31.57107,"1","B6",NA,-0.2288949,0.0053213,-0.9704816,0.3057708,7.1796175,10.5451329,-48.7205868,0.2631381,-0.0041478,-0.9646906,-0.2376654,7.7763919,9.8452055,-29.9549914
"113",31.58242,"1","B6",NA,-0.229121,0.0042459,-0.9704335,0.2439734,7.1928978,7.1632796,-102.118246,0.2631731,-0.0051775,-0.964676,-0.2966694,7.7785422,6.8083747,-86.4025767
"114",31.60398,"1","B6",NA,-0.229305,0.0020484,-0.9703972,0.1177021,7.2036639,9.1839723,42.961367,0.2631161,-0.0073369,-0.9646776,-0.4203993,7.775367,8.8513363,44.8201891
"115",31.62642,"1","B6",NA,-0.2292867,-0.000622,-0.9704034,-0.0357433,7.2025613,9.0089085,-69.7133668,0.2624796,-0.0097958,-0.9648291,-0.561297,7.7378943,8.7365186,-56.3387742
"116",31.64854,"1","B6",NA,-0.2286335,-0.0022194,-0.9705552,-0.1275314,7.1640263,6.0973565,-49.1365274,0.2614958,-0.0112433,-0.9650805,-0.6442463,7.6797198,6.3572716,-30.8670234
"117",31.67056,"1","B6",NA,-0.2275539,-0.0029599,-0.970807,-0.1700804,7.1003271,6.8317733,-150.5338866,0.2602362,-0.0118577,-0.9654135,-0.6794494,7.6050574,7.3663788,-72.9071063
"118",31.68206,"1","B6",NA,-0.2270284,-0.0033457,-0.9709287,-0.1922465,7.0693309,2.9859429,-185.1206139,0.2595154,-0.0121321,-0.9656041,-0.6951768,7.5623391,5.1625066,-76.0781488
"119",31.70402,"1","B6",NA,-0.2266767,-0.0035619,-0.9710101,-0.2046687,7.0485906,2.1993095,19.5352286,0.2578817,-0.0117501,-0.9660464,-0.6732826,7.4653515,6.029592,-29.8697772
"120",31.72644,"1","B6",NA,-0.2261539,-0.0042684,-0.9711291,-0.2452684,7.0177808,3.8783803,52.6118893,0.256664,-0.0121315,-0.966366,-0.6951397,7.3932093,3.8049828,-96.3048828
"121",31.74843,"1","B6",NA,-0.2247063,-0.0042002,-0.9714653,-0.2413476,6.9323825,4.5453838,-44.2170393,0.2565843,-0.0125971,-0.9663812,-0.7218211,7.3885729,1.7514368,-52.0244588
"122",31.77068,"1","B6",NA,-0.2241583,-0.0043456,-0.9715914,-0.2497017,6.9000755,1.9028357,-45.4005933,0.2567161,-0.0130198,-0.9663406,-0.7460444,7.3964715,1.5141746,-3.525942
"123",31.79313,"1","B6",NA,-0.2242289,-0.0047366,-0.9715733,-0.2721716,6.9042571,2.5306504,-22.9039089,0.256568,-0.0133261,-0.9663757,-0.7635959,7.3877531,1.5952547,6.5486397
"124",31.80423,"1","B6",NA,-0.2244391,-0.005046,-0.9715232,-0.2899516,6.9166735,1.7117719,-39.2505996,0.2565149,-0.0135377,-0.9663869,-0.7757196,7.3846434,1.7005459,30.5336525
"125",31.8262,"1","B6",NA,-0.2242231,-0.0053095,-0.9715716,-0.3050901,6.9039575,1.6078898,84.7012631,0.2558114,-0.013575,-0.9665728,-0.7778567,7.3429451,2.8337939,97.4913584
"126",31.85234,"1","B6",NA,-0.2238385,-0.0059776,-0.9716564,-0.3434839,6.8813271,6.1596712,260.8049065,0.2548913,-0.0139981,-0.9668098,-0.8021033,7.2885013,6.5822988,207.2797838
"127",31.86723,"1","B6",NA,-0.2236136,-0.0079885,-0.9716938,-0.4590349,6.8682515,11.3336324,-21.2480417,0.2540963,-0.0157894,-0.9669915,-0.904754,7.2417972,10.6198483,-85.4475792
"128",31.87861,"1","B6",NA,-0.2239892,-0.0088928,-0.9715993,-0.5109941,6.8905009,6.8957168,-157.6312828,0.2541132,-0.0165767,-0.9669739,-0.9498712,7.2429871,5.5892781,-225.4447251
"129",31.89048,"1","B6",NA,-0.2243682,-0.0097128,-0.9715041,-0.558119,6.9129556,7.7825535,212.6901999,0.2541246,-0.0172719,-0.9669587,-0.989712,7.2438423,5.4843968,87.2729514
"130",31.91172,"1","B6",NA,-0.226567,-0.0120228,-0.9709678,-0.690859,7.0430044,15.2307409,-108.6669945,0.2551138,-0.0192097,-0.9666616,-1.1007653,7.3029943,9.3794248,-116.6946639
"131",31.92313,"1","B6",NA,-0.2277854,-0.0122138,-0.9706804,-0.7018338,7.1149413,8.7498387,-138.0143345,0.2557483,-0.0192022,-0.9664941,-1.1003378,7.3406046,4.624067,-116.287743
"132",31.9455,"1","B6",NA,-0.2306382,-0.013046,-0.9699956,-0.7496564,7.2835349,15.2812809,-123.2045182,0.2573138,-0.0196102,-0.9660703,-1.1237155,7.4335551,8.744522,24.8357995
