"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,159.5792,1,"B5",NA,-0.528841916,0.564749501,-0.873113373,-0.054625,-0.0093698,-0.9983706,-0.5369066,-0.3485421,NA,NA,0.0464521,-0.0096743,-0.9982024,-0.5546746,0.2461317,0.4042381,NA
"2",2,159.6016,1,"B5",NA,-0.525441916,0.573749501,-0.873513373,-0.0547633,-0.0093129,-0.9983637,-0.5336447,-0.3406073,0.926737409081088,NA,0.0466024,-0.0096153,-0.9981959,-0.5512967,0.2375058,0.898430732005419,NA
"3",3,159.6128,1,"B5",NA,-0.515941916,0.572649501,-0.884113373,-0.0545605,-0.0091463,-0.9983763,-0.5241026,-0.3522529,0.690436851770748,-27.4549855966326,0.0464116,-0.0094556,-0.9982063,-0.5421374,0.248461,0.886356436542704,-24.1084553940058
"4",4,159.6243,1,"B5",NA,-0.520741916,0.600849501,-0.910113373,-0.0545656,-0.0092362,-0.9983752,-0.5292531,-0.3519551,0.301602219571743,-17.3401702599929,0.0464821,-0.0095524,-0.9982021,-0.5476852,0.2444135,0.34425967657117,-18.8792541652154
"5",5,159.6466,1,"B5",NA,-0.526741916,0.627649501,-0.937413373,-0.0545231,-0.0093462,-0.9983765,-0.5355527,-0.3543927,0.282231695369847,28.1930976242745,0.0465071,-0.0096706,-0.9981998,-0.5544634,0.2429729,0.5534412666593,23.5640913024554
"6",6,159.6687,1,"B5",NA,-0.548841916,0.564649501,-0.883013373,-0.0544517,-0.0097186,-0.9983768,-0.5568942,-0.3584801,1.54756340788991,4.86995379397088,0.0462902,-0.0100271,-0.9982064,-0.5749058,0.2554142,1.38766858021205,-7.89948980913572
"7",7,159.68,1,"B5",NA,-0.549241916,0.548349501,-0.850913373,-0.0547457,-0.0097235,-0.9983606,-0.5571743,-0.3416054,1.01064480021799,-41.7443579762747,0.0465258,-0.0100175,-0.9981955,-0.5743563,0.2418906,0.782589493188252,-39.5650683111975
"8",8,159.6915,1,"B5",NA,-0.539541916,0.599749501,-0.903013373,-0.054671,-0.0095644,-0.9983663,-0.5480583,-0.3458969,0.596946158642485,-3.36185146793324,0.0465779,-0.0098756,-0.9981945,-0.5662212,0.2389029,0.488381373426718,-3.07131833683741
"9",9,159.7136,1,"B5",NA,-0.535141916,0.540149501,-0.842613373,-0.0547576,-0.009476,-0.9983624,-0.5429957,-0.3409314,1.243373191485,35.8114479941502,0.0465172,-0.0097681,-0.9981984,-0.5600534,0.2423903,0.918020359177131,8.09727822628868
"10",10,159.7358,1,"B5",NA,-0.521941916,0.484049501,-0.756613373,-0.0553502,-0.0092343,-0.998332,-0.5291433,-0.306932,2.18404944038496,2.23161541169659,0.0469318,-0.0094937,-0.9981817,-0.544321,0.2186014,0.845956458865567,-11.0025395292278
"11",11,159.7581,1,"B5",NA,-0.505941916,0.821049501,-1.112413373,-0.0546045,-0.0090161,-0.998375,-0.5166413,-0.3497333,1.33866595844608,-7.06955249660969,0.0470437,-0.0093959,-0.9981773,-0.5387154,0.2121804,0.427631708337119,-4.46453625750405
"12",12,159.7804,1,"B5",NA,-0.487341916,0.803249501,-1.085213373,-0.0547909,-0.0086893,-0.9983677,-0.4979103,-0.3390456,1.86874739903548,-0.956705630709559,0.0471738,-0.0090591,-0.9981743,-0.5194035,0.2047213,0.646838141780595,7.37933653002591
"13",13,159.8026,1,"B5",NA,-0.506641916,0.549849501,-0.806313373,-0.0555485,-0.008979,-0.9983233,-0.5145142,-0.2955561,1.29856527526004,-11.6996228827518,0.0472736,-0.0092537,-0.9981678,-0.5305611,0.1989866,0.756257238760912,58.7367110647693
"14",14,159.8137,1,"B5",NA,-0.492341916,0.577549501,-0.828113373,-0.055617,-0.0087365,-0.9983217,-0.5006198,-0.2916299,1.32392470915033,-7.92103753372868,0.0474032,-0.0090164,-0.9981638,-0.5169546,0.1915504,2.00550267590858,64.7454435980426
"15",15,159.8358,1,"B5",NA,-0.457141916,0.733349501,-0.951813373,-0.0559841,-0.0081497,-0.998306,-0.4669945,-0.2705789,0.923324445747418,-24.2340559533746,0.0481151,-0.0084675,-0.9981346,-0.4854855,0.1507001,2.38001487204414,-7.82127077272392
"16",16,159.8581,1,"B5",NA,-0.458241916,1.007049501,-1.205213373,-0.0559982,-0.008213,-0.9983047,-0.4706175,-0.2697657,0.246711155380131,1.3836053080216,0.0487817,-0.008611,-0.998101,-0.493711,0.1124343,1.6532847488012,-28.5535474567045
"17",17,159.8802,1,"B5",NA,-0.462041916,1.149849501,-1.332813373,-0.0560872,-0.0082999,-0.998299,-0.4756006,-0.264657,0.97841151973066,29.6630108582016,0.049204,-0.0087371,-0.9980791,-0.5009427,0.0881902,1.11143031550503,-6.80243237188662
"18",18,159.9023,1,"B5",NA,-0.484541916,0.852949501,-1.031413373,-0.0565319,-0.008649,-0.998271,-0.4956033,-0.2391239,1.55781623531232,17.3595944953436,0.0489104,-0.0089839,-0.9980914,-0.5150894,0.1050374,1.35261723796389,1.65940777390458
"19",19,159.9245,1,"B5",NA,-0.503341916,0.480949501,-0.659913373,-0.0569825,-0.0089098,-0.998243,-0.510546,-0.2132544,1.74655577452927,45.3507403909821,0.0484427,-0.009119,-0.998113,-0.5228354,0.1318775,1.18401667712582,-3.63592182534267
"20",20,159.936,1,"B5",NA,-0.514341916,0.428649501,-0.593913373,-0.0572866,-0.0090904,-0.9982241,-0.5208984,-0.1957924,2.69185232149606,32.2461937468293,0.0485999,-0.0092745,-0.9981039,-0.5317553,0.1228539,1.18772860350501,6.34171655924988
"21",21,159.9578,1,"B5",NA,-0.511341916,0.664249501,-0.868613373,-0.0563148,-0.0090835,-0.9982794,-0.5205018,-0.251571,2.30583291460991,-31.470620683782,0.0482582,-0.0093677,-0.9981196,-0.537095,0.1424638,1.457190924178,9.2184922495128
"22",22,159.9801,1,"B5",NA,-0.521841916,0.655749501,-0.893113373,-0.0557507,-0.0092647,-0.9983094,-0.5308868,-0.2839429,1.29711629512084,-30.562823221423,0.0477137,-0.0095628,-0.9981439,-0.5482839,0.1737184,1.59269302937729,5.50526707918303
"23",23,159.9914,1,"B5",NA,-0.543841916,0.498449501,-0.738413373,-0.0558994,-0.0096198,-0.9982978,-0.5512321,-0.2753956,1.11753988942986,-16.853710506339,0.0474773,-0.0098648,-0.9981523,-0.5656006,0.1872758,1.6484495636291,-6.72593656516106
"24",24,160.0133,1,"B5",NA,-0.531741916,0.375349501,-0.628413373,-0.0558234,-0.0093822,-0.9983043,-0.5376184,-0.2797653,0.727375978511774,-21.1952234265526,0.0471131,-0.0095957,-0.9981721,-0.5501687,0.2081916,1.24579441817137,-10.7154760810192
"25",25,160.0245,1,"B5",NA,-0.530541916,0.342349501,-0.604013373,-0.0557128,-0.0093547,-0.9983106,-0.5360422,-0.2861159,0.452138855139812,2.75371337316134,0.0469331,-0.0095616,-0.998181,-0.5482151,0.2185244,1.21169184661083,-10.5055383180377
"26",26,160.0468,1,"B5",NA,-0.508441916,0.206549501,-0.483013373,-0.0556251,-0.0089379,-0.9983193,-0.5121564,-0.2911627,1.12297124401084,44.0375065919429,0.0465255,-0.009111,-0.9982042,-0.5223822,0.2419322,0.811045493501321,1.47171217598539
"27",27,160.0689,1,"B5",NA,-0.467041916,0.091749501,-0.358413373,-0.0559389,-0.0081897,-0.9983082,-0.4692847,-0.2731731,2.40461308048597,23.5095566802919,0.0465418,-0.0083217,-0.9982104,-0.4771215,0.2410128,1.27314828395478,-1.88233290732606
"28",28,160.0914,1,"B5",NA,-0.433841916,0.441749501,-0.726613373,-0.0551891,-0.0076895,-0.998354,-0.4406213,-0.3162168,2.15770415731379,-22.9442588364465,0.04668,-0.0079462,-0.998207,-0.4555963,0.2330916,0.717976661261722,2.59415337376353
