"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",116.2585,1,"B5",NA,-0.1835087,0.8456322,9.1045755,51.3657905
"2",116.2807,1,"B5",NA,-0.2228736,0.9630635,6.15186738633156,-200.0754418
"3",116.2922,1,"B2",NA,-0.2323109,1.0177473,4.65773538206631,-101.062078783199
"4",116.3146,1,"B2",NA,-0.2185632,1.0888663,3.04046354784363,-60.0962233310144
"5",116.3363,1,"B2",NA,-0.2096142,1.1325543,1.99901954468072,-21.2385533839073
"6",116.3474,1,"B2",NA,-0.2120265,1.1478044,2.06024386394095,13.7496395078638
"7",116.3693,1,"B2",NA,-0.1915507,1.1900728,2.54168414719631,23.0775746377821
"8",116.3915,1,"B2",NA,-0.1514987,1.2362049,3.07829310548512,-34.6920768424196
"9",116.4029,1,"B2",NA,-0.1206015,1.2636499,2.01175780192337,-55.235421499923
"10",116.4247,1,"B2",NA,-0.0538291,1.2697912,1.64300830326602,-14.174818838479
"11",116.4361,1,"B2",NA,-0.0285124,1.2714851,1.5126547403861,-2.29298535878259
"12",116.4582,1,"B2",NA,0.0311255,1.2839802,1.66400774714618,12.2744581553318
"13",116.4809,1,"B2",NA,0.0842707,1.2931435,2.06580600923298,1.0228750053268
"14",116.5029,1,"B2",NA,0.1309497,1.3204584,1.7214045021587,-33.1331222415292
"15",116.5144,1,"B2",NA,0.1551958,1.3284638,1.1393707511198,-11.5885901386947
"16",116.5362,1,"B2",NA,0.2275987,1.3293646,1.73744176652053,52.2586086156746
"17",116.5476,1,"B2",NA,0.2642848,1.3281281,2.61618531013435,38.6827502244075
"18",116.5697,1,"B2",NA,0.3443466,1.2966792,2.62243371971542,6.74330500521677
"19",116.5917,1,"B2",NA,0.4297998,1.2756362,2.91291900371048,-4.76228337640864
"20",116.6139,1,"B2",NA,0.4944714,1.2469789,2.40834756249395,32.622092637645
"21",116.6253,1,"B2",NA,0.5316019,1.2338365,3.41123552822949,48.6927559078345
"22",116.6473,1,"B2",NA,0.6033168,1.181452,3.61831895956091,0.686209210256512
"23",116.6699,1,"B2",NA,0.6681051,1.1303167,3.43660445458776,-14.9207594700671
"24",116.6918,1,"B2",NA,0.728393,1.0804354,2.95916136939667,-26.048597399717
"25",116.7137,1,"B2",NA,0.7745931,1.0441162,2.29567588848004,-22.41064194571
