"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,115.7823,1,"B5",NA,0.225241878,-0.062365574,0.74586766,-0.0665132,0.0037647,-0.9968206,0.2159061,0.6882931,3.087465,-79.0328899,0.0783689,0.0037227,-0.9967232,0.2133343,0.6243172,5.156778,-94.3913787
"2",2,115.7935,1,"B5",NA,0.240641878,-0.186265574,0.86526766,-0.0666071,0.0039475,-0.9968136,0.226391,0.6936946,1.38895161861998,-63.8687919,0.0781258,0.0039643,-0.9967413,0.2271797,0.6103492,2.39542377944887,-104.2660535
"3",3,115.8155,1,"B5",NA,0.235141878,-0.334665574,0.97516766,-0.0661403,0.0037501,-0.9968455,0.2150707,0.6668626,1.98689586974495,4.71697978544529,0.0773045,0.0038449,-0.9968058,0.220338,0.5631381,2.83048587721269,-11.9360638767191
"4",4,115.8379,1,"B5",NA,0.224241878,-0.443665574,1.03346766,-0.0654101,0.0034888,-0.9968946,0.200083,0.6248879,1.58940059935118,-23.4691352889584,0.0763421,0.0036428,-0.9968807,0.20876,0.5078182,1.85277789781243,-36.9756669598584
"5",5,115.8604,1,"B5",NA,0.192041878,-0.453365574,1.02356766,-0.0650811,0.0029234,-0.996918,0.1676581,0.6059701,0.932559314199042,7.9632213938905,0.076015,0.0030832,-0.9969076,0.176689,0.4890062,1.17094563178423,12.9283559908099
"6",6,115.8827,1,"B5",NA,0.138341878,-0.505765574,1.06866766,-0.0650272,0.0019579,-0.9969238,0.112285,0.6028689,1.93872168431759,6.47929978101115,0.075826,0.0021375,-0.9969245,0.1224945,0.4781355,2.42332184374923,33.3492964170777
"7",7,115.9048,1,"B5",NA,0.139141878,-0.394365574,0.98786766,-0.0654053,0.0020445,-0.9968989,0.1172516,0.6245976,1.22796824227888,-17.5478608337919,0.0764699,0.0021678,-0.9968753,0.1242323,0.5151402,2.65621660706899,20.0635670443752
"8",8,115.9269,1,"B5",NA,0.140541878,-0.157265574,0.79206766,-0.0657988,0.0022306,-0.9968726,0.1279291,0.6472159,1.16310623546413,3.98447728660425,0.0774585,0.0022349,-0.9967988,0.1280735,0.5719628,3.31013150711082,7.41642031746921
"9",9,115.9494,1,"B5",NA,0.131941878,0.150034426,0.52816766,-0.0661294,0.0022998,-0.9968506,0.1318952,0.6662195,1.40844369314999,15.296639250836,0.0785776,0.0021489,-0.9967114,0.1231491,0.6362903,2.9781199575538,-26.5655591647436
"10",10,115.9719,1,"B5",NA,0.143141878,0.284434426,0.43556766,-0.0666703,0.0025932,-0.9968138,0.1487242,0.6973088,1.85145500175184,5.55947208312076,0.0794324,0.0023685,-0.9966431,0.1357313,0.685434,2.11468134469714,-22.5608854005548
