"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,39.60343,1,"B5",NA,0.709721212,1.278697403,-0.490485714,-0.0235293,0.0125628,-0.9996124,0.7198396,0.5649639,4.9996996,118.1319067,0.0303594,0.012389,-0.9994601,0.709858,0.8738774,3.8601652,51.5668113
"2",2,39.62495,1,"B5",NA,0.735121212,1.200597403,-0.332685714,-0.025157,0.0129837,-0.9995674,0.7439558,0.6582684,4.66701538088475,-85.7696846,0.0312688,0.0128278,-0.9994266,0.7350033,0.9260205,3.44487315579113,-8.3135319
"3",3,39.6363,1,"B5",NA,0.748621212,1.205497403,-0.297785714,-0.0258368,0.0132211,-0.999547,0.7575622,0.6972397,4.31885454109217,-26.8810153167117,0.0318566,0.0130629,-0.9994049,0.7484738,0.959726,4.54706450777004,39.3347874869695
"4",4,39.65811,1,"B5",NA,0.767221212,1.290897403,-0.291085714,-0.0271821,0.013568,-0.9995066,0.7774363,0.7743629,3.81532561472834,-45.0207820054738,0.0334425,0.0133875,-0.9993488,0.7670693,1.0506557,4.1448925734882,-62.94080298025
"5",5,39.68077,1,"B5",NA,0.805221212,1.328797403,-0.258685714,-0.028294,0.0142427,-0.9994664,0.8160982,0.8381184,2.29813670736272,-32.0501992676387,0.0345697,0.0140503,-0.9993014,0.8050523,1.1152978,1.71026114266267,-62.3879130687593
"6",6,39.70253,1,"B5",NA,0.850821212,1.282397403,-0.200385714,-0.0286441,0.0150251,-0.999445,0.8609348,0.8582103,2.36024189508827,51.0705652402343,0.0345993,0.0148459,-0.9992889,0.850643,1.1170182,1.33307296709115,83.0325887675269
"7",7,39.71393,1,"B5",NA,0.820621212,1.216397403,-0.125985714,-0.0289906,0.0144808,-0.999443,0.8297437,0.878061,3.49211405737799,23.698229953044,0.0345195,0.0143194,-0.9992993,0.8204705,1.1124275,3.42382376679473,139.009738787332
"8",8,39.73584,1,"B5",NA,0.774821212,0.863397403,0.223414286,-0.030002,0.0135953,-0.9994256,0.7790002,0.9360202,2.35519162762367,8.43600878043379,0.0333929,0.0135327,-0.9993485,0.7753898,1.0478155,5.49695420277838,67.4697358124318
"9",9,39.75811,1,"B5",NA,0.733621212,0.546997403,0.465614286,-0.0296742,0.0128156,-0.9994457,0.7343258,0.9172105,3.88653449433271,108.490148087942,0.0313612,0.0128324,-0.9994236,0.7352615,0.9313158,6.39486249741839,79.9333168276471
"10",10,39.77997,1,"B5",NA,0.724321212,0.418897403,0.484914286,-0.0281653,0.0126323,-0.9994916,0.7238222,0.8307038,7.12657356369613,114.075486335932,0.0294045,0.0126719,-0.9994851,0.7260675,0.8191441,9.00816968115543,102.229885702168
