"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,45.39964,1,"B5",NA,-0.299051174,0.310502817,-0.629628169,-0.0517,-0.004809,-0.9977484,-0.2757853,-0.3239624,NA,NA,0.0581058,-0.0047114,-0.9977163,-0.2700988,0.3109047,1.1546361,22.5481952
"2",2,45.42186,1,"B5",NA,-0.306551174,0.329202817,-0.652228169,-0.051628,-0.0049208,-0.9977517,-0.2821992,-0.328095,0.649964718379967,NA,0.058043,-0.0048246,-0.9977194,-0.2765913,0.3145109,0.747027649686667,32.136852
"3",3,45.43327,1,"B5",NA,-0.320751174,0.395702817,-0.710128169,-0.0517623,-0.0051067,-0.9977438,-0.2928558,-0.3203775,0.635819521373515,-3.9063743523319,0.0582059,-0.0050292,-0.9977089,-0.2883201,0.3051534,0.75182549493262,-9.02106819805012
"4",4,45.44501,1,"B5",NA,-0.333451174,0.418002817,-0.731128169,-0.0517794,-0.0053014,-0.9977419,-0.3040216,-0.319394,0.558652155950222,-2.18358298763511,0.0582331,-0.0052318,-0.9977063,-0.2999352,0.3035874,0.535074205124597,-10.2998968772014
"5",5,45.46701,1,"B5",NA,-0.349451174,0.370102817,-0.681428169,-0.0518233,-0.0056076,-0.9977379,-0.3215831,-0.3168656,0.607181151795124,-1.65630573025853,0.0582524,-0.0055361,-0.9977035,-0.317379,0.3024699,0.488056628028184,-0.264278761325925
"6",6,45.48885,1,"B5",NA,-0.356851174,0.240802817,-0.547528169,-0.051933,-0.0058357,-0.9977309,-0.3346663,-0.3105666,0.48665765980414,-10.1731302275118,0.0583012,-0.0057477,-0.9976994,-0.3295132,0.2996656,0.523188562814633,-5.87292220972275
"7",7,45.51117,1,"B5",NA,-0.363851174,0.346202817,-0.646728169,-0.0520177,-0.0058675,-0.9977263,-0.3364871,-0.3056984,0.155701486394849,14.3004191385203,0.058432,-0.0058034,-0.9976915,-0.3327085,0.2921509,0.225117250151282,16.9839418299257
"8",8,45.53401,1,"B5",NA,-0.341051174,0.338102817,-0.639928169,-0.0519958,-0.0054916,-0.9977296,-0.3149281,-0.3069668,1.14761125453628,11.6687134577729,0.0584084,-0.0054197,-0.997695,-0.310709,0.2935137,1.30595933934162,15.1940113605408
"9",9,45.55614,1,"B5",NA,-0.310151174,0.149102817,-0.474528169,-0.0516281,-0.0051231,-0.9977506,-0.2937976,-0.3280869,0.702993066951106,5.25066563437806,0.0579598,-0.0049986,-0.9977234,-0.2865688,0.3192844,0.931203049506847,-1.05665064451515
"10",10,45.5784,1,"B5",NA,-0.279251174,0.269302817,-0.592128169,-0.0516436,-0.0045094,-0.9977528,-0.2586014,-0.3272058,1.38398274417704,16.7344472940106,0.0580331,-0.0043981,-0.9977219,-0.2521407,0.3150852,1.26111871300391,10.6354223217528
"11",11,45.60097,1,"B5",NA,-0.269851174,0.394702817,-0.734828169,-0.0513139,-0.0042527,-0.997771,-0.243881,-0.3461389,1.44890233406786,8.63750823128485,0.0577652,-0.0041472,-0.9977386,-0.2377559,0.3304723,1.40669150027681,14.8019400298646
"12",12,45.62304,1,"B5",NA,-0.260051174,0.354302817,-0.723628169,-0.0508152,-0.0041197,-0.997797,-0.2362523,-0.3747792,1.76668054071141,6.08438283639551,0.0572543,-0.0039876,-0.9977687,-0.2286065,0.3598131,1.91770126367309,10.6565717046734
"13",13,45.6447,1,"B5",NA,-0.275751174,0.191202817,-0.596228169,-0.0502309,-0.0045114,-0.9978249,-0.2587182,-0.4083274,1.71838124506186,-17.946813460724,0.0566027,-0.0043359,-0.9978044,-0.2485755,0.3972272,1.87782734479222,-22.9746308563855
