"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",68.50383,1,"B5",NA,2.9987456,0.133929,0.7552238,19.1156766
"2",68.52658,1,"B5",NA,2.9674185,0.1466303,1.68585824608962,77.6899578
"3",68.54784,1,"B5",NA,2.9308864,0.1182805,2.0897814661953,22.29844765734
"4",68.55917,1,"B5",NA,2.9155219,0.1022214,2.37980323254725,9.20520142987301
"5",68.58143,1,"B5",NA,2.8894644,0.0581807,2.21981434133546,-23.0660632119697
"6",68.60352,1,"B5",NA,2.8599619,0.0247415,1.35952272194884,-4.56739529770818
"7",68.6253,1,"B5",NA,2.8118188,0.0139559,2.00878570031036,-0.0886361272647402
"8",68.64764,1,"B5",NA,2.7677182,0.0416374,1.33886882948479,-25.0664747211659
"9",68.65907,1,"B5",NA,2.775163,0.044442,1.10860435762458,3.94540718503545
"10",68.68102,1,"B5",NA,2.8184189,0.0680523,1.72400415976076,-5.34828755604038
"11",68.70299,1,"B5",NA,2.8204002,0.0867396,0.873039873663333,3.57378076247197
"12",68.72564,1,"B5",NA,2.8298034,0.0724737,1.91223487684642,16.8017895091239
"13",68.74744,1,"B5",NA,2.8737384,0.0251481,1.64459638423926,8.43664665817221
"14",68.76998,1,"B5",NA,2.937924,0.0199361,2.30164388455158,28.4866586804422
"15",68.792,1,"B5",NA,3.0079703,0.0471266,2.9143069824889,10.6259784682081
"16",68.81429,1,"B5",NA,3.0816511,0.0852113,2.76783778684212,-74.5179459292256
"17",68.82526,1,"B5",NA,3.0933267,0.0711351,1.20499871337224,-69.2994764118463
"18",68.84749,1,"B5",NA,3.0532175,0.0594577,1.29093693679016,60.1881556056635
"19",68.8587,1,"B5",NA,3.0111704,0.0650276,2.59701901639577,61.8637328661337
"20",68.88089,1,"B5",NA,2.9342113,0.087158,2.75716472395333,7.93986991144055
"21",68.90344,1,"B5",NA,2.8826486,0.0567728,2.95250902165412,9.87721045713983
"22",68.92558,1,"B5",NA,2.8567376,0.0058783,3.19807931749914,6.57556931666667
"23",68.94765,1,"B5",NA,2.8134703,0.0654401,3.24353107047459,11.9623796881715
"24",68.96968,1,"B5",NA,2.7649283,0.114531,3.72522414400082,9.71004581472301
"25",68.99158,1,"B5",NA,2.72518,0.1813768,3.67167356919572,-28.1626933269624
"26",69.01382,1,"B5",NA,2.7066409,0.2410127,2.47337892360465,-92.2395213565931
"27",69.02529,1,"B5",NA,2.6948987,0.2583587,0.975409680704355,-37.810424478033
"28",69.04719,1,"B5",NA,2.7134552,0.2602883,2.17942873106955,69.4154303943108
"29",69.06916,1,"B5",NA,2.717543,0.2058072,4.0216752295121,104.480672878616
"30",69.0807,1,"B5",NA,2.7226225,0.1604654,5.46542759414135,49.4056579767474
"31",69.10275,1,"B5",NA,2.7543101,0.0516793,4.88557416116837,-108.81767620463
