"","Time","Phase","GFO","Movement","pitch2","yaw2","V2","V2a"
"1",127.7489,1,"B5",NA,1.4522438,-23.3380868,516.1896236,-11555.4202366
"2",127.7712,1,"B5",NA,1.4454483,-23.3383373,0.235935561291559,-11553.0853731
"3",127.7914,1,"B5",NA,1.4274533,-23.3359529,0.509577997941216,13.5796217240908
"4",127.8135,1,"B5",NA,1.4294364,-23.3340694,0.81041619646513,36.2873363955282
"5",127.8248,1,"B5",NA,1.4453567,-23.3460315,1.47668775269954,33.9864413112987
"6",127.847,1,"B5",NA,1.4997636,-23.3647294,1.67672746830037,-12.8681688943843
"7",127.8691,1,"B5",NA,1.5273924,-23.3528215,0.908815767367431,-30.7154651175485
"8",127.8916,1,"B5",NA,1.5381795,-23.360081,0.308430392326072,-7.33321514829226
"9",127.9137,1,"B5",NA,1.5504814,-23.3606901,0.574014140034671,15.1060978595383
"10",127.9249,1,"B5",NA,1.5489911,-23.3653682,0.777796253611411,3.98692782277086
"11",127.9468,1,"B5",NA,1.5469984,-23.3826691,0.553956880879524,9.76043206027362
"12",127.9578,1,"B5",NA,1.535096,-23.3851013,0.881117121367961,19.9815307607661
"13",127.9801,1,"B5",NA,1.5352332,-23.3954744,1.1090503603084,-13.0222709045613
"14",127.9912,1,"B5",NA,1.5357697,-23.4092327,0.70650038783023,-18.6545995458468
"15",128.0134,1,"B5",NA,1.5196423,-23.4119417,0.683336112950026,-2.40448003356414
"16",128.0357,1,"B5",NA,1.5025582,-23.402007,0.599364921913823,7.5083272480484
"17",128.0581,1,"B5",NA,1.5438666,-23.3970571,1.02008572608885,12.6510041467363
"18",128.0803,1,"B5",NA,1.5825947,-23.3941867,1.16482594178055,-19.2502288956926
"19",128.0915,1,"B5",NA,1.5846805,-23.3895905,0.660598723717507,-23.4954257563486
"20",128.1028,1,"B5",NA,1.5942973,-23.3826346,0.638331348419663,-6.39549007905038
"21",128.1255,1,"B5",NA,1.5956144,-23.3790017,0.392707905845157,5.12142093582955
"22",128.1477,1,"B5",NA,1.6291375,-23.3693447,0.860312229984376,49.9677717880928
"23",128.159,1,"B5",NA,1.6608381,-23.3681528,1.75156905875726,61.7228292808594
"24",128.1815,1,"B5",NA,1.7604795,-23.3792228,2.75446994742461,12.2199540150614
"25",128.204,1,"B5",NA,1.8397355,-23.3624667,2.30146698943522,-26.3792254883645
"26",128.2264,1,"B5",NA,1.8793979,-23.3465866,1.57066729906562,-8.35836740787361
"27",128.2489,1,NA,1,1.9510496,-23.3662201,1.92860295469815,19.2927382719948
"28",128.2712,1,NA,1,2.054075,-23.3574639,2.43430507626858,87.9439048825685
"29",128.2825,1,NA,1,2.1172061,-23.3593175,4.16558468205292,203.273324029428
"30",128.294,1,NA,1,2.1917298,-23.3816142,7.07894941203288,247.216528502988
"31",128.3155,1,NA,1,2.2757289,-23.4940199,12.2625347729159,623.631308961079
"32",128.3269,1,NA,1,2.2942727,-23.639105,23.7328228909987,682.081715197487
"33",128.3489,1,NA,1,2.3168777,-24.1779046,31.6087746230515,289.604324632018
"34",128.3708,1,NA,1,2.3296039,-24.777278,36.4532920904819,201.378946720397
"35",128.382,1,NA,1,2.3573836,-25.1378712,38.4866190524905,249.905027081464
"36",128.3937,1,NA,1,2.3561353,-25.5075322,42.2102961990959,369.408027239157
"37",128.4156,1,NA,1,2.3310011,-26.3255681,51.4204080049365,409.104305489878
"38",128.4379,1,NA,1,2.3687084,-27.3579298,60.288127003754,394.932888731534
"39",128.4609,1,NA,1,2.4076615,-28.5655099,69.3089619942465,299.643052074023
"40",128.4829,1,NA,1,2.4334926,-29.9047114,73.8646315119857,111.020738402666
"41",128.5049,1,NA,1,2.543156,-31.2557048,74.1938744839619,104.009875789171
"42",128.5274,1,NA,1,2.5325414,-32.6363181,78.5375931276822,82.2116072311789
"43",128.5497,1,NA,1,2.7151207,-34.1455633,77.8991229988626,-80.0062673857577
"44",128.5612,1,NA,1,2.7951692,-34.8581113,76.3882347450165,-36.8471034758089
"45",128.5832,1,NA,1,2.8852296,-36.2648099,77.6573571124785,-10.3342095507586
"46",128.6057,1,NA,1,2.958977,-37.7164765,75.8943516250617,42.3013684749607
"47",128.6171,1,NA,1,2.8835449,-38.4192923,77.7520789399118,5.62225706804608
"48",128.6392,1,NA,1,2.885986,-39.8804158,74.3991990480871,-144.053421677107
"49",128.6623,1,NA,1,2.8557407,-41.230992,71.2485248806849,-150.114851310749
"50",128.6838,1,NA,1,2.9616682,-42.5082684,67.726031927965,-226.355707480055
"51",128.7063,1,NA,1,2.979453,-43.714874,61.2263549256014,-291.708272613414
"52",128.7287,1,NA,1,2.9686468,-44.8049267,54.6286138615366,-286.837530954788
"53",128.7502,1,NA,1,2.9387647,-45.726091,48.6272532839336,-304.944621626305
"54",128.7614,1,NA,1,2.9384069,-46.156815,44.9227839208591,-276.924597404026
"55",128.7829,1,NA,1,2.7081299,-46.9380571,40.1262843848143,-275.332800482127
"56",128.8053,1,NA,1,2.7432274,-47.6091651,32.7886581607757,-232.111943522689
"57",128.8273,1,NA,1,2.7311761,-48.1626008,29.782329830106,-224.153499706046
"58",128.8388,1,NA,1,2.7433108,-48.4423528,26.1982891460843,-263.53441367459
"59",128.8604,1,NA,1,2.8440162,-48.8707356,21.5453658470778,-236.515972579507
"60",128.8823,1,NA,1,2.9254771,-49.2225314,15.903513481812,-262.935139372135
"61",128.9044,1,NA,1,3.0000647,-49.4619107,9.9751564527192,-183.193613860095
"62",128.9155,1,NA,1,3.0254552,-49.5294507,8.88584931203246,-74.7672203937396
"63",128.927,1,NA,1,3.0711905,-49.6211055,8.29476469504021,-95.6451924357197
"64",128.9492,1,NA,1,3.160679,-49.741702,5.18916845500291,-123.727458737375
"65",128.9716,1,NA,1,3.1726708,-49.798942,2.77975288811044,-73.083054711749
"66",128.9941,1,"B6",NA,3.1666841,-49.8458551,1.91118731246846,-30.2199920884014
"67",129.016,1,"B6",NA,3.1914636,-49.8724972,1.43295548595463,-17.5289139517946
"68",129.0379,1,"B6",NA,3.206,-49.89115,1.1434208813799,-35.1910455993478
"69",129.0491,1,"B6",NA,3.208353,-49.9007091,0.50321395179157,-8.69482095479255
"70",129.071,1,"B6",NA,3.2348827,-49.8987353,1.37421398664809,10.8574798440986
"71",129.0826,1,"B6",NA,3.2456835,-49.9113152,1.16475590239432,-24.1156525489913
"72",129.1045,1,"B6",NA,3.2463263,-49.9252548,0.50393273843434,-15.4314033568093
"73",129.1275,1,"B6",NA,3.244421,-49.9312833,0.488103379047956,0.0649754554087323
"74",129.1491,1,"B6",NA,3.2274725,-49.9205717,0.505776151884486,19.7565898718891
"75",129.1604,1,"B6",NA,3.2371837,-49.9199059,0.943029604607327,18.9558134183826
"76",129.182,1,"B6",NA,3.2490895,-49.9355558,0.926108834652385,22.9745840732574
"77",129.1933,1,"B6",NA,3.2572179,-49.9430815,1.45418650417544,26.0497275443451
"78",129.2151,1,"B6",NA,3.2577546,-49.9728027,1.5711853157641,-26.2811220783063
"79",129.2268,1,"B6",NA,3.2566635,-49.9875189,0.893414118967766,-43.8704165809881
"80",129.2483,1,"B6",NA,3.2516549,-49.9955092,0.252463191552105,58.3851565869668
"81",129.2597,1,"B6",NA,3.2620388,-49.9960437,1.92349781162172,91.791664119555
"82",129.2815,1,"B6",NA,3.2872826,-49.9508021,2.73012711131366,24.9468045092763
"83",129.293,1,"B6",NA,3.2993131,-49.9257259,2.87838815876737,20.1631731507783
"84",129.315,1,"B6",NA,3.3262929,-49.8737945,3.48193794749024,95.3397981127572
"85",129.3263,1,"B6",NA,3.3479674,-49.8394058,5.32661226608624,93.1118314117444
"86",129.3484,1,"B6",NA,3.3759746,-49.7291422,5.83442933475502,39.3260383293267
"87",129.3599,1,"B6",NA,3.3845342,-49.6761142,6.47467951543916,59.8372415819677
"88",129.3819,1,"B6",NA,3.4350424,-49.5473303,7.88269171243336,67.7564324827508
"89",129.3935,1,"B6",NA,3.4555567,-49.469592,8.71223451488957,35.1249746362109
"90",129.4154,1,"B6",NA,3.4944715,-49.3070938,8.68458880276497,-40.38844939993
