"","X","Time","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",1,68.00439,1,"B5",NA,-1.742653276,1.166754131,-1.508475214,-0.0863608,-0.0312047,-0.9941563,-1.7910777,-0.5608149,NA,NA,0.0427008,-0.0320816,-0.9930654,-1.8486249,0.0564541,1.8058605,13.3022799
"2",2,68.02665,1,"B5",NA,-1.716353276,1.160054131,-1.511575214,-0.0862133,-0.0307433,-0.9941836,-1.7645841,-0.5693862,1.40322536839228,NA,0.0425397,-0.031633,-0.9930867,-1.8227702,0.0657839,2.21490558475829,42.754334
"3",3,68.04849,1,"B5",NA,-1.752853276,0.955654131,-1.321275214,-0.0866288,-0.0312275,-0.9941323,-1.7923832,-0.5453639,1.22110971151077,3.69193119994446,0.041684,-0.0320065,-0.993111,-1.8442986,0.1151252,1.4783073502332,-66.5412100534527
"4",4,68.05977,1,"B5",NA,-1.751553276,0.929354131,-1.293775214,-0.0867341,-0.031186,-0.9941245,-1.7900005,-0.5393023,1.39845941425438,26.9697593774675,0.0416161,-0.0319469,-0.9931157,-1.8408621,0.1190472,0.357578497830489,3.38977908835699
"5",5,68.08176,1,"B5",NA,-1.731053276,1.024454131,-1.405675214,-0.0861361,-0.0308995,-0.9941854,-1.7735512,-0.5738142,2.2388518462737,-5.48675443448112,0.0416845,-0.031745,-0.9931193,-1.8292256,0.1151152,2.69148611195381,52.9869340041498
"6",6,68.10387,1,"B5",NA,-1.714653276,1.351354131,-1.714475214,-0.0853931,-0.0308476,-0.9942511,-1.7705706,-0.6166379,1.15124908987659,-14.0211964517712,0.0429917,-0.0318692,-0.9930596,-1.8363827,0.0396898,2.68792452514706,-30.9915457590419
"7",7,68.12589,1,"B5",NA,-1.738253276,1.454654131,-1.804175214,-0.0852943,-0.0313285,-0.9942446,-1.7981841,-0.6222583,1.61693120627562,42.9327413826357,0.043517,-0.032391,-0.9930199,-1.8664589,0.0093405,1.3266039390861,36.4786494950879
"8",8,68.13741,1,NA,1,-1.749453276,1.433054131,-1.770575214,-0.08557,-0.0315078,-0.9942152,-1.8084806,-0.6063402,2.36247495642768,62.7804355258941,0.0436174,-0.0325407,-0.9930106,-1.8750904,0.0035341,2.87926153986696,143.286872041036
"9",9,68.15948,1,NA,1,-1.825253276,1.091454131,-1.444475214,-0.0864009,-0.0325855,-0.9941086,-1.8703582,-0.5582852,3.70529169947727,150.243184625132,0.0423028,-0.0334179,-0.9930383,-1.9256558,0.0793084,6.22936479665227,171.892566540933
"10",10,68.18191,1,NA,1,-1.882253276,0.846654131,-1.306375214,-0.0853361,-0.0333927,-0.9941737,-1.9167046,-0.6195173,9.08048054732466,224.83491855743,0.0400115,-0.0342125,-0.9931062,-1.9714611,0.2114431,10.5357160770479,138.686623692462
"11",11,68.20427,1,NA,1,-1.897753276,0.713354131,-1.430875214,-0.0812919,-0.0335589,-0.994507,-1.9262523,-0.8525263,13.7766842559973,222.694119254516,0.0359447,-0.0346472,-0.9932467,-1.9965214,0.4460221,12.4448699568021,157.471993649079
"12",12,68.21553,1,NA,1,-1.892253276,0.704154131,-1.559775214,-0.0789254,-0.0334562,-0.9947011,-1.9203513,-0.9888666,16.4268518073141,220.816047437759,0.0339654,-0.0347242,-0.9933136,-2.0009559,0.5601898,15.0297317096826,308.240794719685
"13",13,68.2375,1,NA,1,-1.908753276,0.564354131,-1.768075214,-0.0733318,-0.0336308,-0.9951232,-1.9303813,-1.310972,20.9586225105569,183.719697616829,0.0286014,-0.0352802,-0.993463,-2.0330129,0.8695346,23.5303675129013,353.578009291036
"14",14,68.25971,1,NA,1,-1.973753276,0.065054131,-1.789875214,-0.0658957,-0.0343358,-0.9956192,-1.9708614,-1.7389131,24.5381757700466,147.061819229771,0.0196392,-0.0364274,-0.9936391,-2.0991489,1.3863025,30.6428060452126,3100.97046096451
"15",15,68.28224,1,NA,1,-2.066053276,-0.579145869,-1.739375214,-0.0576634,-0.0353349,-0.996095,-2.0282335,-2.212424,27.5336541524514,81.599881814692,0.0091864,-0.037951,-0.9937337,-2.1869884,1.9889525,163.157621007604,2130.89068478302
"16",16,68.30418,1,NA,1,-2.181853276,-1.282245869,-1.693475214,-0.0485165,-0.0366116,-0.9965363,-2.1015506,-2.7382947,28.1972220925364,80.3817340234279,-0.0023503,-0.0398843,-0.9936977,-2.2984579,-2.6541136,127.616495277877,-4739.99447382
"17",17,68.31557,1,NA,1,-2.262653276,-1.696245869,-1.616275214,-0.0440047,-0.0375448,-0.996711,-2.155138,-2.9975837,29.6838312644382,90.2223698787874,-0.0084324,-0.0411732,-0.9936121,-2.3727746,-3.0048339,38.090351978434,-3910.43732339205
"18",18,68.33757,1,NA,1,-2.382153276,-2.401445869,-1.605075214,-0.034226,-0.0387582,-0.9970482,-2.2248261,-3.5595095,30.7822018620319,4.3627628800672,-0.02049,-0.0432146,-0.9933499,-2.4904899,-3.7002814,38.9525454462166,60.4944438378736
"19",19,68.35957,1,NA,1,-2.504353276,-3.169045869,-1.539075214,-0.0245249,-0.0398507,-0.997291,-2.287569,-4.1168414,29.8757928311612,-10.1210434255493,-0.0328495,-0.0452288,-0.9929283,-2.6066475,-4.4134497,40.7521075073011,105.491123590521
"20",20,68.38168,1,NA,1,-2.632753276,-4.128045869,-1.296575214,-0.0152008,-0.040665,-0.9974438,-2.3343385,-4.65244,30.3391813669081,59.0400911908424,-0.0460261,-0.0471065,-0.9923175,-2.7149421,-5.1742113,43.6083651210843,104.100321280752
"21",21,68.40385,1,NA,1,-2.755853276,-5.183445869,-1.011375214,-0.0052767,-0.0410762,-0.9975288,-2.3579573,-5.2224696,32.4923729751448,196.055815902493,-0.0602595,-0.0488211,-0.991472,-2.8138405,-5.9966322,45.360164714589,80.1550899261354
"22",22,68.41531,1,NA,1,-2.810453276,-5.692945869,-0.917075214,0.000261,-0.0411295,-0.9975405,-2.3610174,-5.5405373,35.8729557744846,185.655825339148,-0.067737,-0.0496235,-0.9909493,-2.8601273,-6.4290073,46.2917883273621,11.1481372094003
"23",23,68.43732,1,NA,1,-2.896253276,-6.552445869,-0.906575214,0.0121805,-0.041016,-0.9974709,-2.3544979,-6.2251726,37.5528003007239,193.189933671614,-0.0824303,-0.0510822,-0.9897612,-2.9442728,-7.279376,44.9932591949348,136.305762286685
"24",24,68.44955,1,NA,1,-2.937953276,-6.941045869,-0.973075214,0.0188043,-0.0409758,-0.9973696,-2.3521892,-6.6056683,41.3448095151378,197.895354075745,-0.090067,-0.0518947,-0.9890532,-2.9911461,-7.721823,49.0488343190045,257.809816865343
"25",25,68.47112,1,NA,1,-2.963453276,-7.818245869,-1.052075214,0.0324978,-0.0396237,-0.9970721,-2.2745338,-7.3923416,43.1940642514622,2.19277550155247,-0.1063007,-0.0524462,-0.9874112,-3.0229664,-8.6631645,53.0179488843012,91.5550854080371
"26",26,68.49319,1,NA,1,-2.997653276,-8.810545869,-1.029075214,0.0460055,-0.0380453,-0.9966016,-2.1838821,-8.1685788,41.398732266566,-28.407533597682,-0.1230549,-0.0530008,-0.9854338,-3.0549634,-9.636497,52.9980703516106,50.0213677526347
"27",27,68.50459,1,NA,1,-3.018653276,-9.354945869,-0.973175214,0.0526504,-0.0371526,-0.9963064,-2.1326141,-8.5505649,41.6783982090941,62.0710865120984,-0.1316259,-0.0532811,-0.9843105,-3.0711329,-10.1352342,54.1488255595996,127.854771252828
"28",28,68.51575,1,NA,1,-3.017253276,-9.906545869,-0.921075214,0.0594512,-0.035818,-0.9959726,-2.0559735,-8.9415699,42.7900466215695,91.1312992249318,-0.140369,-0.0531816,-0.9831071,-3.0653915,-10.6444273,55.8760152714052,108.387210116488
"29",29,68.53741,1,NA,1,-3.007053276,-11.03194587,-0.782575214,0.0727321,-0.0328286,-0.995194,-1.8843148,-9.7054843,44.5803003270929,57.8659221841605,-0.1577263,-0.0528038,-0.9804925,-3.0435964,-11.6571552,57.2191154181587,30.099364581089
"30",30,68.55979,1,NA,1,-2.973353276,-12.14314587,-0.732775214,0.0873051,-0.0292966,-0.994132,-1.6815231,-10.5444129,45.3206154800666,34.14845763449,-0.17603,-0.0521516,-0.9774073,-3.0059697,-12.7280637,57.1786168417968,38.4426996119482
"31",31,68.58252,1,NA,1,-2.950353276,-13.24764587,-0.688275214,0.1018277,-0.0257854,-0.9928469,-1.4799468,-11.3814057,46.1211114496048,12.7225226706854,-0.1942297,-0.0516907,-0.9739786,-2.9793805,-13.7965108,58.9673538982694,53.3865986736487
