"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",37.32771,1.88453,1.720402,-2.190698,0.6559544,-0.7539501,0.01156483,0.03390315,278.151,194.6884,169.0058,"Calibration","B5",NA,1.186848826,-0.936297183,1.142671831,-0.0611694,0.019325,-0.9970371,1.1083097,0.2205809,NA,NA,0.0667991,0.0196906,-0.9969887,1.1289171,0.1891616,NA,NA
"2",37.33911,1.884373,1.720235,-2.191164,0.6557854,-0.7540994,0.0114751,0.03387957,278.1773,194.6802,169.0048,"Calibration","B5",NA,1.160548826,-0.944497183,1.141671831,-0.0610104,0.0188741,-0.9970553,1.0824454,0.2114097,3.0488496,NA,0.0666415,0.0192406,-0.997008,1.1031145,0.1800709,3.1748037,NA
"3",37.36088,1.884087,1.720004,-2.191886,0.6554226,-0.7544198,0.01122201,0.03385482,278.2356,194.709,168.9536,"Calibration","B5",NA,1.102248826,-0.915697183,1.090471831,-0.0606097,0.0179093,-0.9970977,1.0271062,0.1883249,3.931594,9.3182055,0.066268,0.0182662,-0.9970512,1.0472423,0.1585364,3.8115029,7.9301618
"4",37.38299,1.884272,1.71991,-2.192134,0.6550985,-0.754703,0.01120058,0.03382229,278.2835,194.6248,169.0335,"Calibration","B5",NA,1.054348826,-0.999897183,1.170371831,-0.0605513,0.0170479,-0.9971163,0.9777002,0.1849174,3.4471141,-3.4862688,0.0661791,0.017408,-0.9970725,0.9980373,0.1533677,3.5155316,-0.0554114
"5",37.40508,1.883994,1.719649,-2.192811,0.6547344,-0.7550173,0.01118993,0.03386104,278.3382,194.5692,169.0916,"Calibration","B5",NA,0.999648826,-1.055497183,1.228471831,-0.0606028,0.0160903,-0.9971291,0.9227766,0.1878167,3.7771324,22.2139941,0.0662136,0.0164435,-0.9970866,0.9427325,0.1552914,3.8087871,21.1004419
"6",37.42761,1.883956,1.719558,-2.193188,0.6543484,-0.7553529,0.01100073,0.03390057,278.3994,194.5986,169.0501,"Calibration","B5",NA,0.938448826,-1.026097183,1.186971831,-0.0603838,0.015074,-0.9971583,0.8644864,0.1751783,4.4415032,68.8160875,0.0660167,0.0154147,-0.9971161,0.8837454,0.1439105,4.4604763,68.1450309
"7",37.44937,1.884008,1.719531,-2.193476,0.6538488,-0.7557858,0.0109316,0.03391369,278.4748,194.5273,169.117,"Calibration","B5",NA,0.863048826,-1.097397183,1.253871831,-0.06032,0.0137556,-0.9971812,0.7888766,0.1714495,6.7947145,-75.9894431,0.0659299,0.0140908,-0.9971414,0.8078399,0.1388523,6.7967314,-77.5021513
"8",37.46031,1.884279,1.719762,-2.193442,0.6536153,-0.7559886,0.01095509,0.03388677,278.5085,194.4479,169.1962,"Calibration","B5",NA,0.829348826,-1.176797183,1.333071831,-0.0603329,0.013136,-0.9971888,0.7533352,0.1721611,3.9489712,-124.0956202,0.0659106,0.0134754,-0.9971512,0.772554,0.1377119,3.9264149,-123.3597157
"9",37.48228,1.884311,1.719762,-2.193651,0.6532035,-0.7563538,0.01084727,0.03371125,278.5689,194.3086,169.3127,"Calibration","B5",NA,0.768948826,-1.316097183,1.449571831,-0.0599634,0.012026,-0.997225,0.6896754,0.150881,4.2111073,16.5850572,0.065491,0.0123843,-0.997193,0.7100019,0.1135445,4.2702352,8.8175791
"10",37.50405,1.884471,1.719771,-2.19369,0.6528952,-0.7566257,0.01061994,0.03365628,278.618,194.3202,169.2782,"Calibration","B5",NA,0.719848826,-1.304497183,1.415071831,-0.0595615,0.011204,-0.9972588,0.6425325,0.1277575,4.6734709,-85.8083565,0.0651027,0.011559,-0.9972283,0.6626802,0.0912004,4.3134622,-82.0834636
"11",37.51566,1.88447,1.719723,-2.193805,0.6527853,-0.7567231,0.01044451,0.03365274,278.6375,194.379,169.2049,"Calibration","B5",NA,0.700348826,-1.245697183,1.341771831,-0.0592951,0.0109123,-0.9972779,0.6258061,0.1124402,2.4344211,-90.4549298,0.0648679,0.01126,-0.997247,0.6455411,0.0776943,2.3844311,-70.8289757
"12",37.53743,1.884481,1.719702,-2.193991,0.6526287,-0.756873,0.0103227,0.03335335,278.6587,194.2331,169.3166,"Calibration","B5",NA,0.679148826,-1.391597183,1.453471831,-0.0587321,0.0104606,-0.9973159,0.5998977,0.0800788,2.6944729,6.6483617,0.0642483,0.0108427,-0.9972917,0.6216127,0.0420849,2.9176785,9.0784438
"13",37.55953,1.884817,1.719912,-2.193759,0.6524736,-0.7570226,0.01021733,0.03302634,278.679,194.0644,169.4501,"Calibration","B5",NA,0.658848826,-1.560297183,1.586971831,-0.0581583,0.0100099,-0.9973543,0.5740523,0.0471026,2.7243367,-12.1750269,0.0636064,0.0104306,-0.9973373,0.5979911,0.0051885,2.7776151,-18.5496209
"14",37.58245,1.884646,1.719881,-2.194135,0.6524752,-0.7570369,0.01006377,0.03271012,278.6772,193.9588,169.5176,"Calibration","B5",NA,0.660648826,-1.665897183,1.654471831,-0.0575173,0.0099737,-0.9973917,0.5719772,0.0102746,2.1352616,-18.3068348,0.0629279,0.0104295,-0.9973803,0.5979263,0.0337922,2.0725608,-28.0364553
"15",37.60355,1.884509,1.719951,-2.194199,0.6524072,-0.7570896,0.009511306,0.03301207,278.7017,194.3809,169.0752,"Calibration","B5",NA,0.636148826,-1.243797183,1.212071831,-0.0570677,0.0098276,-0.9974191,0.5635995,-0.0155533,1.9050118,-13.2282742,0.0626756,0.0102232,-0.9973984,0.5860988,0.0482889,1.5384907,-10.1249712
"16",37.62638,1.884439,1.719916,-2.194342,0.6522722,-0.7572124,0.009455919,0.03287785,278.7208,194.3022,169.1385,"Calibration","B5",NA,0.617048826,-1.322497183,1.275371831,-0.0568173,0.0094547,-0.9974369,0.5422112,-0.0299493,1.5501369,-3.1334602,0.062394,0.0098647,-0.9974196,0.5655454,0.064478,1.6540433,0.5889868
"17",37.64899,1.884373,1.719943,-2.194278,0.652155,-0.7573239,0.009468323,0.03263179,278.7343,194.132,169.2898,"Calibration","B5",NA,0.603548826,-1.492697183,1.426671831,-0.0565252,0.0091156,-0.9974568,0.5227617,-0.0467418,1.759897,NA,0.0620313,0.0095593,-0.9974452,0.5480358,0.0853249,1.5662382,-9.1450851
"18",37.67125,1.884514,1.720013,-2.194054,0.6520414,-0.7574178,0.00925644,0.03278037,278.7572,194.2925,169.1241,"Calibration","B5",NA,0.580648826,-1.332197183,1.260971831,-0.0563996,0.0088328,-0.9974663,0.5065479,-0.0539656,NA,NA,0.0619793,0.009248,-0.9974514,0.5301891,0.0883255,1.2455449,10.1464856
"19",37.68275,1.884497,1.719937,-2.193942,0.652106,-0.7573541,0.009169708,0.03299271,278.7523,194.4675,168.9594,"Calibration","B5",NA,0.585548826,-1.157197183,1.096271831,-0.0565377,0.0090287,-0.9974568,0.5177801,-0.0460228,1.5366265,NA,0.0621957,0.009414,-0.9974364,0.5397071,0.0758852,1.6445912,17.1137508
"20",37.70471,1.884474,1.719992,-2.193734,0.6521959,-0.7572625,0.009026189,0.03335414,278.7471,194.7592,168.6853,"Calibration","B5",NA,0.590748826,-0.865497183,0.822171831,-0.05678,0.0093096,-0.9974404,0.5338883,-0.0320964,1.5061451,6.0484099,0.0625641,0.0096423,-0.9974111,0.5527916,0.0547147,1.6342222,7.609155
"21",37.72711,1.884433,1.719966,-2.193611,0.6523332,-0.7571368,0.009111836,0.0334994,278.7274,194.8311,168.6322,"Calibration","B5",NA,0.610448826,-0.793597183,0.769071831,-0.0570904,0.0096904,-0.997419,0.5557291,-0.0142561,1.808206,7.2449786,0.0629026,0.0100067,-0.9973863,0.5736829,0.0352583,1.9856891,-1.3299842
"22",37.74909,1.884359,1.719829,-2.193544,0.6524785,-0.7570096,0.009299604,0.03349452,278.7022,194.7713,168.7068,"Calibration","B5",NA,0.635648826,-0.853397183,0.843671831,-0.0573626,0.0100743,-0.9973997,0.5777476,0.0013947,1.830298,-11.6749923,0.0631421,0.0103996,-0.9973671,0.5962115,0.0214827,1.5823461,-15.3032934
"23",37.77153,1.884483,1.719911,-2.19328,0.6525943,-0.7568993,0.009132664,0.0337755,278.6927,195.0365,168.4509,"Calibration","B5",NA,0.645148826,-0.588197183,0.587771831,-0.0574639,0.0104138,-0.9973904,0.5972186,0.007222,1.28377,-16.1387476,0.0633617,0.0106941,-0.9973501,0.613094,0.0088591,1.3073185,-9.0684624
"24",37.7936,1.884547,1.719951,-2.193053,0.6526993,-0.7568115,0.009090347,0.033726,278.6773,195.0527,168.4271,"Calibration","B5",NA,0.660548826,-0.571997183,0.563971831,-0.0573302,0.0106841,-0.9973952,0.6127171,-0.0004479,1.1089223,10.391465,0.063234,0.0109698,-0.9973552,0.6289007,0.016181,1.1775294,14.6380293
"25",37.8165,1.885166,1.720284,-2.192099,0.6527916,-0.7567375,0.009019997,0.03361747,278.6634,195.0461,168.4192,"Calibration","B5",NA,0.674448826,-0.578597183,0.556071831,-0.0570785,0.0109132,-0.9974071,0.6258549,-0.0148971,1.7662747,45.7071815,0.0629827,0.0112115,-0.9973684,0.642761,0.0306083,1.9826213,50.164102
"26",37.83809,1.885053,1.720253,-2.192048,0.6529784,-0.7565957,0.009019583,0.03317899,278.6293,194.8394,168.5901,"Calibration","B5",NA,0.708548826,-0.785297183,0.726971831,-0.0565042,0.0113508,-0.997435,0.6509523,-0.0478745,3.1201624,43.7456536,0.062319,0.0117065,-0.9974044,0.6711387,0.0687164,3.3896708,36.5912474
"27",37.8605,1.885492,1.720468,-2.191264,0.6532468,-0.7563803,0.008898373,0.03283901,278.587,194.7647,168.6272,"Calibration","B5",NA,0.750848826,-0.859997183,0.764071831,-0.0558684,0.0120157,-0.997463,0.6890868,-0.0843692,3.6755335,8.1836263,0.0616538,0.0124112,-0.9974372,0.7115436,0.1068996,3.5692005,-10.2928814
"28",37.88244,1.885553,1.720566,-2.190808,0.6535762,-0.7560885,0.00833102,0.03315243,278.5543,195.2967,168.0745,"Calibration","B5",NA,0.783548826,-0.327997183,0.211371831,-0.0553889,0.0129193,-0.9974785,0.7409111,-0.1118771,3.4909076,-37.3972288,0.0614168,0.0132565,-0.997441,0.7600088,0.1204748,2.9417844,-35.5214175
"29",37.90438,1.885551,1.720651,-2.190568,0.6537546,-0.7559241,0.007848893,0.03349663,278.5434,195.7718,167.5882,"Calibration","B5",NA,0.794448826,0.147102817,-0.274928169,-0.055086,0.0134293,-0.9974884,0.7701589,-0.1292514,2.0345431,-32.8457422,0.0613316,0.0137049,-0.9974402,0.7857161,0.1253486,2.0105207,-18.6553629
"30",37.92619,1.885766,1.720709,-2.190158,0.6539729,-0.7557467,0.008128453,0.0331708,278.5004,195.5016,167.8545,"Calibration","B5",NA,0.837448826,-0.123097183,-0.008628169,-0.0550824,0.0139673,-0.9974812,0.8010137,-0.1294365,2.049547,-2.4076712,0.0612004,0.0142936,-0.9974399,0.8194705,0.1328557,2.1225195,0.7461834
"31",37.94836,1.88566,1.720701,-2.190032,0.6541691,-0.7555801,0.008303025,0.03305233,278.4661,195.3952,167.9654,"Calibration","B5",NA,0.871748826,-0.229497183,0.102271831,-0.0551863,0.0144721,-0.9974682,0.8299686,-0.123443,1.9275393,33.3307062,0.0612513,0.0148199,-0.9974291,0.8496454,0.1299055,2.0417578,30.0353425
"32",37.97025,1.885539,1.720716,-2.189968,0.6543161,-0.7554377,0.008191683,0.03342605,278.4526,195.7026,167.6793,"Calibration","B5",NA,0.885248826,0.077902817,-0.183828169,-0.0554883,0.0149062,-0.9974452,0.8548618,-0.1060788,3.5072244,0.7702872,0.0616859,0.0152031,-0.9973966,0.8716158,0.1049168,3.4364468,6.2364811
"33",37.98186,1.885196,1.72051,-2.190367,0.6544902,-0.7552817,0.008177572,0.03354297,278.4292,195.8209,167.5693,"Calibration","B5",NA,0.908648826,0.196202817,-0.293828169,-0.0556074,0.0153807,-0.9974312,0.8820769,-0.0992126,2.6872784,-33.5887245,0.0618536,0.0156616,-0.9973791,0.8979029,0.095258,2.8415439,-28.1483475
"34",38.00362,1.885126,1.720386,-2.190341,0.6547745,-0.7550336,0.008276962,0.0335568,278.3856,195.8515,167.5478,"Calibration","B5",NA,0.952248826,0.226802817,-0.315328169,-0.0557616,0.0161345,-0.9974107,0.925315,-0.0903159,2.7622779,5.6083253,0.0620136,0.0164163,-0.997357,0.9411736,0.0860265,2.7315224,-0.737612
"35",38.02623,1.885193,1.720382,-2.190117,0.6550052,-0.7548349,0.008299883,0.03351958,278.3506,195.8768,167.5212,"Calibration","B5",NA,0.987248826,0.252102817,-0.341928169,-0.0557365,0.0167399,-0.9974022,0.9600343,-0.0917269,2.9379572,NA,0.0619942,0.0170271,-0.997348,0.9761945,0.0871049,2.8124868,-66.7372661
"36",38.03762,1.885182,1.720393,-2.190069,0.6550646,-0.7547818,0.008230473,0.03356956,278.3441,195.9559,167.4406,"Calibration","B5",NA,0.993748826,0.331202817,-0.422528169,-0.0556913,0.0169026,-0.9974019,0.9693685,-0.0943134,NA,NA,0.0619857,0.0171815,-0.9973459,0.9850484,0.0875792,1.2514253,-62.7688638
"37",38.04909,1.88525,1.720476,-2.18982,0.6550691,-0.7547683,0.008128224,0.03381243,278.3496,196.1502,167.2577,"Calibration","B5",NA,0.988248826,0.525502817,-0.605428169,-0.0558462,0.0169444,-0.9973927,0.9717636,-0.0854159,1.3698046,NA,0.062226,0.017188,-0.9973308,0.9854206,0.0737755,1.3835335,12.3325492
"38",38.07083,1.88559,1.720573,-2.189401,0.6550657,-0.7547572,0.008033488,0.03414676,278.3578,196.392,167.0354,"Calibration","B5",NA,0.980048826,0.767302817,-0.827728169,-0.0561302,0.0169772,-0.9973762,0.9736449,-0.0691011,1.4010964,29.9761617,0.0626165,0.0171722,-0.9973066,0.9845155,0.0513443,1.6693576,36.770969
"39",38.09287,1.885627,1.720671,-2.18932,0.6549986,-0.7548039,0.008167543,0.03436865,278.3685,196.4377,167.0187,"Calibration","B5",NA,0.969348826,0.813002817,-0.844428169,-0.0566231,0.0168294,-0.9973508,0.9651699,-0.0407897,2.690722,-6.9823291,0.0631259,0.0169996,-0.9972775,0.9746201,0.0220857,3.0004536,-27.9474497
"40",38.10424,1.885659,1.720673,-2.189302,0.6549626,-0.7548308,0.008333031,0.03442469,278.3712,196.3791,167.0953,"Calibration","B5",NA,0.966648826,0.754402817,-0.767828169,-0.0569498,0.0167429,-0.9973337,0.9602073,-0.0220281,1.8666515,-26.033554,0.0634221,0.0169107,-0.9972602,0.9695209,0.0050759,1.6782425,-39.0796193
"41",38.12646,1.88531,1.720569,-2.189532,0.6549047,-0.7548718,0.0084171,0.03460634,278.381,196.4283,167.0677,"Calibration","B5",NA,0.956848826,0.803602817,-0.795428169,-0.0573143,0.0166141,-0.9973149,0.9528187,-0.0010944,2.320173,15.6295865,0.0638051,0.0167595,-0.9972383,0.9608502,0.016921,2.5254959,14.5981306
"42",38.13799,1.885223,1.720563,-2.189602,0.6548392,-0.7549221,0.00860206,0.03470196,278.3883,196.3756,167.1432,"Calibration","B5",NA,0.949548826,0.750902817,-0.719928169,-0.0577231,0.0164549,-0.9972939,0.9436917,0.0223808,2.4452581,8.5939799,0.0641854,0.016593,-0.9972167,0.9513037,0.0387617,2.4224874,-5.0674675
"43",38.16013,1.884868,1.720443,-2.190085,0.6546936,-0.7550392,0.00884673,0.03484113,278.4068,196.2982,167.2519,"Calibration","B5",NA,0.931048826,0.673502817,-0.611228169,-0.0582833,0.0160904,-0.9972674,0.9227826,0.0545467,2.5856101,-18.5030611,0.064707,0.0162175,-0.9971892,0.9297785,0.0687084,2.3958977,-20.1767339
"44",38.18252,1.884963,1.720443,-2.190032,0.6545829,-0.7551262,0.00905236,0.0349822,278.421,196.2504,167.3278,"Calibration","B5",NA,0.916848826,0.625702817,-0.535328169,-0.0587843,0.0158181,-0.9972423,0.9071653,0.0833195,1.6151062,-40.7926076,0.06518,0.0159337,-0.9971629,0.9135048,0.0958667,1.5192735,-31.4863911
"45",38.20426,1.884578,1.720268,-2.190438,0.6545058,-0.7551919,0.009081326,0.03499769,278.4319,196.2254,167.3565,"Calibration","B5",NA,0.905948826,0.600702817,-0.506628169,-0.0588527,0.0156166,-0.9972414,0.8956111,0.0872365,0.783773,-4.2539492,0.0652387,0.0157322,-0.9971623,0.901953,0.0992292,1.0014203,-0.4736395
"46",38.22648,1.884523,1.720289,-2.190457,0.6544023,-0.7552801,0.009080505,0.0350311,278.4477,196.2187,167.3659,"Calibration","B5",NA,0.890148826,0.594002817,-0.497228169,-0.0589,0.0153476,-0.9972428,0.8801795,0.0899418,1.4444158,-13.1226354,0.0652848,0.015458,-0.9971636,0.8862281,0.1018597,1.5096587,NA
"47",38.23807,1.884412,1.720136,-2.19052,0.6543719,-0.7553043,0.009163612,0.03505539,278.4508,196.1843,167.4091,"Calibration","B5",NA,0.887048826,0.559602817,-0.454028169,-0.0590597,0.0152712,-0.9972345,0.8757972,0.0991143,0.7956404,-24.1425009,0.0654284,0.0153813,-0.9971553,0.8818324,0.1101055,NA,NA
"48",38.2603,1.884106,1.720012,-2.190839,0.6542823,-0.75538,0.009143262,0.03510233,278.4652,196.1986,167.3969,"Calibration","B5",NA,0.872648826,0.573902817,-0.466228169,-0.0590939,0.0150405,-0.9972361,0.8625668,0.1010625,0.9666373,-5.1621325,0.0654688,0.0151428,-0.9971563,0.8681567,0.1124123,0.5936636,NA
"49",38.28287,1.884002,1.720026,-2.1909,0.6542974,-0.7553647,0.009099767,0.03516325,278.4649,196.259,167.338,"Calibration","B5",NA,0.872948826,0.634302817,-0.525128169,-0.0591048,0.0150881,-0.9972348,0.8652953,0.1016927,0.5600064,NA,0.0655082,0.0151806,-0.9971532,0.870322,0.1146814,0.5541725,NA
"50",38.30485,1.883833,1.719928,-2.191047,0.6543276,-0.7553399,0.009102223,0.03512954,278.4599,196.246,167.3484,"Calibration","B5",NA,0.877948826,0.621302817,-0.514728169,-0.0590636,0.0151634,-0.9972359,0.8696149,0.0993308,NA,NA,0.0654602,0.0152599,-0.9971551,0.8748725,0.111929,NA,NA
"51",38.3271,1.883951,1.719946,-2.1909,0.6543676,-0.7552992,0.009159748,0.03524715,278.4547,196.2962,167.3125,"Calibration","B5",NA,0.883148826,0.671502817,-0.550628169,-0.0593001,0.0152851,-0.9972201,0.8765967,0.1129235,1.1209518,NA,0.0657169,0.0153684,-0.9971366,0.8810925,0.1266811,1.0674256,NA
"52",38.3493,1.883608,1.719776,-2.191119,0.6543457,-0.7553135,0.009199721,0.03533556,278.4586,196.3222,167.2969,"Calibration","B5",NA,0.879248826,0.697502817,-0.566228169,-0.0594757,0.0152393,-0.9972103,0.8739698,0.1230137,1.2070232,19.2458609,0.0659017,0.0153107,-0.9971253,0.8777833,0.1372981,1.3322368,28.6401657
"53",38.37089,1.883742,1.719748,-2.191028,0.6542023,-0.7554269,0.009370039,0.03551973,278.4791,196.3087,167.3392,"Calibration","B5",NA,0.858748826,0.684002817,-0.523928169,-0.05998,0.0148865,-0.9971853,0.8537336,0.1519688,1.9543531,-5.6964783,0.0663948,0.0149381,-0.9970982,0.8564203,0.165612,2.3113843,-49.3230434
"54",38.38221,1.883704,1.71973,-2.191053,0.6542109,-0.7554196,0.009433833,0.03550369,278.4762,196.2704,167.3814,"Calibration","B5",NA,0.861648826,0.645702817,-0.481728169,-0.0600563,0.0149076,-0.9971807,0.8549471,0.1563543,1.4335472,NA,0.0664529,0.014964,-0.9970939,0.8579076,0.1689507,0.6813271,-45.4115327
