"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",52.07092,1.870063,1.496506,-2.130193,-0.02549429,0.04366502,0.9829915,-0.1765533,20.17413,184.0038,5.799418,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.0764953,0.007876,0.9963443,0.4515792,0.1276478,NA,NA,-0.0339549,-0.0081031,0.9956125,-0.4660388,-1.5437371,NA,NA
"2",52.09286,1.869785,1.496441,-2.130243,-0.02517817,0.04418389,0.9829187,-0.1768746,20.2112,183.9795,5.857156,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.077649,0.0072393,0.9962599,0.4150704,0.0613227,6.1370556,NA,-0.0331793,-0.0074251,0.995644,-0.4270443,-1.4990955,4.9887343,NA
"3",52.10416,1.869639,1.496425,-2.130212,-0.02505506,0.04434094,0.9828975,-0.1769706,20.22246,183.9688,5.874038,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.0780081,0.0070474,0.9962333,0.4040698,0.0406805,1.9379953,-208.5614067,-0.0328901,-0.0072195,0.9956551,-0.4152184,-1.4824481,2.262835,-92.8502304
"4",52.1265,1.869359,1.496299,-2.130255,-0.02469594,0.04429,0.9828901,-0.1770749,20.23692,183.9254,5.860913,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.0780459,0.0068125,0.9962319,0.3906032,0.0385135,0.9209767,78.0657789,-0.0322164,-0.006976,0.9956788,-0.4012137,-1.443678,3.5033655,7.4906473
"5",52.13749,1.869365,1.49632,-2.130172,-0.02454949,0.04443209,0.9828857,-0.1770842,20.23831,183.911,5.874932,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.0783783,0.006794,0.996206,0.3895429,0.019397,3.1371774,184.7185625,-0.0318803,-0.0069436,0.9956899,-0.3993484,-1.4243371,3.05774,67.3475899
"6",52.15986,1.869098,1.496391,-2.130081,-0.02399543,0.04503551,0.9828924,-0.1769705,20.22604,183.8565,5.934939,"Calibration","B5",NA,"closed","closed","closed","closed","closed","closed","closed",0.0797552,0.0070292,0.9960951,0.4030242,-0.0598072,6.8904386,-59.5222407,-0.0305655,-0.0071211,0.9957298,-0.4095591,-1.3486848,6.977936,-3.1479246
"7",52.17115,1.868925,1.496397,-2.130031,-0.0236785,0.04524282,0.9829269,-0.1767688,20.20371,183.8213,5.951819,"Calibration","B5",NA,"B5","1.83198","1.396967","-2.145248","-0.0314333","0.1492254","-0.9883024",0.080264,0.0074319,0.9960515,0.4261176,-0.0890861,3.6521788,-173.7276697,-0.0298502,-0.007499,0.9957488,-0.4312933,-1.3075299,4.9283573,-74.260782
"8",52.19284,1.868482,1.496489,-2.130084,-0.02308162,0.04543361,0.982974,-0.1765368,20.17965,183.7519,5.96057,"Calibration","B5",NA,"B5","1.888623","1.394817","-2.155322","-0.05870649","0.1334522","-0.9893141",0.0808409,0.007878,0.9960014,0.4516937,-0.1222871,2.3371174,17.7869629,-0.0285903,-0.0079118,0.9957825,-0.4550353,-1.2350391,5.644512,-116.2057373
"9",52.2045,1.86822,1.496458,-2.130036,-0.02289689,0.04514176,0.9830061,-0.1764567,20.17257,183.7228,5.921038,"Calibration","B5",NA,"B5","1.888494","1.394998","-2.154469","-0.04701872","0.1211786","-0.9915059",0.0803314,0.0080124,0.9960414,0.4593978,-0.0929868,3.4588534,64.2929723,-0.0283266,-0.0080585,0.9957889,-0.4634705,-1.2198691,2.5496074,-85.0068244
"10",52.22638,1.86768,1.496459,-2.129991,-0.02241378,0.0445478,0.9831116,-0.1760814,20.13409,183.6492,5.837021,"Calibration","B5",NA,"B5","1.888167","1.395039","-2.15446","-0.04584228","0.1255029","-0.9910318",0.0793209,0.0087105,0.9961164,0.4994294,-0.0348896,4.1673753,-2.4094741,-0.0275617,-0.0087768,0.9958043,-0.5047859,-1.17587,4.6372999,58.5906398
"11",52.24854,1.867328,1.496632,-2.130113,-0.02179459,0.04431051,0.9832187,-0.1756202,20.08506,183.5663,5.792554,"Calibration","B5",NA,"B5","1.887834","1.395087","-2.154459","-0.05056901","0.1209623","-0.9913577",0.0790549,0.0095956,0.9961293,0.5501796,-0.0196228,3.3429985,-18.7814198,-0.0263928,-0.0096548,0.9958278,-0.5552823,-1.1086283,5.1196282,-14.0500803
"12",52.27086,1.866881,1.496752,-2.12998,-0.02141769,0.04415572,0.9833065,-0.1752143,20.04068,183.5148,5.763543,"Calibration","B5",NA,"B5","1.887437","1.395164","-2.154454","-0.04754724","0.1221739","-0.9913645",0.0788658,0.0103876,0.9961369,0.5955907,-0.0087818,3.3349249,-27.0528907,-0.025675,-0.0104428,0.9958387,-0.6006056,-1.0673393,4.0066218,-48.3523843
"13",52.29285,1.866636,1.496615,-2.129903,-0.02107543,0.04411723,0.9833707,-0.1749045,20.00684,183.4706,5.749858,"Calibration","B5",NA,"B5","1.853171","1.39596","-2.150969","-0.01472449","0.1559154","-0.9876493",0.0788981,0.0109932,0.9961275,0.6303157,-0.0106687,2.153093,-1.4579277,-0.0249902,-0.0110387,0.9958496,-0.6348809,-1.0279508,2.9766346,-51.2210262
"14",52.31464,1.866245,1.496696,-2.12971,-0.02092287,0.04372027,0.9834396,-0.1746352,19.97784,183.4418,5.697369,"Calibration","B5",NA,"B5","1.828715","1.3966","-2.147955","0.01317502","0.1679114","-0.9857092",0.0781609,0.0115087,0.99618,0.6598734,0.0317078,3.2606396,5.8535382,-0.0248109,-0.0115729,0.9958481,-0.6656048,-1.0176443,1.7650417,NA
"15",52.33678,1.865714,1.496467,-2.129667,-0.02084938,0.04340351,0.983465,-0.17458,19.97297,183.4259,5.657445,"Calibration","B5",NA,"B5","1.828234","1.396611","-2.14789","0.01499253","0.1665405","-0.9859087",0.0775642,0.0115994,0.9962257,0.6650691,0.066022,2.3944978,-6.6526688,-0.0247792,-0.0116803,0.9958476,-0.6717863,-1.0158187,NA,NA
