"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",56.66322,1.815625,1.741157,-2.05816,0.01990645,0.06218341,0.9758847,-0.2082932,24.14304,179.187,7.118047,"Calibration","B5",NA,"B5","1.841731","1.625237","-2.080998","-0.02962842","0.02007369","-0.9993594",0.1297812,0.0131066,0.9912833,0.7511034,-0.2583206,NA,NA,0.0662378,-0.0125696,0.9921908,-0.7242027,0.3147518,NA,NA
"2",56.68537,1.815799,1.74125,-2.05797,0.0202066,0.06352291,0.9758275,-0.2081281,24.12705,179.1842,7.274637,"Calibration","B5",NA,"B5","1.841765","1.625321","-2.08079","-0.02981585","0.02040733","-0.9993471",0.13251,0.0133852,0.9909186,0.7670717,-0.4160979,9.0929994,NA,0.0674265,-0.0127152,0.9921089,-0.7325935,0.2460989,4.2350596,NA
"3",56.70751,1.815951,1.741254,-2.057646,0.02026735,0.06414002,0.9759055,-0.2075664,24.06233,179.1886,7.34761,"Calibration","B5",NA,"B5","1.841801","1.625413","-2.0806","-0.02899608","0.02169228","-0.9993441",0.1337381,0.0145149,0.9907376,0.8318126,-0.4872357,5.5471626,-109.0382596,0.0678813,-0.0137746,0.9920637,-0.7936316,0.2197755,4.3488646,33.7461292
"4",56.7297,1.815995,1.741253,-2.057303,0.02057709,0.06435074,0.9759749,-0.2071439,24.01544,179.1528,7.364457,"Calibration","B5",NA,"B5","1.841918","1.6255","-2.080382","-0.02835379","0.02256837","-0.9993432",0.1342879,0.0153296,0.9906509,0.8785085,-0.5191305,4.2618892,-29.7310082,0.0686236,-0.0145727,0.9920012,-0.8396189,0.1768576,5.7324558,-80.8147115
"5",56.74097,1.815988,1.741251,-2.057111,0.02085081,0.06405703,0.9760339,-0.2069294,23.99215,179.11,7.320739,"Calibration","B5",NA,"B5","1.842002","1.625524","-2.080302","-0.0279505","0.02293343","-0.9993462",0.1338432,0.0157316,0.9907047,0.9015467,-0.4934613,4.2445252,46.6288147,0.0690463,-0.0150138,0.9919653,-0.8650351,0.1524165,3.208185,-102.0417668
"6",56.76282,1.816121,1.741221,-2.05694,0.02108144,0.06327565,0.9761421,-0.2066359,23.95882,179.0591,7.21804,"Calibration","B5",NA,"B5","1.842107","1.625548","-2.080091","-0.02707228","0.02343773","-0.9993587",0.1324366,0.0163078,0.9908845,0.9345697,-0.4121921,6.3158693,-142.0009195,0.0691798,-0.0156786,0.9919457,-0.9033431,0.1446664,3.6429542,-35.2480498
"7",56.77456,1.816173,1.741237,-2.056763,0.02133334,0.06318551,0.9761749,-0.2064828,23.94269,179.0247,7.20011,"Calibration","B5",NA,"B5","1.842157","1.625532","-2.079959","-0.02669671","0.02366147","-0.9993635",0.1323761,0.0165854,0.9908881,0.9504814,-0.4087238,1.868755,-202.6738729,0.0696447,-0.0159733,0.9919085,-0.9203207,0.1177919,2.5817286,-70.2083039
"8",56.7966,1.816031,1.741284,-2.056579,0.02160369,0.06279957,0.9762001,-0.2064531,23.9408,178.9813,7.145623,"Calibration","B5",NA,"B5","1.842157","1.625535","-2.079714","-0.02628764","0.02375896","-0.9993721",0.1317495,0.0166133,0.990971,0.9520783,-0.3724979,1.283647,0.2568024,0.0699993,-0.0160517,0.9918823,-0.9248399,0.0973023,1.4792304,-26.1405286
"9",56.81851,1.816002,1.741333,-2.056284,0.02179938,0.06275447,0.976205,-0.2064234,23.9387,178.956,7.134957,"Calibration","B5",NA,"B5","1.842102","1.625483","-2.079543","-0.02603941","0.02374479","-0.9993789",0.1317496,0.0166467,0.9909707,0.953994,-0.3725055,1.8765569,45.939123,0.0703596,-0.016097,0.991856,-0.9274499,0.0764859,1.4297477,-1.2510972
"10",56.84096,1.815932,1.741276,-2.056016,0.02190235,0.06336202,0.9761597,-0.2064409,23.94215,178.9593,7.207001,"Calibration","B5",NA,"B5","1.842066","1.625463","-2.079397","-0.02617262","0.02364243","-0.9993778",0.1329712,0.016587,0.9908083,0.9505695,-0.4431359,3.3317006,-11.1280471,0.070827,-0.0159768,0.9918247,-0.9205256,0.0494939,1.4242757,8.3020477
