"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"11",89.2054,1.820977,1.763762,-1.108769,0.06722995,0.05369693,0.9825438,-0.1649378,19.34997,173.0358,5.067614,"Calibration","B5",NA,"B5","1.783841","1.667159","-1.113528","-0.003072037","-0.03942454","-0.999201",0.1292621,0.0142204,0.9846339,0.8203906,0.0909819,NA,NA,0.1509812,-0.0141479,0.984915,-0.8134718,0.1966502,1.0632593,-0.1831888
"12",89.22788,1.821105,1.763705,-1.10858,0.06718671,0.05369637,0.982528,-0.1650496,19.3627,173.0413,5.067794,"Calibration","B5",NA,"B5","1.808924","1.666631","-1.112699","-0.02687365","-0.0478746","-0.9984766",0.1292328,0.0140036,0.9846408,0.8078818,0.0927074,0.6147649,NA,0.1508881,-0.0139265,0.9849324,-0.8007425,0.2020936,0.7577038,-3.3975744
"13",89.25006,1.821242,1.763695,-1.108359,0.06724723,0.05375877,0.9825066,-0.1651323,19.37304,173.0356,5.073557,"Calibration","B5",NA,"B5","1.81049","1.666574","-1.11245","-0.02785076","-0.04844182","-0.9984275",0.1293661,0.0138205,0.9846261,0.7973183,0.0849732,1.3745871,NA,0.1510206,-0.0137439,0.9849147,-0.7902411,0.1944114,0.9084652,-6.8524841
"14",89.27229,1.821306,1.763652,-1.108134,0.06720688,0.0538947,0.9824885,-0.1652117,19.38301,173.0434,5.090198,"Calibration","B5",NA,"B5","1.784317","1.667065","-1.113006","0.02254451","-0.03979409","-0.9989458",0.1296058,0.0136535,0.9845967,0.7876791,0.0710403,NA,NA,0.1509854,-0.0135622,0.9849226,-0.7797948,0.1964791,0.4527025,-3.1957874
"15",89.29453,1.821317,1.763662,-1.107992,0.06718937,0.05385487,0.9824877,-0.1652367,19.38554,173.0448,5.085647,"Calibration","B5",NA,"B5","1.784402","1.66705","-1.112801","0.01716785","-0.03790235","-0.9991219",0.1295196,0.0136106,0.9846087,0.7852074,0.0760631,0.9254185,NA,0.1509344,-0.0135205,0.984931,-0.7773977,0.199449,0.7665216,24.0483855
"16",89.31653,1.821391,1.763675,-1.107852,0.06714234,0.05383661,0.9824553,-0.1654543,19.41039,173.0507,5.083191,"Calibration","B5",NA,"B5","1.784518","1.667096","-1.112578","0.0173448","-0.03817864","-0.9991057",0.1294428,0.0131841,0.9846246,0.7605989,0.0805742,1.5406548,5.1586427,0.1508191,-0.0130898,0.9849544,-0.7526304,0.2062058,1.514218,6.1397136
"17",89.33884,1.821457,1.763595,-1.107678,0.06703561,0.05381183,0.9824365,-0.1656173,19.42859,173.0635,5.081489,"Calibration","B5",NA,"B5","1.824526","1.666557","-1.109867","0.01365361","-0.03827991","-0.9991657",0.1293382,0.012878,0.9846425,0.7429411,0.0866939,1.1469279,-22.4205312,0.1505895,-0.0127743,0.9849937,-0.7344881,0.2195997,1.0299399,-17.8004684
"18",89.36079,1.821518,1.763663,-1.107393,0.06713922,0.05385238,0.9824278,-0.1656137,19.42898,173.0519,5.08424,"Calibration","B5",NA,"B5","1.814441","1.666648","-1.110272","0.01539243","-0.03849625","-0.9991372",0.1294543,0.0128631,0.9846274,0.7420789,0.0799395,0.5500402,5.2219168,0.1508052,-0.0127661,0.9849608,-0.7340188,0.2070515,0.724963,1.8891035
"19",89.38327,1.821478,1.763635,-1.107224,0.06709982,0.05371177,0.9824072,-0.1657976,19.44913,173.0543,5.067174,"Calibration","B5",NA,"B5","1.814487","1.666608","-1.110033","0.01510219","-0.03719362","-0.9991918",0.1291471,0.012516,0.9846723,0.7220564,0.0978447,1.3961176,54.0349713,0.1506634,-0.0124244,0.9849869,-0.7143708,0.2153423,1.1222379,NA
"20",89.40509,1.821562,1.763621,-1.106904,0.0671552,0.05393339,0.9823881,-0.1658165,19.45316,173.0522,5.092464,"Calibration","B5",NA,"B5","1.814073","1.666574","-1.109849","0.01514528","-0.03629595","-0.9992156",0.129594,0.0124446,0.9846146,0.7179369,0.0718493,2.9329667,NA,0.1508495,-0.0123417,0.9849594,-0.7096123,0.204526,NA,NA
"21",89.41608,1.821536,1.763598,-1.106778,0.0671683,0.05408211,0.9823885,-0.16576,19.44773,173.0536,5.110319,"Calibration","B5",NA,"B5","1.802908","1.666714","-1.110512","0.01543455","-0.03508464","-0.9992493",0.129893,0.0125397,0.9845737,0.7234211,0.0544378,NA,NA,0.1509311,-0.012427,0.9849459,-0.7145218,0.1997692,0.8288002,NA
"22",89.43843,1.821528,1.76354,-1.106512,0.06717417,0.05368707,0.9823866,-0.1658973,19.46089,173.0452,5.062127,"Calibration","B5",NA,"B5","1.785787","1.666889","-1.111241","0.01914749","-0.03483446","-0.9991985",0.1291147,0.0123059,0.9846791,0.7099337,0.0997507,4.8695741,NA,0.1507902,-0.0122225,0.98497,-0.7027616,0.2079866,1.6349389,36.5887384
"23",89.44968,1.821435,1.763529,-1.106389,0.06715897,0.05342874,0.9823717,-0.166075,19.4796,173.0422,5.0305,"Calibration","B5",NA,"B5","1.785432","1.666886","-1.111108","0.01877056","-0.03614787","-0.9991661",0.1285889,0.0119799,0.9847519,0.6911247,0.1303727,3.407125,-74.7712226,0.1506548,-0.0119131,0.9849945,-0.6849675,0.2158962,2.052411,28.3222215
"24",89.47179,1.821359,1.763538,-1.106066,0.06726585,0.05317882,0.9823233,-0.1663978,19.51582,173.0252,4.996536,"Calibration","B5",NA,"B5","1.790373","1.666792","-1.110612","0.01687994","-0.03600192","-0.999196",0.1281066,0.0113409,0.9848222,0.6542619,0.15849,2.9749415,-24.4313744,0.1507466,-0.0113003,0.9849877,-0.649732,0.2106179,2.4843478,-2.942984
"25",89.49342,1.821257,1.763514,-1.105638,0.06740449,0.05298442,0.9822716,-0.1667091,19.55125,173.0055,4.968614,"Calibration","B5",NA,"B5","1.81294","1.666398","-1.109014","0.01073852","-0.03643905","-0.9992703",0.1277443,0.0107137,0.9848766,0.6180715,0.179625,2.3408412,-38.4247091,0.1509206,-0.0106981,0.9849678,-0.6151086,0.2005559,1.9344747,-29.2457697
"26",89.51587,1.821199,1.763555,-1.105278,0.06752695,0.05313369,0.9822506,-0.1667357,19.55602,172.9939,4.983811,"Calibration","B5",NA,"B5","1.816306","1.666355","-1.108504","0.009298764","-0.03498384","-0.9993387",0.1280741,0.0106231,0.9848347,0.6128492,0.160447,1.273711,-18.8389315,0.1512102,-0.0106077,0.9849243,-0.609911,0.1837182,1.1920586,-8.594477
"27",89.53822,1.821155,1.763548,-1.104864,0.06769985,0.05328394,0.9822248,-0.1667697,19.56191,172.9764,4.998041,"Calibration","B5",NA,"B5","1.814978","1.666363","-1.108217","0.009388203","-0.03563673","-0.9993117",0.1284228,0.0105089,0.9847906,0.606261,0.1401646,1.4939876,NA,0.1515955,-0.0104983,0.9848663,-0.6036202,0.1613142,1.5469946,-7.1590967
"28",89.56099,1.821094,1.763551,-1.104413,0.06783772,0.05341465,0.9822015,-0.1668087,19.56808,172.9626,5.010624,"Calibration","B5",NA,"B5","1.814024","1.666347","-1.107846","0.01124324","-0.03213233","-0.9994072",0.1287207,0.0103928,0.9847527,0.5995589,0.1228438,NA,NA,0.1519074,-0.0103848,0.9848194,-0.5970952,0.1431782,0.8593634,-1.3565294
"29",89.58365,1.821144,1.763451,-1.103806,0.06789853,0.05344728,0.9822063,-0.1667449,19.56122,172.9558,5.013646,"Calibration","B5",NA,"B5","1.799557","1.666531","-1.108354","0.01515741","-0.03864069","-0.9991353",0.1288128,0.0105068,0.9847392,0.6061388,0.117471,NA,NA,0.152042,-0.0105026,0.9847974,-0.603866,0.1353343,1.4821948,44.1548608
"30",89.60536,1.820952,1.763547,-1.103075,0.06824189,0.05359944,0.9821942,-0.1666274,19.55043,172.9174,5.025463,"Calibration","B5",NA,"B5","1.795106","1.666557","-1.108121","0.01740581","-0.03763095","-0.999128",0.1292434,0.0106668,0.9846813,0.6153698,0.0924062,2.0949106,NA,0.1527718,-0.0106843,0.9846825,-0.614314,0.092857,2.8026791,34.9105666
"31",89.62741,1.820999,1.763562,-1.102375,0.06845228,0.05363917,0.982222,-0.1663643,19.52127,172.8922,5.027419,"Calibration","B5",NA,"B5","1.807334","1.666365","-1.106864","0.01288462","-0.03283729","-0.9993748",0.1294257,0.0111541,0.9846519,0.6434827,0.0817565,2.2787232,30.4857863,0.1532158,-0.0111902,0.9846079,-0.6434048,0.066973,3.0010707,24.0712628
"32",89.64952,1.820932,1.763625,-1.101645,0.06874033,0.05370997,0.9822611,-0.1659917,19.48004,172.8581,5.032152,"Calibration","B5",NA,"B5","1.815584","1.666239","-1.105806","0.01062447","-0.02955866","-0.9995",0.1297089,0.0118441,0.9846068,0.6832889,0.0652214,3.4424919,42.8021266,0.1538287,-0.0119046,0.9845039,-0.6844805,0.0312269,3.8665705,33.7467054
"33",89.67175,1.820872,1.763596,-1.100959,0.06894153,0.05373757,0.982335,-0.1654611,19.41973,172.833,5.034457,"Calibration","B5",NA,"B5","1.814878","1.666265","-1.105176","0.01086161","-0.02954428","-0.9995005",0.129896,0.0128707,0.9845692,0.7425179,0.0542363,4.1753895,20.6317072,0.154272,-0.0129518,0.9844213,-0.7446968,0.0053094,4.4967518,12.5172807
"34",89.69398,1.820707,1.763582,-1.100196,0.06905911,0.05356828,0.982434,-0.1648777,19.35144,172.8138,5.015254,"Calibration","B5",NA,"B5","1.817178","1.666314","-1.104388","0.01059245","-0.02982528","-0.9994867",0.1296783,0.0140396,0.9845817,0.8099567,0.0667778,4.3597776,4.7177688,0.1544861,-0.0141484,0.9843713,-0.8135042,0.0072985,4.4230888,-24.8073899
"35",89.7158,1.820566,1.763618,-1.099512,0.06909611,0.0532207,0.982523,-0.164444,19.2988,172.801,4.975501,"Calibration","B5",NA,"B5","1.812657","1.666481","-1.103988","0.01241842","-0.03011219","-0.9994685",0.1290694,0.0149421,0.9846485,0.8620249,0.1021151,4.3846737,-7.6917011,0.1544688,-0.0150831,0.9843601,-0.8672503,0.0064164,3.4127987,-34.4518293
"36",89.738,1.820381,1.76366,-1.098743,0.06910334,0.05272999,0.9826049,-0.1641094,19.25646,172.7893,4.918669,"Calibration","B5",NA,"B5","1.806838","1.666603","-1.103654","0.01461189","-0.0308392","-0.9994142",0.1281611,0.015667,0.9847559,0.9038514,0.1548789,4.0178325,-15.5761374,0.1543317,-0.0158469,0.9843696,-0.9111719,0.0014591,2.911022,-10.3930535
"37",89.76001,1.820238,1.76378,-1.098039,0.06902146,0.05252713,0.9826724,-0.1638048,19.21925,172.7942,4.897902,"Calibration","B5",NA,"B5","1.783967","1.666933","-1.104354","0.000799296","-0.04647445","-0.9989086",0.1277743,0.0163148,0.9847958,0.9412242,0.1773051,3.6958725,-128.2049525,0.1541231,-0.0165038,0.9843915,-0.9489459,0.0135019,2.951002,-68.5874803
"38",89.77166,1.820176,1.763771,-1.097689,0.06905653,0.05244579,0.982685,-0.1637401,19.21132,172.7882,4.887855,"Calibration","B5",NA,"B5","1.78394","1.666936","-1.104005","0.004877881","-0.04212967","-0.999086",0.1276371,0.0164477,0.9848112,0.9488925,0.18527,0.8791121,-66.5299399,0.1541664,-0.0166466,0.9843823,-0.9571524,0.0109624,1.3317521,-33.2387774
"39",89.79341,1.820083,1.76372,-1.097055,0.06916369,0.05250628,0.9827208,-0.1634606,19.1799,172.7758,4.894603,"Calibration","B5",NA,"B5","1.78387","1.666892","-1.103437","0.006333944","-0.04843875","-0.9987955",0.1278257,0.016983,0.9847778,0.9797799,0.1742319,3.2438184,-7.4595134,0.1544183,-0.0171894,0.9843335,-0.9883708,0.0037802,2.9089284,-3.2189293
"40",89.80492,1.820022,1.763669,-1.096781,0.06901271,0.0523602,0.9827595,-0.1633382,19.1639,172.7906,4.880928,"Calibration","B5",NA,"B5","1.783821","1.666875","-1.10312","0.005651189","-0.05128903","-0.9986665",0.1275024,0.0172708,0.9848144,0.9963858,0.1930013,1.8207087,-33.8951754,0.1540824,-0.0174742,0.9843812,-1.0047445,0.0157271,2.0001942,-65.1274787
"41",89.82704,1.819961,1.763546,-1.096208,0.06902976,0.05206854,0.9827778,-0.1633144,19.15908,172.7827,4.845866,"Calibration","B5",NA,"B5","1.783765","1.666808","-1.102541","0.005741022","-0.05123804","-0.9986619",0.1269468,0.0173484,0.984885,1.0008622,0.2253153,3.0561285,-61.1044269,0.1540101,-0.0175749,0.9843907,-1.0105338,0.0199154,0.8653664,-22.9994557
"42",89.83846,1.819973,1.763526,-1.095909,0.06894282,0.05203661,0.9827961,-0.163251,19.15106,172.7923,4.844186,"Calibration","B5",NA,"B5","1.817376","1.666318","-1.100713","-0.02477016","-0.05933974","-0.9979264",0.1268609,0.017494,0.9848934,1.0092622,0.2302984,1.0226872,-35.1503807,0.1538349,-0.0177151,0.9844156,-1.0185968,0.0300906,0.9259419,12.2724672
"43",89.86013,1.820003,1.763436,-1.09539,0.06899468,0.05176271,0.9827881,-0.1633646,19.16248,172.7809,4.809714,"Calibration","B5",NA,"B5","1.817381","1.666243","-1.100121","-0.02349332","-0.05928488","-0.9979575",0.1263362,0.0172881,0.9849647,0.9973831,0.2608454,3.3578225,-9.3637824,0.1538269,-0.0175331,0.9844201,-1.0081296,0.0305843,1.3428857,19.7123368
"44",89.87152,1.820004,1.763433,-1.095174,0.06903969,0.05171591,0.9827647,-0.1635013,19.17821,172.7749,4.802382,"Calibration","B5",NA,"B5","1.816782","1.666204","-1.099871","-0.02262024","-0.05865017","-0.9980114",0.126246,0.0170115,0.9849812,0.9814264,0.2661303,1.9171417,-75.7774507,0.1538872,-0.0172631,0.9844154,-0.9926069,0.0271208,1.5727823,15.6806013
"45",89.89395,1.819923,1.76344,-1.09472,0.06912328,0.0516431,0.9827243,-0.1637313,19.20475,172.764,4.790592,"Calibration","B5",NA,"B5","1.81518","1.666154","-1.099372","-0.0204327","-0.0586067","-0.9980606",0.1261084,0.0165443,0.9850065,0.9544657,0.2741892,1.3548566,16.3219555,0.1540056,-0.0168074,0.9844048,-0.9664001,0.0202999,1.8234853,17.90287
"46",89.9162,1.819896,1.763503,-1.094328,0.06906527,0.05164339,0.9826902,-0.1639602,19.23101,172.7715,4.790411,"Calibration","B5",NA,"B5","1.81412","1.666131","-1.09892","-0.0196151","-0.05885863","-0.9980581",0.1260612,0.016095,0.98502,0.9285439,0.2769922,2.6389564,-20.9697334,0.1538766,-0.016351,0.9844326,-0.940156,0.027875,2.3714719,-23.1260712
"47",89.92748,1.820019,1.763488,-1.094179,0.06906009,0.05155011,0.98267,-0.1641127,19.24798,172.7707,4.778435,"Calibration","B5",NA,"B5","1.7836","1.666464","-1.100093","0.005497725","-0.04890755","-0.9987817",0.1258608,0.0158005,0.9850504,0.9115524,0.2886797,1.5148839,-62.5870164,0.15382,-0.0160617,0.9844463,-0.9235193,0.0312131,1.571937,NA
"48",89.94883,1.820034,1.763569,-1.093849,0.06901735,0.05160327,0.9826602,-0.1641727,19.25512,172.777,4.785294,"Calibration","B5",NA,"B5","1.78365","1.666473","-1.099636","0.005795757","-0.04636903","-0.998899",0.1259413,0.0156814,0.9850421,0.9046818,0.2840143,0.9699846,-5.7080822,0.1537526,-0.0159343,0.9844588,-0.9161956,0.0351509,NA,NA
"49",89.97119,1.820174,1.763574,-1.093382,0.06896876,0.05178257,0.9826734,-0.1640574,19.24283,172.7862,4.80842,"Calibration","B5",NA,"B5","1.783669","1.666523","-1.099122","0.006312486","-0.04016068","-0.9991671",0.1262843,0.0159008,0.9849945,0.9173392,0.2640327,1.2853959,31.5277557,0.1537312,-0.016137,0.9844589,-0.9278488,0.0363699,0.8668334,NA
"50",89.99324,1.82018,1.763432,-1.093066,0.0689105,0.05199063,0.9826781,-0.1639883,19.23606,172.7972,4.834897,"Calibration","B5",NA,"B5","1.824524","1.666212","-1.095863","-0.002766262","-0.04584955","-0.9989424",0.1266742,0.0160259,0.9849426,0.9245588,0.2413439,2.3647315,45.2977338,0.1536988,-0.016242,0.9844622,-0.933889,0.0382361,0.6181785,25.8369881
"51",90.01508,1.820214,1.763391,-1.092893,0.06898355,0.0523986,0.9826189,-0.1641823,19.26189,172.7972,4.881032,"Calibration","B5",NA,"B5","1.827958","1.666163","-1.095302","-0.003395553","-0.04599796","-0.9989306",0.1274678,0.0155785,0.9848474,0.898747,0.1952281,3.2742803,7.9840055,0.1539731,-0.0157708,0.984427,-0.9067941,0.0223394,1.9930249,29.5815934
"52",90.03739,1.820227,1.763289,-1.092664,0.06902512,0.05268462,0.9825715,-0.1643568,19.28442,172.7985,4.913347,"Calibration","B5",NA,"B5","1.824542","1.666154","-1.095182","-0.002629949","-0.04539661","-0.9989509",0.1280162,0.0151893,0.9847823,0.8762903,0.1633687,2.7014042,4.7260684,0.1541431,-0.0153635,0.9844069,-0.8833731,0.0125071,1.9085223,3.4898049
"53",90.05915,1.820235,1.763244,-1.092258,0.06908371,0.05298625,0.9825177,-0.164557,19.31013,172.7981,4.947033,"Calibration","B5",NA,"B5","1.818073","1.666147","-1.095307","-0.000983886","-0.04513405","-0.9989672",0.1285979,0.0147438,0.9847134,0.8505866,0.1295744,3.4658359,NA,0.1543504,-0.0149002,0.9843815,-0.8567292,0.0005039,2.142818,-34.7412552
"54",90.07031,1.820229,1.763219,-1.092175,0.06907972,0.05299314,0.9825059,-0.1646264,19.31821,172.7989,4.947525,"Calibration","B5",NA,"B5","1.814015","1.666185","-1.095394","0.000750786","-0.04490175","-0.9989842",0.1286017,0.0146045,0.9847147,0.8425517,0.129367,NA,NA,0.1543398,-0.0147595,0.9843853,-0.848639,0.0011379,1.2472305,-33.5937529
"55",90.09251,1.820222,1.763197,-1.091936,0.06898118,0.05295277,0.9824747,-0.1648669,19.34531,172.8106,4.943265,"Calibration","B5",NA,"B5","1.783738","1.666531","-1.09705","0.01068844","-0.04599451","-0.9988694",0.12846,0.0141436,0.98474,0.8159574,0.1376619,1.6657215,NA,0.1541144,-0.0142905,0.9844275,-0.8216709,0.0143185,1.5372129,-9.2182852
"56",90.11442,1.820134,1.763241,-1.091632,0.06899716,0.05294771,0.9824568,-0.1649685,19.35713,172.8088,4.941727,"Calibration","B5",NA,"B5","1.783811","1.666489","-1.09708","0.02400084","-0.04240077","-0.9988023",0.1284441,0.0139376,0.9847451,0.8040722,0.1386084,1.5830543,34.7098604,0.1541366,-0.0140858,0.984427,-0.8098994,0.0130537,0.8470733,-5.4094469
"57",90.13699,1.819915,1.76325,-1.091435,0.06890434,0.05251408,0.9824776,-0.1650219,19.3597,172.8113,4.89142,"Calibration","B5",NA,"B5","1.783733","1.66646","-1.096765","0.03184927","-0.04892509","-0.998283",0.1275649,0.013895,0.9848599,0.8016125,0.1897638,3.2350148,37.0175616,0.1537956,-0.0140656,0.9844806,-0.8087377,0.0329006,1.3138197,13.1916026
"58",90.15921,1.819735,1.763292,-1.091153,0.0687919,0.0521366,0.9825029,-0.1650379,19.35825,172.8171,4.848458,"Calibration","B5",NA,"B5","1.783666","1.666479","-1.096502","0.02937686","-0.04933714","-0.9983344",0.1267917,0.0139243,0.9849593,0.8033055,0.2347432,3.2537322,-72.8875763,0.1534413,-0.0141115,0.9845352,-0.8113774,0.0535141,1.4405461,0.3606804
"59",90.17054,1.819668,1.763351,-1.091056,0.06878237,0.05207712,0.9825195,-0.1649618,19.34893,172.8169,4.841992,"Calibration","B5",NA,"B5","1.783662","1.666499","-1.096401","0.03076314","-0.04754905","-0.9983821",0.1266819,0.0140853,0.9849711,0.8125913,0.24111,1.5925557,-13.4895993,0.1534062,-0.0142766,0.9845383,-0.8208717,0.0555399,1.3841012,41.3346281
"60",90.19264,1.819529,1.763305,-1.090798,0.0685669,0.05177753,0.9825688,-0.1648522,19.33299,172.8363,4.811203,"Calibration","B5",NA,"B5","1.815345","1.666178","-1.094102","0.02405166","-0.03979069","-0.9989029",0.1260369,0.0143752,0.9850497,0.8293202,0.278597,4.2365626,59.2172164,0.1528898,-0.0145684,0.9846144,-0.8376505,0.0855505,3.3211917,7.0973705
"61",90.20393,1.81944,1.763337,-1.0907,0.06845696,0.05152582,0.9825997,-0.1647927,19.32373,172.8443,4.78369,"Calibration","B5",NA,"B5","1.816249","1.666173","-1.093917","0.02358647","-0.0400702","-0.9989091",0.1255168,0.0145412,0.9851138,0.8388995,0.3088338,4.2229707,-69.5877246,0.1525889,-0.0147424,0.9846585,-0.8476578,0.1030346,2.4918688,-66.8314868
"62",90.21527,1.819335,1.763357,-1.090553,0.06836145,0.05131819,0.9826177,-0.1647896,19.32138,172.8515,4.760819,"Calibration","B5",NA,"B5","1.816089","1.666182","-1.093827","0.02372767","-0.04005633","-0.998907",0.1250806,0.0145867,0.9851685,0.841523,0.334196,2.6583732,-55.3242843,0.1523296,-0.0147941,0.9846978,-0.850628,0.118121,1.8091264,-10.0129785
"63",90.23746,1.819278,1.763363,-1.09029,0.06809565,0.05096505,0.9826251,-0.1649653,19.33793,172.8766,4.722941,"Calibration","B5",NA,"B5","1.81557","1.666189","-1.093675","0.0232773","-0.03992768","-0.9989203",0.1242805,0.0143181,0.9852738,0.8260243,0.3807547,3.2646704,-20.2448402,0.1516741,-0.0145241,0.984803,-0.8351069,0.1562913,2.700734,0.2784997
"64",90.25946,1.819233,1.76337,-1.090065,0.06787428,0.05067977,0.9826225,-0.1651598,19.35736,172.8979,4.692168,"Calibration","B5",NA,"B5","1.819519","1.666147","-1.093212","0.02140146","-0.03809454","-0.9990415",0.1236258,0.0139964,0.9853608,0.8074657,0.4188619,1.7727916,-33.2723513,0.1511261,-0.0142007,0.984892,-0.8165091,0.1882127,1.8290147,-36.2004347
"65",90.28158,1.819455,1.763399,-1.089777,0.06787176,0.0508443,0.9826023,-0.1652305,19.36673,172.9017,4.711483,"Calibration","B5",NA,"B5","1.821775","1.666099","-1.092773","0.01936392","-0.03652564","-0.9991291",0.1239354,0.0138368,0.9853242,0.7982556,0.4008724,1.8008391,2.6937507,0.1511756,-0.0140288,0.9848869,-0.8066261,0.1853548,1.1039816,NA
"66",90.2931,1.819491,1.763402,-1.089642,0.0677941,0.05091327,0.9826003,-0.165253,19.36946,172.9125,4.721187,"Calibration","B5",NA,"B5","1.820274","1.666061","-1.092723","0.0187765","-0.03611278","-0.9991642",0.1240385,0.013797,0.9853118,0.79596,0.3948831,1.8482961,66.0138339,0.1510476,-0.0139768,0.9849072,-0.8036368,0.1928091,NA,NA
"67",90.30437,1.8194,1.763409,-1.089573,0.06790139,0.05110972,0.9825653,-0.1653558,19.38332,172.9039,4.741889,"Calibration","B5",NA,"B5","1.814831","1.666089","-1.0929","0.01878566","-0.03561237","-0.9991778",0.1244458,0.0135511,0.9852635,0.7817742,0.3712212,3.2898208,96.0236802,0.1513186,-0.0137262,0.9848692,-0.7892252,0.1770749,3.0804206,NA
"68",90.31532,1.819467,1.763402,-1.089424,0.06801739,0.05143928,0.9825369,-0.1653752,19.38851,172.8967,4.778836,"Calibration","B5",NA,"B5","1.811339","1.666113","-1.092973","0.01920035","-0.03574346","-0.9991642",0.1251236,0.0134563,0.9851793,0.7763013,0.331814,3.9921453,-26.9039638,0.1516616,-0.0136186,0.9848179,-0.7830368,0.1571351,2.3378075,-30.0860584
