"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a","eyepitch","eyeyaw"
"11",69.28333,1.835932,1.816042,-1.226595,-0.3925214,0.9195785,0.01640109,-0.005772261,313.8034,181.9449,177.1269,"Calibration","B5",NA,-0.432530917,-1.080125888,0.74013358,"B5","1.867807","1.720032","-1.177841","0.01538866","-0.06881343","-0.9975053",0.0254365,-0.0079782,-0.9990089,-0.4574113,-0.0452594,9.0501015,-43.916682,-0.0025324,-0.0079017,-0.9990286,-0.4531649,-0.5420743,12.4602774,-0.3071559,3.9458593,0.4870028
"12",69.30505,1.835459,1.815836,-1.226959,-0.3916126,0.9199513,0.01658675,-0.007349606,313.922,182.1905,177.0025,"Calibration","B5",NA,-0.551130917,-0.834525888,0.61573358,"B5","1.864349","1.719844","-1.178125","0.009350557","-0.06777109","-0.9976506",0.0244903,-0.0099675,-0.9990147,-0.5714677,0.0089822,8.2092356,-92.7994783,0.000172,-0.0099122,-0.9990139,-0.5684706,0.3869745,12.9492819,-69.0740961,3.8860011,0.1401559
"13",69.32698,1.834984,1.815765,-1.227273,-0.3909351,0.9202247,0.01664952,-0.008897746,314.0115,182.4246,176.8979,"Calibration","B5",NA,-0.640630917,-0.600425888,0.51113358,"B5","1.837672","1.719748","-1.177275","0.03102255","-0.06228197","-0.9975628",0.0233441,-0.011446,-0.9990263,-0.6562369,0.0746977,4.9880463,-25.269003,0.0029269,-0.0114226,-0.9989935,-0.6550922,0.2289715,9.4259596,-115.7185739,3.5708534,1.3843923
"14",69.34892,1.834698,1.815944,-1.227333,-0.3914197,0.9200149,0.01650615,-0.009526178,313.953,182.5145,176.8756,"Calibration","B5",NA,-0.582130917,-0.510525888,0.48883358,"B5","1.870622","1.719892","-1.178836","0.0124663","-0.06368243","-0.9978854",0.0225939,-0.0103914,-0.9990551,-0.5957729,0.1177357,7.1019006,148.0822301,0.0042121,-0.0103927,-0.9990001,-0.5960259,0.1552612,7.8731575,53.1742225,3.6512305,0.3189053
"15",69.37119,1.834482,1.816238,-1.227195,-0.3928169,0.9194167,0.01649305,-0.009792292,313.78,182.565,176.8499,"Calibration","B5",NA,-0.409130917,-0.460025888,0.46313358,"B5","1.86832","1.720028","-1.178995","0.01225136","-0.05941478","-0.9981509",0.0224041,-0.007356,-0.9990863,-0.4217367,0.1286572,11.5518343,87.0802861,0.004768,-0.0073662,-0.9990245,-0.4224539,0.1233868,11.8176952,80.0707191,3.406247,0.3063788
"16",69.39332,1.834265,1.816476,-1.227123,-0.3941277,0.9188484,0.01655887,-0.0103328,313.6188,182.6621,176.7945,"Calibration","B5",NA,-0.247930917,-0.362925888,0.40773358,"B5","1.858456","1.720178","-1.178675","0.01707703","-0.05997455","-0.9980453",0.0221391,-0.0045078,-0.9991091,-0.2584447,0.1438743,10.9840485,-37.2685154,0.0057595,-0.0045308,-0.9990362,-0.2598413,0.0665286,11.4418848,-40.8751983,3.4383812,0.5834249
"17",69.4155,1.834108,1.816808,-1.22688,-0.3954086,0.9182909,0.0167223,-0.01069631,313.461,182.7389,176.7355,"Calibration","B5",NA,-0.090130917,-0.286125888,0.34873358,"B5","1.838601","1.720373","-1.177769","0.02828575","-0.06222098","-0.9976571",0.0221954,-0.0017251,-0.9991166,-0.0989056,0.1406571,9.8998858,-65.8808657,0.0063511,-0.0017525,-0.9990414,-0.1005056,0.0326048,10.0053205,-78.8448663,3.5673195,1.2271875
"18",69.43794,1.834014,1.81708,-1.22672,-0.3963843,0.9178644,0.01695811,-0.0108065,313.3405,182.7795,176.6842,"Calibration","B5",NA,0.030369083,-0.245525888,0.29743358,"B5","1.819767","1.720512","-1.177004","0.03901851","-0.06192574","-0.9973044",0.0225759,0.0003925,-0.9991094,0.0225026,0.1188388,8.0400241,-66.58419,0.0064087,0.0003725,-0.9990425,0.0213612,0.0292985,7.920167,-65.775048,3.5504026,1.8436583
"19",69.45992,1.833953,1.817251,-1.226586,-0.3972382,0.9174874,0.01729913,-0.01092717,313.2355,182.8279,176.6168,"Calibration","B5",NA,0.135369083,-0.197125888,0.23003358,"B5","1.822797","1.720759","-1.177302","0.04161926","-0.0554913","-0.9975888",0.0231376,0.0022432,-0.9990941,0.1286088,0.0866227,6.9347193,7.2640258,0.0063981,0.002236,-0.9990401,0.1282309,0.0299056,7.0711056,71.7107447,3.1810595,1.9921487
"20",69.48211,1.833725,1.817509,-1.226438,-0.3979382,0.9171669,0.01765383,-0.01176,313.1525,182.9855,176.5009,"Calibration","B5",NA,0.218369083,-0.039525888,0.11413358,"B5","1.839517","1.721108","-1.177948","0.02963192","-0.06589182","-0.9973785",0.0231586,0.0037604,-0.9990891,0.2155932,0.0854149,8.3729618,-13.6534605,0.0076767,0.0037422,-0.9990266,0.2146163,0.0434249,11.1108019,51.164922,3.7780914,1.3049083
"21",69.49357,1.833603,1.817601,-1.226333,-0.3983993,0.9169583,0.0176943,-0.01234118,313.0973,183.0817,176.4519,"Calibration","B5",NA,0.273569083,0.056674112,0.06513358,"B5","1.843116","1.721273","-1.178015","0.03090006","-0.06612522","-0.9973281",0.0227935,0.0047659,-0.9990932,0.2732419,0.1063488,7.3172458,-96.9190036,0.0087327,0.0047299,-0.9990137,0.271259,0.1039929,10.1972054,-87.7162531,3.7914802,1.377781
"22",69.50502,1.833382,1.817696,-1.226086,-0.398751,0.9167955,0.01781767,-0.01289273,313.056,183.1781,176.3929,"Calibration","B5",NA,0.314869083,0.153074112,0.00613358,"B5","1.85216","1.721427","-1.178402","0.02637849","-0.06898544","-0.9972608",0.0226005,0.0055315,-0.9990937,0.3171334,0.1174077,6.1525954,29.8065564,0.0096655,0.0054812,-0.9990013,0.314346,0.157493,9.1013025,63.5155676,3.9557482,1.1183367
"23",69.5266,1.833108,1.817843,-1.225828,-0.3996831,0.9163687,0.0177779,-0.01434729,312.9453,183.4085,176.2928,"Calibration","B5",NA,0.425569083,0.383474112,-0.09396642,"B5","1.858515","1.721671","-1.178637","0.01967626","-0.07026622","-0.9973254",0.021425,0.0075744,-0.9991062,0.434262,0.1848024,9.6340818,191.3791443,0.0124132,0.0074646,-0.9989581,0.4280951,0.3150938,13.9081003,244.7303961,4.0293136,0.7334059
"24",69.54864,1.832751,1.817968,-1.225619,-0.4004115,0.9160317,0.01727974,-0.01606048,312.8595,183.6465,176.2473,"Calibration","B5",NA,0.511369083,0.621474112,-0.13946642,"B5","1.851587","1.721734","-1.178257","0.02306257","-0.07208504","-0.9971192",0.0192003,0.0091971,-0.9991378,0.5272957,0.3123676,14.5143766,-105.4745305,0.0159853,0.0089845,-0.9988948,0.5152651,0.5199857,19.7865565,-173.7010432,4.133806,0.9281319
"25",69.5603,1.832543,1.818022,-1.225533,-0.4008459,0.9158339,0.01687619,-0.01691324,312.8071,183.7555,176.2477,"Calibration","B5",NA,0.563769083,0.730474112,-0.13906642,"B5","1.850842","1.721782","-1.178224","0.02753563","-0.06936976","-0.997205",0.017812,0.0101702,-0.9991541,0.5830886,0.3919714,9.4728486,-153.376617,0.01789,0.0098969,-0.9988539,0.5675927,0.6292528,12.6259208,-164.7104468,3.9778127,1.184858
"26",69.58275,1.832174,1.818124,-1.225314,-0.4014092,0.9155615,0.01644963,-0.01863362,312.7421,183.9986,176.1915,"Calibration","B5",NA,0.628769083,0.973574112,-0.19526642,"B5","1.855707","1.721857","-1.178432","0.02379259","-0.07035948","-0.9972224",0.0157117,0.0114448,-0.9991755,0.6561692,0.5123942,12.2931256,-103.2483365,0.0214149,0.0110609,-0.9987723,0.6343489,0.8314675,19.017409,-109.1431569,4.0346973,0.9699152
"27",69.59441,1.831987,1.818104,-1.225227,-0.4015048,0.9155028,0.0161719,-0.01967075,312.7332,184.1412,176.1633,"Calibration","B5",NA,0.637669083,1.116174112,-0.22346642,"B5","1.813372","1.72122","-1.176374","0.04468855","-0.06475765","-0.9968918",0.0143965,0.011686,-0.9991925,0.6699972,0.5878104,8.4205891,-118.4326275,0.0235432,0.0112321,-0.9987225,0.6441668,0.9535639,13.1526025,-209.3452618,3.7129682,2.1698927
"28",69.61671,1.831703,1.817984,-1.225148,-0.4016664,0.9154,0.01554564,-0.02157366,312.7181,184.3949,176.1296,"Calibration","B5",NA,0.652769083,1.369874112,-0.25716642,"B5","1.81347","1.721139","-1.176322","0.04679424","-0.07126131","-0.9963477",0.011769,0.0121114,-0.9992219,0.6943888,0.7384699,10.544803,84.2579207,0.027538,0.0115145,-0.9986171,0.6603669,1.1827591,15.032372,31.4316482,4.0864838,2.2921272
"29",69.63917,1.831425,1.817758,-1.225217,-0.4010398,0.9156482,0.01470175,-0.02322257,312.7992,184.5856,176.156,"Calibration","B5",NA,0.571669083,1.560574112,-0.23076642,"B5","1.811729","1.721046","-1.175897","0.04165829","-0.0703133","-0.9966439",0.0088938,0.010829,-0.9992663,0.6208646,0.9033417,12.1902139,108.729733,0.0311973,0.0100869,-0.9985249,0.5784868,1.3926919,14.551025,32.6966793,4.0320259,1.9966509
"30",69.661,1.831198,1.817625,-1.225325,-0.4004988,0.9158676,0.01369094,-0.02449358,312.8668,184.7076,176.2328,"Calibration","B5",NA,0.504069083,1.682574112,-0.15396642,"B5","1.811647","1.721024","-1.175438","0.04888797","-0.06326124","-0.9967861",0.0060094,0.0097362,-0.9992991,0.5582058,1.0687283,15.3380967,-233.953015,0.0342971,0.0088656,-0.9984348,0.5084441,1.5705486,16.4464073,-281.2154047,3.6270702,2.4110183
"31",69.67232,1.831043,1.817626,-1.225342,-0.4003354,0.915931,0.01320787,-0.0250506,312.887,184.7592,176.2718,"Calibration","B5",NA,0.483869083,1.734174112,-0.11496642,"B5","1.811562","1.720946","-1.175378","0.04865405","-0.06220588","-0.9968644",0.0046756,0.0094218,-0.9993092,0.5401779,1.145201,8.4090581,-290.2484244,0.0356905,0.0084918,-0.9983893,0.4870049,1.6505065,9.0968354,-305.1972164,3.5664809,2.3973854
"32",69.69376,1.830832,1.817493,-1.225462,-0.4002304,0.9159583,0.01239299,-0.02612219,312.9001,184.8686,176.3266,"Calibration","B5",NA,0.470769083,1.843574112,-0.06016642,"B5","1.811422","1.72081","-1.175389","0.04491941","-0.06186732","-0.9970656",0.0023328,0.0092721,-0.9993188,0.5315993,1.2795284,9.0867558,60.3572429,0.038291,0.0082331,-0.9982951,0.4721675,1.7997474,9.930016,47.1106062,3.5470279,2.1826854
"33",69.71581,1.830504,1.817288,-1.225738,-0.3997887,0.9161358,0.01163004,-0.02699797,312.9546,184.9474,176.3908,"Calibration","B5",NA,0.416269083,1.922374112,0.00403358,"B5","1.811271","1.720575","-1.175667","0.04555833","-0.06324244","-0.9969438",0.0002168,0.0083818,-0.9993294,0.480553,1.4008456,11.051531,-146.4346219,0.0404777,0.0072486,-0.9982164,0.4157052,1.9252368,11.1507079,-188.8570501,3.6259953,2.2196443
"34",69.72729,1.830354,1.81718,-1.22591,-0.3995174,0.9162515,0.01132297,-0.02721812,312.9877,184.9577,176.4266,"Calibration","B5",NA,0.383169083,1.932674112,0.03983358,"B5","1.81115","1.720526","-1.175766","0.044369","-0.06433809","-0.9969264",-0.0005374,0.0078143,-0.9993339,0.4480177,1.444088,6.6664615,-128.5265618,0.0411109,0.0066526,-0.9981947,0.3815274,1.9615725,6.1790152,-153.753893,3.6889039,2.151475
"35",69.74969,1.83015,1.8169,-1.22632,-0.3986362,0.9166309,0.01067889,-0.02762271,313.0956,184.9669,176.5092,"Calibration","B5",NA,0.275269083,1.941874112,0.12243358,"B5","1.846791","1.720669","-1.178737","0.02846527","-0.06557232","-0.9974312",-0.0020949,0.0059422,-0.9993447,0.3406812,1.5333863,9.4647047,84.6875985,0.0423183,0.004729,-0.9981552,0.2712087,2.0308481,8.9917046,94.4249425,3.7597543,1.237859
"36",69.7717,1.829869,1.816611,-1.226751,-0.3974558,0.9171468,0.0104454,-0.02759491,313.2414,184.9339,176.5609,"Calibration","B5",NA,0.129469083,1.908874112,0.17413358,"B5","1.842174","1.720426","-1.178576","0.02876726","-0.06685471","-0.9973425",-0.0025779,0.0033802,-0.9993555,0.1937955,1.561072,10.443129,22.5913576,0.0423989,0.0021621,-0.9981607,0.1239943,2.0354555,10.3845721,32.9447825,3.8333727,1.2553389
"37",69.79356,1.829566,1.816267,-1.227194,-0.3961745,0.9177043,0.01044326,-0.02748751,313.4006,184.903,176.5834,"Calibration","B5",NA,-0.029730917,1.877974112,0.19663358,"B5","1.831036","1.720092","-1.177881","0.0336377","-0.0679118","-0.9971154",-0.0025792,0.000586,-0.9993611,0.0335955,1.5611466,10.4590669,-34.6419982,0.0421457,-0.000623,-0.9981735,-0.0357266,2.0209182,10.441543,-33.919925,3.8940906,1.5353036
"38",69.8154,1.829217,1.815878,-1.2276,-0.3950941,0.9181719,0.01058991,-0.02736608,313.5354,184.8821,176.5816,"Calibration","B5",NA,-0.164530917,1.857074112,0.19483358,"B5","1.834931","1.719871","-1.178417","0.02996893","-0.06814257","-0.9972123",-0.0022831,-0.0017769,-0.9993604,-0.1018713,1.5441711,8.9299811,-55.1742397,0.0417585,-0.0029703,-0.9981856,-0.170346,1.9986991,8.9030019,-63.5185678,3.9073606,1.3245377
"39",69.83765,1.828717,1.815539,-1.227945,-0.3941977,0.9185605,0.01099853,-0.02709026,313.6481,184.8569,176.5477,"Calibration","B5",NA,-0.277230917,1.831874112,0.16093358,"B5","1.835201","1.719701","-1.178628","0.03026231","-0.06971347","-0.9971033",-0.0013721,-0.0037573,-0.9993566,-0.2154135,1.4919443,8.0325186,19.0007721,0.0408894,-0.0049158,-0.9982139,-0.2819197,1.9488347,7.6438496,-5.7092457,3.9975485,1.3415687
"40",69.86018,1.828326,1.81535,-1.2282,-0.3936311,0.9188061,0.01170921,-0.02670049,313.7208,184.8374,176.4714,"Calibration","B5",NA,-0.349930917,1.812374112,0.08463358,"B5","1.827803","1.719511","-1.178185","0.03497196","-0.06871509","-0.9970175",0.0002043,-0.0050381,-0.9993519,-0.2888483,1.4015612,9.7974498,-152.6754134,0.0395827,-0.0061415,-0.9982598,-0.3522138,1.8738489,8.6615888,-156.6932212,3.9402119,1.6120787
"41",69.87163,1.8281,1.815188,-1.228398,-0.3934312,0.9188934,0.01202067,-0.02650332,313.7466,184.8254,176.4392,"Calibration","B5",NA,-0.375730917,1.800374112,0.05243358,"B5","1.81129","1.71925","-1.177022","0.04355673","-0.06737676","-0.9967655",0.0009193,-0.0054951,-0.9993491,-0.3150469,1.360568,5.4042249,-122.093633,0.0389656,-0.0065734,-0.9982813,-0.3769863,1.8384335,4.5560875,-134.9463864,3.8633728,2.1052858
"42",69.89391,1.827609,1.814994,-1.228666,-0.3929685,0.9190878,0.01268709,-0.02631571,313.8069,184.8349,176.3554,"Calibration","B5",NA,-0.436030917,1.809874112,-0.03136642,"B5","1.808694","1.719067","-1.177081","0.04580616","-0.06776682","-0.996635",0.0022605,-0.0065378,-0.9993406,-0.3748314,1.2836722,8.512296,-49.0248987,0.0380691,-0.0075775,-0.9983088,-0.4345724,1.7869968,6.5315725,-54.001292,3.8857855,2.2346715
"43",69.90575,1.827324,1.814898,-1.228746,-0.3927591,0.9191719,0.01313207,-0.02628483,313.8351,184.8566,176.2922,"Calibration","B5",NA,-0.464230917,1.831574112,-0.09456642,"B5","1.808455","1.718964","-1.177211","0.04618336","-0.0628692","-0.9969488",0.0030871,-0.0070136,-0.9993352,-0.402107,1.2362838,5.6997005,-57.8656779,0.0376464,-0.0080331,-0.9983212,-0.4607001,1.7627457,4.203013,-20.5391023,3.6045308,2.2554765
"44",69.92688,1.826833,1.814797,-1.228983,-0.3923126,0.9193642,0.01364515,-0.02596427,313.892,184.836,176.2402,"Calibration","B5",NA,-0.521130917,1.810974112,-0.14656642,"B5","1.808804","1.718853","-1.177452","0.04499783","-0.06605677","-0.9967887",0.0042542,-0.0080195,-0.9993233,-0.4597797,1.1693671,8.2737347,-73.3353014,0.0366281,-0.0089944,-0.9983509,-0.5158288,1.7043244,7.4906439,-53.7399806,3.7875775,2.1878994
"45",69.93825,1.826524,1.814761,-1.229124,-0.3920724,0.9194667,0.01398704,-0.02577997,313.9229,184.8273,176.2031,"Calibration","B5",NA,-0.552030917,1.802274112,-0.18366642,"B5","1.839549","1.719277","-1.179579","0.02981834","-0.06865411","-0.9971804",0.0050122,-0.0085637,-0.9993153,-0.4909804,1.1259039,5.2210086,-143.8097297,0.0360062,-0.009511,-0.9983687,-0.5454596,1.6686436,4.4995308,-137.9198589,3.9367441,1.315948
"46",69.95988,1.826009,1.81469,-1.229262,-0.3918547,0.9195609,0.01446675,-0.02546242,313.9511,184.8075,176.1533,"Calibration","B5",NA,-0.580230917,1.782474112,-0.23346642,"B5","1.839623","1.719158","-1.179756","0.03175293","-0.06971867","-0.9970544",0.0061306,-0.00907,-0.9993046,-0.5200118,1.0617815,4.8072285,-12.4437022,0.0350301,-0.0099729,-0.998399,-0.5719505,1.6126326,4.2233355,-8.1508722,3.9978559,1.4272297
"47",69.98225,1.825563,1.814558,-1.22945,-0.3915797,0.9196775,0.01495548,-0.02519976,313.9868,184.7959,176.0993,"Calibration","B5",NA,-0.615930917,1.770874112,-0.28746642,"B5","1.84029","1.719022","-1.179882","0.03270988","-0.06887087","-0.9970831",0.007218,-0.0096985,-0.9992914,-0.556045,0.9994285,4.6784335,-17.4131125,0.0341435,-0.0105625,-0.9984236,-0.6057644,1.561765,4.1443099,4.5974938,3.9491604,1.4821094
"48",70.00482,1.825146,1.814468,-1.229544,-0.3912297,0.9198288,0.01531824,-0.02489187,314.0308,184.7684,176.0683,"Calibration","B5",NA,-0.659930917,1.743374112,-0.31846642,"B5","1.836334","1.718857","-1.179702","0.03518295","-0.06756075","-0.9970908",0.0081064,-0.0104856,-0.9992766,-0.6011752,0.9484875,4.0223521,-13.4410308,0.0332709,-0.01131,-0.9984449,-0.6486396,1.5117093,4.4315729,38.6571458,3.8739115,1.6240402
"49",70.02723,1.82484,1.814432,-1.229581,-0.3910125,0.919934,0.01542826,-0.02434377,314.056,184.6899,176.0894,"Calibration","B5",NA,-0.685130917,1.664874112,-0.29736642,"B5","1.814748","1.718318","-1.178495","0.04826558","-0.06296344","-0.9968363",0.0087331,-0.0109816,-0.999266,-0.6296142,0.9125536,4.0713555,-56.4209249,0.0321698,-0.0117616,-0.9984757,-0.6745383,1.448531,5.8789596,-34.6979344,3.6099696,2.3751884
"50",70.03869,1.824675,1.814412,-1.229596,-0.3909248,0.9199769,0.01551302,-0.02407727,314.0662,184.6539,176.0947,"Calibration","B5",NA,-0.695330917,1.628874112,-0.29206642,"B5","1.8129","1.718351","-1.178407","0.04987146","-0.06312789","-0.9967545",0.0090963,-0.0111849,-0.9992606,-0.6412691,0.8917277,2.7531286,-35.014103,0.0316094,-0.0119424,-0.9984915,-0.6849086,1.4163772,4.34352,-12.8058441,3.6193831,2.4675021
"51",70.06124,1.824342,1.814373,-1.229683,-0.3909872,0.9199708,0.01562643,-0.0232091,314.0554,184.5303,176.1326,"Calibration","B5",NA,-0.684530917,1.505274112,-0.25416642,"B5","1.820182","1.718441","-1.178868","0.04365646","-0.0630656","-0.9970478",0.0100031,-0.0110833,-0.9992531,-0.6354451,0.839734,3.7678858,66.1483954,0.0299356,-0.011777,-0.998545,-0.6754216,1.3203311,6.7872821,128.8073981,3.6158149,2.1102983
"52",70.08224,1.82412,1.814359,-1.229696,-0.3910764,0.9199522,0.0157674,-0.02232986,314.0413,184.4069,176.1666,"Calibration","B5",NA,-0.670430917,1.381874112,-0.22016642,"B5","1.849936","1.719059","-1.180572","0.02475609","-0.06838845","-0.997347",0.0109706,-0.010923,-0.9992446,-0.6262536,0.7842577,5.6011117,28.5366211,0.0282159,-0.0115516,-0.9985977,-0.6624935,1.2216524,9.9214055,-18.5075058,3.9214483,1.0250631
"53",70.09345,1.824013,1.814352,-1.229712,-0.3911232,0.9199442,0.01591134,-0.02172783,314.0336,184.3254,176.183,"Calibration","B5",NA,-0.662730917,1.300374112,-0.20376642,"B5","1.852899","1.719114","-1.180769","0.02333087","-0.06819039","-0.9973873",0.0117189,-0.0108449,-0.999237,-0.6217729,0.741349,5.2623093,73.9355508,0.0270033,-0.0114272,-0.9986327,-0.655356,1.1520774,7.8334423,5.9200571,3.9101034,0.9431802
"54",70.11527,1.823793,1.814299,-1.229769,-0.3911712,0.9199397,0.01641063,-0.02066092,314.0256,184.1961,176.1753,"Calibration","B5",NA,-0.654730917,1.171074112,-0.21146642,"B5","1.853714","1.719064","-1.180781","0.02333169","-0.06762864","-0.9974278",0.0134901,-0.0107888,-0.9992153,-0.6185549,0.6397931,9.1483276,-43.5365346,0.0246521,-0.0112833,-0.9986951,-0.6471059,1.0171849,12.1559646,-67.7002651,3.8778338,0.9431729
"55",70.12654,1.823725,1.814285,-1.229766,-0.3910964,0.9199793,0.01665712,-0.02010346,314.0337,184.1266,176.1746,"Calibration","B5",NA,-0.662830917,1.101574112,-0.21216642,"B5","1.849341","1.718957","-1.180532","0.02616112","-0.06681731","-0.9974123",0.0143837,-0.0109742,-0.9992007,-0.6291905,0.5885517,6.159891,-31.5575849,0.0234317,-0.011424,-0.9987229,-0.6551727,0.9471716,8.3974238,-40.045206,3.8312421,1.1056286
"56",70.14833,1.823578,1.814255,-1.229739,-0.3910083,0.9200333,0.01721581,-0.01883684,314.0418,183.9695,176.1722,"Calibration","B5",NA,-0.670930917,0.944474112,-0.21456642,"B5","1.84034","1.718733","-1.180104","0.03315417","-0.06591126","-0.9972693",0.0164164,-0.0112138,-0.9991668,-0.6429274,0.4719877,10.5626091,-75.2600584,0.0206627,-0.0115636,-0.9987824,-0.6631822,0.7883226,13.9192106,-136.7541213,3.7791965,1.5072567
"57",70.15962,1.823444,1.814221,-1.229763,-0.3909871,0.9200477,0.01753017,-0.01827838,314.0435,183.9048,176.1606,"Calibration","B5",NA,-0.672630917,0.879774112,-0.22616642,"B5","1.835657","1.718606","-1.17983","0.03640214","-0.06569295","-0.9971613",0.0174382,-0.0112818,-0.9991487,-0.6468241,0.4133921,6.5820673,-145.4288997,0.0193878,-0.0115864,-0.9988077,-0.6644878,0.71519,7.9703125,-239.1536165,3.7666954,1.6938606
