"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",36.90495,1.938615,1.810716,-2.255618,-0.5804479,0.8139423,0.001841199,-0.02398006,289.1237,187.2201,174.5991,"Calibration","B5",NA,-0.0252747,-0.0106218,-0.9984913,-0.6092846,0.2409122,NA,NA,0.0365626,-0.010503,-0.9985183,-0.6022464,0.0811378,NA,NA
"2",36.92719,1.938711,1.8107,-2.255507,-0.5805861,0.8138534,0.001512392,-0.02366858,289.0994,187.0715,174.7491,"Calibration","B5",NA,-0.0254319,-0.0103021,-0.9984905,-0.5909479,0.2499277,2.246161,NA,0.0364523,-0.0101563,-0.998526,-0.5823655,0.0747981,2.4855037,NA
"3",36.94937,1.938786,1.81076,-2.255416,-0.5810586,0.8135161,0.001480024,-0.02367063,289.033,187.0867,174.7366,"Calibration","B5",NA,-0.0254633,-0.0091421,-0.998501,-0.5244057,0.2517152,4.345217,21.4069051,0.036512,-0.0089965,-0.9985349,-0.5158619,0.0782001,4.3348258,17.1580795
"4",36.97161,1.938721,1.810669,-2.255318,-0.5814871,0.813216,0.001262705,-0.02347085,288.9698,187.0046,174.8199,"Calibration","B5",NA,-0.0255585,-0.0081025,-0.9985075,-0.4647709,0.2571662,3.1926619,-65.4684656,0.0364589,-0.0079393,-0.9985458,-0.4552396,0.0751364,3.2436924,-39.9901122
"5",36.99404,1.938837,1.81084,-2.255161,-0.5816483,0.8130926,0.001367514,-0.02374464,288.9499,187.1116,174.7267,"Calibration","B5",NA,-0.0257029,-0.007687,-0.9985071,-0.4409338,0.265446,1.4181481,-43.2063723,0.0367838,-0.0075479,-0.9985369,-0.4327971,0.0937724,2.5501911,51.0763672
"6",37.01611,1.938286,1.810723,-2.255686,-0.5816605,0.8130443,0.002171685,-0.0250055,288.964,187.6369,174.239,"Calibration","B5",NA,-0.0258838,-0.0075687,-0.9985033,-0.4341499,0.2758231,1.2570518,42.4777841,0.0378791,-0.0075408,-0.998496,-0.4323878,0.1566226,5.4870726,-54.3385967
"7",37.02735,1.938244,1.810725,-2.25571,-0.5816138,0.8130652,0.002290242,-0.02539943,288.9745,187.7714,174.1271,"Calibration","B5",NA,-0.0261572,-0.0076527,-0.9984956,-0.4389704,0.2915138,2.2939969,71.4187282,0.0383739,-0.0076621,-0.9984762,-0.4393418,0.1850164,2.7698206,-127.7965026
"8",37.04947,1.938579,1.810885,-2.255376,-0.5815469,0.8131155,0.001739234,-0.02536391,288.9784,187.6461,174.2948,"Calibration","B5",NA,-0.0270088,-0.0078107,-0.9984716,-0.4480298,0.3403829,3.412883,54.561744,0.0389612,-0.0078208,-0.9984523,-0.4484421,0.21872,2.4635779,7.6618396
"9",37.07164,1.938087,1.810719,-2.25584,-0.5815271,0.8131337,0.001078096,-0.02527475,288.9744,187.4853,174.5026,"Calibration","B5",NA,-0.0279727,-0.0078557,-0.9984449,-0.4506155,0.3956942,4.7107355,-125.6820686,0.0395927,-0.0078604,-0.9984271,-0.4507162,0.2549574,3.1102388,-18.7208968
"10",37.08294,1.938089,1.810728,-2.255801,-0.5815756,0.8130935,0.001050089,-0.02544924,288.9685,187.5319,174.4727,"Calibration","B5",NA,-0.0282202,-0.0077216,-0.9984388,-0.4429191,0.4098974,1.2088082,-125.0816226,0.0399108,-0.0077425,-0.9984154,-0.4439549,0.2732102,2.3575449,-11.4645169
"11",37.10474,1.937798,1.810601,-2.256078,-0.5816402,0.8130274,0.001265652,-0.02606723,288.9658,187.7557,174.2819,"Calibration","B5",NA,-0.0285941,-0.0075138,-0.9984298,-0.4310022,0.4313491,2.51118,17.7911192,0.0406581,-0.0075951,-0.9983863,-0.4355024,0.3160977,3.3097917,-21.7562988
"12",37.11613,1.937444,1.810415,-2.256473,-0.5817726,0.8129298,0.001280284,-0.02615725,288.948,187.791,174.2527,"Calibration","B5",NA,-0.028669,-0.0071812,-0.9984301,-0.4119196,0.4356431,2.2360023,12.4176803,0.0407911,-0.0072704,-0.9983833,-0.4168836,0.3237237,2.3166561,-1.8176155
"13",37.13824,1.937575,1.810433,-2.256189,-0.5820796,0.8127248,0.000913491,-0.02570906,288.8985,187.6028,174.4341,"Calibration","B5",NA,-0.0287193,-0.0064595,-0.9984336,-0.3705246,0.4385258,3.3192806,-41.7496149,0.0405096,-0.0065069,-0.9984001,-0.3731014,0.3075555,4.1641326,-33.5797271
"14",37.14949,1.937632,1.810388,-2.256165,-0.5821655,0.8126726,0.000800469,-0.02541438,288.8834,187.4992,174.5228,"Calibration","B5",NA,-0.0285519,-0.0062717,-0.9984396,-0.3597495,0.4289135,1.8287211,-29.0792451,0.0401701,-0.0062903,-0.9984152,-0.3606858,0.2880697,2.4685566,-58.7687026
"15",37.17138,1.937613,1.81042,-2.256096,-0.5821853,0.812667,0.001035801,-0.02513226,288.8809,187.4671,174.5123,"Calibration","B5",NA,-0.0278398,-0.0062505,-0.9984599,-0.3585352,0.3880529,3.4559293,-26.1760251,0.0394373,-0.0062416,-0.9984447,-0.3578881,0.246015,3.1948769,-52.5620744
"16",37.18305,1.937712,1.810431,-2.255805,-0.5822513,0.8126197,0.001177203,-0.02512603,288.8729,187.4974,174.4699,"Calibration","B5",NA,-0.0276007,-0.0060912,-0.9984675,-0.3493968,0.3743275,1.9774834,-35.3931476,0.0392648,-0.0060808,-0.9984525,-0.3486721,0.2361157,1.5808621,-57.5491046
"17",37.19622,1.937499,1.810409,-2.256008,-0.5823591,0.8125347,0.001467385,-0.02535994,288.8621,187.6292,174.3334,"Calibration","B5",NA,-0.0274004,-0.0058116,-0.9984747,-0.3333586,0.3628348,2.7137054,4.8165692,0.0393063,-0.005822,-0.9984524,-0.3338333,0.2384941,1.8864904,15.4683884
"18",37.20766,1.937462,1.810429,-2.255913,-0.5824711,0.8124512,0.001724176,-0.02544705,288.8494,187.7123,174.2363,"Calibration","B5",NA,-0.0270817,-0.0055334,-0.998485,-0.3173996,0.344541,2.184396,-30.0744259,0.0391502,-0.0055498,-0.9984601,-0.3182255,0.229534,1.9749259,15.7144417
"19",37.22957,1.937328,1.810459,-2.255914,-0.5826299,0.8123494,0.001572766,-0.02506695,288.8231,187.5797,174.3501,"Calibration","B5",NA,-0.0268726,-0.0051723,-0.9984925,-0.2966884,0.3325383,1.8802732,4.7492722,0.0387201,-0.0051537,-0.998479,-0.2955088,0.2048487,2.4941602,0.1732052
"20",37.2516,1.93678,1.810265,-2.256299,-0.5828208,0.8122197,0.001724176,-0.02481978,288.796,187.5489,174.3481,"Calibration","B5",NA,-0.0263283,-0.0047259,-0.9985092,-0.2710845,0.3013042,2.3953146,7.4747281,0.0381506,-0.0046821,-0.9985032,-0.268467,0.1721648,1.9797135,-6.2391347
"21",37.27412,1.93659,1.810279,-2.256135,-0.5829793,0.8120801,0.00241841,-0.02559797,288.786,187.9239,173.9799,"Calibration","B5",NA,-0.026109,-0.0042834,-0.998517,-0.2457022,0.2887181,2.2054792,10.2981236,0.038602,-0.004309,-0.9984875,-0.2470732,0.198063,2.2245921,21.6238217
"22",37.29637,1.936609,1.810276,-2.255641,-0.5832655,0.8118724,0.00249424,-0.02565757,288.7471,187.9715,173.9308,"Calibration","B5",NA,-0.0260405,-0.0035761,-0.9985215,-0.2051274,0.2847857,2.8513051,61.04433,0.0386207,-0.0036064,-0.9984896,-0.2067898,0.1991264,2.9449095,53.0421892
"23",37.31823,1.936533,1.810463,-2.255401,-0.5835928,0.8116429,0.002483764,-0.02547851,288.6998,187.9346,173.9538,"Calibration","B5",NA,-0.0258301,-0.0027859,-0.9985296,-0.1598039,0.2727074,4.8856574,22.5108555,0.038358,-0.0027985,-0.9985023,-0.1604666,0.184048,4.5562224,9.1785895
"24",37.32949,1.936442,1.810515,-2.255291,-0.5838107,0.8114787,0.002780954,-0.02568384,288.6738,188.067,173.8138,"Calibration","B5",NA,-0.0255775,-0.0022379,-0.9985374,-0.1283662,0.258212,4.344715,5.08777,0.0383524,-0.0022684,-0.9985039,-0.130066,0.1837217,3.9329433,-3.6465179
"25",37.35191,1.936607,1.810567,-2.254712,-0.5844043,0.8110401,0.003388413,-0.02596155,288.5988,188.3056,173.5479,"Calibration","B5",NA,-0.0248858,-0.0007645,-0.998557,-0.0438501,0.2185155,5.6499313,11.8839028,0.0381176,-0.0008128,-0.9985151,-0.046604,0.1702456,5.0104563,11.7686629
