"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",36.93799,1.860442,1.866029,-2.096406,0.5907984,-0.8046193,0.006426396,0.05919221,287.9182,196.5546,168.8301,"Calibration","B5",NA,0.549054908,2.005454243,-0.008321797,-0.0792838,0.0120057,-0.9936363,0.690054,1.8936313,NA,NA,0.1033925,0.0094096,-0.9927042,0.5401561,1.9970842,NA,NA
"2",36.96037,1.860641,1.866065,-2.096444,0.5908256,-0.8046373,0.006546999,0.05866181,287.9048,196.3737,168.9772,"Calibration","B5",NA,0.562454908,1.824554243,0.138778203,-0.0788625,0.0119703,-0.9936704,0.6880177,1.8693331,1.8461505,NA,0.1026755,0.009495,-0.9927778,0.5450556,1.9557103,2.2794399,NA
"3",36.98235,1.860752,1.866048,-2.09652,0.5907673,-0.8046839,0.006321192,0.05863424,287.917,196.407,168.9232,"Calibration","B5",NA,0.550254908,1.857854243,0.084778203,-0.0784726,0.0118133,-0.9937031,0.6789972,1.8468462,2.0300927,-28.0541463,0.1023654,0.0093387,-0.9928113,0.5360846,1.9378024,1.943007,-19.6000298
"4",36.99374,1.860743,1.866105,-2.096492,0.5907419,-0.8047103,0.006253647,0.05853415,287.9205,196.3887,168.9277,"Calibration","B5",NA,0.546754908,1.839554243,0.089278203,-0.0782507,0.0117284,-0.9937215,0.6741136,1.8340464,1.2957007,-19.7728329,0.1021224,0.0092744,-0.9928369,0.5323906,1.9237774,1.6708573,-0.9511735
"5",37.01585,1.860695,1.866198,-2.096449,0.5910132,-0.8045281,0.006303487,0.05829359,287.8787,196.3352,168.9652,"Calibration","B5",NA,0.588554908,1.786054243,0.126778203,-0.0780238,0.012352,-0.9937318,0.7099588,1.8209951,1.8469305,3.5592489,0.1018099,0.0099537,-0.9928624,0.5713909,1.9057797,2.157087,-2.3146993
"6",37.03821,1.860902,1.866179,-2.096513,0.5910056,-0.8045489,0.006288695,0.05808624,287.8773,196.2756,169.0066,"Calibration","B5",NA,0.589954908,1.726454243,0.168178203,-0.0777611,0.0122916,-0.9937532,0.7064891,1.8058476,1.4486375,10.1121325,0.1014577,0.0099375,-0.9928986,0.5704601,1.8854535,1.5618461,1.94808
"7",37.06009,1.861096,1.866129,-2.09649,0.5907646,-0.8047429,0.006429294,0.05783325,287.9044,196.1448,169.1284,"Calibration","B5",NA,0.562854908,1.595654243,0.289978203,-0.0777213,0.0116511,-0.993764,0.6696705,1.8035194,2.2808873,0.1872555,0.1011949,0.0093557,-0.9929311,0.53706,1.8702552,2.229557,-14.0713469
"8",37.08237,1.861283,1.866018,-2.096581,0.5906025,-0.8048917,0.00692312,0.05736025,287.9108,195.8821,169.3929,"Calibration","B5",NA,0.556454908,1.332954243,0.554478203,-0.0779881,0.0111738,-0.9937486,0.6422378,1.8188756,1.4417668,-33.8147922,0.1009918,0.0089951,-0.9929551,0.5163588,1.8585157,0.9226201,-29.4134301
"9",37.10463,1.861342,1.866135,-2.09673,0.5906575,-0.8048625,0.007129366,0.05717701,287.8968,195.7892,169.4875,"Calibration","B5",NA,0.570454908,1.240054243,0.649078203,-0.0781031,0.0112803,-0.9937383,0.6483571,1.82551,0.7746995,36.2175752,0.1009368,0.009147,-0.9929593,0.52508,1.8553522,0.9188979,48.9776319
"10",37.12678,1.861273,1.865976,-2.09684,0.5903808,-0.8050624,0.006997515,0.05723809,287.9385,195.8071,169.4641,"Calibration","B5",NA,0.528754908,1.257954243,0.625678203,-0.07799,0.010605,-0.9937547,0.6095439,1.8189565,3.042909,65.3405648,0.1008639,0.0084534,-0.9929729,0.4852626,1.8511134,3.0923108,63.7508746
"11",37.14913,1.861273,1.865982,-2.097207,0.5899891,-0.8053384,0.006786714,0.05741835,287.9991,195.8653,169.4038,"Calibration","B5",NA,0.468154908,1.316154243,0.565378203,-0.0778998,0.0096669,-0.9937713,0.5556243,1.8137158,3.6749423,8.7666051,0.1008833,0.0074704,-0.9929788,0.4288315,1.852185,3.7489375,9.6209955
"12",37.17126,1.861195,1.866014,-2.097287,0.5896323,-0.8056163,0.006701093,0.05719467,288.0472,195.7805,169.4635,"Calibration","B5",NA,0.420054908,1.231354243,0.625078203,-0.0775402,0.0087402,-0.993808,0.5023559,1.7929418,3.4371403,-7.7891494,0.100397,0.0065892,-0.9930343,0.3782486,1.8240865,3.5245995,-6.2630579
