"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",71.32903,1.802571,1.81125,-2.048131,-0.4439853,0.8958355,0.01760608,-0.006772427,307.3223,182.625,176.4485,"Calibration","B5",NA,"B5","1.812208","1.707934","-1.999639","-0.05234667","-0.9984707","-0.0514679",0.0249007,-0.032982,-0.9991019,-1.8901553,0.9503293,NA,NA,-0.0047095,-0.0321966,-0.9994172,-1.845147,-2.2065836,NA,NA
"2",71.35161,1.802763,1.811501,-2.048546,-0.4449096,0.8954011,0.01617328,-0.007119955,307.2014,182.5729,176.6531,"Calibration","B5",NA,"B5","1.814473","1.708122","-2.000245","-0.0523655","-0.9984477","-0.05307007",0.0220768,-0.0308945,-0.999235,-1.7704828,1.1123526,13.6306957,NA,-0.0027074,-0.0301962,-0.999487,-1.730469,-2.3213672,10.7975355,NA
"3",71.37384,1.80319,1.811672,-2.048595,-0.4458872,0.8949399,0.01463215,-0.007287506,307.0727,182.4807,176.8916,"Calibration","B5",NA,"B5","1.816214","1.708323","-2.000788","-0.04988899","-0.9986186","-0.05236816",0.0192314,-0.0286849,-0.9993597,-1.6438197,1.2755763,16.8820311,-277.2234364,-0.000923,-0.0280687,-0.9995523,-1.608514,-2.4236626,13.3721643,-134.0109067
"4",71.38532,1.803333,1.811757,-2.048692,-0.4461752,0.8948016,0.01414858,-0.007588022,307.0356,182.4936,176.9458,"Calibration","B5",NA,"B5","1.811997","1.708101","-2.000916","-0.04917685","-0.9986287","-0.05552673",0.0181039,-0.0280325,-0.9993992,-1.6064268,1.3402329,8.8379288,-401.7602913,7.32e-05,-0.027447,-0.99957,-1.5728808,2.4807691,8.965686,-129.5045852
"5",71.39674,1.803343,1.811832,-2.04878,-0.4463115,0.8947319,0.01393635,-0.00816686,307.0195,182.5754,176.9316,"Calibration","B5",NA,"B5","1.808762","1.707986","-2.00104","-0.04938215","-0.9985929","-0.05810547",0.0171887,-0.0277218,-0.9994241,-1.5886173,1.3927147,7.6637837,-110.570737,0.0012988,-0.0271599,-0.999577,-1.5564238,2.5510183,10.3912492,10.7431866
"6",71.40823,1.803502,1.811728,-2.049021,-0.4465413,0.8946112,0.01381823,-0.008988554,306.9926,182.7075,176.8798,"Calibration","B5",NA,"B5","1.80713","1.707905","-2.001229","-0.04887046","-0.9986227","-0.05813599",0.0162141,-0.0272011,-0.9994547,-1.5587662,1.4485975,6.3042103,-217.5542488,0.0028677,-0.0266672,-0.999587,-1.5281778,2.6409455,9.2038263,-391.9672217
"7",71.41959,1.803668,1.811623,-2.048972,-0.4464832,0.8946401,0.01370508,-0.009168285,307.0003,182.7279,176.8844,"Calibration","B5",NA,"B5","1.806116","1.707905","-2.001366","-0.04963999","-0.9986014","-0.05867004",0.0158435,-0.0273273,-0.9994572,-1.5660039,1.4698427,2.7055687,-83.8606266,0.0032888,-0.0268035,-0.999582,-1.535993,2.6650842,1.4723192,-302.5754981
"8",71.44174,1.803553,1.811763,-2.049605,-0.4466652,0.8945652,0.01293485,-0.008714145,306.9732,182.5869,177.0525,"Calibration","B5",NA,"B5","1.802545","1.707816","-2.001611","-0.05319619","-0.9983871","-0.06095886",0.0149175,-0.0269103,-0.9994827,-1.5420987,1.5229331,6.0072605,50.4131068,0.003219,-0.0264072,-0.9995928,-1.5132783,2.6610787,3.1433023,173.0903488
"9",71.45338,1.80372,1.811828,-2.049798,-0.4465986,0.8945987,0.01260875,-0.0091569,306.9822,182.634,177.0711,"Calibration","B5",NA,"B5","1.797153","1.707612","-2.001576","-0.06376423","-0.9976938","-0.06414795",0.0139235,-0.0270494,-0.9994933,-1.5500714,1.5799129,5.4458125,4.5121199,0.0043049,-0.0265722,-0.9995843,-1.5227379,2.7233239,6.2947308,204.4209946
"10",71.47566,1.803538,1.811858,-2.050324,-0.4464663,0.8946604,0.01231338,-0.009953784,307.0009,182.7434,177.055,"Calibration","B5",NA,"B5","1.807807","1.708249","-2.00221","-0.05384194","-0.9983521","-0.06311035",0.0126482,-0.0273309,-0.9995026,-1.5662103,1.6530106,6.7215342,-63.6667169,0.0059842,-0.0268911,-0.9995672,-1.541017,2.8195847,9.3716146,-43.053199
