"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"11",41.24832,1.86632,2.046378,-1.111091,0.01067191,-0.01384785,0.9613064,-0.2749261,31.88937,178.1013,357.8069,"Calibration","B5",NA,"B5","1.847723","1.945066","-1.096454","-0.00298609","-0.1566155","-0.9876413",-0.020577,0.0069773,0.9995004,0.3998805,0.380891,6.8983829,58.410329,0.0126818,-0.006899,0.9995975,-0.3954042,0.006222,7.0137423,11.2129708
"12",41.26041,1.866243,2.04647,-1.110935,0.0104511,-0.01419694,0.9614456,-0.2744298,31.83007,178.1189,357.7716,"Calibration","B5",NA,"B5","1.842756","1.945259","-1.096143","-0.002970657","-0.1543331","-0.9880085",-0.0213564,0.0080164,0.9994765,0.4594307,0.4255791,7.7586698,76.2048281,0.0120455,-0.0079226,0.9995978,-0.4540735,0.0302421,6.9649465,46.8345374
"13",41.28271,1.866128,2.046677,-1.110653,0.01000083,-0.01496445,0.9616463,-0.2737014,31.7429,178.1519,357.6915,"Calibration","B5",NA,"B5","1.838836","1.945488","-1.095808","-0.002275813","-0.1521813","-0.9883447",-0.0230613,0.0095457,0.9994249,0.5470814,0.5233321,9.5706063,-244.3234276,0.0107229,-0.0094181,0.9995999,-0.5397837,0.1060416,9.1437707,-180.7174395
"14",41.29434,1.866129,2.046757,-1.110481,0.009716674,-0.01506963,0.9616956,-0.2735327,31.7233,178.1855,357.6889,"Calibration","B5",NA,"B5","1.838998","1.945595","-1.095708","-0.001810205","-0.1501275","-0.9886497",-0.0234188,0.0098963,0.9994133,0.5671723,0.5438316,2.9426738,-283.8359308,0.0101124,-0.0097591,0.999603,-0.5593315,0.1410344,3.8039725,-204.752063
"15",41.31671,1.866236,2.046824,-1.110223,0.009397035,-0.01518095,0.9617845,-0.2732249,31.68721,178.224,357.6874,"Calibration","B5",NA,"B5","1.900353","1.944878","-1.098054","-0.01312724","-0.1764175","-0.9842225",-0.0238045,0.0105354,0.9993976,0.6038064,0.5659509,2.9925086,-68.8062905,0.0094265,-0.0103882,0.9996034,-0.5953856,0.1803434,4.914327,-55.4428286
"16",41.32814,1.866374,2.046769,-1.109954,0.009081736,-0.01512933,0.9618033,-0.2731723,31.68179,178.267,357.7058,"Calibration","B5",NA,"B5","1.900374","1.944957","-1.097929","-0.01346024","-0.1759425","-0.9843065",-0.0238826,0.0106403,0.9993947,0.6098165,0.5704302,1.3941336,-22.9392022,0.0088478,-0.0104886,0.9996076,-0.6011407,0.2135167,3.0795659,-64.4568206
"17",41.35065,1.86658,2.046882,-1.109573,0.008783126,-0.01496196,0.9618962,-0.272864,31.64608,178.313,357.7396,"Calibration","B5",NA,"B5","1.900497","1.945084","-1.097695","-0.01342118","-0.1767904","-0.9841488",-0.0237227,0.011274,0.9993916,0.6461388,0.5612721,3.5092166,125.2693584,0.00836,-0.0111221,0.999605,-0.6374536,0.2414712,3.7910595,91.7559388
"18",41.37357,1.866749,2.047123,-1.109149,0.0086334,-0.01478614,0.962098,-0.2721659,31.56364,178.3415,357.7702,"Calibration","B5",NA,"B5","1.897172","1.94482","-1.098188","0.003004961","-0.1645443","-0.9863494",-0.0234524,0.0127191,0.9993805,0.7289596,0.545801,7.0979566,-18.6197866,0.0081475,-0.0125696,0.9995896,-0.7204212,0.2536467,7.2726989,-4.7853118
"19",41.38528,1.866886,2.047177,-1.108926,0.008510849,-0.0147139,0.9622009,-0.2718095,31.52162,178.3613,357.7853,"Calibration","B5",NA,"B5","1.837773","1.947119","-1.092695","0.01458892","-0.1720972","-0.9849694",-0.0233744,0.0134566,0.9993725,0.7712313,0.5413448,4.828367,-129.0862911,0.0079425,-0.0133072,0.9995817,-0.7626988,0.2653921,5.3818312,-152.8297769
"20",41.39655,1.867,2.047224,-1.108719,0.008402482,-0.01470124,0.9622813,-0.2715288,31.48848,178.3768,357.7918,"Calibration","B5",NA,"B5","1.837859","1.947166","-1.092545","0.01585165","-0.1736599","-0.9846666",-0.0234047,0.0140382,0.9993638,0.8045669,0.54309,4.1030724,-1.8977,0.0077324,-0.0138873,0.9995754,-0.7959461,0.2774293,3.7568669,-54.372797
"21",41.41911,1.867253,2.047315,-1.108281,0.008333926,-0.01409635,0.9624499,-0.2709651,31.42257,178.4098,357.8744,"Calibration","B5",NA,"B5","1.838077","1.947237","-1.092192","0.01590689","-0.1762023","-0.9842172",-0.0222706,0.0151955,0.999373,0.8708982,0.4780918,5.4693245,-7.7486182,0.007926,-0.0150618,0.9995569,-0.8632665,0.2663248,4.5563786,-0.8461819
"22",41.44072,1.86746,2.047387,-1.10794,0.008416657,-0.01416226,0.9625957,-0.2704406,31.35986,178.3986,357.8646,"Calibration","B5",NA,"B5","1.838437","1.94734","-1.091875","0.01490263","-0.1750919","-0.9844233",-0.0223365,0.0162868,0.9993543,0.9334521,0.4818906,3.8257099,-58.9873091,0.0080296,-0.0161527,0.999539,-0.9257979,0.2603794,3.7539623,-44.6092786
"23",41.46297,1.86765,2.047453,-1.107574,0.008330349,-0.01434988,0.96269,-0.2700975,31.31892,178.4042,357.8446,"Calibration","B5",NA,"B5","1.8567","1.946784","-1.093149","0.01067825","-0.1715362","-0.9851184",-0.0227366,0.0170022,0.9993333,0.9744578,0.5048462,2.8930664,-47.7875708,0.0077452,-0.0168608,0.9995296,-0.9663879,0.2766771,2.59503,-53.6035322
"24",41.48529,1.867845,2.047436,-1.107236,0.008408686,-0.0146184,0.9627489,-0.2698705,31.29129,178.3852,357.8079,"Calibration","B5",NA,"B5","1.856807","1.946881","-1.092785","0.01095921","-0.1713152","-0.9851415",-0.0232003,0.0174799,0.9993143,1.0018421,0.5314432,1.6954069,-47.3095694,0.0077344,-0.0173317,0.9995216,-0.9933766,0.2772921,1.3647467,-35.6225433
"25",41.50711,1.868004,2.047427,-1.106994,0.008575385,-0.01470175,0.9627591,-0.2698244,31.28529,178.3608,357.7913,"Calibration","B5",NA,"B5","1.852877","1.947094","-1.092109","0.01190827","-0.170034","-0.985361",-0.0232632,0.0175792,0.9993112,1.0075309,0.5350552,0.8016475,1.6504131,0.0080053,-0.0174312,0.9995177,-0.9990842,0.261762,1.0129021,-4.0854711
"26",41.5292,1.868116,2.047422,-1.106815,0.008750833,-0.01480678,0.9627579,-0.2698172,31.28385,178.3344,357.7714,"Calibration","B5",NA,"B5","1.839147","1.947645","-1.090598","0.01485528","-0.1789836","-0.9837334",-0.0233637,0.0175983,0.9993084,1.0086249,0.5408151,1.7793815,88.9129819,0.0082804,-0.0174502,0.9995152,-1.000172,0.245993,1.1886043,33.4624955
"27",41.55115,1.868263,2.047398,-1.106615,0.008702166,-0.01539829,0.9628126,-0.2695905,31.25597,178.3202,357.6976,"Calibration","B5",NA,"B5","1.839365","1.947664","-1.090364","0.0152627","-0.1803724","-0.9834692",-0.0245184,0.0180813,0.9992722,1.0363098,0.6070327,4.711124,22.9996275,0.0078401,-0.0179132,0.9995105,-1.026713,0.2712264,2.4830192,25.4252497
"28",41.57356,1.868497,2.047378,-1.106451,0.008557991,-0.01589588,0.9628627,-0.2693871,31.23125,178.3216,357.6393,"Calibration","B5",NA,"B5","1.839622","1.947632","-1.090083","0.01504511","-0.1813826","-0.9832868",-0.0255485,0.0185127,0.9992384,1.061038,0.6661102,2.7487851,11.0403309,0.0072722,-0.0183255,0.9995074,-1.0503433,0.3037785,2.3010373,-8.8354388
"29",41.59543,1.868739,2.047265,-1.106397,0.008569301,-0.01510716,0.9629516,-0.2691145,31.20017,178.3496,357.7416,"Calibration","B5",NA,"B5","1.851701","1.947292","-1.090752","0.01035374","-0.1811048","-0.9833946",-0.0240247,0.0190613,0.9992661,1.0924886,0.5787487,5.1467428,37.0260994,0.0077368,-0.0189004,0.9994932,-1.0833006,0.2771439,2.092172,-29.5919461
"30",41.61735,1.868956,2.047158,-1.106298,0.00854928,-0.01477858,0.9629614,-0.2690982,31.19885,178.3641,357.7847,"Calibration","B5",NA,"B5","1.852881","1.947189","-1.090683","0.01059332","-0.1806773","-0.983474",-0.0234066,0.0190879,0.9992802,1.0940105,0.5433116,4.366527,-40.0510577,0.0078854,-0.0189368,0.9994913,-1.0853894,0.2686202,1.0042039,6.9586316
"31",41.62872,1.869083,2.047089,-1.10634,0.008534452,-0.01434936,0.9629287,-0.2692389,31.21634,178.381,357.8402,"Calibration","B5",NA,"B5","1.851714","1.94716","-1.090555","0.01125156","-0.18164","-0.9832993",-0.0225969,0.0187866,0.9993046,1.076738,0.496877,3.8604673,-68.3899755,0.008108,-0.0186487,0.9994949,-1.0688715,0.2558644,1.726777,41.9243587
"32",41.6511,1.869283,2.046941,-1.106339,0.008638578,-0.01418434,0.962908,-0.2693183,31.22581,178.3732,357.8575,"Calibration","B5",NA,"B5","1.850631","1.947072","-1.09034","0.01221038","-0.1823832","-0.9831492",-0.0222232,0.0186193,0.999316,1.0671497,0.4754456,1.7954284,-45.5286152,0.0084054,-0.0184887,0.9994955,-1.0597002,0.2388187,2.1810434,-41.0446305
"33",41.66244,1.869384,2.046864,-1.106351,0.008643751,-0.01410005,0.9628733,-0.2694466,31.24121,178.3751,357.8677,"Calibration","B5",NA,"B5","1.849933","1.947008","-1.090227","0.012459","-0.1827497","-0.9830689",-0.0220621,0.0183512,0.9993246,1.051785,0.4662032,1.8091996,28.3069601,0.0084674,-0.0182231,0.9994998,-1.0444771,0.235264,1.0199733,-55.3076402
"34",41.68472,1.869595,2.046745,-1.106316,0.008668712,-0.01387795,0.9628655,-0.2694855,31.24616,178.3798,357.8954,"Calibration","B5",NA,"B5","1.849454","1.946901","-1.090099","0.0116689","-0.1825072","-0.9831205",-0.0216234,0.018266,0.999336,1.0468969,0.4410518,3.0435011,NA,0.0086436,-0.0181449,0.9994997,-1.039996,0.225164,0.8366502,-9.7977425
"35",41.69603,1.8697,2.046686,-1.106298,0.008680736,-0.01376691,0.9628615,-0.2695049,31.24863,178.3822,357.9092,"Calibration","B5",NA,"B5","1.85013","1.946835","-1.090077","0.01113275","-0.1828317","-0.983075",-0.0214044,0.0182235,0.9993413,1.0444615,0.4284924,NA,NA,0.0087304,-0.0181059,0.9994997,-1.0377573,0.2201907,0.7080856,236.0449828
"36",41.71799,1.869798,2.046631,-1.106281,0.008691886,-0.01366424,0.9628578,-0.2695229,31.25092,178.3844,357.922,"Calibration","B5",NA,"B5","1.851029","1.946652","-1.090059","0.0116228","-0.1833268","-0.982971",-0.0212018,0.0181841,0.9993463,1.0422015,0.4168786,7.7654488,NA,0.0088113,-0.0180697,0.9994996,-1.0356805,0.2155517,11.324808,541.014632
"37",41.72942,1.869639,2.046176,-1.106629,0.01055538,-0.01326866,0.962547,-0.2705843,31.37386,178.1542,357.902,"Calibration","B5",NA,"B5","1.852276","1.946537","-1.090111","0.009686011","-0.1832078","-0.983018",-0.0194063,0.0159842,0.9994205,0.9161059,0.3138949,11.2891213,-18.2902314,0.0126418,-0.0159195,0.9994951,-0.9124311,0.0040045,18.1664855,-60.8861903
"38",41.7514,1.869527,2.045981,-1.106715,0.01112649,-0.01356464,0.9624598,-0.2708566,31.40441,178.0686,357.8421,"Calibration","B5",NA,"B5","1.852519","1.946377","-1.090087","0.01136776","-0.1834285","-0.9829556",-0.0196552,0.0154288,0.9994241,0.8842707,0.3281561,3.7090266,-109.8863558,0.0135771,-0.0153689,0.9994914,-0.8808723,0.0576151,2.3333169,-374.3863037
"39",41.77356,1.869419,2.045779,-1.106777,0.01111376,-0.0146133,0.9624235,-0.2709318,31.41126,178.0319,357.7067,"Calibration","B5",NA,"B5","1.851739","1.946279","-1.089999","0.01216042","-0.1833091","-0.9829771",-0.0216738,0.0152992,0.9993846,0.8768469,0.4438798,6.4810334,-34.021098,0.0129557,-0.0152076,0.9995021,-0.8716252,0.0219896,1.7033465,-36.9712903
"40",41.79577,1.869343,2.045611,-1.10689,0.01124108,-0.01511406,0.9624057,-0.2709621,31.41352,177.9971,357.6372,"Calibration","B5",NA,"B5","1.852068","1.946187","-1.090073","0.0130671","-0.1833404","-0.9829543",-0.0225615,0.0152502,0.9993655,0.8740356,0.4947694,2.1915549,-110.7644733,0.0129152,-0.0151457,0.9995036,-0.868078,0.019667,0.6924736,7.524135
"41",41.81764,1.869331,2.045457,-1.10705,0.01107616,-0.01513426,0.9624184,-0.2709228,31.40921,178.0178,357.6408,"Calibration","B5",NA,"B5","1.85261","1.946088","-1.090134","0.01303104","-0.1837026","-0.9828942",-0.0226931,0.0153311,0.9993615,0.8786756,0.5023147,1.5705302,14.5505791,0.0125876,-0.0152221,0.9995066,-0.8724546,0.0008885,2.0169773,76.3769488
"42",41.83986,1.868842,2.045395,-1.106591,0.01073941,-0.01504687,0.9625241,-0.2705655,31.3677,178.066,357.6657,"Calibration","B5",NA,"B5","1.852707","1.946004","-1.090181","0.01180065","-0.1829535","-0.9830378",-0.022707,0.0160683,0.9993496,0.9209296,0.5031281,2.8481213,NA,0.0119784,-0.0159542,0.9995027,-0.9144198,0.0340254,4.0654683,-58.9215592
"43",41.85114,1.868793,2.045333,-1.106693,0.01063764,-0.01503201,0.9625272,-0.2705591,31.36722,178.0797,357.6713,"Calibration","B5",NA,"B5","1.852579","1.945957","-1.090223","0.01202582","-0.1824758","-0.9831233",-0.0227365,0.0160805,0.9993485,0.9216268,0.5048194,NA,NA,0.0117915,-0.0159644,0.9995048,-0.9150037,0.0447343,1.6962799,-2.3484726
"44",41.87287,1.868689,2.045191,-1.107011,0.01024082,-0.01487155,0.9625033,-0.2706686,31.38151,178.1363,357.706,"Calibration","B5",NA,"B5","1.852824","1.945907","-1.090408","0.01120905","-0.1805037","-0.9835059",-0.022659,0.015846,0.9993543,0.9081836,0.5003748,2.3578115,NA,0.0111276,-0.0157263,0.9995161,-0.9013556,0.0827941,6.1582635,191.7092539
"45",41.88414,1.870054,2.045789,-1.105984,0.009424745,-0.01461738,0.9625762,-0.2704527,31.35822,178.2518,357.7693,"Calibration","B5",NA,"B5","1.853028","1.945858","-1.090519","0.0105011","-0.180559","-0.9834968",-0.0226323,0.0162812,0.9993479,0.9331325,0.4988533,2.925726,246.1575376,0.0097024,-0.0161524,0.9995242,-0.9257808,0.1644888,8.1652366,90.515475
"46",41.8955,1.87003,2.045731,-1.106176,0.009301405,-0.01447035,0.9624266,-0.2709966,31.42349,178.271,357.7908,"Calibration","B5",NA,"B5","1.853223","1.945843","-1.090614","0.0102036","-0.1802882","-0.9835457",-0.0224359,0.0151474,0.99937,0.8681425,0.4875704,7.9459755,319.4215146,0.0095684,-0.0150206,0.9995431,-0.8609047,0.1721828,8.1987478,115.7438724
"47",41.9177,1.870039,2.045704,-1.106603,0.008679877,-0.01434833,0.9620531,-0.2723464,31.58577,178.3508,357.8246,"Calibration","B5",NA,"B5","1.853146","1.945736","-1.090778","0.01026326","-0.181118","-0.9833961",-0.0225916,0.0123351,0.999405,0.7069528,0.4964422,12.3175919,-253.0712293,0.0084923,-0.0122002,0.9995913,-0.6992478,0.2338826,13.2722873,-282.9271938
"48",41.92923,1.869973,2.045639,-1.106767,0.008584069,-0.0143187,0.9619561,-0.2726934,31.62735,178.363,357.8307,"Calibration","B5",NA,"B5","1.853147","1.945699","-1.090887","0.01085509","-0.1805819","-0.9834918",-0.022598,0.0116125,0.9994135,0.6655395,0.4968025,4.2112857,-344.9692359,0.0083366,-0.0114768,0.9996011,-0.6577816,0.2428142,4.1129452,-423.5343326
"49",41.95173,1.869832,2.045534,-1.107066,0.008552766,-0.0146581,0.9618068,-0.2732029,31.6875,178.3527,357.7862,"Calibration","B5",NA,"B5","1.853452","1.94562","-1.09112","0.01084913","-0.1819327","-0.9832497",-0.0232795,0.0105607,0.9994099,0.6052537,0.5358523,4.5065677,-14.9426087,0.0081019,-0.0104141,0.9996147,-0.59687,0.2562707,2.9277248,-64.3608357
"50",41.97396,1.869666,2.045455,-1.107386,0.008647198,-0.01526416,0.9617921,-0.2732182,31.68806,178.3181,357.7042,"Calibration","B5",NA,"B5","1.855","1.945567","-1.091521","0.009723255","-0.1832894","-0.9830008",-0.0243883,0.0105431,0.9993834,0.6042482,0.5994223,3.5504807,-14.1769015,0.0079414,-0.0103787,0.9996164,-0.594843,0.2654699,1.2372398,17.5097028
"51",41.99602,1.869545,2.045361,-1.107697,0.008718419,-0.01555666,0.9616947,-0.2735421,31.72593,178.2969,357.6625,"Calibration","B5",NA,"B5","1.861392","1.945327","-1.092285","0.006339249","-0.1850594","-0.9827048",-0.0249173,0.0098773,0.9993771,0.5660855,0.6297426,3.8737713,79.7004193,0.0079229,-0.0097047,0.9996233,-0.5562154,0.2665345,3.6873252,131.0048771
"52",42.01789,1.869439,2.045274,-1.108052,0.008835563,-0.01540748,0.9614958,-0.2742452,31.80965,178.2844,357.675,"Calibration","B5",NA,"B5","1.862929","1.945179","-1.092727","0.005876812","-0.1837329","-0.9829495",-0.0245838,0.0084139,0.9993989,0.4822114,0.6106029,7.0393615,119.1962299,0.0082578,-0.0082484,0.9996336,-0.4727463,0.2473418,6.9884954,115.7890847
"53",42.03997,1.869089,2.045245,-1.108868,0.008923667,-0.01556959,0.9611608,-0.2754049,31.9473,178.2624,357.6465,"Calibration","B5",NA,"B5","1.857714","1.945251","-1.092655","0.007609539","-0.1835875","-0.9829631",-0.0248762,0.0060073,0.9994089,0.3442858,0.627342,9.1070802,26.7565895,0.0083766,-0.0058381,0.9996496,-0.3346011,0.2405425,8.7688727,-15.4668716
"54",42.06219,1.870053,2.045543,-1.109709,0.008659252,-0.01452688,0.9609096,-0.2763453,32.06182,178.3319,357.7884,"Calibration","B5",NA,"B5","1.852847","1.945282","-1.092621","0.009396746","-0.1844998","-0.9827726",-0.0230486,0.0040254,0.9994627,0.2306981,0.5225561,8.2153138,-78.337105,0.0084866,-0.0038851,0.9996582,-0.2226683,0.2342404,6.289859,-112.5525292
"55",42.08406,1.870202,2.045492,-1.11006,0.008253976,-0.01420848,0.9607985,-0.2767602,32.11275,178.3949,357.8435,"Calibration","B5",NA,"B5","1.903993","1.943758","-1.096578","-0.01342437","-0.1814556","-0.9833066",-0.0226748,0.0031513,0.9994743,0.1806022,0.5011213,5.6665685,-27.2159848,0.007901,-0.0030133,0.999666,-0.1726996,0.2678061,3.8067767,7.3722052
"56",42.09556,1.870234,2.045453,-1.110159,0.008451111,-0.01366588,0.9607885,-0.2768163,32.11992,178.3893,357.9065,"Calibration","B5",NA,"B5","1.903963","1.943725","-1.096701","-0.01358036","-0.1806907","-0.9834324",-0.0215246,0.0030251,0.9995002,0.1733734,0.4351845,6.380819,15.2115576,0.0085859,-0.0029066,0.9996607,-0.1665883,0.2285544,5.2820277,127.2117822
"57",42.1172,1.870055,2.045403,-1.110229,0.00934137,-0.0131655,0.9607915,-0.2768015,32.11708,178.2924,357.9383,"Calibration","B5",NA,"B5","1.90387","1.943657","-1.096892","-0.01348774","-0.1761334","-0.9842682",-0.0200662,0.0030523,0.9995304,0.1749289,0.3515851,5.6951421,-165.9482501,0.0105729,-0.0029653,0.9996415,-0.1699496,0.1146683,8.0117161,-198.7185621
"58",42.12861,1.870028,2.045376,-1.110302,0.009406546,-0.01315304,0.960751,-0.2769406,32.13354,178.2839,357.937,"Calibration","B5",NA,"B5","1.90384","1.943624","-1.096988","-0.01352182","-0.1743301","-0.9845847",-0.0200095,0.002763,0.9995326,0.1583508,0.3483356,2.269736,-123.0372445,0.0107091,-0.0026778,0.9996408,-0.1534715,0.1068618,2.0376912,-215.6567323
"59",42.15045,1.87,2.045297,-1.110469,0.009508173,-0.01315474,0.9606581,-0.2772591,32.17129,178.2694,357.9319,"Calibration","B5",NA,"B5","1.87774","1.943801","-1.096245","-0.009406808","-0.1640113","-0.9864",-0.0199645,0.002101,0.999535,0.1204117,0.3457527,3.4520747,38.4065909,0.0109146,-0.0020178,0.9996402,-0.1156453,0.0950843,4.0527485,17.5281091
"60",42.16193,1.869989,2.045227,-1.110534,0.009698254,-0.01294521,0.9606134,-0.2774172,32.19011,178.252,357.9514,"Calibration","B5",NA,"B5","1.877631","1.943754","-1.096341","-0.009801819","-0.1632541","-0.9865238",-0.0194605,0.0017685,0.9995456,0.101354,0.3168595,3.7124043,49.5421539,0.0113999,-0.001695,0.9996353,-0.0971456,0.0672675,3.3959971,11.6340869
"61",42.18437,1.869845,2.045276,-1.110693,0.009920795,-0.01259337,0.9605061,-0.2777967,32.23553,178.2349,357.9875,"Calibration","B5",NA,"B5","1.865136","1.943812","-1.096052","-0.006604752","-0.1585296","-0.9873266",-0.0186712,0.0009719,0.9995617,0.0557026,0.2716172,5.4269889,-85.4764438,0.0120347,-0.0009127,0.9996289,-0.0523121,0.0308828,5.2018894,-56.122826
"62",42.19584,1.869768,2.045294,-1.110715,0.01008983,-0.01246552,0.9604533,-0.277979,32.25716,178.217,357.9972,"Calibration","B5",NA,"B5","1.85601","1.943855","-1.09583","-0.004505733","-0.1551219","-0.9878745",-0.0183366,0.0005904,0.9995683,0.0338344,0.2524362,2.5897651,-145.0062911,0.0124374,-0.0005381,0.9996243,-0.0308395,0.0078011,2.9913665,-162.8015429
"63",42.20721,1.869695,2.045305,-1.1107,0.01018976,-0.01254417,0.9605027,-0.277801,32.23557,178.2017,357.9838,"Calibration","B5",NA,"B5","1.853005","1.943878","-1.095765","-0.003585468","-0.1548538","-0.9879287",-0.0184271,0.0009631,0.9995663,0.0551964,0.2576226,2.1048098,-2.9369484,0.0125795,-0.000911,0.9996222,-0.0522133,0.0003407,1.4805101,-53.1515161
"64",42.2293,1.869524,2.045255,-1.110703,0.01008245,-0.01289677,0.960505,-0.2777808,32.23273,178.2025,357.942,"Calibration","B5",NA,"B5","1.845057","1.944008","-1.095566","-0.001126735","-0.1511381","-0.9885002",-0.0191632,0.0010129,0.9995524,0.0580482,0.2998215,2.9172421,42.5102477,0.0121759,-0.0009488,0.9996272,-0.0543811,0.0227875,2.0676163,62.0426053
"65",42.25128,1.869375,2.045314,-1.110536,0.01024082,-0.01308033,0.960652,-0.2772577,32.16969,178.1769,357.9141,"Calibration","B5",NA,"B5","1.840516","1.944083","-1.09538","-0.00013424","-0.1490687","-0.9888138",-0.0194128,0.0021065,0.9995459,0.1207282,0.314127,3.9776059,45.693224,0.0123625,-0.0020406,0.9996233,-0.1169532,0.0120924,4.2108266,81.0076785
"66",42.27349,1.869306,2.045324,-1.110327,0.01059694,-0.0130404,0.9607655,-0.2768526,32.12069,178.1337,357.9074,"Calibration","B5",NA,"B5","1.840221","1.944202","-1.095263","-0.00131117","-0.1480063","-0.9889796",-0.0191258,0.0029502,0.9995493,0.1690798,0.2976766,4.9358394,-3.7530485,0.0130537,-0.0028935,0.9996124,-0.1658334,0.0275264,5.6435507,-26.8176552
"67",42.28487,1.869296,2.045372,-1.110245,0.01068865,-0.01292966,0.9608426,-0.2765865,32.089,178.1269,357.9193,"Calibration","B5",NA,"B5","1.840149","1.944253","-1.095211","-0.001089111","-0.1486067","-0.9888838",-0.0188543,0.0035015,0.9995526,0.2006771,0.2821166,4.3594386,17.5632944,0.0132832,-0.0034497,0.9996076,-0.1977135,0.0406809,4.2990791,-12.5191826
