"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",103.1423,1.928831,2.011019,-2.143161,0.547978,-0.8360925,0.01092308,0.02345307,293.5326,183.913,178.9326,"Calibration","B5",NA,-0.550358122,-2.618865574,1.82206766,-0.0442592,-0.0111691,-0.9980009,-0.640569,-0.5898437,NA,NA,0.051105,-0.0099967,-0.9984493,-0.5728915,0.9413101,NA,NA
"2",103.1537,1.928441,2.011002,-2.143201,0.5480528,-0.8360396,0.01073525,0.02367976,293.5236,183.998,178.8507,"Calibration","B5",NA,-0.541358122,-2.533865574,1.74016766,-0.0441979,-0.010974,-0.9980058,-0.629377,-0.5933706,1.3692334,NA,0.0512722,-0.0098296,-0.9984424,-0.5633106,0.9317239,2.3550547,NA
"3",103.1758,1.92799,2.010891,-2.143027,0.5481972,-0.8359205,0.009979575,0.02484378,293.5094,184.3986,178.4839,"Calibration","B5",NA,-0.527158122,-2.133265574,1.37336766,-0.0442359,-0.0105403,-0.9980088,-0.6045047,-0.5912018,2.5813368,12.5688995,0.0523675,-0.0095271,-0.9983884,-0.5459793,0.8688731,5.5982872,-33.8732465
"4",103.1874,1.927655,2.010786,-2.143107,0.5483184,-0.8358306,0.009865441,0.025233,293.4942,184.5121,178.393,"Calibration","B5",NA,-0.511958122,-2.019765574,1.28246766,-0.0444753,-0.0102186,-0.9980014,-0.5860515,-0.5774688,2.2367181,22.6003666,0.052887,-0.0092461,-0.9983637,-0.5298745,0.8390694,3.1100977,-110.8980963
"5",103.2089,1.927709,2.010787,-2.142654,0.5483926,-0.8357739,0.01016561,0.02538446,293.4827,184.5026,178.4398,"Calibration","B5",NA,-0.500458122,-2.029265574,1.32926766,-0.0451385,-0.0100236,-0.9979738,-0.5748665,-0.5393992,3.8472668,-39.3213352,0.0534725,-0.0090538,-0.9983343,-0.5188529,0.8054739,2.9532101,-49.560312
"6",103.2203,1.92765,2.010755,-2.14254,0.548332,-0.8358108,0.01033785,0.02540646,293.4901,184.4798,178.4788,"Calibration","B5",NA,-0.507858122,-2.052065574,1.36826766,-0.0454506,-0.0101639,-0.9979581,-0.582916,-0.5214739,2.096775,-31.5221055,0.0537008,-0.0091896,-0.9983208,-0.5266354,0.7923648,1.9064219,4.3529359
"7",103.2424,1.92737,2.010592,-2.142565,0.5483268,-0.8358032,0.01062503,0.02564871,293.4897,184.4928,178.5096,"Calibration","B5",NA,-0.507458122,-2.039065574,1.39906766,-0.0461961,-0.0101506,-0.997924,-0.5821517,-0.4786707,4.0969952,-8.2381055,0.0544215,-0.0091878,-0.9982818,-0.5265326,0.7510043,4.1281216,-10.0209149
"8",103.2538,1.9273,2.010562,-2.142546,0.5483735,-0.8357639,0.01077474,0.02586883,293.4829,184.523,178.51,"Calibration","B5",NA,-0.500658122,-2.008865574,1.39946766,-0.0466873,-0.010017,-0.9979026,-0.5744909,-0.4504743,2.8773786,-45.1709883,0.0549542,-0.0090693,-0.9982537,-0.5197384,0.7204345,2.7536096,-45.6158044
"9",103.2756,1.927473,2.010541,-2.142162,0.5487189,-0.8355407,0.01098497,0.02566614,293.4341,184.4468,178.5865,"Calibration","B5",NA,-0.451858122,-2.085065574,1.47596766,-0.0467978,-0.0092071,-0.9979052,-0.5280388,-0.4441501,3.2401728,35.0217625,0.0548544,-0.0082304,-0.9982664,-0.4716622,0.726184,3.3932133,43.5358119
"10",103.298,1.927378,2.010489,-2.141969,0.5490995,-0.835299,0.01139348,0.02521173,293.3792,184.2788,178.7504,"Calibration","B5",NA,-0.396958122,-2.253065574,1.63986766,-0.0469568,-0.0083324,-0.9979054,-0.477876,-0.435043,4.4363684,70.4774681,0.0545573,-0.0072969,-0.99829,-0.418168,0.743257,4.6864102,71.6094572
"11",103.3202,1.928152,2.010656,-2.14099,0.5498037,-0.8348359,0.01140231,0.02519651,293.2826,184.2848,178.7434,"Calibration","B5",NA,-0.300358122,-2.247065574,1.63286766,-0.0469299,-0.0066501,-0.9979192,-0.3813901,-0.4366177,6.3800527,-173.1653708,0.0545504,-0.0056107,-0.9983013,-0.3215318,0.7436899,6.5842196,-187.9406424
"12",103.3315,1.928467,2.010744,-2.140582,0.5498188,-0.8348272,0.01145837,0.02513196,293.2802,184.2605,178.767,"Calibration","B5",NA,-0.297958122,-2.271365574,1.65646766,-0.0469508,-0.0066189,-0.9979185,-0.3796019,-0.4354185,1.4771625,-168.6523976,0.0545056,-0.0055721,-0.9983039,-0.3193188,0.7462591,1.370759,-179.353164
"13",103.354,1.928519,2.010667,-2.140368,0.5502288,-0.8345569,0.01146162,0.02513463,293.2239,184.267,178.7607,"Calibration","B5",NA,-0.241658122,-2.264865574,1.65016766,-0.0469449,-0.005638,-0.9979248,-0.3233418,-0.4357731,3.6501966,41.4036082,0.0545182,-0.004589,-0.9983082,-0.2629805,0.7455544,3.680651,51.7628247
"14",103.3761,1.928566,2.010632,-2.140257,0.550553,-0.8343318,0.01152902,0.02547851,293.1797,184.3449,178.7166,"Calibration","B5",NA,-0.197458122,-2.186965574,1.60606766,-0.0474264,-0.0048306,-0.9979064,-0.2770405,-0.4081388,3.3458337,-33.867868,0.0551682,-0.0038117,-0.9982758,-0.2184375,0.7082569,3.6997406,-30.3257995
"15",103.3981,1.928782,2.010587,-2.140209,0.5507311,-0.8342007,0.01145739,0.02594863,293.1563,184.4736,178.6207,"Calibration","B5",NA,-0.174058122,-2.058265574,1.51016766,-0.0478217,-0.0043629,-0.9978896,-0.2502164,-0.3854499,2.1586332,-30.0431398,0.0558722,-0.0033894,-0.9982382,-0.1942356,0.6678571,2.3464022,NA
"16",103.4205,1.929124,2.010701,-2.140038,0.5508125,-0.8341505,0.01205379,0.02555719,293.1415,184.2841,178.827,"Calibration","B5",NA,-0.159258122,-2.247765574,1.71646766,-0.0483757,-0.0041954,-0.9978635,-0.2406083,-0.3536412,2.0214865,-14.4921436,0.0558801,-0.0031602,-0.9982385,-0.1811019,0.6674005,NA,NA
"17",103.4424,1.929427,2.010738,-2.139955,0.5507231,-0.834213,0.0126356,0.02516115,293.1503,184.0932,179.0334,"Calibration","B5",NA,-0.168058122,-2.438665574,1.92286766,-0.0489063,-0.0044372,-0.9978366,-0.2544777,-0.3231708,1.520816,-23.6581966,0.0558653,-0.0033381,-0.9982387,-0.1912954,0.6682511,NA,NA
"18",103.4647,1.929567,2.01072,-2.139928,0.5508043,-0.8341587,0.01264798,0.02517861,293.1391,184.0966,179.0324,"Calibration","B5",NA,-0.156858122,-2.435265574,1.92186766,-0.0489435,-0.0042411,-0.9978357,-0.2432326,-0.3210383,0.9754756,-23.7823991,0.0559085,-0.0031426,-0.9982369,-0.1800906,0.6657713,0.8981002,NA
"19",103.487,1.930222,2.0109,-2.139383,0.5508576,-0.8341133,0.01212435,0.02576667,293.1352,184.3245,178.8098,"Calibration","B5",NA,-0.152958122,-2.207365574,1.69926766,-0.0487232,-0.0040674,-0.9978472,-0.2332705,-0.3336914,0.460121,24.5313453,0.0563081,-0.0030481,-0.9982148,-0.1746747,0.6428375,2.3722952,66.5096121
"20",103.5093,1.930467,2.011012,-2.139297,0.5507298,-0.8341772,0.01177488,0.02657981,293.1559,184.5763,178.5965,"Calibration","B5",NA,-0.173658122,-1.955565574,1.48596766,-0.0490477,-0.0043032,-0.9978303,-0.2467926,-0.3150579,2.0695736,69.8870678,0.0572732,-0.0033787,-0.9981588,-0.1936229,0.5874397,3.8644289,43.1823503
"21",103.5318,1.93082,2.011188,-2.139283,0.5504779,-0.834328,0.01183358,0.02703644,293.1909,184.6736,178.542,"Calibration","B5",NA,-0.208658122,-1.858265574,1.43146766,-0.0496602,-0.0048621,-0.9977975,-0.2788459,-0.2798784,3.5906045,53.3937367,0.0580938,-0.0039807,-0.9981092,-0.2281206,0.5403244,4.3021186,28.9424491
"22",103.5538,1.930813,2.011243,-2.139715,0.5500745,-0.8345775,0.01185403,0.02753274,293.2469,184.7837,178.475,"Calibration","B5",NA,-0.264658122,-1.748165574,1.36446766,-0.0502595,-0.0057794,-0.9977626,-0.331451,-0.2454519,4.4526987,19.5934411,0.0589367,-0.0049465,-0.9980554,-0.2834714,0.4919217,5.1476231,22.8383203
"23",103.5763,1.930942,2.011249,-2.139989,0.5496317,-0.8348493,0.01195105,0.02808599,293.3081,184.8942,178.4186,"Calibration","B5",NA,-0.325858122,-1.637665574,1.30806766,-0.0510512,-0.0067829,-0.997716,-0.3890069,-0.1999684,4.4527163,-29.3253936,0.0599565,-0.0060044,-0.9979889,-0.344096,0.4333612,5.310627,-25.0988786
"24",103.5979,1.930909,2.011178,-2.14032,0.5492948,-0.8350554,0.01190139,0.0285698,293.3554,185.0128,178.3363,"Calibration","B5",NA,-0.373158122,-1.519065574,1.22576766,-0.0515191,-0.0075411,-0.9976866,-0.432492,-0.1730824,3.1858424,-66.9431518,0.0607018,-0.0068147,-0.9979386,-0.3905301,0.3905481,4.0698717,-50.4809037
"25",103.6201,1.930929,2.011261,-2.140576,0.5490248,-0.8352162,0.01158511,0.02917889,293.3956,185.2047,178.1689,"Calibration","B5",NA,-0.413358122,-1.327165574,1.05836766,-0.0516818,-0.0081303,-0.9976734,-0.4662846,-0.1637233,1.5156313,-28.8902883,0.0613592,-0.0074833,-0.9978936,-0.4288493,0.3527914,3.1037403,-37.9136464
"26",103.6423,1.930872,2.011271,-2.140926,0.5489194,-0.8352714,0.0111479,0.02974911,293.4142,185.409,177.9757,"Calibration","B5",NA,-0.431958122,-1.122865574,0.86516766,-0.0515945,-0.0083313,-0.9976764,-0.4778091,-0.1687348,1.9031136,-14.7899508,0.0618189,-0.0077662,-0.9978631,-0.4450632,0.3263845,2.3865058,-64.2830997
"27",103.6541,1.931004,2.011424,-2.14091,0.5488479,-0.8353175,0.01105394,0.02980766,293.4247,185.4364,177.9454,"Calibration","B5",NA,-0.442458122,-1.095465574,0.83486766,-0.0515069,-0.0084977,-0.9976795,-0.4873567,-0.1737613,1.3481117,-2.3067616,0.0618101,-0.0079425,-0.9978622,-0.4551629,0.3268857,1.2506574,-24.9320569
"28",103.6763,1.931127,2.011527,-2.141181,0.5486305,-0.8354691,0.0113961,0.02942996,293.4513,185.287,178.092,"Calibration","B5",NA,-0.469058122,-1.244865574,0.98146766,-0.0516642,-0.0090501,-0.9976665,-0.5190341,-0.1647137,2.2898476,21.3988453,0.0615586,-0.0084388,-0.9978737,-0.4836058,0.3413109,2.2806092,22.1499331
"29",103.6983,1.93094,2.011576,-2.141768,0.5483775,-0.835641,0.01157224,0.02919676,293.4843,185.1982,178.1764,"Calibration","B5",NA,-0.502058122,-1.333665574,1.06586766,-0.0517079,-0.0096752,-0.9976584,-0.5548887,-0.1621871,2.298145,5.6767919,0.0613651,-0.0090319,-0.9978804,-0.5175986,0.3524072,2.2345333,2.940982
"30",103.7209,1.931244,2.01167,-2.141726,0.5481763,-0.8357733,0.011292,0.02929509,293.5138,185.2618,178.0979,"Calibration","B5",NA,-0.531558122,-1.270065574,0.98736766,-0.0513614,-0.0101505,-0.9976715,-0.5821492,-0.1820702,2.5462123,25.571156,0.0612135,-0.0095301,-0.9978851,-0.5461485,0.3610956,2.4147982,27.0355376
