"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",39.38299,1.91772,1.701287,-2.116455,0.5330561,-0.8346391,0.1305453,0.04676105,295.5741,171.8605,202.9126,"Calibration","B5",NA,-0.2692933,0.0258837,-0.9610698,1.485537,0.7319986,NA,NA,0.2126758,0.0274753,-0.9626281,1.5964153,0.4688596,NA,NA
"2",39.40503,1.917694,1.701311,-2.116367,0.5332747,-0.8344737,0.1307065,0.04677213,295.5467,171.8219,202.9648,"Calibration","B5",NA,-0.2695873,0.0263939,-0.9609736,1.5148276,0.7497381,2.817314,NA,0.2128095,0.028053,-0.9625818,1.6299919,0.477029,2.2164014,NA
"3",39.41649,1.917616,1.701302,-2.116257,0.5332744,-0.834479,0.1305839,0.04702346,295.5388,171.8935,202.9038,"Calibration","B5",NA,-0.2696325,0.0264621,-0.9609591,1.5187414,0.7524588,0.7090182,-88.4378833,0.213101,0.0280209,-0.9625183,1.6281242,0.4943701,1.71594,-33.3311548
"4",39.43895,1.917667,1.701379,-2.116188,0.5332897,-0.8344773,0.1304172,0.04734031,295.5267,171.9843,202.8253,"Calibration","B5",NA,-0.26967,0.0265853,-0.9609451,1.525816,0.7547514,0.8683539,13.6320059,0.2134536,0.0280114,-0.9624404,1.6275736,0.5153576,1.199539,-10.490653
"5",39.4609,1.917519,1.701291,-2.116205,0.5334725,-0.8343901,0.1301123,0.0476549,295.4915,172.0806,202.7287,"Calibration","B5",NA,-0.2694843,0.0271055,-0.9609826,1.5556778,0.7439063,1.3110813,32.1983055,0.2136294,0.0283284,-0.9623921,1.6459954,0.52594,1.2436744,8.8814477
"6",39.48301,1.9175,1.701307,-2.116291,0.5334347,-0.8343578,0.1305032,0.04757674,295.5022,172.0111,202.8247,"Calibration","B5",NA,-0.2700576,0.026984,-0.9608252,1.548703,0.7780339,2.2889358,7.2751764,0.2138965,0.0284047,-0.9623306,1.6504285,0.5418688,1.5919549,12.0693826
"7",39.50512,1.917502,1.701323,-2.116268,0.5336403,-0.8341985,0.1306386,0.04769311,295.4734,172,202.856,"Calibration","B5",NA,-0.2704119,0.0274922,-0.9607112,1.5778764,0.7993859,1.6327896,-16.3898457,0.2141799,0.02895,-0.9622513,1.6821231,0.5589495,1.7773825,4.2861726
"8",39.52736,1.917488,1.701327,-2.116273,0.5335699,-0.8343039,0.1300192,0.04832358,295.4601,172.2304,202.6262,"Calibration","B5",NA,-0.2699991,0.0275112,-0.9608266,1.5789693,0.7747812,1.5637734,4.9483589,0.214615,0.0285705,-0.9621657,1.6600678,0.5847147,1.7815136,-6.1542286
"9",39.54965,1.91756,1.701282,-2.116475,0.5335645,-0.8343656,0.1295151,0.04866994,295.4471,172.3778,202.4652,"Calibration","B5",NA,-0.2695006,0.0276049,-0.9609639,1.5843484,0.745095,1.8535426,52.3106967,0.214684,0.0283678,-0.9621563,1.6482881,0.5887469,1.5030177,36.668284
"10",39.57155,1.917576,1.70128,-2.11663,0.5332233,-0.8345643,0.1297019,0.04850655,295.4979,172.3432,202.5033,"Calibration","B5",NA,-0.2696308,0.026756,-0.9609514,1.5356165,0.7524875,3.8600519,-56.0743969,0.2146694,0.0276451,-0.9621806,1.6062805,0.5876077,3.3827117,-28.5191359
"11",39.58321,1.917562,1.701236,-2.116708,0.5331178,-0.8346304,0.1297016,0.04852729,295.5112,172.3562,202.4924,"Calibration","B5",NA,-0.2696449,0.026514,-0.9609541,1.5217212,0.7532226,1.4840911,-67.3618272,0.2147239,0.0274024,-0.9621754,1.5921781,0.5907644,1.7168586,-44.6089283
"12",39.60495,1.917596,1.70121,-2.116855,0.5329214,-0.8347887,0.1294491,0.04863702,295.5319,172.4315,202.4057,"Calibration","B5",NA,-0.269321,0.02609,-0.9610566,1.4973802,0.7337315,2.9851635,-12.4159193,0.2146907,0.0268463,-0.9621984,1.5598599,0.5885925,2.8832355,6.3365514
"13",39.61625,1.917638,1.701198,-2.11692,0.532775,-0.8348867,0.1293748,0.04875513,295.5474,172.4792,202.3621,"Calibration","B5",NA,-0.2693061,0.0257799,-0.961069,1.4795801,0.7327146,1.9243375,-22.3032607,0.2148388,0.0264846,-0.9621754,1.5388381,0.5972859,2.4201831,-9.0502161
"14",39.63831,1.917784,1.701158,-2.117136,0.5324795,-0.8350716,0.1294183,0.04870154,295.588,172.4849,202.3568,"Calibration","B5",NA,-0.2693086,0.0250717,-0.9610871,1.4389279,0.7325734,3.0112753,35.3976431,0.2148529,0.0258151,-0.9621905,1.4999259,0.5978917,2.9248642,21.842128
"15",39.66066,1.917841,1.701173,-2.117303,0.5321571,-0.8353045,0.1293381,0.04844454,295.6364,172.4664,202.3484,"Calibration","B5",NA,-0.2689001,0.0242512,-0.9612226,1.3918267,0.7078988,3.4923233,-9.1224247,0.2144138,0.0250115,-0.9623096,1.4532255,0.5714762,3.3898917,3.3475977
