"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",87.17194,1.908071,1.620481,-2.100047,-0.5142966,0.8539307,0.04683454,-0.0640936,299.2679,198.8103,162.6351,"Calibration","B5",NA,0.0172515,0.0199874,-0.9865487,1.1604709,-0.1079833,NA,NA,0.0642384,0.0203003,-0.9865783,1.1762905,0.0437523,NA,NA
"2",87.19424,1.908108,1.620601,-2.099922,-0.5140075,0.8540038,0.04752621,-0.06492288,299.3365,199.0295,162.4277,"Calibration","B5",NA,0.0175742,0.0193777,-0.9865551,1.125071,-0.1267169,2.0948893,NA,0.0649398,0.0196163,-0.9865462,1.1366516,0.0030755,3.0108935,NA
"3",87.21646,1.908496,1.620847,-2.099429,-0.5138395,0.8541261,0.04725438,-0.06484261,299.3503,198.9695,162.5037,"Calibration","B5",NA,0.0171566,0.0190052,-0.9865697,1.1034375,-0.1024557,2.3926082,24.7992309,0.0650369,0.0192177,-0.9865476,1.1135524,0.002539,0.9914793,-5.8062292
"4",87.23878,1.908584,1.620964,-2.099355,-0.5139899,0.8541641,0.0462026,-0.06390238,299.2896,198.6765,162.8059,"Calibration","B5",NA,0.0163012,0.0193124,-0.9865783,1.1212787,-0.0527809,3.2005871,6.7748286,0.0644747,0.0195653,-0.9865777,1.1336958,0.0300851,2.7607917,51.3908451
"5",87.26066,1.908528,1.621099,-2.099346,-0.514286,0.8540536,0.04569924,-0.06335679,299.2302,198.5345,162.9441,"Calibration","B5",NA,0.0160248,0.0199609,-0.9865699,1.1589359,-0.0367442,2.7050026,9.6132006,0.0640769,0.0202567,-0.9865897,1.1737606,0.0531397,3.2752216,10.6987415
"6",87.2827,1.908645,1.621231,-2.099151,-0.5146054,0.8538688,0.04583273,-0.06315702,299.1883,198.5351,162.9155,"Calibration","B5",NA,0.0165048,0.0206554,-0.9865477,1.1992602,-0.0646345,3.627961,28.5635277,0.0636573,0.0210172,-0.9866009,1.2178372,0.0774453,3.2286304,-0.6173607
"7",87.30492,1.908814,1.621384,-2.098952,-0.5149093,0.8536454,0.04638832,-0.06329319,299.1641,198.6495,162.7659,"Calibration","B5",NA,0.0173775,0.0213235,-0.9865184,1.2380594,-0.1153348,3.966828,-8.724494,0.0634009,0.0217445,-0.9866017,1.2599851,0.0922753,3.2481666,8.1666988
"8",87.32738,1.908823,1.621431,-2.098927,-0.5152525,0.8534453,0.0465529,-0.06307876,299.1195,198.6529,162.7307,"Calibration","B5",NA,0.0179294,0.0220684,-0.9864923,1.2813141,-0.1474004,3.2323966,-38.145267,0.0629308,0.0225644,-0.9866134,1.3075008,0.119507,3.5952675,-0.7026911
"9",87.34935,1.909121,1.6216,-2.098541,-0.5154773,0.8533598,0.0463549,-0.06254219,299.0759,198.5413,162.8138,"Calibration","B5",NA,0.0181521,0.0225296,-0.9864778,1.3080945,-0.160346,2.2747022,13.188409,0.0622387,0.0231111,-0.9866446,1.3391844,0.1596569,3.2248629,5.5857796
"10",87.37127,1.908997,1.621583,-2.09866,-0.5157237,0.8532164,0.04649942,-0.06235983,299.0439,198.541,162.7865,"Calibration","B5",NA,0.0186205,0.0230588,-0.9864568,1.338829,-0.1875697,3.8083969,-27.555391,0.0618235,0.0237035,-0.9866567,1.3735216,0.1837122,3.8393051,-56.3566334
"11",87.38289,1.90905,1.621726,-2.098544,-0.5158424,0.8531361,0.046711,-0.06231758,299.0323,198.5663,162.74,"Calibration","B5",NA,0.019045,0.0233076,-0.9864428,1.3532756,-0.212231,2.3549835,-83.799216,0.0615665,0.0239975,-0.9866656,1.3905601,0.1986133,2.2038553,-69.9551186
"12",87.40476,1.909427,1.62193,-2.098268,-0.516008,0.8530599,0.0466727,-0.06201725,299.0044,198.5152,162.7691,"Calibration","B5",NA,0.0193005,0.0236515,-0.9864296,1.3732499,-0.2270783,1.4250749,-14.3838433,0.0611153,0.0243996,-0.9866838,1.413862,0.2247767,2.2220982,-21.6289601
"13",87.42696,1.90919,1.62183,-2.098459,-0.5160692,0.8530403,0.04670111,-0.061756,298.992,198.4712,162.7888,"Calibration","B5",NA,0.0196136,0.0237552,-0.986421,1.3792674,-0.245268,1.7303724,50.6182988,0.0606488,0.0245637,-0.9867085,1.4233758,0.2518542,1.2432542,10.8343501
"14",87.4491,1.909237,1.621915,-2.098469,-0.5159173,0.8530791,0.04723641,-0.06208178,299.0293,198.5856,162.657,"Calibration","B5",NA,0.020187,0.0234026,-0.9864179,1.3587954,-0.2785669,3.6672783,-0.5099257,0.0606648,0.0242277,-0.9867159,1.4039036,0.2509552,2.6991977,37.5981528
"15",87.46054,1.909359,1.621886,-2.098455,-0.5157261,0.8531606,0.04749602,-0.06235237,299.0647,198.6539,162.5897,"Calibration","B5",NA,0.0203346,0.0229764,-0.9864249,1.334045,-0.2871281,2.654789,-23.5137689,0.0608455,0.0237849,-0.9867155,1.3782355,0.2405004,2.8071402,13.0353453
"16",87.48278,1.909348,1.621994,-2.098638,-0.515413,0.8533497,0.04735935,-0.06245576,299.1039,198.6339,162.6299,"Calibration","B5",NA,0.0199441,0.0222825,-0.9864487,1.2937478,-0.2644259,3.5772324,-8.9129141,0.0611036,0.023044,-0.9867171,1.3352973,0.2255742,3.1771061,-36.8367603
"17",87.49405,1.909195,1.622014,-2.098737,-0.5154311,0.8533574,0.04706218,-0.06242605,299.0946,198.5954,162.6908,"Calibration","B5",NA,0.0194675,0.0223461,-0.9864568,1.297441,-0.2367445,2.9088921,-10.3768863,0.0613445,0.0230661,-0.9867017,1.3365802,0.2115844,2.1593273,7.582601
"18",87.51588,1.909148,1.622044,-2.098685,-0.5154087,0.8533567,0.04682904,-0.06279577,299.0999,198.6405,162.6961,"Calibration","B5",NA,0.0187051,0.0223648,-0.9864712,1.298524,-0.1924634,3.750413,-104.0598033,0.0622006,0.0229663,-0.9866504,1.3307931,0.1618792,4.4618221,-27.7328063
"19",87.52731,1.909051,1.622037,-2.098748,-0.5155019,0.8532786,0.04685402,-0.06307292,299.094,198.706,162.6518,"Calibration","B5",NA,0.0184953,0.0226143,-0.9864694,1.3130163,-0.1802861,0.9309928,-126.7472294,0.0626694,0.0231611,-0.9866162,1.3420853,0.1346389,2.6222837,-84.9416805
"20",87.5498,1.908942,1.622029,-2.098825,-0.5155134,0.853224,0.0471125,-0.06352326,299.1072,198.826,162.5479,"Calibration","B5",NA,0.0185025,0.0226794,-0.9864678,1.3167959,-0.1807043,0.7774755,20.0650889,0.0631935,0.0231686,-0.9865826,1.3425195,0.1041996,2.4211361,-57.6735994
"21",87.56115,1.908745,1.622019,-2.099031,-0.5154516,0.8532392,0.04727535,-0.06370018,299.1221,198.8748,162.5003,"Calibration","B5",NA,0.0185983,0.0225473,-0.9864691,1.3091216,-0.1862622,1.3104284,26.5200302,0.0633285,0.0230251,-0.9865773,1.3342046,0.0963718,1.2134583,-44.261191
"22",87.58308,1.908354,1.621859,-2.099515,-0.5152897,0.853316,0.04745977,-0.06384242,299.1497,198.911,162.4606,"Calibration","B5",NA,0.0187463,0.0221783,-0.9864745,1.2876983,-0.1948544,1.4438474,13.2346453,0.0633656,0.0226532,-0.9865835,1.3126467,0.0942502,1.6055875,13.3197393
"23",87.60526,1.907992,1.621768,-2.099817,-0.5150699,0.8534558,0.04744933,-0.06375489,299.1757,198.8748,162.4905,"Calibration","B5",NA,0.0187735,0.0216622,-0.9864855,1.2577264,-0.1964209,1.8959963,-8.050829,0.0631898,0.0221543,-0.9866061,1.2837332,0.1045042,1.7998517,-17.1979305
"24",87.62719,1.907961,1.621808,-2.099858,-0.5149261,0.8535238,0.04762714,-0.06387392,299.2003,198.907,162.4534,"Calibration","B5",NA,0.0189359,0.0213324,-0.9864896,1.2385755,-0.2058454,1.0958344,18.2797492,0.0631961,0.0218267,-0.986613,1.2647485,0.1041614,0.8534759,28.3576513
"25",87.64352,1.907964,1.621791,-2.099787,-0.5151132,0.8534259,0.04758081,-0.06370878,299.1721,198.8841,162.4663,"Calibration","B5",NA,0.0190513,0.0217437,-0.9864784,1.2624613,-0.2125532,2.2886852,18.1171704,0.0629899,0.0222677,-0.9866163,1.290304,0.1160998,2.484348,27.2221519
"26",87.65762,1.907722,1.621805,-2.099913,-0.5152519,0.8533813,0.04724587,-0.06343189,299.1416,198.8021,162.5531,"Calibration","B5",NA,0.0187722,0.0220542,-0.9864768,1.2804878,-0.1963555,1.7696325,-21.4683921,0.0628637,0.0225843,-0.9866172,1.3086546,0.1234054,1.84385,-24.1686355
"27",87.67777,1.907265,1.621714,-2.100255,-0.5154169,0.8532338,0.0475805,-0.06382515,299.1357,198.9316,162.4284,"Calibration","B5",NA,0.018993,0.0224575,-0.9864635,1.3039125,-0.2091852,1.6462231,-15.5597148,0.0632402,0.0229574,-0.9865845,1.3302783,0.10151,1.7851756,-5.3436995
"28",87.70035,1.907184,1.621687,-2.10039,-0.5154745,0.8531531,0.04792546,-0.06417939,299.1432,199.0459,162.3149,"Calibration","B5",NA,0.01925,0.0226079,-0.9864551,1.3126439,-0.2241188,1.0818384,-0.2310109,0.0635233,0.0230844,-0.9865634,1.3376401,0.0850577,1.6096044,-46.2475226
"29",87.71198,1.907187,1.621696,-2.100407,-0.5154951,0.853154,0.04777178,-0.06411632,299.1359,199.0175,162.3508,"Calibration","B5",NA,0.0190519,0.0226603,-0.9864577,1.315685,-0.2126152,1.3671557,41.0846486,0.0635665,0.0231261,-0.9865596,1.3400534,0.0825405,0.6243163,-1.837744
