"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"42",9.450207,1.879895,1.839649,-2.242095,0.6220852,-0.7812564,0.02942774,0.04222085,282.9666,187.5179,178.3276,"Calibration","B5",NA,-0.0986751,-0.0051995,-0.9947817,-0.2980047,0.2404324,6.1128005,-157.576315,0.1025479,-0.0054719,-0.9947006,-0.3135228,0.2648248,6.119758,-166.9061051
"43",9.472453,1.880013,1.839479,-2.242059,0.6220334,-0.7812408,0.03006804,0.04281654,282.9693,187.5514,178.395,"Calibration","B5",NA,-0.1004134,-0.0052286,-0.9946076,-0.2996773,0.3405635,8.7956216,-64.4117534,0.104271,-0.0055264,-0.9945212,-0.3166438,0.3640885,8.5841608,-90.039486
"44",9.483692,1.880041,1.839511,-2.242007,0.6219533,-0.7812811,0.03046407,0.04296511,282.9775,187.4818,178.5092,"Calibration","B5",NA,-0.1012156,-0.0054052,-0.9945253,-0.3097965,0.3867849,5.9923743,-212.473672,0.1049969,-0.0056812,-0.9944439,-0.3255167,0.4059159,5.3152014,-233.0213029
"45",9.494796,1.880033,1.839555,-2.24207,0.6218255,-0.7813647,0.03081327,0.04304342,282.993,187.3967,178.6293,"Calibration","B5",NA,-0.1018592,-0.0057155,-0.9944577,-0.3275812,0.4238718,4.0433344,-93.8214393,0.1055535,-0.0059631,-0.9943833,-0.3416695,0.4379996,3.3699578,-103.5322969
"46",9.517184,1.879971,1.839621,-2.242007,0.6215,-0.7816133,0.03151643,0.04272177,283.0336,187.0319,179.0254,"Calibration","B5",NA,-0.102558,-0.0065938,-0.9943805,-0.3779196,0.4641684,3.7720601,-60.7217182,0.1059294,-0.0067027,-0.9943387,-0.3840423,0.4596866,2.656216,-56.3810738
"47",9.539385,1.880049,1.839534,-2.241917,0.6213611,-0.7817186,0.03214925,0.04234204,283.0479,186.676,179.4021,"Calibration","B5",NA,-0.103068,-0.007006,-0.994325,-0.4015476,0.4935724,1.3449028,-12.5817978,0.1061317,-0.0069721,-0.9943152,-0.399479,0.4713513,0.8605637,31.5922815
"48",9.56129,1.880101,1.839468,-2.241779,0.6214907,-0.7816402,0.03240053,0.04169152,283.0265,186.3429,179.7024,"Calibration","B5",NA,-0.1026399,-0.00678,-0.9943709,-0.3885954,0.4688917,3.1884909,98.8950957,0.1054364,-0.0066076,-0.9943917,-0.3785963,0.4312719,4.0163329,108.2507151
"49",9.583611,1.880036,1.839564,-2.241745,0.6218305,-0.781413,0.03201985,0.04117431,282.9797,186.2691,179.7027,"Calibration","B5",NA,-0.1013933,-0.0059992,-0.9945038,-0.3438444,0.3970423,5.7247659,89.4994343,0.1041611,-0.0057909,-0.9945312,-0.3317972,0.357766,5.6331606,50.9445785
"50",9.605385,1.879915,1.83964,-2.241647,0.6220315,-0.7812929,0.03131853,0.04095677,282.9559,186.4115,179.4851,"Calibration","B5",NA,-0.1000286,-0.0055259,-0.9946447,-0.3167152,0.3184034,7.1481664,-64.0486416,0.1029475,-0.0053696,-0.9946599,-0.3076601,0.2878441,6.2744895,-58.0784228
"51",9.616987,1.87982,1.839732,-2.241634,0.6220218,-0.7813201,0.03090326,0.04089925,282.9607,186.5196,179.3384,"Calibration","B5",NA,-0.0993134,-0.0055628,-0.9947161,-0.3188269,0.2772088,4.9035408,-49.9021816,0.1023391,-0.0054476,-0.9947223,-0.3121303,0.2528018,4.5851138,-20.2457339
"52",9.639055,1.879533,1.839764,-2.241663,0.6215839,-0.7817124,0.03034724,0.04047653,283.0289,186.5088,179.2697,"Calibration","B5",NA,-0.0979373,-0.0067508,-0.9948453,-0.3869217,0.1979909,6.9705287,30.3732602,0.100987,-0.0066346,-0.9948532,-0.3801425,0.174963,6.9048857,37.199691
"53",9.66094,1.879392,1.839746,-2.241687,0.6210122,-0.7821969,0.03024931,0.0399612,283.1128,186.3125,179.4164,"Calibration","B5",NA,-0.0971587,-0.00829,-0.99491,-0.4751436,0.1532161,6.250119,8.9016783,0.1000627,-0.0081053,-0.9949357,-0.4644083,0.1217998,6.2325811,4.7663248
"54",9.683127,1.879387,1.839674,-2.241584,0.6204569,-0.7826423,0.03038153,0.03976383,283.1927,186.1728,179.5512,"Calibration","B5",NA,-0.097133,-0.0097351,-0.9948993,-0.5579696,0.1518123,7.375473,-91.7290413,0.0999196,-0.0095044,-0.9949377,-0.5445748,0.1136275,7.125664,-110.4341067
"55",9.69447,1.879335,1.839756,-2.241497,0.6201658,-0.7828647,0.03072064,0.03966731,283.2325,186.0195,179.7246,"Calibration","B5",NA,-0.0975454,-0.0104894,-0.9948513,-0.6012014,0.175604,4.719176,-152.7845617,0.100195,-0.0102032,-0.9949031,-0.5846184,0.1295255,4.1637714,-167.3713075
"56",9.716673,1.879132,1.839677,-2.241375,0.6197947,-0.7831452,0.03110261,0.0396326,283.2838,185.8756,179.8972,"Calibration","B5",NA,-0.0981034,-0.0114373,-0.994786,-0.6555366,0.2077998,3.1341101,-61.1877327,0.1006198,-0.0111007,-0.9948506,-0.6360456,0.1540451,2.529145,-50.8235796
"57",9.738873,1.87886,1.839687,-2.241134,0.6198654,-0.7830798,0.03155612,0.03946134,283.2701,185.6708,180.1249,"Calibration","B5",NA,-0.098588,-0.0112808,-0.9947399,-0.6465655,0.2357001,2.0022265,4.5160692,0.1009219,-0.0108615,-0.9948227,-0.6223358,0.1714332,1.9069836,17.9958762
"58",9.761108,1.878503,1.839673,-2.240745,0.6201642,-0.7828444,0.03157713,0.03941997,283.2264,185.657,180.1368,"Calibration","B5",NA,-0.0985604,-0.0105261,-0.9947509,-0.6033045,0.2340666,3.3367242,1.4263503,0.1008847,-0.0100987,-0.9948345,-0.5786298,0.1692441,3.3304025,-9.088805
"59",9.772586,1.878364,1.839676,-2.240578,0.620239,-0.7827865,0.03151123,0.03944548,283.2159,185.6897,180.1007,"Calibration","B5",NA,-0.0984884,-0.010332,-0.9947601,-0.5921817,0.2299066,2.6805822,48.7678945,0.1008411,-0.0099157,-0.9948407,-0.5681465,0.1667181,2.3869723,28.1340625
"60",9.79444,1.878027,1.839649,-2.240182,0.6206984,-0.7824453,0.03105352,0.03935239,283.1522,185.8097,179.9354,"Calibration","B5",NA,-0.0976507,-0.0091786,-0.994854,-0.5260733,0.1815938,6.0614173,102.9772024,0.100125,-0.0088042,-0.9949235,-0.5044582,0.1254219,5.4129378,85.4113896
"61",9.816742,1.877669,1.839826,-2.239902,0.6212234,-0.7820568,0.03016631,0.03947847,283.0823,186.155,179.5276,"Calibration","B5",NA,-0.0964195,-0.0078267,-0.9949855,-0.4485849,0.1106301,7.2044713,98.1277274,0.0992123,-0.0075769,-0.995025,-0.4341361,0.0728067,6.1346306,80.1949161
"62",9.838969,1.877311,1.83972,-2.239489,0.6217309,-0.7816915,0.02928091,0.0393935,283.0152,186.4188,179.1841,"Calibration","B5",NA,-0.0949259,-0.0065512,-0.9951385,-0.3754803,0.0245759,10.4274313,-129.6897364,0.0979737,-0.0063911,-0.9951561,-0.3661897,0.0014399,8.9803496,-102.941182
"63",9.850189,1.877156,1.839703,-2.239365,0.6219993,-0.7814974,0.02877683,0.03937761,282.9801,186.5826,178.9776,"Calibration","B5",NA,-0.0941161,-0.0058723,-0.9952195,-0.3365688,-0.0220663,5.8902709,-209.9763954,0.0973194,-0.0057659,-0.9952241,-0.3303671,0.0362484,5.2338548,-174.2255787
"64",9.872717,1.876953,1.839695,-2.239232,0.6225013,-0.7811188,0.0282988,0.03930508,282.9107,186.7268,178.7881,"Calibration","B5",NA,-0.0932679,-0.0046052,-0.9953062,-0.2639465,-0.0709345,5.5394808,-34.257353,0.0966131,-0.0045408,-0.9952993,-0.2601721,0.0769441,4.906321,-44.1711827
"65",9.894508,1.87653,1.839752,-2.239197,0.6228505,-0.7808514,0.02771406,0.03949984,282.8651,187.0074,178.4754,"Calibration","B5",NA,-0.0925922,-0.0036881,-0.9953729,-0.21138,-0.1098516,4.3857909,-176.7166925,0.0961878,-0.0037168,-0.9953439,-0.2129597,0.1014502,3.2980711,-120.6613872
"66",9.905817,1.876409,1.839763,-2.239215,0.6228468,-0.7808489,0.0272342,0.0399398,282.871,187.3373,178.1423,"Calibration","B5",NA,-0.0923969,-0.0036338,-0.9953913,-0.2082707,-0.1210931,0.9875498,-124.9934527,0.0962726,-0.0037824,-0.9953354,-0.216721,0.0965633,1.4035945,-35.7334775
"67",9.928183,1.876186,1.839795,-2.239234,0.6227033,-0.7809354,0.0266291,0.04088217,282.9005,187.9008,177.6065,"Calibration","B5",NA,-0.0926398,-0.0038589,-0.9953679,-0.2211701,-0.1071089,2.1171014,60.2095852,0.0969797,-0.0042215,-0.995265,-0.2418771,0.0558524,3.5519029,53.4518231
"68",9.950222,1.876197,1.83975,-2.239244,0.6224382,-0.7811191,0.02671828,0.04134946,282.9397,188.0445,177.5084,"Calibration","B5",NA,-0.0933719,-0.0044614,-0.995297,-0.2557,-0.0649481,3.6579824,60.5705173,0.0978127,-0.0048891,-0.9951804,-0.2801311,0.0078761,3.7910531,12.7703941
"69",9.972034,1.876112,1.839683,-2.239347,0.6221606,-0.7813286,0.0270593,0.04134896,282.9767,187.9206,177.6604,"Calibration","B5",NA,-0.0939111,-0.0051672,-0.9952429,-0.2961535,-0.0338935,4.7753006,-76.7602122,0.0982361,-0.0055588,-0.9951352,-0.3185015,0.016523,4.1114618,-87.0958648
"70",9.983349,1.876081,1.83966,-2.239397,0.6220179,-0.7814366,0.02733183,0.04127416,282.9946,187.7968,177.8004,"Calibration","B5",NA,-0.0942457,-0.005541,-0.9952092,-0.3175778,-0.0146194,2.4586069,-103.013387,0.0984582,-0.0058922,-0.9951113,-0.3376037,0.0293188,1.97427,-90.2154714
"71",10.00508,1.87622,1.839663,-2.23943,0.6218646,-0.7815568,0.02757297,0.04114788,283.0142,187.6622,177.9445,"Calibration","B5",NA,-0.0944675,-0.0059502,-0.9951858,-0.3410319,-0.0018365,2.4307604,-13.1560227,0.0985621,-0.0062545,-0.9950988,-0.3583654,0.0353155,2.1579045,6.5406572
"72",10.01656,1.876152,1.839715,-2.239333,0.6217452,-0.7816538,0.0275606,0.04111849,283.0317,187.6479,177.9554,"Calibration","B5",NA,-0.094416,-0.0062596,-0.9951888,-0.3587662,-0.0047877,2.1434088,34.6362334,0.0984982,-0.0065613,-0.9951032,-0.3759405,0.031647,2.211068,52.5889433
"73",10.0387,1.876318,1.83983,-2.239408,0.6215724,-0.7818126,0.02741015,0.04081057,283.0576,187.5634,178.0027,"Calibration","B5",NA,-0.0938043,-0.0067503,-0.9952434,-0.3868895,-0.0399907,4.2312793,-7.0565006,0.0978318,-0.0070194,-0.9951658,-0.4021925,0.0067072,4.4371768,-5.7014723
"74",10.05048,1.876427,1.839807,-2.239403,0.6214036,-0.7819604,0.02739819,0.04055638,283.0817,187.4574,178.0871,"Calibration","B5",NA,-0.093474,-0.0072208,-0.9952712,-0.4138567,-0.0589869,2.9541377,-34.837942,0.0974206,-0.0074509,-0.995203,-0.4269145,0.0303613,3.1184074,-25.3281901
"75",10.07749,1.876489,1.839813,-2.23946,0.6212508,-0.782112,0.02735138,0.04000257,283.1031,187.2446,178.2509,"Calibration","B5",NA,-0.092714,-0.0076968,-0.9953387,-0.4411406,-0.1027194,4.0005108,30.007072,0.0965001,-0.0078444,-0.9952897,-0.4494609,0.0833406,4.7739444,48.0340236
"76",10.09272,1.876696,1.839853,-2.239262,0.6213766,-0.7820452,0.0273199,0.03937094,283.0837,187.0101,178.4312,"Calibration","B5",NA,-0.0918703,-0.0074729,-0.9954186,-0.4283073,-0.1512918,4.3245128,26.8916418,0.0954828,-0.0075261,-0.9953902,-0.4312225,0.14191,5.303561,25.0280303
"77",10.11289,1.87688,1.839943,-2.238974,0.6218109,-0.7817273,0.02747362,0.03871655,283.0177,186.7216,178.6785,"Calibration","B5",NA,-0.0912752,-0.0064624,-0.9954806,-0.3703917,-0.1855803,4.9802264,-3.8211535,0.0946638,-0.0063985,-0.9954764,-0.3666168,0.1890975,5.6117888,-18.042151
"78",10.13491,1.877038,1.840006,-2.238732,0.622339,-0.781319,0.02755546,0.03841241,282.9394,186.5975,178.784,"Calibration","B5",NA,-0.0910047,-0.0051592,-0.9955128,-0.2956998,-0.2011906,4.0960869,-59.3235599,0.094297,-0.0050412,-0.995519,-0.288847,0.2102474,4.4807139,-69.4981891
"79",10.15719,1.877202,1.840059,-2.238553,0.6225905,-0.781121,0.02776382,0.0382122,282.9006,186.4618,178.9202,"Calibration","B5",NA,-0.0910697,-0.0045453,-0.9955098,-0.2605097,-0.1974628,2.347208,-43.8943547,0.0942486,-0.0043746,-0.9955267,-0.2506498,0.2130486,2.5283046,-52.4682459
"80",10.17921,1.877374,1.840063,-2.238337,0.6228307,-0.7809281,0.02801554,0.03805702,282.8632,186.3291,179.0606,"Calibration","B5",NA,-0.091259,-0.0039529,-0.9954951,-0.2265605,-0.1865828,2.1425707,-10.3002037,0.0943235,-0.0037313,-0.9955222,-0.2137935,0.2087528,2.1472284,-10.6827474
"81",10.20122,1.877427,1.840091,-2.238123,0.6229626,-0.7808352,0.02795583,0.03784859,282.8441,186.2695,179.0982,"Calibration","B5",NA,-0.090902,-0.003647,-0.9955289,-0.2090281,-0.2071367,1.8937001,5.7296627,0.0939255,-0.0034003,-0.995561,-0.1948269,0.2316641,2.057877,6.8738408
"82",10.22333,1.877612,1.840015,-2.237835,0.6231849,-0.780664,0.02792623,0.03774076,282.8117,186.2444,179.1119,"Calibration","B5",NA,-0.0907146,-0.0030951,-0.9955478,-0.1773914,-0.217929,2.3970671,19.8806432,0.0937219,-0.0028357,-0.995582,-0.1624771,0.243395,2.4515956,6.7685809
"83",10.24591,1.877522,1.840145,-2.237565,0.623414,-0.7804936,0.02761347,0.03771187,282.7807,186.3425,178.9857,"Calibration","B5",NA,-0.0901859,-0.0025159,-0.9955975,-0.1441957,-0.248365,2.7808097,27.7926163,0.093287,-0.0022868,-0.9956242,-0.1310284,0.268431,2.3551767,22.6173595
