"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",140.2302,1.862373,1.719287,-2.186033,0.02009828,0.002955009,0.9795884,-0.1999851,23.07432,177.6207,359.8599,"Calibration","B5",NA,"B5","1.86802","1.619944","-2.193681","-0.002828454","-0.008881987","-0.9999539",0.0131138,-0.0148329,0.9990675,-0.8505195,0.9694368,NA,NA,0.0383537,-0.0079912,0.9453363,-0.4839289,8.2538167,NA,NA
"2",140.2523,1.862469,1.719467,-2.186123,0.02066272,0.00317852,0.9795694,-0.2000168,23.07851,177.5573,359.873,"Calibration","B5",NA,"B5","1.867891","1.620024","-2.193629","-0.003278741","-0.01014491","-0.9999417",0.0137605,-0.0149218,0.9990572,-0.855617,0.9323455,NA,NA,0.0394862,-0.0079222,0.9452902,-0.4797501,8.1851806,4.4671609,NA
"3",140.2747,1.862414,1.719462,-2.186301,0.02126863,0.002947436,0.9795395,-0.2001036,23.08797,177.4774,359.8295,"Calibration","B5",NA,"B5","1.864169","1.620077","-2.193541","0.001685344","-0.01107228","-0.9999254",0.0135278,-0.0151078,0.9990578,-0.8662824,0.9456931,1.6024401,NA,0.0405176,-0.0077653,0.9452479,-0.4702486,8.1226673,4.4054875,7.4084415
"4",140.2966,1.862612,1.719575,-2.18617,0.02193872,0.002618117,0.9795255,-0.200104,23.08702,177.3875,359.7726,"Calibration","B5",NA,"B5","1.890181","1.619905","-2.194201","-0.024815","-0.01124038","-0.9996204",0.0131294,-0.0151154,0.9990627,-0.866721,0.9685413,NA,NA,0.0416255,-0.0077798,0.9451996,-0.471126,8.0555099,4.790274,11.4325663
"5",140.3186,1.862769,1.719572,-2.18613,0.02259224,0.002770216,0.9795235,-0.2000389,23.07968,177.3116,359.7751,"Calibration","B5",NA,"B5","1.897411","1.619862","-2.194405","-0.03012299","-0.01040877","-0.9994912",0.0136729,-0.0150084,0.999057,-0.8605825,0.9373736,2.2139948,NA,0.042894,-0.0079011,0.9451419,-0.4784696,7.9786107,4.9067634,-15.7134718
"6",140.3413,1.86233,1.719345,-2.186675,0.02312419,0.002997566,0.9795191,-0.1999965,23.07523,177.2523,359.7897,"Calibration","B5",NA,"B5","1.897609","1.619885","-2.194356","-0.03245007","-0.01024037","-0.99941",0.0143181,-0.0149478,0.9990489,-0.8571087,0.9003675,2.7250927,41.8988598,0.0439684,-0.0079749,0.9450919,-0.48294,7.9134753,4.0731759,-6.4064401
"7",140.3634,1.862406,1.71932,-2.186747,0.02348767,0.00328911,0.9795552,-0.1997724,23.04977,177.2155,359.8169,"Calibration","B5",NA,"B5","1.895664","1.619924","-2.19424","-0.0301435","-0.009618139","-0.9994962",0.0150354,-0.0145147,0.9990446,-0.8322745,0.8592375,4.0794336,-5.7432902,0.0447545,-0.0083959,0.9450514,-0.5084343,7.8658039,4.6015656,-77.9710767
"8",140.375,1.862479,1.719355,-2.186718,0.02357538,0.003450511,0.9795882,-0.1995977,23.0298,177.2091,359.835,"Calibration","B5",NA,"B5","1.880733","1.620098","-2.193674","-0.01600034","-0.01122173","-0.9997941",0.0153928,-0.0141682,0.9990443,-0.8124062,0.8387452,3.2353135,15.863585,0.0449793,-0.008726,0.9450377,-0.5284245,7.8521696,2.5152918,-50.2287204
"9",140.3965,1.862401,1.719237,-2.186949,0.0237517,0.003776296,0.9796377,-0.1993279,22.99916,177.196,359.8712,"Calibration","B5",NA,"B5","1.865831","1.620318","-2.193181","-0.00112149","-0.01298131","-0.9999089",0.0161102,-0.0136379,0.9990405,-0.7819943,0.797608,5.4819806,36.9544349,0.0454338,-0.0092325,0.9450112,-0.5590986,7.8246007,4.2222574,7.9501222
"10",140.4078,1.862666,1.719292,-2.186808,0.02381779,0.004033865,0.9796841,-0.1990871,22.97174,177.1947,359.9017,"Calibration","B5",NA,"B5","1.865487","1.620359","-2.193131","-0.000587511","-0.01194427","-0.999917",0.0166515,-0.0131602,0.9990383,-0.7546029,0.7665725,5.1363444,13.6375583,0.0456561,-0.0096856,0.9449959,-0.5865409,7.8111101,3.5047808,-11.7300249
"11",140.4298,1.862652,1.719168,-2.186965,0.02399202,0.004707231,0.9797766,-0.1985952,22.91616,177.1907,359.981,"Calibration","B5",NA,"B5","1.863603","1.620468","-2.193056","0.003024969","-0.01304629","-0.9999042",0.0180607,-0.0121923,0.9990258,-0.6990973,0.6857627,6.409317,30.9542924,0.0462443,-0.0106039,0.9449574,-0.6421507,7.7754137,4.3855168,29.120007
