"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a","eyepitch","eyeyaw"
"11",65.10165,1.828655,1.714556,-2.137926,-0.555268,0.8313761,0.01157417,0.01890081,292.5253,177.221,180.261,"Calibration","B5",NA,1.31599638,-1.542262797,0.994035955,"B5","1.843972","1.612004","-2.128747","-0.01446951","0.005577425","-0.9998782",0.0398636,0.0232449,-0.9990065,1.3318564,-0.4171807,7.2999981,-338.4150595,-0.0443082,0.0229395,-0.9987411,1.3144713,-0.6329774,7.187648,-350.4150909,0.3195651,1.0781432
"12",65.11311,1.828654,1.714489,-2.138206,-0.5549706,0.8315811,0.01138203,0.01873451,292.5668,177.2331,180.2783,"Calibration","B5",NA,1.27449638,-1.530162797,1.011335955,"B5","1.843645","1.611918","-2.128977","-0.01462683","0.005062261","-0.9998671",0.0393682,0.022517,-0.9990428,1.2901428,-0.3887308,4.6799136,-112.009937,-0.0438221,0.0222159,-0.9987789,1.2730003,-0.6050534,4.5770205,-112.6124387,0.2900512,1.0691209
"13",65.13478,1.828653,1.714456,-2.138629,-0.5547692,0.8317264,0.01099243,0.01848025,292.5958,177.2336,180.3309,"Calibration","B5",NA,1.24549638,-1.529662797,1.063935955,"B5","1.842779","1.611817","-2.129476","-0.01510089","0.001582852","-0.9998709",0.0384431,0.0220124,-0.9990901,1.2612266,-0.3356537,4.7797861,-96.8948718,-0.042975,0.0217116,-0.9988268,1.2440988,-0.5564328,4.6328981,-76.1066034,0.090692,1.0419649
"14",65.14604,1.828751,1.714502,-2.138795,-0.5547323,0.8317551,0.01095747,0.01831645,292.6009,177.2688,180.3121,"Calibration","B5",NA,1.24039638,-1.494462797,1.045135955,"B5","1.841082","1.611818","-2.129674","-0.01512001","0.002414596","-0.9998747",0.0382093,0.0219125,-0.9991013,1.2555043,-0.3222425,2.5458186,-5.2993303,-0.0426613,0.021622,-0.9988422,1.2389618,-0.5384334,2.8899427,15.0998673,0.1383474,1.0408728
"15",65.16828,1.828855,1.714396,-2.139215,-0.5543659,0.8320113,0.01074253,0.01789632,292.6519,177.3407,180.2925,"Calibration","B5",NA,1.18939638,-1.422562797,1.025535955,"B5","1.841947","1.611641","-2.130147","-0.01741147","0.004240034","-0.9998273",0.0374044,0.0210028,-0.9991513,1.2033739,-0.2760424,6.7224878,37.1728247,-0.0417214,0.0207315,-0.9989008,1.187926,-0.4844703,7.0041539,30.5732989,0.2429397,0.9095529
"16",65.17976,1.828954,1.714415,-2.139348,-0.554038,0.8322341,0.01061064,0.01776805,292.6974,177.3535,180.301,"Calibration","B5",NA,1.14389638,-1.409762797,1.034035955,"B5","1.844454","1.611577","-2.130389","-0.01760685","0.0068198","-0.9998145",0.0370517,0.0202057,-0.9991808,1.1576992,-0.2557796,5.4200333,-31.9384436,-0.0413634,0.0199378,-0.9989318,1.1424421,-0.4638983,5.5824143,-27.3434651,0.3907516,0.898347
"17",65.20177,1.829056,1.714374,-2.139758,-0.5534433,0.8326427,0.01050018,0.01721711,292.7794,177.4763,180.2326,"Calibration","B5",NA,1.06189638,-1.286962797,0.965635955,"B5","1.847311","1.6114","-2.130805","-0.02062241","0.005946479","-0.9997692",0.0362864,0.0187419,-0.9992375,1.0738191,-0.211839,6.5112305,18.3920735,-0.0403146,0.0185049,-0.9990023,1.0603302,-0.4036807,7.1045815,35.0699307,0.3407103,0.7255459
"18",65.22418,1.829088,1.714339,-2.140106,-0.5527713,0.8331025,0.01066353,0.01644781,292.8712,177.6972,180.0613,"Calibration","B5",NA,0.97009638,-1.066062797,0.794335955,"B5","1.848748","1.611248","-2.131233","-0.02243114","0.000373976","-0.9997344",0.0357476,0.0170832,-0.9992867,0.9787741,-0.1808794,6.2245351,-48.098531,-0.0391965,0.0169003,-0.9990752,0.9683746,-0.3394938,7.1265854,-40.4585158,0.0214275,0.6218927
"19",65.24611,1.82905,1.714226,-2.140574,-0.5523317,0.8334081,0.01069562,0.01569874,292.9315,177.8891,179.9286,"Calibration","B5",NA,0.90979638,-0.874162797,0.661635955,"B5","1.848769","1.611125","-2.131598","-0.02184284","0.000200998","-0.9997536",0.0350029,0.0159847,-0.9993313,0.9158264,-0.1381482,4.3954882,-76.4033223,-0.0379677,0.0158481,-0.9991399,0.9080788,-0.2689882,5.3305423,-74.3184054,0.0115164,0.6556163
"20",65.26807,1.828923,1.714151,-2.140996,-0.5521618,0.8335289,0.01061696,0.01530292,292.9551,177.9743,179.8825,"Calibration","B5",NA,0.88619638,-0.788962797,0.615535955,"B5","1.803338","1.61143","-2.132066","0.0230701","0.005082769","-0.9997126",0.0344468,0.0155539,-0.9993572,0.8911458,-0.1062521,2.8714033,-2.8027358,-0.0372176,0.0154367,-0.9991746,0.8845059,-0.2259596,3.864978,-10.3472695,0.2912249,3.2291929
"21",65.29038,1.828836,1.714067,-2.141484,-0.5518058,0.8337747,0.01077854,0.01462986,293.0038,178.1669,179.732,"Calibration","B5",NA,0.83749638,-0.596362797,0.465035955,"B5","1.800929","1.611309","-2.132352","0.02494815","0.005595057","-0.9996677",0.0339988,0.0146639,-0.9993861,0.8401471,-0.0805373,4.2947211,36.5099922,-0.0362602,0.01459,-0.9992225,0.835987,-0.1710322,4.8922054,15.3851345,0.3205766,3.3368302
"22",65.31282,1.829066,1.714108,-2.141796,-0.5513657,0.8340738,0.01044932,0.01440662,293.0651,178.1702,179.7741,"Calibration","B5",NA,0.77619638,-0.593062797,0.507135955,"B5","1.801419","1.611216","-2.132665","0.02403609","0.008788237","-0.9996575",0.0332107,0.0135947,-0.9994276,0.7788852,-0.0353277,4.5016781,-23.5176523,-0.0355315,0.0135191,-0.9992637,0.7746225,-0.129217,4.5494772,-34.5115554,0.5035429,3.2846011
"23",65.33498,1.829115,1.714071,-2.142117,-0.5510386,0.8342956,0.01038531,0.01411906,293.1102,178.2314,179.7418,"Calibration","B5",NA,0.73109638,-0.531862797,0.474835955,"B5","1.821759","1.611039","-2.132838","0.005427966","0.005607954","-0.9999544",0.0327974,0.012795,-0.9994518,0.7330678,-0.0116151,3.2550011,-58.7176137,-0.0349797,0.0127329,-0.9992935,0.7295718,-0.0975614,3.3583768,-62.79132,0.3213186,2.2182388
"24",65.35672,1.829111,1.713982,-2.142438,-0.5507892,0.834463,0.01019013,0.01410295,293.1449,178.2051,179.7856,"Calibration","B5",NA,0.69639638,-0.558162797,0.518635955,"B5","1.848527","1.610841","-2.132808","-0.02122331","0.001153487","-0.999764",0.0324555,0.0121954,-0.9994705,0.6987136,0.0079994,1.9250079,-62.3676734,-0.0347399,0.0121262,-0.9993094,0.6948072,-0.0837937,1.7967356,-63.4292043,0.0660906,0.6911176
"25",65.37922,1.829047,1.713905,-2.142664,-0.5507542,0.8344866,0.01029994,0.01399317,293.1495,178.2496,179.7411,"Calibration","B5",NA,0.69179638,-0.513662797,0.474135955,"B5","1.830986","1.611015","-2.133124","-0.004742753","0.01192925","-0.9999167",0.032522,0.0121065,-0.9994694,0.6936165,0.0041882,0.4949505,5.336756,-0.0346737,0.0120471,-0.9993127,0.6902733,-0.0799997,0.5586554,-10.2766287,0.6835125,1.6354678
"26",65.4014,1.82898,1.71386,-2.142869,-0.5507972,0.834456,0.01043933,0.01402614,293.1433,178.2637,179.7126,"Calibration","B5",NA,0.69799638,-0.499562797,0.445635955,"B5","1.822472","1.611026","-2.133392","0.001838793","0.02533366","-0.9996647",0.0327914,0.012212,-0.9994594,0.6996657,-0.0112589,2.1414078,17.4809603,-0.0348825,0.0121561,-0.9993041,0.6965221,-0.0919703,1.3232561,20.87646,1.4516855,2.0126184
"27",65.41266,1.828952,1.713852,-2.142931,-0.5508896,0.8343941,0.01058569,0.01396945,293.1303,178.3007,179.6683,"Calibration","B5",NA,0.71099638,-0.462562797,0.401335955,"B5","1.826481","1.610997","-2.133457","-0.001726514","0.02231246","-0.9997376",0.0329749,0.0124313,-0.9994507,0.7122281,-0.0217848,1.699231,-12.2766972,-0.0349438,0.0123845,-0.9992992,0.709608,-0.0954944,1.4052333,7.8597021,1.2785312,1.8082803
"28",65.43506,1.82886,1.713804,-2.14319,-0.550952,0.8343492,0.01079028,0.01403357,293.1213,178.3177,179.6291,"Calibration","B5",NA,0.71999638,-0.445562797,0.362135955,"B5","1.842483","1.610916","-2.133431","-0.01456435","0.01650232","-0.9997537",0.0333874,0.0125853,-0.999435,0.7210532,-0.0454356,2.0288762,13.0681792,-0.0352727,0.0125431,-0.9992856,0.7186942,-0.1143532,1.5942672,7.6691895,0.94556,1.0726058
"29",65.45697,1.828534,1.713682,-2.143749,-0.5510345,0.8342885,0.0111766,0.01409952,293.1092,178.3635,179.5459,"Calibration","B5",NA,0.73209638,-0.399762797,0.278935955,"B5","1.843409","1.610935","-2.133606","-0.01451857","0.01476318","-0.9997751",0.0341073,0.0127886,-0.9994081,0.7327008,-0.0867095,2.2790896,-14.2441731,-0.0358012,0.012758,-0.9992641,0.731009,-0.1446614,1.7454323,-8.6670722,0.8459075,1.0752467
"30",65.47942,1.828497,1.713686,-2.144025,-0.5510103,0.8343019,0.01133809,0.0141238,293.1122,178.3836,179.5104,"Calibration","B5",NA,0.72909638,-0.379662797,0.243435955,"B5","1.8499","1.610927","-2.13372","-0.01991091","0.01178995","-0.9997296",0.0344055,0.0127328,-0.9993986,0.7295016,-0.1038032,1.383146,-29.6534663,-0.036017,0.0127075,-0.999257,0.7281141,-0.1570348,1.20139,-16.5166677,0.6755318,0.7662593
"31",65.50176,1.828433,1.71375,-2.144267,-0.5509492,0.8343372,0.01148629,0.01430152,293.1202,178.3644,179.5027,"Calibration","B5",NA,0.72109638,-0.398862797,0.235735955,"B5","1.85093","1.610971","-2.133897","-0.02018372","0.01109264","-0.9997194",0.0348476,0.0125967,-0.999385,0.7217051,-0.1291478,0.9497828,-12.9135758,-0.0364747,0.0125683,-0.9992422,0.7201381,-0.1832775,1.0048019,-6.1863434,0.6355842,0.7506187
"32",65.53241,1.82827,1.713653,-2.144683,-0.5509942,0.8343089,0.01154388,0.0141712,293.114,178.4052,179.4679,"Calibration","B5",NA,0.72729638,-0.358062797,0.200935955,"B5","1.847217","1.611051","-2.134218","-0.01495632","0.01332167","-0.999786",0.034803,0.0126978,-0.9993853,0.7274983,-0.1265946,0.7527456,14.8850712,-0.0363183,0.0126784,-0.9992465,0.7264502,-0.1743114,0.8952937,44.4030484,0.7633083,1.0501746
"33",65.54671,1.828254,1.713658,-2.144759,-0.5510035,0.8343048,0.01151027,0.01407836,293.1128,178.4224,179.4612,"Calibration","B5",NA,0.72849638,-0.340862797,0.194235955,"B5","1.845103","1.611052","-2.134372","-0.0126117","0.01578583","-0.9997955",0.0346461,0.012715,-0.9993905,0.7284804,-0.1175959,1.2703879,51.5155562,-0.0361252,0.0126998,-0.9992532,0.7276726,-0.1632404,2.2163128,92.6700616,0.9044993,1.1845215
"34",65.56173,1.828071,1.713599,-2.145054,-0.5511126,0.8342397,0.01164924,0.0135432,293.098,178.5749,179.3415,"Calibration","B5",NA,0.74329638,-0.188362797,0.074535955,"B5","1.845068","1.6111","-2.134497","-0.01313437","0.01503775","-0.9997933",0.0343002,0.0129489,-0.9993995,0.7418874,-0.097774,2.2742098,37.8985545,-0.0353751,0.0129659,-0.9992766,0.7429209,-0.1202376,3.6125895,37.8514695,0.8616384,1.1545719
"35",65.58411,1.828021,1.713463,-2.145274,-0.5512384,0.8341645,0.01154549,0.01313632,293.0812,178.6572,179.3015,"Calibration","B5",NA,0.76009638,-0.106062797,0.034535955,"B5","1.850487","1.611138","-2.1346","-0.01795663","0.01356223","-0.9997439",0.0336847,0.0132292,-0.9994167,0.7579423,-0.0624924,2.4748411,24.3249236,-0.0345778,0.013262,-0.9993006,0.7598898,-0.0745299,3.2263504,10.6564176,0.7770846,0.8782361
"36",65.60616,1.828071,1.713475,-2.14537,-0.551464,0.8340212,0.01156064,0.01275094,293.0505,178.7533,179.2361,"Calibration","B5",NA,0.79079638,-0.009962797,-0.030864045,"B5","1.85806","1.611151","-2.134692","-0.02347141","0.01300712","-0.9996364",0.0332915,0.0137508,-0.9994229,0.7878305,-0.0399639,3.3498973,48.8398237,-0.033945,0.013803,-0.999315,0.7908869,-0.0382596,4.0768423,56.0139295,0.7452767,0.5621734
"37",65.62827,1.827923,1.713474,-2.145602,-0.5518245,0.8337939,0.01139414,0.01215044,293.0018,178.8728,179.1802,"Calibration","B5",NA,0.83949638,0.109537203,-0.086764045,"B5","1.856702","1.611155","-2.134866","-0.02329261","0.01361493","-0.9996217",0.0323594,0.0145855,-0.9994416,0.8356545,0.0134468,4.632157,20.171886,-0.0327523,0.0146576,-0.9993426,0.8398594,-0.0300965,5.7009721,25.1977415,0.7801133,0.5723964
"38",65.65063,1.827754,1.713411,-2.145964,-0.552114,0.8336139,0.01133415,0.01138792,292.9629,179.0497,179.0715,"Calibration","B5",NA,0.87839638,0.286437203,-0.195464045,"B5","1.851151","1.611206","-2.135092","-0.0206416","0.01540598","-0.9996669",0.0314332,0.0152444,-0.9994614,0.8734137,0.0665249,4.2374854,-14.0064937,-0.031401,0.0153467,-0.9993757,0.8793479,-0.1075531,5.1853211,-32.5329072,0.8827337,0.7243256
"39",65.67281,1.827669,1.713299,-2.146301,-0.5522358,0.8335423,0.01095645,0.01107548,292.9469,179.0649,179.1134,"Calibration","B5",NA,0.89439638,0.301637203,-0.153564045,"B5","1.846335","1.611246","-2.135393","-0.01707086","0.01507212","-0.9997332",0.0304594,0.0155216,-0.9994871,0.8892919,0.1223429,4.0076518,44.5280032,-0.0304672,0.0156218,-0.9994003,0.8951095,-0.1610785,4.2536613,33.6267108,0.863608,0.9289739
"40",65.69489,1.827841,1.713262,-2.146408,-0.5520893,0.8336515,0.01065339,0.01044361,292.968,179.1705,179.0851,"Calibration","B5",NA,0.87329638,0.407237203,-0.181864045,"B5","1.843804","1.611242","-2.135626","-0.0174594","0.01396715","-0.9997393",0.0292688,0.0151425,-0.9995286,0.8675735,0.1906005,6.2028058,-63.8944454,-0.0290769,0.0152564,-0.9994474,0.8741704,-0.2407952,6.6660762,-133.6697341,0.8002933,0.906719
"41",65.70619,1.827888,1.713213,-2.146491,-0.5520514,0.8336808,0.01043541,0.01033208,292.9736,179.1624,179.1204,"Calibration","B5",NA,0.86769638,0.399137203,-0.146564045,"B5","1.843508","1.61123","-2.135717","-0.01712127","0.01415773","-0.9997386",0.0287818,0.0150465,-0.9995443,0.8620704,0.2185188,3.6353656,-105.371425,-0.0286549,0.0151552,-0.9994611,0.8683736,-0.2649877,2.4105257,-202.8105652,0.8112171,0.926091
"42",65.72851,1.828156,1.713181,-2.146533,-0.5519938,0.8337269,0.009515614,0.01057125,292.9823,178.9548,179.3842,"Calibration","B5",NA,0.85899638,0.191537203,0.117235955,"B5","1.847294","1.61113","-2.13597","-0.0215179","0.01439158","-0.9996619",0.0274919,0.0149153,-0.9995825,0.8545529,0.2924623,4.0028476,8.9942201,-0.0280668,0.0149819,-0.9994804,0.8584449,-0.2987063,1.7627158,5.8986684,0.8246077,0.6741167
"43",65.7505,1.828447,1.713259,-2.146425,-0.5522087,0.8335866,0.009064903,0.0108096,292.9532,178.8231,179.5336,"Calibration","B5",NA,0.88809638,0.059837203,0.266635955,"B5","1.848973","1.611024","-2.136139","-0.02448487","0.01239054","-0.9996233",0.0269881,0.0154389,-0.9995883,0.8845548,0.3213254,4.0363646,-79.2070762,-0.02798,0.0154809,-0.9994752,0.8870402,-0.3036707,2.6603713,-27.3098859,0.7099439,0.5041003
"44",65.7618,1.828514,1.713237,-2.146484,-0.5523462,0.8334964,0.008747851,0.0109948,292.9347,178.7259,179.6417,"Calibration","B5",NA,0.90659638,-0.037362797,0.374735955,"B5","1.84951","1.610992","-2.136209","-0.02443987","0.01246047","-0.9996191",0.0266525,0.0157751,-0.999592,0.9038191,0.3405538,2.2290613,-92.7267387,-0.0279504,0.0157989,-0.9994711,0.9052623,-0.3053575,1.5818897,-67.420881,0.7139541,0.5066722
"45",65.78372,1.828646,1.713274,-2.146464,-0.5524246,0.8334441,0.00833169,0.01134368,292.9245,178.5725,179.8007,"Calibration","B5",NA,0.91679638,-0.190762797,0.533735955,"B5","1.849208","1.610931","-2.136399","-0.02270851","0.01270933","-0.9996516",0.026327,0.015976,-0.9995975,0.9153306,0.3592112,1.6697696,-37.0723669,-0.028089,0.0159721,-0.9994644,0.9151865,-0.2974091,0.7182217,53.7881842,0.7282177,0.6058967
"46",65.79501,1.828855,1.71337,-2.146305,-0.552388,0.8334664,0.008239068,0.01154743,292.9296,178.5077,179.8564,"Calibration","B5",NA,0.91169638,-0.255562797,0.589435955,"B5","1.848425","1.610914","-2.13648","-0.02187545","0.01245194","-0.9996789",0.0263911,0.0158964,-0.999597,0.910769,0.3555375,1.1207414,20.9632165,-0.0283305,0.0158821,-0.9994591,0.9100271,-0.2835635,2.3775952,117.3553116,0.7134651,0.6536546
"47",65.81715,1.829082,1.713434,-2.146371,-0.5521556,0.8336134,0.008105965,0.01213387,292.9618,178.3433,179.9831,"Calibration","B5",NA,0.87949638,-0.419962797,0.716135955,"B5","1.847353","1.610895","-2.136604","-0.01790355","0.01135799","-0.9997718",0.0268024,0.0153639,-0.9995944,0.8802565,0.3319738,3.125652,73.0273515,-0.0291767,0.0153191,-0.9994435,0.8777638,-0.2350683,4.3200114,61.7009627,0.6507811,0.8813058
"48",65.83931,1.829073,1.713412,-2.146642,-0.5518359,0.8338154,0.00817461,0.01273486,293.0056,178.209,180.062,"Calibration","B5",NA,0.83569638,-0.554262797,0.795035955,"B5","1.846813","1.610849","-2.136659","-0.01761351","0.01261834","-0.9997577",0.0275709,0.0146249,-0.9995846,0.8379132,0.2879382,4.3555025,49.7196749,-0.0302607,0.0145549,-0.9994227,0.8339749,-0.1729444,5.1104272,34.3957767,0.7230023,0.8979082
"49",65.86163,1.829078,1.713297,-2.146708,-0.5515178,0.834016,0.008489814,0.01317398,293.0486,178.1543,180.0542,"Calibration","B5",NA,0.79269638,-0.608962797,0.787235955,"B5","1.846958","1.610752","-2.136775","-0.01637024","0.01398918","-0.9997602",0.0285803,0.0138849,-0.9995669,0.7955133,0.2300992,5.3362585,27.6534924,-0.0313397,0.0138044,-0.9994001,0.7909721,-0.1111086,5.8497319,34.5471057,0.8015535,0.9691413
"50",65.88395,1.828996,1.713265,-2.146873,-0.5512285,0.8341894,0.008820372,0.01404764,293.0877,177.996,180.1127,"Calibration","B5",NA,0.75359638,-0.767262797,0.845735955,"B5","1.847129","1.610712","-2.136847","-0.01590477","0.01172248","-0.9997988",0.0300847,0.0132368,-0.9995314,0.7583787,0.1438815,5.5899544,12.6586077,-0.0331677,0.0131226,-0.9993503,0.7519027,-0.0063216,6.65261,10.572306,0.671668,0.9958454
"51",65.90611,1.829508,1.713421,-2.146446,-0.5511998,0.8341953,0.009154459,0.01459953,293.0909,177.9154,180.12,"Calibration","B5",NA,0.75039638,-0.847862797,0.853035955,"B5","1.846962","1.61071","-2.136852","-0.01517034","0.0105701","-0.9998195",0.0312433,0.013199,-0.9994964,0.7562145,0.0774637,5.8991066,-59.5744928,-0.034457,0.0130669,-0.9993074,0.748708,-0.0676007,6.3240519,-98.3968951,0.6056392,1.0379415
"52",65.91777,1.829543,1.71347,-2.146444,-0.5511749,0.8342055,0.009372822,0.0148186,293.0938,177.8973,180.1019,"Calibration","B5",NA,0.74749638,-0.865962797,0.834935955,"B5","1.845915","1.610752","-2.1369","-0.01805045","0.02126949","-0.9996101",0.0318477,0.0131526,-0.999478,0.7535542,0.0428167,4.3471618,-137.2749148,-0.0350615,0.013016,-0.999287,0.7457955,-0.1022579,4.2023148,-148.0529651,1.2187448,0.8727226
"53",65.92963,1.829617,1.713483,-2.146383,-0.5512001,0.834183,0.00954415,0.01503548,293.0899,177.8719,180.0952,"Calibration","B5",NA,0.75139638,-0.891362797,0.828235955,"B5","1.850252","1.610731","-2.13685","-0.02137615","0.0198774","-0.9995605",0.0323698,0.0132259,-0.9994602,0.7577583,0.0128894,2.6695656,-68.7896292,-0.0356114,0.013084,-0.9992667,0.7496913,-0.1337867,2.848629,-59.3676794,1.1389814,0.6821132
"54",65.95218,1.829723,1.713521,-2.146353,-0.5511456,0.8342125,0.009783919,0.01524267,293.0968,177.8603,180.0698,"Calibration","B5",NA,0.74449638,-0.902962797,0.802835955,"closed","closed","closed","closed","closed","closed","closed",0.0329979,0.0131085,-0.9994412,0.7510267,-0.0231158,2.7568493,-47.7168674,-0.036219,0.0129634,-0.9992464,0.7427782,-0.1686217,2.7449759,-34.3472898,NA,NA
"55",65.96402,1.829687,1.713485,-2.14643,-0.5510736,0.834258,0.009793053,0.01534983,293.1067,177.8361,180.0844,"Calibration","B5",NA,0.73459638,-0.927162797,0.817435955,"closed","closed","closed","closed","closed","closed","closed",0.0331303,0.0129419,-0.999439,0.7414865,-0.0307035,1.5810851,-36.8137269,-0.0364082,0.0127907,-0.9992418,0.7328853,-0.1794664,1.9860557,-76.377949,NA,NA
"56",65.97535,1.829743,1.71351,-2.146319,-0.5509804,0.8343196,0.009754938,0.01537117,293.1196,177.8254,180.0965,"Calibration","B5",NA,0.72169638,-0.937862797,0.829535955,"closed","closed","closed","closed","closed","closed","closed",0.033091,0.0127195,-0.9994432,0.7287422,-0.0284424,1.872005,27.870932,-0.0364019,0.0125657,-0.9992448,0.7199921,-0.1790981,0.9815616,15.1868424,NA,NA
"57",65.9869,1.829857,1.713555,-2.146241,-0.5508943,0.8343753,0.009807877,0.01540434,293.1313,177.8263,180.0883,"Calibration","B5",NA,0.70999638,-0.936962797,0.821335955,"closed","closed","closed","closed","closed","closed","closed",0.0332174,0.0125155,-0.9994416,0.7170511,-0.0356872,2.2192547,65.2584705,-0.0365171,0.0123615,-0.9992432,0.7082874,-0.1856993,2.3563765,122.0423405,NA,NA
"58",65.99817,1.829813,1.713523,-2.146335,-0.5507264,0.8344864,0.009772108,0.01540579,293.1544,177.8213,180.0961,"Calibration","B5",NA,0.68689638,-0.941962797,0.829135955,"closed","closed","closed","closed","closed","closed","closed",0.0331619,0.0121129,-0.9994483,0.6939881,-0.0324959,3.3513491,72.6806582,-0.03648,0.0119584,-0.9992495,0.6851919,-0.1835647,3.7657248,81.0870457,NA,NA
