"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",35.85359,1.898227,1.756679,-1.987892,-0.57047,0.8171786,0.008565389,-0.08191314,291.4168,203.1658,162.8856,"Calibration","B5",NA,-0.0808967,-0.0118699,-0.9832134,-0.6893449,-0.1237999,NA,NA,0.122864,-0.0089825,-0.9843667,-0.5187917,0.5778446,NA,NA
"2",35.87531,1.898509,1.756874,-1.987469,-0.5702914,0.8172604,0.008917819,-0.08230247,291.4581,203.2996,162.7552,"Calibration","B5",NA,-0.0808097,-0.0122157,-0.9832164,-0.7094282,-0.1288527,2.4270742,NA,0.1230678,-0.0094404,-0.9843369,-0.5452431,0.5659548,2.4025745,NA
"3",35.88668,1.898478,1.756869,-1.987444,-0.5701785,0.817323,0.009140613,-0.08243868,291.482,203.3561,162.6918,"Calibration","B5",NA,-0.0806295,-0.0124632,-0.9832281,-0.7238009,-0.1393358,1.6694475,-37.7297938,0.1230197,-0.0097257,-0.9843402,-0.5617186,0.5687351,1.6418307,-32.4654177
"4",35.90886,1.898729,1.756996,-1.987125,-0.5700723,0.817396,0.009294194,-0.082432,291.5,203.366,162.6689,"Calibration","B5",NA,-0.0803957,-0.0127284,-0.9832438,-0.7392019,-0.1529475,1.4736923,-15.6054699,0.1228211,-0.0099843,-0.9843624,-0.5766535,0.580273,1.6856839,19.1213555
"5",35.92037,1.898755,1.75698,-1.987095,-0.5701097,0.817389,0.009290186,-0.08224315,291.4911,203.3224,162.6971,"Calibration","B5",NA,-0.0801802,-0.0126883,-0.9832619,-0.7368747,-0.1655036,1.2160388,5.7578601,0.1225251,-0.0098864,-0.9844003,-0.5709985,0.5975101,2.1031005,44.9049211
"6",35.94209,1.898818,1.756933,-1.987013,-0.5702806,0.8173236,0.009026602,-0.08173572,291.4508,203.1726,162.8264,"Calibration","B5",NA,-0.0799921,-0.0123969,-0.9832809,-0.719948,-0.1764833,1.9523665,42.9907688,0.1220287,-0.0094444,-0.9844662,-0.5454701,0.6264309,3.2660823,2.1019366
"7",35.95335,1.899286,1.757166,-1.986382,-0.5703489,0.8172907,0.009095264,-0.08158065,291.4405,203.1532,162.8272,"Calibration","B5",NA,-0.0796942,-0.0122776,-0.9833067,-0.7130207,-0.1938515,2.5387944,80.7544457,0.1217089,-0.0092744,-0.9845075,-0.5356555,0.6450566,2.7105093,26.0276807
"8",35.97543,1.899688,1.757283,-1.985899,-0.5705824,0.8171555,0.009326604,-0.0812756,291.4099,203.1436,162.7923,"Calibration","B5",NA,-0.0789377,-0.0118104,-0.9833734,-0.6858866,-0.2379575,4.9549704,-9.8902091,0.1209857,-0.0087042,-0.9846018,-0.5027189,0.6871789,4.9493279,-11.4862374
"9",35.98671,1.899887,1.757379,-1.985686,-0.5707134,0.8170744,0.009558971,-0.0811438,291.3963,203.165,162.7406,"Calibration","B5",NA,-0.0783946,-0.0115437,-0.98342,-0.6703968,-0.269614,3.4974965,-70.8033887,0.1205245,-0.0083871,-0.9846611,-0.4844046,0.7140369,3.5464541,-38.7750163
"10",36.00869,1.899988,1.757402,-1.985643,-0.5709262,0.8169732,0.009670943,-0.08065047,291.3611,203.0853,162.77,"Calibration","B5",NA,-0.0776174,-0.0111673,-0.9834859,-0.6485358,-0.3149115,3.2249863,-2.5598304,0.1196286,-0.0078535,-0.9847748,-0.4535828,0.7661954,4.5755184,42.8278984
"11",36.03109,1.899995,1.757396,-1.985695,-0.571157,0.8169133,0.009388707,-0.07965071,291.3024,202.8136,162.9819,"Calibration","B5",NA,-0.076889,-0.0108539,-0.9835467,-0.6303398,-0.3573631,3.3880233,23.1369045,0.1183635,-0.007246,-0.9849323,-0.4184981,0.8398253,5.4454803,15.3172973
"12",36.05343,1.900218,1.757588,-1.98545,-0.5712078,0.816962,0.009403377,-0.0787801,291.2783,202.6005,163.1217,"Calibration","B5",NA,-0.0758647,-0.0109535,-0.9836251,-0.6361206,-0.4170224,4.2591799,44.8131389,0.1169464,-0.0070854,-0.9851027,-0.4092223,0.922266,5.2622255,-7.3658932
