"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",221.9898,1.819314,1.817174,-2.194147,0.5344404,-0.8391252,0.1003823,-0.01287827,296.5763,163.2535,204.0368,"Calibration","B5",NA,-0.1524006,-0.0156964,-0.9781108,-0.9084256,-0.0572698,NA,NA,0.0885235,-0.0162397,-0.9774381,-0.9479762,0.3410347,NA,NA
"2",222.0118,1.820618,1.817286,-2.195982,0.5355065,-0.8383242,0.1013284,-0.01333698,296.4719,162.9249,204.4044,"Calibration","B5",NA,-0.1536351,-0.0132859,-0.9779533,-0.7689124,0.0147311,9.6358377,NA,0.0885617,-0.0135252,-0.9774759,-0.7895119,0.3430553,9.6453851,NA
"3",222.034,1.821837,1.817415,-2.197784,0.536259,-0.8378029,0.1016823,-0.01316691,296.3782,162.8355,204.5362,"Calibration","B5",NA,-0.154517,-0.0115422,-0.9778366,-0.6679873,0.0662012,7.8003966,2.4684898,0.0890564,-0.0116588,-0.977455,-0.6805593,0.3719243,7.7507381,7.4342196
"4",222.0567,1.824151,1.818068,-2.198487,0.5371327,-0.8372071,0.101984,-0.01311361,296.2713,162.7148,204.6848,"Calibration","B5",NA,-0.1552073,-0.0095155,-0.977749,-0.5506947,0.1064592,9.7892459,-195.5783806,0.0892752,-0.0095354,-0.9774581,-0.5566007,0.3846309,10.0255709,-182.3742203
"5",222.0679,1.824946,1.81828,-2.199152,0.5373957,-0.8370108,0.1021866,-0.0132939,296.2471,162.6224,204.7787,"Calibration","B5",NA,-0.1553912,-0.0089211,-0.9777254,-0.5162922,0.1171832,4.4270077,-222.9772371,0.0891407,-0.0088796,-0.9774765,-0.518321,0.3767135,4.8180039,-210.3912912
"6",222.0897,1.825291,1.81822,-2.201746,0.5380188,-0.8365192,0.1028511,-0.01389297,296.1987,162.3424,205.0635,"Calibration","B5",NA,-0.1559505,-0.0075319,-0.977648,-0.4358911,0.1498533,5.1424138,-29.4590396,0.0887374,-0.0072822,-0.9775264,-0.4250789,0.3530043,5.7811008,-26.1913829
"7",222.1117,1.826095,1.81844,-2.203688,0.5384372,-0.8362351,0.1029397,-0.01413066,296.1542,162.2356,205.1572,"Calibration","B5",NA,-0.155911,-0.0065679,-0.9776613,-0.3801015,0.1474721,3.1242466,-70.1462682,0.088353,-0.0063045,-0.9775681,-0.3680067,0.3304382,3.6567473,-59.3714789
"8",222.134,1.827356,1.818715,-2.20524,0.5386044,-0.8361198,0.1029504,-0.01449916,296.1439,162.1389,205.2239,"Calibration","B5",NA,-0.1555645,-0.0061921,-0.977719,-0.358355,0.1271463,2.0414107,-21.4523137,0.0877273,-0.0059456,-0.9776267,-0.3470565,0.2937553,3.1621013,9.1028459
"9",222.1561,1.829056,1.81907,-2.206218,0.5386696,-0.836053,0.1030571,-0.0151559,296.1571,161.9802,205.3369,"Calibration","B5",NA,-0.1550552,-0.0060726,-0.9778006,-0.3514383,0.0972935,2.1663428,39.3806368,0.0867554,-0.0058198,-0.9777141,-0.3397124,0.2367942,4.0546568,2.321236
"10",222.17,1.829692,1.819204,-2.206882,0.5385838,-0.8360987,0.103094,-0.01543309,296.1769,161.9268,205.3706,"Calibration","B5",NA,-0.1548086,-0.0062867,-0.9778384,-0.3638279,0.0828543,3.1825473,95.5997464,0.0863624,-0.0060319,-0.9777476,-0.3520921,0.2137699,3.5578061,46.0891509
"11",222.1884,1.83029,1.819105,-2.208778,0.5381514,-0.8363839,0.1029802,-0.01581482,296.2406,161.9097,205.3474,"Calibration","B5",NA,-0.1541458,-0.007306,-0.9779359,-0.4228166,0.0440841,5.3554264,93.5233697,0.0857165,-0.0071045,-0.9777973,-0.4147018,0.1759593,5.9115885,125.9822363
"12",222.2103,1.830416,1.818766,-2.211191,0.5376261,-0.8366634,0.1032958,-0.01681073,296.3433,161.7184,205.4835,"Calibration","B5",NA,-0.1535245,-0.0085924,-0.9780233,-0.4972685,0.0077805,6.8655515,-88.914633,0.0845462,-0.0083158,-0.9778896,-0.4854124,0.1074323,8.6280977,-43.5692161
"13",222.2219,1.830968,1.818789,-2.21175,0.5375079,-0.8367046,0.1034656,-0.01748356,296.3818,161.5694,205.5911,"Calibration","B5",NA,-0.1530709,-0.0089029,-0.9780916,-0.5152375,-0.018764,4.0028484,-80.0497106,0.0836571,-0.0085983,-0.9779636,-0.501903,0.0553514,6.1784103,-68.0958863
"14",222.2441,1.831498,1.818603,-2.213368,0.5370148,-0.8369431,0.1038607,-0.01881943,296.4925,161.2957,205.7879,"Calibration","B5",NA,-0.1522216,-0.0101245,-0.9782121,-0.5859409,-0.0684088,5.9272627,51.1483662,0.082012,-0.0097423,-0.9780922,-0.5686822,0.0409671,7.8431478,28.9670557
"15",222.2659,1.831704,1.818451,-2.215041,0.5365402,-0.8372188,0.103908,-0.01981566,296.5833,161.1366,205.8691,"Calibration","B5",NA,-0.1511595,-0.0112644,-0.9783645,-0.6519113,-0.1305023,6.2675913,5.3908655,0.0805475,-0.0109203,-0.9782015,-0.6374437,0.1266906,7.4713692,-17.7283662
"16",222.2882,1.832074,1.818266,-2.216181,0.5362195,-0.8374374,0.1036274,-0.02070253,296.644,161.0259,205.8834,"Calibration","B5",NA,-0.1496972,-0.0120152,-0.9785803,-0.6953638,-0.2160499,6.1598896,-20.0028138,0.0788809,-0.0118294,-0.9783267,-0.6905143,0.2242563,7.0609897,-35.4380278
"17",222.3104,1.832675,1.818301,-2.216662,0.5359941,-0.8376082,0.1032763,-0.02137765,296.6848,160.9573,205.8669,"Calibration","B5",NA,-0.1483596,-0.0125309,-0.9787776,-0.7252114,-0.2943025,5.3789834,-37.6078191,0.077459,-0.0125207,-0.9784317,-0.7308702,0.3074833,5.8960805,-39.2659969
