"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",44.46339,1.903862,1.921871,-2.101968,0.5397377,-0.8411309,0.03355224,0.007515012,294.7032,176.766,186.641,"Calibration","B5",NA,1.324280132,-0.333660927,0.198957616,-0.0650829,0.0231936,-0.997425,1.3292585,-0.1015018,NA,NA,0.0477293,0.0231136,-0.9973785,1.326039,0.1532818,NA,NA
"2",44.48526,1.903745,1.921799,-2.102113,0.5396769,-0.8411643,0.03371992,0.007379956,294.7133,176.7118,186.6979,"Calibration","B5",NA,1.314180132,-0.387860927,0.255857616,-0.0652271,0.0230401,-0.997419,1.3204609,-0.0932343,NA,NA,0.0476758,0.0229819,-0.9973841,1.3184802,0.1563615,1.2860144,NA
"3",44.49636,1.903749,1.921802,-2.102102,0.5395621,-0.8412389,0.03370766,0.007330828,294.7292,176.7055,186.6993,"Calibration","B5",NA,1.298280132,-0.394160927,0.257257616,-0.0651521,0.0227652,-0.9974303,1.3047051,-0.0975659,2.0462484,NA,0.0475877,0.0227074,-0.9973946,1.3027295,0.1614413,1.5949152,-2.8364968
"4",44.50792,1.903623,1.921741,-2.102333,0.5395391,-0.841252,0.0337366,0.007384497,294.732,176.7142,186.6974,"Calibration","B5",NA,1.295480132,-0.385460927,0.255357616,-0.0652566,0.022713,-0.9974246,1.3017141,-0.0915685,1.386365,8.4925329,0.0477094,0.0226574,-0.9973899,1.2998615,0.1544558,1.2076333,3.5990435
"5",44.52955,1.903512,1.921529,-2.102613,0.5392828,-0.8414029,0.03409501,0.007273179,294.769,176.6429,186.7895,"Calibration","B5",NA,1.258480132,-0.456760927,0.347457616,-0.0657451,0.0220945,-0.9974065,1.2662584,-0.0635547,2.9884646,26.6734876,0.0479083,0.0220872,-0.9973931,1.2671433,0.1430628,2.0879739,19.8222509
"6",44.55165,1.903281,1.921288,-2.102986,0.5391484,-0.841475,0.03443054,0.007304865,294.7883,176.6045,186.8585,"Calibration","B5",NA,1.239180132,-0.495160927,0.416457616,-0.0663464,0.0217729,-0.9973737,1.2478231,-0.0290406,2.530521,-15.3838689,0.0483189,0.0218067,-0.9973795,1.251046,0.1194927,2.0646478,-0.7499573
"7",44.57386,1.902934,1.920969,-2.103536,0.538893,-0.8416303,0.03463313,0.007297722,294.8239,176.5802,186.8992,"Calibration","B5",NA,1.203580132,-0.519460927,0.457157616,-0.0666772,0.0211639,-0.9973647,1.212917,-0.0100873,2.3073925,0.0274398,0.0485318,0.0212219,-0.9973818,1.2174938,0.1072964,2.0547769,-1.4869474
"8",44.59626,1.902579,1.920675,-2.103952,0.5387869,-0.8416883,0.03487047,0.007321166,294.839,176.5538,186.9474,"Calibration","B5",NA,1.188480132,-0.545860927,0.505357616,-0.0671031,0.0209104,-0.9973415,1.1983847,0.01436,2.5336591,-48.7366583,0.048826,0.0209986,-0.9973722,1.2046786,0.0904126,1.998117,-38.3077594
"9",44.60745,1.902301,1.920482,-2.10432,0.5387598,-0.8417009,0.03497831,0.007354166,294.8428,176.5462,186.9666,"Calibration","B5",NA,1.184680132,-0.553460927,0.524557616,-0.0673205,0.0208464,-0.9973282,1.194719,0.0268412,1.3299004,-43.3511593,0.0489939,0.0209481,-0.997365,1.2017804,0.0807661,1.169094,-25.0892745
"10",44.6301,1.902433,1.920444,-2.104225,0.5387052,-0.8417313,0.03504385,0.007559987,294.8488,176.5853,186.9502,"Calibration","B5",NA,1.178680132,-0.514360927,0.508157616,-0.0676447,0.020727,-0.9973088,1.1878751,0.0454597,1.8026554,44.8955275,0.0494179,0.020831,-0.9973465,1.1950649,0.0564186,1.7105991,39.8069788
