"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a","eyepitch","eyeyaw"
"11",107.2188,1.88099,1.806397,-1.083143,-0.5497053,0.8317292,0.07756121,-0.005908127,294.007,193.5177,160.5439,"Calibration","B5",NA,1.002234188,1.219643305,-0.684732194,"B5","1.894106","1.701251","-1.115473","-0.02681187","-0.01870458","-0.9994655",0.1243568,0.0188388,-0.988043,1.0837636,0.4215331,2.9641083,9.9922465,-0.0729706,0.0180038,-0.987848,1.0412819,-0.596313,4.1042836,32.4223422,1.071756,3.2843185
"12",107.2406,1.880841,1.806472,-1.083586,-0.5494771,0.8318836,0.07756735,-0.005285095,294.023,193.3553,160.654,"Calibration","B5",NA,0.986234188,1.057243305,-0.574632194,"B5","1.89398","1.701212","-1.115844","-0.02624654","-0.0194131","-0.999467",0.1249988,0.0183246,-0.9879716,1.0541833,0.3843719,3.5153428,20.3786278,-0.0740489,0.0175049,-0.9877767,1.0124212,-0.5338046,4.7187672,2.1956674,1.1123586,3.3167063
"13",107.2625,1.880766,1.806492,-1.084088,-0.5490744,0.8321443,0.07765054,-0.00486753,294.068,193.2356,160.7316,"Calibration","B5",NA,0.941234188,0.937543305,-0.497032194,"B5","1.893832","1.701147","-1.11614","-0.02525104","-0.01995746","-0.9994819",0.1255351,0.017383,-0.9879207,1.0000063,0.3533963,3.8541636,-10.1742285,-0.0748969,0.016598,-0.9877284,0.9599649,-0.4846862,4.1976351,-37.5028631,1.1435542,3.3737584
"14",107.2848,1.88041,1.806444,-1.084598,-0.5488727,0.8322543,0.07790875,-0.004668292,294.0941,193.2105,160.7184,"Calibration","B5",NA,0.915134188,0.912443305,-0.510232194,"B5","1.893644","1.701132","-1.116451","-0.02467212","-0.02048706","-0.9994857",0.1261566,0.0169011,-0.9878498,0.9722831,0.3174084,3.0553837,4.4739081,-0.0755341,0.016196,-0.9876866,0.9367102,-0.4477505,3.0556579,-12.8020897,1.1739041,3.4069299
"15",107.3071,1.880229,1.806469,-1.085,-0.5486079,0.8324075,0.07814746,-0.004482657,294.1286,193.1799,160.7134,"Calibration","B5",NA,0.880634188,0.881843305,-0.515232194,"B5","1.89345","1.70114","-1.116745","-0.02396871","-0.02101299","-0.9994919",0.1267243,0.0162697,-0.9877878,0.9359555,0.2845609,4.0536999,-94.5449742,-0.0761375,0.015638,-0.9876492,0.9044396,-0.4127855,3.6266619,-80.6206126,1.2040442,3.4472378
"16",107.3183,1.880138,1.806431,-1.085159,-0.5485626,0.8324287,0.07824383,-0.004409763,294.1345,193.1736,160.7056,"Calibration","B5",NA,0.874734188,0.875543305,-0.523032194,"B5","1.893388","1.701157","-1.116897","-0.02386047","-0.02113218","-0.9994919",0.1269579,0.0161612,-0.9877595,0.9297157,0.2710202,1.434496,-76.0498095,-0.0763676,0.0155575,-0.9876327,0.8997793,-0.3994431,1.5339779,-53.7035458,1.2108749,3.4534391
"17",107.3402,1.880001,1.806378,-1.085518,-0.5483377,0.8325727,0.0782891,-0.00439029,294.1644,193.1556,160.7179,"Calibration","B5",NA,0.844834188,0.857543305,-0.510732194,"B5","1.893198","1.701171","-1.117133","-0.02350903","-0.02165231","-0.9994891",0.1270301,0.0156254,-0.9877589,0.8988891,0.2668987,3.2249934,22.7588714,-0.0764839,0.0150384,-0.9876318,0.8697566,-0.3927321,3.2737072,30.1581358,1.240683,3.4735702
"18",107.3518,1.879988,1.806476,-1.085618,-0.5481717,0.8326805,0.07831299,-0.004264607,294.1838,193.1156,160.7453,"Calibration","B5",NA,0.825434188,0.817543305,-0.483332194,"B5","1.893102","1.701143","-1.117265","-0.02338067","-0.02192404","-0.9994862",0.127185,0.0152362,-0.9877451,0.8764962,0.2579585,2.8046079,-7.055891,-0.0767442,0.0146601,-0.9876173,0.8478743,-0.3776567,3.0518755,3.6685758,1.2562556,3.4809206
"19",107.3734,1.879939,1.8064,-1.086001,-0.5477884,0.8329481,0.07816128,-0.004025545,294.2267,193.0043,160.8489,"Calibration","B5",NA,0.782534188,0.706243305,-0.379732194,"B5","1.892919","1.701095","-1.11755","-0.02336773","-0.02295765","-0.9994633",0.1271422,0.0143446,-0.9877639,0.8251984,0.2605393,3.2825802,47.1747098,-0.0770418,0.0137318,-0.9876074,0.7941812,-0.3604529,3.6234239,50.8510042,1.315492,3.4816313
"20",107.3955,1.879779,1.806346,-1.086422,-0.5474645,0.83318,0.07797097,-0.003777282,294.2609,192.8907,160.9572,"Calibration","B5",NA,0.748334188,0.592643305,-0.271432194,"B5","1.892753","1.701034","-1.117809","-0.02314789","-0.02395808","-0.999445",0.1270513,0.0135966,-0.9877862,0.7821697,0.265889,4.8786659,28.4424441,-0.0773061,0.0129375,-0.9875975,0.748239,-0.3451682,5.2862596,15.8082084,1.3728281,3.4942028
"21",107.4069,1.879694,1.806311,-1.086683,-0.5471341,0.8333965,0.07798043,-0.003691492,294.3027,192.8435,160.9961,"Calibration","B5",NA,0.706534188,0.545443305,-0.232532194,"B5","1.892676","1.700994","-1.117914","-0.02302426","-0.02472108","-0.9994292",0.1271227,0.0128159,-0.9877874,0.7372516,0.2618212,4.7038334,67.09857,-0.0775098,0.0121652,-0.9875914,0.7035706,-0.3333913,4.7889344,46.7218246,1.4165579,3.5012656
"22",107.4288,1.879504,1.806245,-1.087207,-0.5465834,0.8337489,0.0780691,-0.003825303,294.3798,192.8384,161.004,"Calibration","B5",NA,0.629434188,0.540343305,-0.224632194,"B5","1.892505","1.700808","-1.118162","-0.02281578","-0.02631386","-0.9993933",0.1270707,0.011497,-0.9878104,0.6613772,0.2649594,7.9786132,54.7998037,-0.0774709,0.0108758,-0.9876095,0.6289997,-0.33572,7.7907382,60.4077537,1.5078472,3.5131642
"23",107.4401,1.879479,1.806149,-1.087358,-0.546119,0.8340478,0.07812934,-0.00376345,294.4406,192.7926,161.039,"Calibration","B5",NA,0.568634188,0.494543305,-0.189632194,"B5","1.892421","1.700702","-1.118303","-0.02260192","-0.02730434","-0.9993716",0.1271874,0.0103951,-0.9878076,0.5979867,0.2582762,7.5273622,-145.8734446,-0.0777111,0.0097978,-0.9876019,0.5666495,-0.321836,7.6070775,-130.5234977,1.5646179,3.5253905
"24",107.4517,1.87923,1.806208,-1.087466,-0.5457931,0.8342587,0.07816271,-0.003601591,294.4805,192.7326,161.0823,"Calibration","B5",NA,0.528734188,0.434543305,-0.146332194,"B5","1.892377","1.700631","-1.118453","-0.02262844","-0.02788415","-0.999355",0.1273802,0.0096288,-0.9877905,0.5539024,0.2471504,4.6063294,-103.7041182,-0.0780673,0.009047,-0.9875809,0.5232254,-0.3011995,4.767469,-101.3931601,1.5978512,3.5238493
"25",107.4736,1.879051,1.806228,-1.087949,-0.545273,0.8345942,0.07821641,-0.003489162,294.5475,192.6701,161.1302,"Calibration","B5",NA,0.461734188,0.372043305,-0.098432194,"B5","1.892251","1.700544","-1.118729","-0.02191468","-0.02885165","-0.9993435",0.127534,0.0083985,-0.9877819,0.4831279,0.2383134,5.5787975,-89.9391806,-0.0783941,0.0078387,-0.9875654,0.4533452,-0.2822891,5.6874336,-96.9699132,1.6533071,3.5647363
"26",107.4847,1.879092,1.80624,-1.088187,-0.5451966,0.8346292,0.07838031,-0.003379607,294.5576,192.6629,161.1146,"Calibration","B5",NA,0.451634188,0.364843305,-0.114032194,"B5","1.892235","1.700533","-1.118831","-0.02156129","-0.0293238","-0.9993374",0.1279164,0.0082158,-0.987734,0.4726194,0.2161449,3.0892529,-48.7958161,-0.0787616,0.0077051,-0.9875372,0.4456163,-0.2609717,3.0684181,-50.317352,1.6803708,3.5849803
"27",107.5071,1.879012,1.80615,-1.088585,-0.5446991,0.834948,0.07845418,-0.003119368,294.6185,192.5724,161.1767,"Calibration","B5",NA,0.390734188,0.274343305,-0.051932194,"B5","1.892115","1.700472","-1.11913","-0.0209696","-0.03025972","-0.9993221",0.1282637,0.007047,-0.987698,0.4053801,0.1960676,5.9271462,-63.1113013,-0.0793496,0.0065671,-0.9874983,0.3797996,-0.2268925,6.0994212,-61.3105156,1.7340189,3.6188703
"28",107.5183,1.878806,1.806075,-1.08864,-0.5444999,0.835075,0.07848613,-0.003084541,294.6445,192.5521,161.191,"Calibration","B5",NA,0.364734188,0.254043305,-0.037632194,"B5","1.892003","1.70047","-1.119213","-0.0208463","-0.03082958","-0.9993072",0.128333,0.0065752,-0.9876922,0.3782404,0.1920713,3.0945064,-87.007955,-0.0794755,0.0061071,-0.9874912,0.3531986,-0.219604,3.2105641,-93.5012224,1.7666848,3.6259188
"29",107.5401,1.87872,1.805996,-1.08899,-0.544108,0.8353177,0.07862565,-0.002968844,294.6957,192.5131,161.2082,"Calibration","B5",NA,0.313534188,0.215043305,-0.020432194,"B5","1.891812","1.700408","-1.119511","-0.02037074","-0.03160981","-0.9992927",0.1286476,0.0056465,-0.987657,0.3248159,0.1738587,4.8144906,-77.4893078,-0.0798779,0.0052246,-0.9874638,0.3021575,-0.1962812,4.7568648,-80.364392,1.8114104,3.6531567
"30",107.5514,1.878608,1.806025,-1.089186,-0.5439264,0.8354316,0.07866947,-0.003041977,294.7219,192.5204,161.2031,"Calibration","B5",NA,0.287334188,0.222343305,-0.025532194,"B5","1.891752","1.700393","-1.119603","-0.0204525","-0.03193199","-0.9992808",0.1286237,0.0052101,-0.9876625,0.2997141,0.1752675,2.1716808,-145.4637231,-0.0798312,0.0048026,-0.9874697,0.2777494,-0.1989975,2.1391067,-132.4311272,1.8298793,3.6484569
"31",107.5734,1.878479,1.806043,-1.089513,-0.5437631,0.835546,0.07858518,-0.002976364,294.7408,192.4796,161.2452,"Calibration","B5",NA,0.268434188,0.181543305,0.016567806,"B5","1.891568","1.700413","-1.119829","-0.02020108","-0.03222884","-0.9992763",0.1285354,0.0048306,-0.9876759,0.2778819,0.1804015,0.9165704,-36.0648563,-0.0798764,0.0044006,-0.9874679,0.2545014,-0.1963837,1.4086573,-16.0990503,1.8468964,3.6628614
"32",107.5955,1.878466,1.806078,-1.089728,-0.5437491,0.8355747,0.07839224,-0.002563477,294.7307,192.3579,161.3487,"Calibration","B5",NA,0.278534188,0.059843305,0.120067806,"B5","1.891489","1.700507","-1.119981","-0.01998905","-0.03218386","-0.9992821",0.1286516,0.0048293,-0.9876608,0.2778072,0.1736619,0.5833192,-1.5182477,-0.0803571,0.0043479,-0.9874291,0.2514537,-0.1684914,1.4308489,-8.545246,1.8443178,3.6750204
"33",107.6178,1.878376,1.80613,-1.089906,-0.5437749,0.8355572,0.07840298,-0.002459649,294.7252,192.3384,161.3587,"Calibration","B5",NA,0.284034188,0.040343305,0.130067806,"B5","1.891351","1.700579","-1.120176","-0.01963774","-0.03208673","-0.9992921",0.1287829,0.0048959,-0.9876434,0.2816364,0.1660438,0.8518724,34.1060224,-0.0805371,0.0044177,-0.9874142,0.2554898,-0.1580497,1.0273385,15.6910045,1.8387499,3.6951667
"34",107.6401,1.878199,1.806283,-1.089999,-0.5438726,0.8354886,0.07845822,-0.002393637,294.7117,192.3399,161.3474,"Calibration","B5",NA,0.297534188,0.041843305,0.118767806,"B5","1.891222","1.700686","-1.12032","-0.01955414","-0.0314911","-0.9993128",0.1289557,0.0051287,-0.9876196,0.2950296,0.1560077,2.1044478,71.0309881,-0.080688,0.0046648,-0.9874007,0.2697815,-0.1492876,2.1306677,67.567913,1.8046054,3.6999814
"35",107.6623,1.878211,1.806394,-1.090113,-0.544327,0.8351865,0.07852561,-0.002291868,294.6505,192.3653,161.3086,"Calibration","B5",NA,0.358734188,0.067243305,0.079967806,"B5","1.891108","1.700903","-1.120494","-0.01933127","-0.03059772","-0.9993448",0.1292243,0.0062084,-0.9875783,0.3571407,0.1403815,4.0112652,25.6416742,-0.0808576,0.0057586,-0.9873811,0.333043,-0.1394194,4.0323015,21.5785787,1.7533939,3.7127904
"36",107.6843,1.878027,1.806466,-1.090049,-0.5446824,0.8349555,0.0785212,-0.002227574,294.6021,192.3804,161.2892,"Calibration","B5",NA,0.407134188,0.082343305,0.060567806,"B5","1.891008","1.701093","-1.120604","-0.0193068","-0.02945852","-0.9993795",0.1293225,0.0070549,-0.9875599,0.4058355,0.1346423,3.24986,-14.7138114,-0.0809015,0.0065997,-0.9873722,0.3816854,-0.1368436,3.097257,-14.0173932,1.6880931,3.7142312
"37",107.7063,1.877864,1.806544,-1.090159,-0.5449671,0.8347626,0.0785975,-0.00219896,294.5649,192.4094,161.2519,"Calibration","B5",NA,0.444334188,0.111343305,0.023267806,"B5","1.890844","1.701202","-1.120791","-0.01925738","-0.02904786","-0.9993925",0.1295102,0.0077282,-0.9875302,0.4445709,0.1237136,3.3638575,-97.0317091,-0.0809854,0.0072933,-0.9873604,0.4218024,-0.131952,3.4155362,-76.2190836,1.6645539,3.7170778
"38",107.7177,1.877746,1.806651,-1.090167,-0.5450924,0.8346659,0.07875234,-0.002275556,294.5524,192.4601,161.1949,"Calibration","B5",NA,0.456834188,0.162043305,-0.033732194,"B5","1.890772","1.701253","-1.120862","-0.01937295","-0.02885138","-0.999396",0.1297007,0.008014,-0.9875029,0.4610121,0.1126397,1.0924631,NA,-0.0810025,0.0076205,-0.9873566,0.4407238,-0.1309511,1.5128146,NA,1.6532917,3.7104585
"39",107.7399,1.877574,1.806678,-1.090287,-0.5450821,0.83467,0.07877565,-0.00241995,294.5573,192.4951,161.1699,"Calibration","B5",NA,0.451934188,0.197043305,-0.058732194,"B5","1.890642","1.701323","-1.120933","-0.01947849","-0.02886442","-0.9993935",0.1295852,0.0079802,-0.9875183,0.4590664,0.1193469,NA,NA,-0.0807897,0.0075925,-0.9873742,0.4391075,-0.1432994,NA,NA,1.6540392,3.7044073
"40",107.7514,1.877494,1.806736,-1.090324,-0.5451052,0.83465,0.07882567,-0.002501697,294.5568,192.5228,161.1448,"Calibration","B5",NA,0.452434188,0.224743305,-0.083832194,"B5","1.890571","1.701341","-1.121005","-0.01941389","-0.02890915","-0.9993935",0.1295844,0.0080281,-0.9875181,0.4618205,0.1193916,0.6672956,NA,-0.0807044,0.0076541,-0.9873807,0.4426671,-0.1482452,0.5674362,NA,1.6566031,3.7081095
"41",107.7735,1.87739,1.806749,-1.090555,-0.5450493,0.8346718,0.07897553,-0.00268832,294.5706,192.5819,161.0886,"Calibration","B5",NA,0.438634188,0.283843305,-0.140032194,"B5","1.890418","1.701398","-1.121109","-0.01956263","-0.0291198","-0.9993845",0.1296307,0.0078782,-0.9875132,0.4531959,0.1167143,0.6531127,13.0642353,-0.0805634,0.0075458,-0.9873931,0.4364024,-0.1564339,0.9414471,15.2739842,1.6686775,3.6995753
"42",107.7956,1.877231,1.806858,-1.090778,-0.5449358,0.834745,0.07898228,-0.002749971,294.587,192.587,161.0879,"Calibration","B5",NA,0.422234188,0.288943305,-0.140732194,"B5","1.890273","1.701407","-1.121212","-0.01959032","-0.02950291","-0.9993727",0.1295644,0.0076052,-0.987524,0.4374918,0.1205757,1.2447348,17.1785687,-0.080486,0.0072765,-0.9874014,0.4208261,-0.1609358,1.2425463,10.3781502,1.6906376,3.6979751
"43",107.8181,1.877155,1.806924,-1.090922,-0.544738,0.8348711,0.07901472,-0.002749971,294.6136,192.5747,161.0971,"Calibration","B5",NA,0.395634188,0.276643305,-0.131532194,"B5","1.890145","1.701489","-1.121298","-0.01933901","-0.0297923","-0.999369",0.1295976,0.0071348,-0.9875232,0.4104299,0.118674,1.4154402,-7.7633503,-0.0805535,0.0068176,-0.9873992,0.3942864,-0.1570308,1.4030141,-9.154179,1.7072257,3.7123736
"44",107.84,1.877012,1.807014,-1.091068,-0.5447221,0.8348793,0.07904107,-0.002635136,294.6135,192.5514,161.1087,"Calibration","B5",NA,0.395734188,0.253343305,-0.119932194,"B5","1.889998","1.701581","-1.121395","-0.01940757","-0.03010447","-0.9993584",0.1297621,0.0071024,-0.9875018,0.4085685,0.1091324,0.9092522,16.1138264,-0.0807739,0.0067945,-0.9873813,0.3929505,-0.1442449,0.8458724,16.7912107,1.7251196,3.7084326
"45",107.8623,1.876887,1.807072,-1.091197,-0.5445036,0.8350002,0.07925565,-0.003026014,294.6542,192.6516,161.0226,"Calibration","B5",NA,0.355034188,0.353543305,-0.206032194,"B5","1.88983","1.701617","-1.121463","-0.01944947","-0.03063643","-0.9993414",0.1296817,0.0065526,-0.9875162,0.376942,0.113827,2.1433623,32.4171278,-0.0803908,0.0063066,-0.9874158,0.3647373,-0.1664873,2.1620782,36.5170941,1.7556128,3.7060123
"46",107.885,1.876604,1.807234,-1.091262,-0.544277,0.8351417,0.07931903,-0.00306394,294.6859,192.6498,161.0219,"Calibration","B5",NA,0.323334188,0.351743305,-0.206732194,"B5","1.8897","1.701595","-1.12147","-0.01939428","-0.03163566","-0.9993113",0.1297229,0.0060105,-0.9875142,0.3457556,0.1114578,2.3588533,11.015113,-0.080432,0.0057848,-0.9874157,0.3345594,-0.1641105,2.4801394,12.1365068,1.8128923,3.7091419
"47",107.9067,1.876505,1.807213,-1.091292,-0.5439601,0.8353525,0.07928032,-0.002878376,294.723,192.5755,161.0836,"Calibration","B5",NA,0.286234188,0.277443305,-0.145032194,"B5","1.889557","1.701577","-1.121484","-0.01924794","-0.03252884","-0.9992855",0.1298219,0.0052717,-0.9875054,0.3032571,0.1057468,2.6309112,-15.7065507,-0.0807481,0.0050399,-0.9873939,0.2914745,-0.1457891,2.7028141,-26.8390488,1.864094,3.7175007
"48",107.9287,1.876371,1.807266,-1.091295,-0.5437607,0.8354689,0.07942238,-0.00284976,294.7508,192.5726,161.0719,"Calibration","B5",NA,0.258434188,0.274543305,-0.156732194,"B5","1.889448","1.701615","-1.121482","-0.0189961","-0.03265756","-0.9992861",0.1300684,0.0047945,-0.9874754,0.2758044,0.0914659,1.6640039,-10.5542726,-0.0809803,0.0046059,-0.987377,0.2663781,-0.1323256,1.2961428,-23.0032312,1.871473,3.7319358
"49",107.9512,1.876268,1.807247,-1.091301,-0.543923,0.8353369,0.07969883,-0.002844526,294.7334,192.6255,160.9958,"Calibration","B5",NA,0.275834188,0.327443305,-0.232832194,"B5","1.889365","1.701573","-1.121465","-0.01854474","-0.03231638","-0.9993056",0.1305531,0.0051668,-0.9874095,0.2972232,0.0633276,2.1779441,25.1741601,-0.0812574,0.0050569,-0.9873521,0.2924606,-0.1162346,1.6996385,15.2674366,1.8519147,3.7578269
"50",107.9735,1.876072,1.807299,-1.091372,-0.5438146,0.8353649,0.08014123,-0.0029335,294.7563,192.7003,160.8914,"Calibration","B5",NA,0.252934188,0.402243305,-0.337232194,"B5","1.889277","1.701599","-1.12139","-0.01826302","-0.03229829","-0.9993114",0.1311855,0.0048849,-0.9873272,0.2810033,0.0266385,2.7913398,6.9182097,-0.0815982,0.0049047,-0.9873247,0.2836574,-0.0964646,1.9806571,25.5898312,1.8508776,3.7739801
"51",107.9954,1.875839,1.807166,-1.091233,-0.5437107,0.8354192,0.08029328,-0.002562023,294.7639,192.6305,160.9177,"Calibration","B5",NA,0.245334188,0.332443305,-0.310932194,"B5","1.889175","1.701625","-1.121253","-0.01765197","-0.03238335","-0.9993196",0.1318239,0.0046533,-0.9872433,0.2676828,-0.0104024,2.4919643,-12.8190976,-0.0823902,0.0047223,-0.9872599,0.2731094,-0.0505068,2.8255138,-1.6505523,1.8557538,3.8090118
"52",108.0176,1.875758,1.807213,-1.091107,-0.5437073,0.8353984,0.08053672,-0.002432234,294.7651,192.6365,160.8806,"Calibration","B5",NA,0.244134188,0.338443305,-0.348032194,"B5","1.889134","1.701662","-1.121132","-0.01697264","-0.03239665","-0.999331",0.1323683,0.0046419,-0.9871706,0.2670243,-0.0419971,2.2262729,-12.8919955,-0.082866,0.004783,-0.9872197,0.2766164,-0.0228915,1.8957992,-18.0470586,1.8565161,3.8479604
"53",108.0398,1.875569,1.807277,-1.091013,-0.5435957,0.835456,0.08069873,-0.002204037,294.7772,192.5995,160.8851,"Calibration","B5",NA,0.232034188,0.301443305,-0.343532194,"B5","1.889135","1.701761","-1.120945","-0.01639723","-0.03223367","-0.9993458",0.1328699,0.0043837,-0.9871043,0.252175,-0.071103,1.9195597,-2.4760856,-0.083433,0.0045736,-0.987173,0.2645073,-0.010014,2.0242244,5.0469302,1.8471733,3.8809558
"54",108.062,1.875673,1.807459,-1.090742,-0.5437944,0.8352991,0.08098269,-0.002220875,294.7556,192.6615,160.8011,"Calibration","B5",NA,0.253634188,0.363443305,-0.427532194,"B5","1.889092","1.701788","-1.120739","-0.01583941","-0.03190887","-0.9993653",0.1333475,0.0048405,-0.9870377,0.2784523,-0.0988384,2.1163347,-8.1625997,-0.0836764,0.0051125,-0.9871497,0.2956743,-0.0241555,2.1198829,6.3693247,1.8285539,3.9129468
"55",108.0846,1.875548,1.807468,-1.090585,-0.5438303,0.8352803,0.0809462,-0.001800279,294.7408,192.5654,160.8655,"Calibration","B5",NA,0.268434188,0.267343305,-0.363132194,"B5","1.889043","1.701843","-1.120478","-0.01554118","-0.03198536","-0.9993675",0.1337383,0.0049528,-0.9869843,0.2849086,-0.1215301,1.5470647,-6.3858953,-0.0843271,0.0052166,-0.9870938,0.3016942,-0.0619275,2.3103943,0.6341443,1.8329388,3.9300428
"56",108.1063,1.875381,1.807466,-1.090338,-0.5438365,0.8352717,0.08099699,-0.001579856,294.7358,192.524,160.8844,"Calibration","B5",NA,0.273434188,0.225943305,-0.344232194,"B5","1.888976","1.70189","-1.120249","-0.01500978","-0.03173602","-0.9993836",0.1340585,0.0049787,-0.9869407,0.2864022,-0.140119,1.8165168,31.4625782,-0.0847454,0.0052581,-0.9870578,0.304094,-0.0862098,2.1549915,14.0198506,1.8186453,3.9605157
"57",108.1287,1.875325,1.807619,-1.090071,-0.5441084,0.8350801,0.08115152,-0.001337213,294.6968,192.5157,160.8602,"Calibration","B5",NA,0.312434188,0.217643305,-0.368432194,"B5","1.888936","1.701961","-1.119981","-0.01443119","-0.03127466","-0.9994066",0.1346037,0.0056312,-0.986863,0.3239368,-0.1717999,2.9478962,16.4088789,-0.085267,0.0059538,-0.9870089,0.3443337,-0.1165043,2.9434966,7.1394257,1.7921983,3.9936988
