"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",9.005266,1.887313,1.778839,-2.051367,0.4351656,-0.8998718,0.02574005,0.01411008,308.3798,180.2761,183.1434,"Calibration","B5",NA,-0.0586201,-0.0210435,-0.99803,-1.205828,-0.3138447,NA,NA,0.0484955,-0.0216802,-0.9974218,-1.243728,0.2642373,NA,NA
"2",9.016911,1.887337,1.778842,-2.051379,0.4354089,-0.8997564,0.02574584,0.01395291,308.3493,180.2483,183.1579,"Calibration","B5",NA,-0.0584874,-0.0205139,-0.9980488,-1.1754779,-0.3214997,2.8478681,NA,0.0482129,-0.0211422,-0.9974471,-1.2128627,0.2479706,3.2686433,NA
"3",9.038555,1.887444,1.778907,-2.051445,0.4356777,-0.8996287,0.02577245,0.01374742,308.3159,180.2105,183.1799,"Calibration","B5",NA,-0.0583481,-0.0199308,-0.9980688,-1.1420577,-0.3295374,1.5190511,-44.4768901,0.0478603,-0.0205502,-0.9974764,-1.1788934,0.2276817,1.787243,-43.4651373
"4",9.060753,1.887812,1.779037,-2.051277,0.4356281,-0.8996536,0.02581866,0.01359811,308.3227,180.1823,183.1994,"Calibration","B5",NA,-0.0582951,-0.0200509,-0.9980695,-1.1489388,-0.3325737,0.9072845,20.1788219,0.04764,-0.0206592,-0.9974847,-1.1851499,0.2150362,1.376883,16.6845019
"5",9.082475,1.888088,1.779152,-2.051213,0.4354469,-0.8997405,0.02601903,0.01326922,308.3469,180.1125,183.2584,"Calibration","B5",NA,-0.0583536,-0.0204747,-0.9980575,-1.1732321,-0.3291859,2.3825815,100.20618,0.0472438,-0.0210519,-0.9974954,-1.207681,0.192302,2.503285,72.6178411
"6",9.104837,1.8883,1.779234,-2.051374,0.4350695,-0.8999147,0.02647603,0.01292908,308.3961,180.0214,183.36,"Calibration","B5",NA,-0.058858,-0.0213348,-0.9980099,-1.2225194,-0.3001667,5.3454387,-25.1472896,0.0470682,-0.0218579,-0.9974863,-1.2539242,0.1822589,4.5914559,-7.2959143
"7",9.115978,1.888501,1.779384,-2.051258,0.434817,-0.9000348,0.0266505,0.01269883,308.4291,179.9707,183.4063,"Calibration","B5",NA,-0.058959,-0.0219103,-0.9979914,-1.2555064,-0.2943258,3.308978,-100.0651284,0.0468282,-0.0224088,-0.9974854,-1.2855331,0.168509,3.3885381,-64.7075534
"8",9.138332,1.888761,1.779482,-2.05127,0.4344716,-0.9001944,0.02708944,0.01227217,308.4747,179.867,183.5116,"Calibration","B5",NA,-0.0593514,-0.0227049,-0.9979504,-1.3010414,-0.2717398,2.9213485,-5.762193,0.0464846,-0.0231477,-0.9974846,-1.3279281,0.1488146,2.9092024,2.082423
"9",9.160613,1.888963,1.779508,-2.051281,0.4342354,-0.9003093,0.02717539,0.01201881,308.5058,179.8197,183.5448,"Calibration","B5",NA,-0.0592731,-0.0232453,-0.9979426,-1.3320169,-0.2761903,3.0509373,-52.2544634,0.046122,-0.0236713,-0.9974891,-1.357976,0.1280204,3.4797697,-31.2906299
"10",9.172071,1.889015,1.779504,-2.051306,0.4340578,-0.9003949,0.02725724,0.01183075,308.5291,179.7831,183.5724,"Calibration","B5",NA,-0.0592469,-0.0236515,-0.9979346,-1.3552979,-0.2776609,1.786833,-63.4073911,0.0458679,-0.0240621,-0.9974915,-1.3803962,0.113453,2.4692995,-69.5356541
"11",9.193939,1.888743,1.779382,-2.051699,0.4339824,-0.9004285,0.02753653,0.01138465,308.5406,179.6875,183.6539,"Calibration","B5",NA,-0.0593374,-0.0238476,-0.9979246,-1.3665335,-0.2724527,1.4262353,46.2347028,0.0453349,-0.0242177,-0.9975121,-1.3893286,0.0828446,1.3566064,6.3736134
"12",9.21609,1.888807,1.779451,-2.051748,0.4341618,-0.900329,0.0280273,0.01121454,308.5186,179.6188,183.7499,"Calibration","B5",NA,-0.0600563,-0.0234615,-0.9978907,-1.3444057,-0.2312035,3.8397894,-7.7730043,0.0454713,-0.0237812,-0.9975164,-1.3642772,0.0906522,2.766063,21.047696
"13",9.227317,1.888828,1.77947,-2.051716,0.4343421,-0.9002399,0.02813132,0.01112114,308.4962,179.5937,183.7757,"Calibration","B5",NA,-0.0601575,-0.0230676,-0.9978938,-1.3218327,-0.225425,2.44197,-42.5182218,0.0453923,-0.0233766,-0.9975296,-1.3410668,0.0860925,2.5242998,18.1527259
"14",9.249285,1.88877,1.779452,-2.051779,0.4346162,-0.9001051,0.02809395,0.01141537,308.4601,179.6435,183.7476,"Calibration","B5",NA,-0.0603601,-0.0224406,-0.9978959,-1.2858989,-0.2138412,3.3090187,-15.1812466,0.0458692,-0.0227643,-0.9975219,-1.3059315,0.1134475,3.7949188,-27.0771647
"15",9.260555,1.888683,1.779366,-2.051916,0.4347419,-0.9000475,0.02789808,0.0116518,308.443,179.6975,183.6969,"Calibration","B5",NA,-0.0602272,-0.0221461,-0.9979105,-1.2690178,-0.2214972,2.522021,8.2136598,0.0461056,-0.0224951,-0.9975171,-1.2904875,0.127009,2.5327479,-11.6867589
"16",9.282446,1.888974,1.779478,-2.051552,0.435183,-0.899837,0.0278173,0.01163645,308.387,179.6983,183.6872,"Calibration","B5",NA,-0.0600718,-0.0211678,-0.9979411,-1.212949,-0.230493,4.4103064,-64.1339358,0.0459848,-0.0215258,-0.9975441,-1.2348711,0.1200127,4.472736,-53.3117328
"17",9.294106,1.88902,1.779495,-2.051483,0.4353123,-0.8997704,0.02796023,0.01160503,308.3707,179.6807,183.7142,"Calibration","B5",NA,-0.0602983,-0.020883,-0.9979334,-1.1966317,-0.2175106,1.9089286,-100.1854072,0.0460531,-0.021227,-0.9975473,-1.2177295,0.123919,2.1961931,-19.0197243
"18",9.316314,1.888878,1.779492,-2.051472,0.4355602,-0.8996475,0.02831268,0.01095441,308.342,179.5425,183.8266,"Calibration","B5",NA,-0.0603369,-0.0203748,-0.9979415,-1.1675049,-0.2153286,2.2232958,15.4004319,0.045207,-0.0206637,-0.9975979,-1.1854097,0.0752887,5.6873877,1.0297
"19",9.327522,1.88888,1.779512,-2.05138,0.4356584,-0.899602,0.02839965,0.01056032,308.3313,179.4693,183.8733,"Calibration","B5",NA,-0.0601351,-0.0201815,-0.9979577,-1.156428,-0.2269273,2.4098561,45.2168379,0.0445806,-0.0204505,-0.9976304,-1.1731733,0.0393028,3.9485229,-67.1976689
"20",9.349557,1.88863,1.779462,-2.051383,0.4358795,-0.8995077,0.02815329,0.01012006,308.3049,179.4142,183.8691,"Calibration","B5",NA,-0.0592994,-0.0197164,-0.998017,-1.1297705,-0.27494,4.0357834,43.7131285,0.0435628,-0.0199934,-0.9976847,-1.1469519,0.0191738,4.405741,1.0533069
"21",9.37173,1.888509,1.77943,-2.051272,0.4361221,-0.8994074,0.02772071,0.00977249,308.2752,179.3895,183.8267,"Calibration","B5",NA,-0.0582165,-0.0191964,-0.9980909,-1.0999692,-0.3371406,4.3381757,18.8201977,0.042544,-0.019501,-0.9977384,-1.1187012,0.0777031,3.9923694,-13.9415657
"22",9.393789,1.888136,1.779435,-2.051347,0.4362992,-0.8993351,0.02735383,0.009551954,308.2533,179.3811,183.7845,"Calibration","B5",NA,-0.0573651,-0.0188142,-0.9981475,-1.0780679,-0.3860386,4.8676476,-56.4599525,0.0418118,-0.019144,-0.9977762,-1.0982157,0.1197644,3.7885417,-51.1413126
"23",9.405064,1.88772,1.779218,-2.051642,0.4364559,-0.8992653,0.02714027,0.009571433,308.2332,179.4004,183.7483,"Calibration","B5",NA,-0.0570038,-0.018464,-0.9981747,-1.0579998,-0.4068002,3.3238471,-120.7547232,0.0416453,-0.0188146,-0.9977895,-1.0793176,0.1293408,2.7394874,-106.8210355
"24",9.416455,1.887736,1.779258,-2.051465,0.4365303,-0.8992346,0.02697201,0.009544151,308.2237,179.4089,183.7229,"Calibration","B5",NA,-0.0566801,-0.0182995,-0.9981962,-1.0485734,-0.4253912,2.1324965,-53.7536907,0.0414407,-0.0186635,-0.9978008,-1.0706475,0.1410976,1.3657378,-48.6849595
"25",9.438272,1.888041,1.779512,-2.050727,0.4367508,-0.8991325,0.02674984,0.009690569,308.1949,179.4496,183.6755,"Calibration","B5",NA,-0.0564186,-0.0178003,-0.99822,-1.0199647,-0.4404275,2.0687827,24.6577345,0.0414913,-0.0181885,-0.9978075,-1.0433947,0.13821,1.8725389,40.2168982
"26",9.460851,1.887634,1.779507,-2.050552,0.4369666,-0.8990311,0.02663316,0.009693644,308.1673,179.458,183.6571,"Calibration","B5",NA,-0.0562152,-0.0173201,-0.9982399,-0.9924451,-0.4521296,3.2482158,75.5988371,0.0413821,-0.0177181,-0.9978205,-1.0164109,0.144503,3.1641515,93.3151058
"27",9.482772,1.887466,1.779511,-2.050031,0.4375552,-0.8987569,0.02583828,0.01066772,308.0881,179.6809,183.4488,"Calibration","B5",NA,-0.0556827,-0.0159527,-0.9982925,-0.9140865,-0.4827642,5.4175581,39.7592062,0.0423718,-0.0164502,-0.9978007,-0.943666,0.0877239,6.0013001,50.0002245
"28",9.504804,1.887691,1.779708,-2.049145,0.4380045,-0.8985503,0.02495644,0.01168883,308.0269,179.9204,183.2207,"Calibration","B5",NA,-0.0550341,-0.0148915,-0.9983449,-0.8532732,-0.5200436,4.9891807,29.9484077,0.0433756,-0.0154983,-0.9977728,-0.8890572,0.0301203,5.3529951,22.2861118
"29",9.52685,1.887591,1.779738,-2.048615,0.4386078,-0.8982594,0.02460012,0.01216913,307.9483,180.0263,183.1246,"Calibration","B5",NA,-0.0548325,-0.0135203,-0.9983755,-0.7747024,-0.5316749,6.7383155,-73.57016,0.0438855,-0.0141751,-0.9977702,-0.8131453,0.0008904,6.9843513,-86.9801826
"30",9.53822,1.887444,1.779728,-2.048441,0.4388696,-0.8981297,0.0246204,0.01226123,307.9146,180.0386,183.1216,"Calibration","B5",NA,-0.0549517,-0.0129322,-0.9983767,-0.7410031,-0.5248581,4.1632316,-78.8328137,0.0440581,-0.0135896,-0.9977707,-0.7795573,0.0089974,4.1650666,-91.776465
"31",9.560415,1.887297,1.779745,-2.048037,0.4395096,-0.8978109,0.02484004,0.01224603,307.833,180.0144,183.1626,"Calibration","B5",NA,-0.0553301,-0.0115089,-0.9983733,-0.6594428,-0.503199,5.6905789,43.3011596,0.0442059,-0.0121493,-0.9977827,-0.6969347,0.0174394,5.5945415,35.0787118
"32",9.582719,1.886874,1.779617,-2.048005,0.4401791,-0.8974894,0.02452216,0.01240381,307.7471,180.0633,183.0992,"Calibration","B5",NA,-0.0549047,-0.0100088,-0.9984129,-0.5734893,-0.5276592,6.0873089,1.6238375,0.0441772,-0.0106829,-0.9978008,-0.6128089,0.0157504,5.7228376,-4.5162563
"33",9.605014,1.886568,1.779581,-2.047871,0.4408651,-0.8971608,0.0241017,0.01263354,307.6588,180.1329,183.0124,"Calibration","B5",NA,-0.0543598,-0.0084672,-0.998457,-0.4851548,-0.5589729,5.7631459,-3.3428077,0.0441841,-0.0091844,-0.9978154,-0.5268461,0.0161101,5.3932134,3.4371735
"34",9.627174,1.886864,1.779747,-2.047418,0.4413993,-0.8969007,0.02400599,0.01263295,307.5906,180.1379,182.9985,"Calibration","B5",NA,-0.0541878,-0.0072772,-0.9984758,-0.4169703,-0.5688742,5.9371928,-96.5351126,0.0440782,-0.0080027,-0.9978303,-0.4590607,0.0100035,5.8731772,-82.290896
"35",9.638581,1.887172,1.779901,-2.047022,0.4416268,-0.8967892,0.02402088,0.01256435,307.5618,180.1239,183.0076,"Calibration","B5",NA,-0.0541527,-0.0067745,-0.9984812,-0.388167,-0.5708969,3.645249,-29.7784373,0.0439608,-0.007497,-0.9978394,-0.430054,0.0032493,3.7487283,-25.8567549
"36",9.660509,1.887243,1.779878,-2.046842,0.4422095,-0.8964942,0.02450484,0.01218259,307.4887,180.0161,183.1236,"Calibration","B5",NA,-0.0546757,-0.005499,-0.9984605,-0.3150788,-0.5409131,6.7451545,-51.8357351,0.043694,-0.0061713,-0.9978602,-0.3540064,0.0120911,6.6986429,-55.1057121
"37",9.672001,1.887173,1.779823,-2.046889,0.4424877,-0.8963549,0.02460951,0.01211944,307.4534,179.9951,183.1478,"Calibration","B5",NA,-0.0548064,-0.0048826,-0.9984565,-0.2797636,-0.5334239,3.9291672,-114.012222,0.0436643,-0.0055454,-0.9978651,-0.3180976,0.0138073,3.8861055,-114.6505404
"38",9.693695,1.887081,1.779685,-2.046829,0.4430062,-0.8960947,0.02482473,0.01198218,307.3876,179.9509,183.198,"Calibration","B5",NA,-0.0550688,-0.0037349,-0.9984471,-0.2139989,-0.5183793,4.2982793,-3.8629888,0.0435915,-0.0043759,-0.9978741,-0.251015,0.0180017,4.2210097,-0.7715011
"39",9.716055,1.887141,1.779698,-2.046722,0.4434117,-0.8958915,0.0248781,0.01206151,307.3355,179.9574,183.2024,"Calibration","B5",NA,-0.0552352,-0.0028257,-0.9984408,-0.161903,-0.5088377,3.7450827,-13.530112,0.0437658,-0.0034665,-0.9978701,-0.1988478,0.0080031,3.8413225,-14.2428225
"40",9.738111,1.887197,1.779587,-2.046658,0.4439006,-0.8956475,0.02495704,0.01203925,307.2731,179.9441,183.22,"Calibration","B5",NA,-0.0553569,-0.0017363,-0.9984366,-0.0994866,-0.5018629,3.6939179,-28.8941876,0.0437785,-0.0023715,-0.9978727,-0.1360335,0.0072806,3.5875682,-35.8867085
"41",9.760062,1.887383,1.779621,-2.046635,0.4441238,-0.8955293,0.02513848,0.01221862,307.2439,179.9579,183.2368,"Calibration","B5",NA,-0.0558412,-0.0012273,-0.9984104,-0.0703214,-0.4740746,2.4763265,-38.3549105,0.0442521,-0.001855,-0.9978529,-0.1064061,0.0199095,2.2646162,-44.6737095
"42",9.782227,1.887509,1.779691,-2.046744,0.4443012,-0.8954366,0.02535598,0.01212005,307.2216,179.9218,183.2828,"Calibration","B5",NA,-0.0561427,-0.0008376,-0.9983939,-0.0479899,-0.4567748,2.005515,-14.1110578,0.044262,-0.0014446,-0.9978532,-0.0828667,0.0204782,1.6200801,NA
"43",9.804203,1.887766,1.779663,-2.046824,0.4444463,-0.8953569,0.02572094,0.01191609,307.2039,179.8555,183.3627,"Calibration","B5",NA,-0.0566143,-0.0005266,-0.9983675,-0.0301748,-0.429708,1.8521027,-14.5792217,0.0442166,-0.0010974,-0.9978556,-0.0629516,0.0178706,NA,NA
"44",9.826591,1.888075,1.77973,-2.046895,0.4443865,-0.8953806,0.02598923,0.01178089,307.2121,179.8104,183.4193,"Calibration","B5",NA,-0.0569739,-0.0006688,-0.9983469,-0.0383196,-0.4090717,1.3555919,-24.2226952,0.044217,-0.0012121,-0.9978555,-0.0695276,0.0178894,1.1005531,NA
