"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"19",171.1562,1.898451,1.728053,-2.051665,0.04967542,-0.05874145,0.9927745,-0.09208997,10.19583,173.615,352.6574,"Calibration","B5",NA,2.524574329,0.564263342,0.217134414,-0.1024301,0.0439811,0.9868355,2.5382416,-0.0940746,14.422804,-28.1055861,0.0821707,-0.0437715,0.9873516,-2.5296554,0.5180269,15.2745093,-44.9022263
"20",171.1783,1.897809,1.728056,-2.05114,0.04906224,-0.05961607,0.9928944,-0.09055167,10.01853,173.6905,352.5743,"Calibration","B5",NA,2.701874329,0.639763342,0.134034414,-0.1041308,0.0470817,0.9865146,2.7173125,-0.005539,19.1519904,-140.0821423,0.0805385,-0.0467955,0.9873474,-2.7045461,0.6120796,16.6185827,-412.7458252
"21",171.1896,1.897912,1.72826,-2.05047,0.04902077,-0.06055881,0.9928949,-0.08994114,9.942915,173.6911,352.4701,"Calibration","B5",NA,2.777489329,0.640363342,0.029834414,-0.1059179,0.0483907,0.986261,2.7929208,0.1097364,13.5680432,-132.7628961,0.0801257,-0.048051,0.9873207,-2.7771607,0.6357548,6.6032859,-449.8873938
"22",171.2116,1.897404,1.728249,-2.050167,0.04934405,-0.0624696,0.9928071,-0.08942457,9.869094,173.6391,352.2494,"Calibration","B5",NA,2.851310329,0.588363342,-0.190865586,-0.1095108,0.0496466,0.9858059,2.8654653,0.3188989,18.5978774,-311.4482103,0.0801772,-0.0492156,0.9872592,-2.8445239,0.6324992,6.3070485,-67.1614027
"23",171.2229,1.897073,1.728214,-2.050011,0.04961104,-0.06321593,0.9927725,-0.08913708,9.829292,173.6034,352.1625,"Calibration","B5",NA,2.891112329,0.552663342,-0.277765586,-0.1108656,0.0503203,0.9856206,2.9043834,0.3978688,8.9756421,-633.7635055,0.0804588,-0.0498587,0.987204,-2.8817266,0.616004,4.9413591,34.1654278
"24",171.2343,1.896921,1.728148,-2.050087,0.05011116,-0.06350391,0.9927104,-0.08934271,9.847035,173.5408,352.1225,"Calibration","B5",NA,2.873369329,0.490063342,-0.317765586,-0.1113177,0.0499867,0.9855862,2.8851123,0.4240454,4.233222,-55.9521912,0.0813873,-0.0495314,0.9871443,-2.862794,0.5621881,7.098106,228.3268916
"25",171.2561,1.897033,1.728186,-2.04993,0.05090859,-0.06299289,0.9926164,-0.09029301,9.95292,173.4449,352.1662,"Calibration","B5",NA,2.767484329,0.394163342,-0.274065586,-0.1102151,0.048113,0.9858033,2.7768805,0.3593527,10.8625449,65.4825807,0.0832155,-0.0477243,0.9870809,-2.7582659,0.4565044,12.928853,14.7303829
"26",171.2675,1.896956,1.728233,-2.049902,0.05122388,-0.062886,0.9925613,-0.0907934,10.00846,173.4049,352.1714,"Calibration","B5",NA,2.711944329,0.354163342,-0.268865586,-0.1099807,0.0471345,0.9858767,2.7203597,0.3454261,8.8888376,150.3256021,0.0839295,-0.0467672,0.9870663,-2.7029064,0.4152788,10.2155995,135.9509531
"27",171.2897,1.896976,1.728265,-2.050288,0.05210515,-0.06284726,0.9923335,-0.0927875,10.23017,173.2849,352.1505,"Calibration","B5",NA,2.490234329,0.234163342,-0.289765586,-0.1099084,0.043244,0.9860633,2.4956739,0.3400775,19.4068296,-119.5424681,0.0859377,-0.0429245,0.9870681,-2.4806746,0.2995776,21.535526,-154.0515776
"28",171.3011,1.897297,1.728363,-2.05031,0.05250258,-0.06279696,0.9922326,-0.09367216,10.32871,173.2312,352.1449,"Calibration","B5",NA,2.391694329,0.180463342,-0.295365586,-0.1098118,0.0415143,0.9861483,2.3957922,0.3339943,11.2801303,-300.7618971,0.0868501,-0.0412183,0.987061,-2.3820128,0.2469837,12.2102148,-375.1305524
"29",171.3225,1.897563,1.728299,-2.050672,0.05300284,-0.06223419,0.9920861,-0.09530362,10.51551,173.164,352.1912,"Calibration","B5",NA,2.204894329,0.113263342,-0.249065586,-0.1087772,0.0382501,0.986395,2.2073184,0.27305,13.662904,142.3312758,0.0881986,-0.0380129,0.98707,-2.1966772,0.1693624,13.6600359,102.9497537
"30",171.3443,1.897495,1.728249,-2.051335,0.0535207,-0.06145061,0.9919608,-0.09681546,10.69008,173.0984,352.2638,"Calibration","B5",NA,2.030324329,0.047663342,-0.176465586,-0.1072937,0.0351976,0.9866713,2.0310893,0.1861746,17.4412361,-209.1619034,0.0896173,-0.0350318,0.9870525,-2.0243303,0.0875821,16.6717246,-194.5306875
"31",171.3559,1.897504,1.728183,-2.051659,0.05368166,-0.06105261,0.9918997,-0.09760092,10.7816,173.0768,352.3015,"Calibration","B5",NA,1.938804329,0.026063342,-0.138765586,-0.1065689,0.0336031,0.9868054,1.9390381,0.1437457,10.5781913,-176.5266208,0.090139,-0.0334684,0.9870593,-1.9339561,0.0575856,10.5560627,-121.7690648
"32",171.3782,1.8974,1.72816,-2.052449,0.05417681,-0.06094781,0.9917217,-0.09918819,10.96039,173.0058,352.2946,"Calibration","B5",NA,1.760014329,-0.044936658,-0.145665586,-0.1064328,0.0304744,0.9869215,1.7584411,0.1352127,15.898716,-110.7128344,0.091348,-0.0303733,0.9870482,-1.7550436,0.0120664,16.8819952,-119.8747705
"33",171.39,1.897304,1.728037,-2.053041,0.05441242,-0.06090269,0.9916229,-0.1000715,11.0601,172.9708,352.2895,"Calibration","B5",NA,1.660304329,-0.079936658,-0.150765586,-0.106394,0.0287312,0.9869782,1.6578243,0.1326355,10.4705482,-100.3289235,0.0919379,-0.0286463,0.9870451,-1.6552287,0.0460318,10.7055962,-149.3540576
"34",171.4125,1.897969,1.728222,-2.053066,0.05497286,-0.06004767,0.9915074,-0.101417,11.21607,172.9029,352.3708,"Calibration","B5",NA,1.504334329,-0.147836658,-0.069465586,-0.1047462,0.0259984,0.9872301,1.5001014,0.0365289,16.3060666,-133.1674054,0.0934251,-0.0259898,0.986979,-1.5016919,0.1319615,15.7616956,-117.9585601
"35",171.4239,1.898566,1.728387,-2.052735,0.05524231,-0.05968914,0.9914379,-0.102159,11.30162,172.8688,352.4029,"Calibration","B5",NA,1.418784329,-0.181936658,-0.037365586,-0.1040695,0.0245006,0.98734,1.4136614,-0.0029752,10.3131871,-463.9375614,0.0941389,-0.0245261,0.9869486,-1.4171053,0.1731946,10.5104834,-367.3213289
"36",171.4353,1.898601,1.728337,-2.052977,0.05551153,-0.05955955,0.9913931,-0.1025222,11.34213,172.8357,352.4116,"Calibration","B5",NA,1.378274329,-0.215036658,-0.028665586,-0.1037951,0.0237834,0.9873862,1.3722706,-0.0190062,5.7282902,-194.4441711,0.0947441,-0.0238298,0.9869077,-1.3768631,0.2082395,7.3867693,-164.5260395
"37",171.4467,1.898921,1.728433,-2.052871,0.05580683,-0.0596523,0.9913217,-0.1029977,11.39371,172.7959,352.3932,"Calibration","B5",NA,1.326694329,-0.254836658,-0.047065586,-0.1039644,0.0228712,0.9873901,1.3196268,-0.0093095,5.87986,9.9084693,0.0953625,-0.0229285,0.9868695,-1.3247757,0.2440233,6.7592897,-35.2586711
"38",171.4695,1.899059,1.728407,-2.05319,0.05630552,-0.05982267,0.991187,-0.1039201,11.49437,172.7274,352.3593,"Calibration","B5",NA,1.226034329,-0.323336658,-0.080965586,-0.1042936,0.0210948,0.9873951,1.2171151,0.009553,6.0285466,37.4547341,0.0964187,-0.0211704,0.9868062,-1.2231804,0.3051245,6.4064535,-48.8032193
"39",171.4917,1.899263,1.728435,-2.053342,0.05635671,-0.05910762,0.9911868,-0.1043023,11.54303,172.7262,352.4384,"Calibration","B5",NA,1.177374329,-0.324536658,-0.001865586,-0.1029278,0.0202514,0.9875559,1.1684475,-0.0698002,7.546763,-128.163578,0.0967415,-0.0203681,0.9867915,-1.1768182,0.3237726,4.5831416,-142.1464167
"40",171.5034,1.899321,1.728521,-2.053484,0.05645261,-0.05885803,0.9911723,-0.1045298,11.57021,172.7159,352.4643,"Calibration","B5",NA,1.150194329,-0.334836658,0.024034414,-0.1024442,0.0197756,0.9876161,1.140991,-0.0979172,3.7475942,-192.8029294,0.0970183,-0.0199107,0.9867736,-1.1503901,0.3397926,2.2178501,-94.594645
"41",171.5249,1.899368,1.728481,-2.053765,0.05623031,-0.05850697,0.991193,-0.1046498,11.58822,172.7448,352.5067,"Calibration","B5",NA,1.132184329,-0.305936658,0.066434414,-0.1018242,0.0194774,0.9876859,1.1237876,-0.1339216,2.4384468,-78.6746073,0.0966821,-0.0196201,0.9868125,-1.133594,0.3202413,2.4967562,NA
"42",171.5365,1.899417,1.728509,-2.05382,0.05613828,-0.05839811,0.9911984,-0.1047087,11.59647,172.7562,352.5199,"Calibration","B5",NA,1.123934329,-0.294536658,0.079634414,-0.1016401,0.0193401,0.9877075,1.1158649,-0.1446155,1.3195266,38.5406765,0.0965362,-0.0194838,0.9868294,-1.1257216,0.3117534,NA,NA
"43",171.5475,1.899597,1.728545,-2.053605,0.05614399,-0.05831934,0.9912241,-0.1045067,11.57383,172.7583,352.5308,"Calibration","B5",NA,1.146574329,-0.292436658,0.090534414,-0.101459,0.0197331,0.9877186,1.1385422,-0.1550749,3.2284665,97.938419,0.0965404,-0.0198808,0.9868211,-1.1486606,0.3120413,3.0382253,NA
"44",171.5704,1.900157,1.728833,-2.05304,0.05592073,-0.05831257,0.9912958,-0.1039476,11.51146,172.7895,352.5392,"Calibration","B5",NA,1.208944329,-0.261236658,0.098934414,-0.1014294,0.0208285,0.9876987,1.2017491,-0.1566575,3.7399803,14.1204722,0.0960321,-0.0209638,0.9868483,-1.2112421,0.2826545,4.3132091,15.6121715
"45",171.592,1.900196,1.728911,-2.052893,0.05583312,-0.05818376,0.9913558,-0.103494,11.46104,172.8053,352.5593,"Calibration","B5",NA,1.259364329,-0.245436658,0.119034414,-0.1011414,0.0217093,0.9877094,1.2525761,-0.1732519,3.8675088,5.6014999,0.0958338,-0.0218458,0.9868484,-1.2622085,0.2712507,3.7850501,-1.8750643
"46",171.6146,1.900248,1.729003,-2.052775,0.05568802,-0.05818248,0.9914215,-0.1029418,11.39882,172.8272,352.566,"Calibration","B5",NA,1.321584329,-0.223536658,0.125734414,-0.1011053,0.0227973,0.9876885,1.3153623,-0.1752049,3.987264,-22.4162384,0.095479,-0.0229253,0.9868584,-1.3245915,0.2507863,4.252908,-22.1093847
"47",171.637,1.900384,1.729145,-2.052558,0.05555379,-0.05839008,0.9914649,-0.1024777,11.34513,172.8446,352.5475,"Calibration","B5",NA,1.375274329,-0.206136658,0.107234414,-0.1014871,0.0237356,0.9876272,1.3695119,-0.1529219,2.8643211,-60.9747468,0.0951064,-0.0238449,0.9868725,-1.3777375,0.2292745,2.79869,-44.223141
"48",171.6589,1.900421,1.729306,-2.052469,0.0554288,-0.05847487,0.9914736,-0.1024128,11.33803,172.8588,352.5397,"Calibration","B5",NA,1.382374329,-0.191936658,0.099434414,-0.1016757,0.0238654,0.9876047,1.377005,-0.1419646,1.2915044,-14.772443,0.0948319,-0.0239639,0.9868961,-1.3846141,0.2133513,2.2834742,-27.7671196
"49",171.6703,1.900478,1.729352,-2.052419,0.05527103,-0.05838561,0.9914984,-0.102309,11.32795,172.8791,352.5528,"Calibration","B5",NA,1.392454329,-0.171636658,0.112534414,-0.1015263,0.0240495,0.9876156,1.3876265,-0.1506064,1.7734192,53.1220785,0.0945314,-0.0241447,0.9869205,-1.39506,0.19593,1.9185784,-19.2081551
"50",171.6928,1.900895,1.729483,-2.051962,0.05507036,-0.05806391,0.9915486,-0.1021138,11.30937,172.9079,352.5942,"Calibration","B5",NA,1.411034329,-0.142836658,0.153934414,-0.1009205,0.0243847,0.9876696,1.4069742,-0.1857013,3.2127651,-54.9563409,0.0941914,-0.0244862,0.9869446,-1.4147977,0.1762375,1.7744005,-43.7321215
"51",171.7041,1.900709,1.729515,-2.052107,0.05511552,-0.05804004,0.9915484,-0.1021055,11.30825,172.903,352.5965,"Calibration","B5",NA,1.412154329,-0.147736658,0.156234414,-0.1008617,0.0244018,0.9876754,1.4079585,-0.1891124,1.2478803,-68.0345309,0.0942844,-0.0245067,0.9869352,-1.4159818,0.1816435,0.8584639,-11.7523891
"52",171.7256,1.900765,1.729619,-2.051984,0.05503003,-0.0580947,0.9915245,-0.1023523,11.33679,172.91,352.589,"Calibration","B5",NA,1.383614329,-0.140736658,0.148734414,-0.10102,0.0239107,0.9876712,1.3796185,-0.1799958,2.0608931,18.5377224,0.0941369,-0.0240094,0.9869615,-1.3872429,0.1730111,2.0958224,29.0069035
"53",171.7477,1.901039,1.72973,-2.051744,0.05510687,-0.05796091,0.9914982,-0.1026406,11.37022,172.9,352.6011,"Calibration","B5",NA,1.350184329,-0.150736658,0.160834414,-0.1007746,0.0233269,0.98771,1.3459275,-0.1943158,2.0445589,11.2085647,0.0943568,-0.0234371,0.9869543,-1.3541662,0.1856998,2.1060381,3.9355958
"54",171.7704,1.901149,1.729817,-2.051644,0.05515106,-0.05772325,0.9914928,-0.1028028,11.39019,172.8962,352.6268,"Calibration","B5",NA,1.330214329,-0.154536658,0.186534414,-0.1003179,0.0229793,0.9877646,1.3258651,-0.220853,2.5702054,60.0946167,0.0945207,-0.0231041,0.9869464,-1.3349237,0.1951754,2.2742211,57.4078821
"55",171.7928,1.901334,1.729771,-2.051623,0.05523692,-0.05775603,0.9914302,-0.1033412,11.45105,172.881,352.6173,"Calibration","B5",NA,1.269354329,-0.169736658,0.177034414,-0.1004278,0.0219179,0.9877778,1.2646182,-0.2146233,4.7437446,82.5675383,0.0947495,-0.0220468,0.9869487,-1.2738229,0.2083219,4.6801339,87.5268431
"56",171.815,1.901428,1.729738,-2.05169,0.05521709,-0.05761201,0.9913653,-0.1040525,11.53378,172.8785,352.628,"Calibration","B5",NA,1.186624329,-0.172236658,0.187734414,-0.1002378,0.0204836,0.987828,1.1818458,-0.2258212,6.2556107,115.2327148,0.094837,-0.0206209,0.9869711,-1.1914255,0.21323,6.1818943,122.199627
"57",171.8371,1.901823,1.729829,-2.05147,0.05512715,-0.05770092,0.9912653,-0.1049986,11.64231,172.8794,352.6104,"Calibration","B5",NA,1.078094329,-0.171336658,0.170134414,-0.10055,0.0186041,0.9878331,1.0733905,-0.2079258,9.8438408,-36.7221244,0.0947593,-0.018735,0.9870162,-1.0824478,0.208514,10.0881221,-50.2579426
"58",171.8484,1.902002,1.729794,-2.051394,0.05506846,-0.05777551,0.9912068,-0.1055399,11.70429,172.8804,352.5976,"Calibration","B5",NA,1.016114329,-0.170336658,0.157334414,-0.1007768,0.0175309,0.9878299,1.0114632,-0.194892,7.1792149,-84.3252596,0.094696,-0.0176566,0.9870421,-1.0201348,0.2047268,6.9549906,-100.2219376
"59",171.8702,1.902298,1.729688,-2.051277,0.05494629,-0.05790664,0.9910934,-0.1065908,11.82478,172.8835,352.5744,"Calibration","B5",NA,0.895624329,-0.167236658,0.134134414,-0.1011916,0.0154448,0.9878221,0.8910973,-0.1710321,8.6432393,102.6726367,0.0945588,-0.0155609,0.9870905,-0.8990435,0.1965741,8.6297625,107.2365564
"60",171.8922,1.902527,1.729685,-2.051428,0.05485061,-0.05797029,0.9909673,-0.1077715,11.96046,172.883,352.5577,"Calibration","B5",NA,0.759944329,-0.167736658,0.117434414,-0.1014833,0.013094,0.9878262,0.7554537,-0.1543164,11.6833795,-168.0521828,0.0945083,-0.0132055,0.9871297,-0.76295,0.1934522,11.6580342,-160.2302345
"61",171.9037,1.902505,1.729624,-2.051589,0.05494534,-0.0578957,0.9909093,-0.1082949,12.02033,172.8681,352.5605,"Calibration","B5",NA,0.700074329,-0.182636658,0.120234414,-0.1013789,0.0120499,0.98785,0.6952123,-0.1604447,6.2290151,-168.8057851,0.0947773,-0.0121711,0.9871172,-0.7031835,0.2089909,6.3897786,-166.6160045
"62",171.9256,1.902572,1.729503,-2.051749,0.05496649,-0.05777692,0.9908194,-0.1091671,12.12107,172.8591,352.5663,"Calibration","B5",NA,0.599334329,-0.191636658,0.126034414,-0.1012477,0.0103001,0.9878834,0.5942582,-0.1681751,9.2223287,-102.0201617,0.0949568,-0.010431,0.9871199,-0.6026481,0.2193014,9.1245887,-107.5185283
"63",171.9369,1.902659,1.729461,-2.051737,0.05501364,-0.05776171,0.9907677,-0.1096193,12.17271,172.8496,352.5634,"Calibration","B5",NA,0.547694329,-0.201136658,0.123134414,-0.1012623,0.0094011,0.9878907,0.5423895,-0.1673784,5.3721779,-96.0864761,0.0951106,-0.0095362,0.9871141,-0.550948,0.2281776,5.2835579,-121.0078413
"64",171.959,1.903046,1.729545,-2.051328,0.05477544,-0.0572943,0.9907342,-0.1102858,12.25431,172.8771,352.6149,"Calibration","B5",NA,0.466094329,-0.173636658,0.174634414,-0.1004808,0.0080001,0.9879833,0.4615559,-0.2127765,8.6550966,-174.0386606,0.0948338,-0.0081494,0.9871532,-0.470823,0.2120422,7.4471158,-60.6074405
"65",171.9702,1.903119,1.72952,-2.051253,0.05451297,-0.05705047,0.9907293,-0.1105851,12.29235,172.908,352.6439,"Calibration","B5",NA,0.428054329,-0.142736658,0.203634414,-0.1000983,0.0073555,0.9880268,0.4243667,-0.2349883,3.092889,-234.3709933,0.0944121,-0.0075052,0.9871987,-0.4336056,0.187539,4.9930454,-71.7705022
"66",171.9926,1.903264,1.729633,-2.050847,0.05367833,-0.05694878,0.9907562,-0.1108048,12.32445,173.0045,352.6643,"Calibration","B5",NA,0.395954329,-0.046236658,0.224034414,-0.1001143,0.0068438,0.988029,0.3948432,-0.2340799,3.7174837,97.6129143,0.0928272,-0.0069596,0.987353,-0.4020844,0.0955397,6.6858677,58.589298
"67",172.0153,1.903117,1.729729,-2.050806,0.05283163,-0.05801731,0.9907429,-0.1107758,12.31993,173.09,352.5506,"Calibration","B5",NA,0.400474329,0.039263342,0.110334414,-0.1023997,0.0069608,0.9877937,0.4015967,-0.1015275,7.5161502,55.4037327,0.090922,-0.0069829,0.9875301,-0.4034291,0.0150063,7.6303278,36.0252412
"68",172.0372,1.903527,1.729946,-2.050054,0.05199092,-0.05845588,0.9908323,-0.1101419,12.25048,173.1883,352.5154,"Calibration","B5",NA,0.469924329,0.137563342,0.075134414,-0.1033771,0.0082084,0.9876824,0.473573,-0.0447775,6.2780409,144.5644417,0.0890929,-0.0081673,0.9876877,-0.4718578,0.121074,8.2970582,59.6682257
"69",172.0592,1.903843,1.730289,-2.049332,0.0513887,-0.05739966,0.9910307,-0.1091909,12.15304,173.2803,352.6542,"Calibration","B5",NA,0.567364329,0.229563342,0.213934414,-0.1013321,0.0099375,0.9878784,0.573333,-0.1632986,13.8826391,-149.1137095,0.0880321,-0.0099204,0.9877667,-0.5731454,0.1825267,10.2526853,-163.8795048
"70",172.0705,1.903873,1.73041,-2.049091,0.05123857,-0.05688411,0.9911221,-0.1087002,12.10132,173.3085,352.7203,"Calibration","B5",NA,0.619084329,0.257763342,0.280034414,-0.1002986,0.0108461,0.9879742,0.625759,-0.2231833,6.6066711,-322.7406451,0.0877959,-0.0108468,0.987778,-0.6266712,0.1961792,5.5445273,-210.9050458
"71",172.0926,1.903582,1.730448,-2.049003,0.05122286,-0.05713269,0.991185,-0.1080017,12.01961,173.3135,352.6974,"Calibration","B5",NA,0.700794329,0.262763342,0.257134414,-0.1007099,0.0122641,0.9879159,0.7075722,-0.1992344,6.5715251,-11.3478684,0.0876208,-0.0122496,0.9877772,-0.7077176,0.2062515,5.4305147,-12.8121875
"72",172.1145,1.90357,1.730628,-2.04872,0.05160948,-0.05810329,0.9911726,-0.1074124,11.94256,173.262,352.5847,"Calibration","B5",NA,0.777844329,0.211263342,0.144434414,-0.1024563,0.0135761,0.9877193,0.7832733,-0.0978369,6.1093164,-83.7977837,0.0880787,-0.0135283,0.9877198,-0.781601,0.1796076,4.9823217,-9.7325919
"73",172.1369,1.903728,1.730837,-2.048426,0.05225251,-0.05813406,0.9911609,-0.1071921,11.91228,173.1888,352.5752,"Calibration","B5",NA,0.808124329,0.138063342,0.134934414,-0.1023409,0.0140683,0.9877242,0.811671,-0.104489,2.8279371,22.2297137,0.0893035,-0.0140475,0.9876025,-0.811602,0.1085122,5.0047273,37.7650164
"74",172.159,1.903782,1.730965,-2.048423,0.05275683,-0.05748475,0.9911947,-0.1069833,11.88904,173.1398,352.6465,"Calibration","B5",NA,0.831364329,0.089063342,0.206234414,-0.1009247,0.0144489,0.9878647,0.8336308,-0.1866043,7.0479227,NA,0.0904181,-0.0144841,0.9874948,-0.8368249,0.0438153,6.6518355,-22.8480912
"75",172.1705,1.903808,1.731042,-2.048439,0.05317112,-0.05728103,0.9911647,-0.1071647,11.9082,173.0924,352.6636,"Calibration","B5",NA,0.812204329,0.041663342,0.223334414,-0.1004496,0.0140955,0.987918,0.8132439,-0.2141863,NA,NA,0.0913005,-0.0141608,0.9874183,-0.8181476,0.0073598,5.2692369,-70.3080557
