"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","xrotcsv","yrotcsv","zrotcsv","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",237.1946,1.878445,1.742401,-2.07938,-0.5657781,0.8211214,0.05924103,-0.04631849,292.5333,201.9265,157.0058,"Calibration","B5",NA,1.070160732,1.258482196,-1.53033411,0.0478214,0.0202775,-0.9886445,1.1736248,-0.3742164,NA,NA,0.0122025,0.0209296,-0.9889119,1.2123524,0.1475833,NA,NA
"2",237.2165,1.87852,1.742293,-2.079192,-0.5660375,0.8210056,0.0585935,-0.04602261,292.4749,201.7896,157.1719,"Calibration","B5",NA,1.128560732,1.121582196,-1.36423411,0.0471129,0.0209115,-0.9886652,1.2103236,-0.3331919,4.2562602,NA,0.0124583,0.021474,-0.9888971,1.2438889,0.1327542,2.9367061,NA
"3",237.228,1.87853,1.742267,-2.079103,-0.5661122,0.8209783,0.05834469,-0.04590793,292.4557,201.7332,157.2393,"Calibration","B5",NA,1.147760732,1.065182196,-1.29683411,0.0468373,0.0210952,-0.9886745,1.2209545,-0.3172307,1.7745515,-107.3642961,0.0125482,0.0216237,-0.9888927,1.2525638,0.127543,1.1558151,-67.5844544
"4",237.2499,1.878445,1.7423,-2.078966,-0.5662597,0.8208517,0.05856698,-0.046068,292.4468,201.8259,157.1415,"Calibration","B5",NA,1.156660732,1.157882196,-1.39463411,0.0470577,0.0214506,-0.9886563,1.2415302,-0.3300298,1.7980319,-7.159232,0.0126,0.0219987,-0.9888837,1.2742858,0.124532,1.5870519,-14.7118888
"5",237.2612,1.87839,1.742276,-2.0789,-0.5663132,0.8207799,0.05884682,-0.04633392,292.4544,201.9403,157.026,"Calibration","B5",NA,1.149060732,1.272282196,-1.51013411,0.0472436,0.0215877,-0.9886446,1.2494682,-0.3408099,1.6241178,-12.6179626,0.012749,0.022151,-0.9888784,1.2831114,0.1158988,1.0320529,-17.8955418
"6",237.2831,1.878443,1.742258,-2.078853,-0.5663657,0.8207119,0.05914606,-0.04651664,292.4604,202.0377,156.9189,"Calibration","B5",NA,1.143060732,1.369682196,-1.61723411,0.0475512,0.0217127,-0.9886271,1.256705,-0.358644,1.4085058,-21.0760599,0.0127374,0.0223104,-0.988875,1.2923478,0.1165707,1.3238457,-24.7836657
"7",237.2944,1.87841,1.742306,-2.078777,-0.566447,0.8206648,0.05907201,-0.04645148,292.4462,202.0216,156.9358,"Calibration","B5",NA,1.157260732,1.353582196,-1.60033411,0.0475127,0.0219059,-0.9886247,1.2678869,-0.3564254,1.0434387,-11.2247989,0.0127246,0.0224983,-0.9888709,1.3032348,0.1173049,0.6131751,-12.6227347
"8",237.3166,1.878398,1.742292,-2.078688,-0.5663638,0.8207405,0.05884625,-0.04641369,292.45,201.966,157.0069,"Calibration","B5",NA,1.153460732,1.297982196,-1.52923411,0.0471654,0.0217172,-0.9886454,1.2569648,-0.3362824,1.2622691,1.6872913,0.0128899,0.0222674,-0.988874,1.2898524,0.107734,1.4489104,23.8189983
"9",237.3387,1.878355,1.742252,-2.078705,-0.5662104,0.8208143,0.05901377,-0.04676472,292.4838,202.0551,156.933,"Calibration","B5",NA,1.119660732,1.387082196,-1.60313411,0.0470382,0.0213744,-0.9886589,1.2371177,-0.3288918,1.1190027,-6.2830869,0.013264,0.0219003,-0.9888772,1.2685881,0.0860637,1.6697394,-5.2421723
"10",237.3611,1.878426,1.742195,-2.078569,-0.566124,0.8208476,0.05917905,-0.04701847,292.5062,202.1295,156.8658,"Calibration","B5",NA,1.097260732,1.461482196,-1.67033411,0.0470235,0.0211826,-0.9886638,1.2260173,-0.3280276,0.9827316,3.6381128,0.0134888,0.0217015,-0.9888786,1.2570674,0.0730431,1.2110634,-17.2620693
