"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","FocusedObject","RayOrigin_x","RayOrigin_y","RayOrigin_z","RayDirection_x","RayDirection_y","RayDirection_z","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",62.24538,1.847384,1.827465,-1.608837,0.02461768,-0.008354464,0.96508,-0.2606623,30.17936,176.5599,358.0802,"Calibration","B5",NA,"B5","1.858243","1.725744","-1.60577","0.01513781","-0.02817317","-0.9994782",-0.0019632,0.0250218,0.9978297,1.4364558,-1.3824771,NA,NA,0.0423674,-0.0253286,0.9972891,-1.4535457,0.2100569,NA,NA
"2",62.26738,1.847422,1.827289,-1.60824,0.02563448,-0.007874245,0.9653969,-0.2594026,30.02973,176.4518,358.1134,"Calibration","B5",NA,"B5","1.869298","1.726123","-1.604871","0.01338207","-0.02365546","-0.9996287",-0.0003971,0.0275742,0.9977642,1.5830217,-1.4724024,16.0826827,NA,0.0445477,-0.0279437,0.9971242,-1.6036536,0.3355061,18.0243835,NA
"3",62.27842,1.847813,1.827363,-1.607638,0.02586768,-0.008251267,0.9656498,-0.2584244,29.91192,176.4135,358.0625,"Calibration","B5",NA,"B5","1.868579","1.726523","-1.603647","0.01385284","-0.0176548","-0.999737",-0.0009301,0.0296056,0.9977054,1.6996784,-1.4417896,16.195132,-41.3105135,0.0447458,-0.0299822,0.9970562,-1.7206733,0.3470393,15.5347303,-218.9866421
"4",62.28974,1.84773,1.827282,-1.607497,0.02598808,-0.008841464,0.965893,-0.2574824,29.79784,176.3823,357.9883,"Calibration","B5",NA,"B5","1.86513","1.726326","-1.603497","0.01393222","-0.01720309","-0.9997473",-0.001936,0.0315753,0.9976438,1.8127946,-1.3840134,15.1445607,-252.6493389,0.0446074,-0.0319487,0.9970013,-1.8335706,0.3392418,13.1296693,-319.4521139
"5",62.30134,1.847979,1.827328,-1.607026,0.0260047,-0.009331794,0.966054,-0.2568587,29.72208,176.3664,357.9286,"Calibration","B5",NA,"B5","1.861246","1.726447","-1.602739","0.01312206","-0.01671816","-0.9997731",-0.002828,0.0328858,0.9975994,1.8880597,-1.332779,10.3596532,-228.3086991,0.0443363,-0.0332512,0.9969708,-1.9083481,0.3237697,8.1829304,-250.7470947
"6",62.32336,1.847878,1.827136,-1.606833,0.02569544,-0.01065374,0.9663107,-0.255871,29.60082,176.3659,357.7762,"Calibration","B5",NA,"B5","1.850186","1.726285","-1.601992","0.02593372","-0.02425574","-0.9993555",-0.0054755,0.0349957,0.9975166,2.0092436,-1.1807041,9.3880125,-153.933441,0.042949,-0.0353174,0.9969605,-2.0269792,0.24422,6.5303034,-138.275012
"7",62.34575,1.847741,1.826899,-1.606885,0.02567368,-0.0109904,0.9662948,-0.2559191,29.6053,176.3572,357.7338,"Calibration","B5",NA,"B5","1.817617","1.72539","-1.600809","0.03440469","-0.02112633","-0.9991834",-0.0061338,0.0349133,0.9975158,2.0045107,-1.1428884,3.4828401,-16.8670681,0.0427134,-0.0352262,0.9969738,-2.021742,0.2306754,2.0187443,20.4069617
"8",62.36787,1.847568,1.826625,-1.606971,0.02551708,-0.0114434,0.9661641,-0.2564075,29.6618,176.3595,357.6786,"Calibration","B5",NA,"B5","1.813901","1.725335","-1.60007","0.03647282","-0.01856888","-0.9991615",-0.0071176,0.0339313,0.9975428,1.9481068,-1.0863991,8.5706032,157.990788,0.0421716,-0.0342248,0.9970318,-1.9642463,0.1994537,7.3787027,160.089423
"9",62.37922,1.847432,1.826499,-1.607141,0.02521927,-0.01195541,0.9660576,-0.2568148,29.70885,176.3782,357.621,"Calibration","B5",NA,"B5","1.814577","1.725585","-1.599306","0.03604907","-0.01829246","-0.9991772",-0.0082906,0.033122,0.9975611,1.9016287,-1.0190334,9.5464104,185.409456,0.0413221,-0.0333867,0.9970957,-1.9161299,0.1505677,8.2624827,189.3377696
"10",62.40107,1.847418,1.826323,-1.607155,0.02469987,-0.01278304,0.9657421,-0.2580095,29.84859,176.4104,357.5263,"Calibration","B5",NA,"B5","1.816102","1.725604","-1.59877","0.03442721","-0.02256819","-0.9991447",-0.0102385,0.0307061,0.9976206,1.762879,-0.9072007,15.7702673,-210.9842619,0.039902,-0.0309215,0.9972331,-1.7745977,0.0687872,14.8351694,-157.4248511
