"","Time","X","Y","Z","wquat","xquat","yquat","zquat","xrot","yrot","zrot","Phase","GFO","Movement","Px","Py","Pz","pitch","yaw","V","Va","P2x","P2y","P2z","pitch2","yaw2","V2","V2a"
"1",14.34372,1.892389,1.759937,-2.127853,-0.01015461,0.01630816,0.9739748,-0.225841,26.07808,181.7319,2.319658,"Calibration","B5",NA,0.0272024,-0.0012479,0.9988276,-0.0715548,-1.2485139,NA,NA,-0.0124791,0.0016612,0.9996684,0.0952046,-1.2125232,NA,NA
"2",14.36535,1.892527,1.760084,-2.127407,-0.01071024,0.01704969,0.9743537,-0.2241195,25.87302,181.816,2.422143,"Calibration","B5",NA,0.0283464,0.0023102,0.9987938,0.1324688,-1.3141434,15.7683445,NA,-0.0131631,-0.0018871,0.9996592,-0.1081508,-1.1733213,15.5925981,NA
"3",14.37712,1.892431,1.760079,-2.127352,-0.0110445,0.01720455,0.9744262,-0.2237759,25.83151,181.8606,2.449742,"Calibration","B5",NA,0.0284864,0.0030241,0.9987879,0.1734075,-1.3221774,5.227811,-271.1404565,-0.0137303,-0.0026032,0.9996499,-0.1491908,-1.1408134,6.1457698,-252.6987334
"4",14.39871,1.892661,1.76035,-2.126785,-0.0117143,0.01641335,0.9745723,-0.2231641,25.75949,181.919,2.368552,"Calibration","B5",NA,0.0266249,0.0042665,0.9988346,0.244652,-1.2153978,12.8547255,83.2572418,-0.0153696,-0.0038832,0.9996219,-0.2225457,-1.0468499,12.5627876,80.6756382
"5",14.41008,1.893028,1.760589,-2.126297,-0.01218259,0.01602798,0.9747402,-0.2224326,25.67319,181.9635,2.331548,"Calibration","B5",NA,0.0256394,0.0057611,0.998853,0.3303505,-1.1588797,10.7314126,-36.9024633,-0.0164285,-0.0053992,0.999598,-0.3094311,-0.9861457,11.0179402,20.9435528
"6",14.4319,1.893327,1.760889,-2.125621,-0.01296419,0.01535711,0.9750053,-0.2212706,25.53624,182.0372,2.266464,"Calibration","B5",NA,0.0239402,0.0081314,0.9988784,0.4662744,-1.0614374,13.1958077,-198.004061,-0.0182112,-0.0078064,0.9995513,-0.4473921,-0.8839473,14.8966108,-176.4048009
"7",14.44372,1.893476,1.761016,-2.125345,-0.01345434,0.01556002,0.9751321,-0.2206679,25.46389,182.1014,2.303225,"Calibration","B5",NA,0.02409,0.009377,0.9988642,0.5377035,-1.0700436,7.1800169,-264.87571,-0.0190498,-0.0090585,0.9995251,-0.5191511,-0.8358639,8.6253066,-282.1874921
"8",14.46565,1.893554,1.761116,-2.124825,-0.01417436,0.01540748,0.9753197,-0.2198027,25.36093,182.1831,2.301356,"Calibration","B5",NA,0.0234324,0.011151,0.9988616,0.6394311,-1.032348,6.7238451,85.5425042,-0.0204887,-0.0108552,0.9994787,-0.6221248,-0.7533631,7.8839017,1.3231345
"9",14.48724,1.893531,1.761179,-2.124577,-0.01489708,0.01449967,0.9753107,-0.2198564,25.36762,182.2475,2.209356,"Calibration","B5",NA,0.0213368,0.0110171,0.9989098,0.6317522,-0.9121441,10.8666698,-109.5974853,-0.0223152,-0.0107635,0.9994406,-0.6168701,-0.6486529,8.6709449,-210.0919627
"10",14.49847,1.893434,1.761181,-2.124624,-0.015081,0.01395718,0.9753106,-0.2198793,25.37116,182.2552,2.147446,"Calibration","B5",NA,0.0201983,0.0109535,0.9989341,0.6281031,-0.8468436,6.2502274,-194.4070222,-0.0229228,-0.010718,0.9994273,-0.6142628,-0.6138258,3.5429003,-203.814489
"11",14.52038,1.893278,1.761208,-2.124694,-0.0153949,0.01329782,0.9752924,-0.2199794,25.38376,182.276,2.074974,"Calibration","B5",NA,0.0187757,0.010728,0.9989646,0.6151727,-0.7652431,6.7381018,-130.3083533,-0.0238396,-0.0105166,0.999408,-0.602722,-0.5612683,4.6166877,-43.8111034
"12",14.53156,1.892977,1.761022,-2.124794,-0.01550581,0.0132338,0.9753839,-0.2195693,25.33552,182.2865,2.068666,"Calibration","B5",NA,0.018585,0.0115661,0.9989587,0.6632331,-0.7543141,3.5754597,-34.1220039,-0.0240706,-0.0113598,0.9993932,-0.6510463,-0.5480126,3.0891507,32.9425398
