TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2546668,1.034912,2.718785,0.1967098,-0.03450147,0.9724789,0.1199984,345.702,157.2769,358.8236,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2546442,1.034909,2.718789,0.1967251,-0.03443827,0.9724765,0.120011,345.702,157.2742,358.8314,1.901735,1.842416,-2.227765,0.6172294,-0.7856596,0.02243779,0.03554694,283.7216,186.8173,177.9164,1.901735,1.842416,-2.227765,0.6172294,-0.7856596,0.02243779,0.03554694,283.7216,186.8173,177.9164,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.02,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2549137,1.034842,2.718761,0.1967722,-0.03472937,0.9724619,0.119968,345.7002,157.2728,358.7976,1.901008,1.842344,-2.227711,0.6175107,-0.7854755,0.02149018,0.03531299,283.6885,187.0231,177.6139,1.901008,1.842344,-2.227711,0.6175107,-0.7854755,0.02149018,0.03531299,283.6885,187.0231,177.6139,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0469947,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2549176,1.034898,2.718685,0.1967351,-0.03451977,0.9724715,0.1200125,345.7,157.2741,358.8222,1.901006,1.842352,-2.227538,0.6175517,-0.785449,0.02134565,0.03527278,283.6837,187.0528,177.5691,1.901006,1.842352,-2.227538,0.6175517,-0.785449,0.02134565,0.03527278,283.6837,187.0528,177.5691,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0688873,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2548405,1.034898,2.71862,0.1967529,-0.03453706,0.9724714,0.1199789,345.7033,157.2724,358.8197,1.900867,1.842411,-2.227459,0.6176143,-0.7854252,0.02063214,0.03513097,283.6805,187.2141,177.3379,1.900867,1.842411,-2.227459,0.6176143,-0.7854252,0.02063214,0.03513097,283.6805,187.2141,177.3379,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0793388,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.254755,1.034863,2.718651,0.1967066,-0.03458351,0.9724811,0.1199627,345.7042,157.2786,358.8133,1.900854,1.842416,-2.227411,0.6177269,-0.78535,0.0203259,0.03500897,283.6666,187.2646,177.2524,1.900854,1.842416,-2.227411,0.6177269,-0.78535,0.0203259,0.03500897,283.6666,187.2646,177.2524,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0932524,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.254758,1.034841,2.718646,0.196747,-0.03459256,0.972467,0.120008,345.6988,157.2737,358.8139,1.900736,1.842279,-2.227307,0.6179245,-0.7852049,0.02008057,0.03491974,283.6398,187.3141,177.1754,1.900736,1.842279,-2.227307,0.6179245,-0.7852049,0.02008057,0.03491974,283.6398,187.3141,177.1754,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1047143,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2546897,1.034802,2.718677,0.1968434,-0.03457765,0.9724489,0.1200013,345.6998,157.262,358.817,1.900808,1.842334,-2.227324,0.6182495,-0.7849661,0.02018327,0.0344732,283.5901,187.1297,177.3315,1.900808,1.842334,-2.227324,0.6182495,-0.7849661,0.02018327,0.0344732,283.5901,187.1297,177.3315,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1165085,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2546532,1.034776,2.718659,0.1967764,-0.03462007,0.972451,0.1200817,345.6898,157.2702,358.8129,1.900833,1.842325,-2.227261,0.6185448,-0.7847464,0.02029408,0.03411232,283.545,186.973,177.4676,1.900833,1.842325,-2.227261,0.6185448,-0.7847464,0.02029408,0.03411232,283.545,186.973,177.4676,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1285352,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2545632,1.03477,2.718666,0.196713,-0.03457441,0.9724713,0.1200342,345.6963,157.2774,358.8161,1.900812,1.842376,-2.227154,0.6188478,-0.784514,0.02042673,0.0338843,283.4991,186.8604,177.5722,1.900812,1.842376,-2.227154,0.6188478,-0.784514,0.02042673,0.0338843,283.4991,186.8604,177.5722,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1444671,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2545084,1.034732,2.718672,0.1967706,-0.03461814,0.9724709,0.1199302,345.707,157.2716,358.8095,1.900824,1.842372,-2.227095,0.6191728,-0.7842661,0.02050091,0.0336394,283.4504,186.7593,177.6591,1.900824,1.842372,-2.227095,0.6191728,-0.7842661,0.02050091,0.0336394,283.4504,186.7593,177.6591,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1579903,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2544796,1.034718,2.718676,0.1967521,-0.0345923,0.9724668,0.1200011,345.6996,157.2731,358.8139,1.900828,1.842412,-2.227196,0.6197363,-0.7838039,0.0209771,0.03373947,283.3646,186.6805,177.7846,1.900828,1.842412,-2.227196,0.6197363,-0.7838039,0.0209771,0.03373947,283.3646,186.6805,177.7846,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1812376,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541697,1.034559,2.718786,0.1967324,-0.03451251,0.9724735,0.1200023,345.7013,157.2744,358.8228,1.900956,1.842482,-2.227124,0.6203589,-0.7832714,0.02141055,0.03438409,283.272,186.8295,177.7232,1.900956,1.842482,-2.227124,0.6203589,-0.7832714,0.02141055,0.03438409,283.272,186.8295,177.7232,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1922544,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541652,1.034549,2.718784,0.1968319,-0.03453388,0.9724504,0.1200199,345.6987,157.2627,358.8222,1.900874,1.842387,-2.227012,0.6205295,-0.7831294,0.02162394,0.03440916,283.2453,186.7819,177.7901,1.900874,1.842387,-2.227012,0.6205295,-0.7831294,0.02162394,0.03440916,283.2453,186.7819,177.7901,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2126564,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541536,1.034567,2.718784,0.1968179,-0.03451739,0.9724589,0.1199789,345.7037,157.2643,358.823,1.900944,1.842566,-2.22713,0.6209443,-0.7827883,0.02246367,0.03414736,283.1771,186.4385,178.1803,1.900944,1.842566,-2.22713,0.6209443,-0.7827883,0.02246367,0.03414736,283.1771,186.4385,178.1803,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2352327,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541866,1.03457,2.718765,0.1968023,-0.0344542,0.9724616,0.1200013,345.7026,157.2652,358.8305,1.901119,1.842529,-2.227183,0.6213368,-0.7824588,0.02319039,0.03407342,283.1138,186.2001,178.4717,1.901119,1.842529,-2.227183,0.6213368,-0.7824588,0.02319039,0.03407342,283.1138,186.2001,178.4717,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2472745,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541611,1.034554,2.718759,0.1968337,-0.03450509,0.9724552,0.1199866,345.7031,157.2622,358.8248,1.901124,1.842633,-2.227215,0.6212508,-0.7825143,0.02351882,0.03414081,283.1239,186.1206,178.5836,1.901124,1.842633,-2.227215,0.6212508,-0.7825143,0.02351882,0.03414081,283.1239,186.1206,178.5836,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.268965,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541609,1.034562,2.718789,0.196769,-0.03460465,0.9724651,0.1199838,345.7012,157.2713,358.8123,1.901278,1.842657,-2.227311,0.6212307,-0.7825183,0.02381091,0.03421368,283.1247,186.0574,178.6766,1.901278,1.842657,-2.227311,0.6212307,-0.7825183,0.02381091,0.03421368,283.1247,186.0574,178.6766,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2907351,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2541916,1.034603,2.718791,0.1967367,-0.0345403,0.9724708,0.1200097,345.6998,157.2742,358.8198,1.901548,1.842558,-2.227369,0.6211447,-0.7825507,0.02480612,0.03432868,283.1299,185.7887,179.0359,1.901548,1.842558,-2.227369,0.6211447,-0.7825507,0.02480612,0.03432868,283.1299,185.7887,179.0359,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
