TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
120.0775,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334513,0.9430853,2.822715,0.2353333,0.02217721,0.9518546,0.19519,338.8293,150.6781,8.2674,1.952012,1.600976,-1.916127,-0.410626,0.7173784,0.1983302,0.5267066,307.0536,100.3187,194.2187,1.952012,1.600976,-1.916127,-0.410626,0.7173784,0.1983302,0.5267066,307.0536,100.3187,194.2187,None,False,False,-0.3334513,0.9430853,2.822715,0.4566637,0.361147,-0.8130382,0,0,1,0,0,0,0
120.0889,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334025,0.943094,2.822676,0.2354352,0.02214046,0.9518474,0.1951067,338.8385,150.668,8.262555,1.951972,1.601073,-1.916319,-0.4105944,0.7173937,0.1982711,0.5267325,307.0616,100.3165,194.2225,1.951972,1.601073,-1.916319,-0.4105944,0.7173937,0.1982711,0.5267325,307.0616,100.3165,194.2225,None,False,False,-0.3334025,0.943094,2.822676,0.4568363,0.3609983,-0.8130073,0,0,1,0,0,0,0
120.1002,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333867,0.9430945,2.822686,0.2353895,0.022152,0.9518523,0.1951366,338.8351,150.6728,8.26389,1.952001,1.601057,-1.916333,-0.4102509,0.7177089,0.1982004,0.5265972,307.0961,100.3902,194.1623,1.952001,1.601057,-1.916333,-0.4102509,0.7177089,0.1982004,0.5265972,307.0961,100.3902,194.1623,None,False,False,-0.3333867,0.9430945,2.822686,0.4567575,0.3610537,-0.8130269,0,0,1,0,0,0,0
120.122,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333533,0.9431069,2.822667,0.2353992,0.02219025,0.9518511,0.1951262,338.8375,150.671,8.268206,1.952286,1.600984,-1.916369,-0.4096447,0.7182729,0.1982395,0.5262854,307.1427,100.5382,194.032,1.952286,1.600984,-1.916369,-0.4096447,0.7182729,0.1982395,0.5262854,307.1427,100.5382,194.032,None,False,False,-0.3333533,0.9431069,2.822667,0.4567899,0.361015,-0.813026,0,0,1,0,0,0,0
120.1445,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333496,0.9431111,2.822672,0.2353793,0.02214143,0.9518734,0.1950473,338.8447,150.6761,8.259302,1.952501,1.600888,-1.916486,-0.4091174,0.7188569,0.1983014,0.5258747,307.1785,100.6961,193.9018,1.952501,1.600888,-1.916486,-0.4091174,0.7188569,0.1983014,0.5258747,307.1785,100.6961,193.9018,None,False,False,-0.3333496,0.9431111,2.822672,0.4567398,0.3608973,-0.8131063,0,0,1,0,0,0,0
120.1668,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333156,0.9431066,2.822636,0.2353834,0.02210771,0.9518695,0.1950649,338.8417,150.6759,8.256087,1.952681,1.600837,-1.916484,-0.4088391,0.7191862,0.1984192,0.5255964,307.1896,100.7937,193.8181,1.952681,1.600837,-1.916484,-0.4088391,0.7191862,0.1984192,0.5255964,307.1896,100.7937,193.8181,None,False,False,-0.3333156,0.9431066,2.822636,0.4567335,0.3609452,-0.8130886,0,0,1,0,0,0,0
120.1889,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3333709,0.9431388,2.822618,0.2353913,0.02205022,0.9518656,0.1950814,338.8383,150.6758,8.250148,1.952762,1.600968,-1.916359,-0.4090617,0.7191579,0.1982941,0.5255091,307.1772,100.7794,193.8567,1.952762,1.600968,-1.916359,-0.4090617,0.7191579,0.1982941,0.5255091,307.1772,100.7794,193.8567,None,False,False,-0.3333709,0.9431388,2.822618,0.456725,0.3610017,-0.8130683,0,0,1,0,0,0,0
120.2108,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.333469,0.9431691,2.822622,0.2353582,0.02208079,0.951861,0.1951399,338.8323,150.678,8.254993,1.95275,1.601141,-1.916301,-0.4091628,0.7194484,0.198519,0.5249475,307.1396,100.8868,193.7915,1.95275,1.601141,-1.916301,-0.4091628,0.7194484,0.198519,0.5249475,307.1396,100.8868,193.7915,None,False,False,-0.333469,0.9431691,2.822622,0.4566744,0.3610984,-0.8130538,0,0,1,0,0,0,0
120.2333,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3334765,0.9431994,2.82266,0.2353571,0.02215292,0.9518787,0.195047,338.8448,150.6786,8.260118,1.952728,1.601277,-1.916144,-0.409848,0.7193751,0.19888,0.5243766,307.0372,100.9203,193.8014,1.952728,1.601277,-1.916144,-0.409848,0.7193751,0.19888,0.5243766,307.0372,100.9203,193.8014,None,False,False,-0.3334765,0.9431994,2.82266,0.4567045,0.3608944,-0.8131275,0,0,1,0,0,0,0
120.2446,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3335027,0.9431781,2.822662,0.235355,0.02205133,0.9518682,0.195112,338.8346,150.6796,8.250511,1.952598,1.601297,-1.916206,-0.4103421,0.7192277,0.1989288,0.5241739,306.9838,100.8965,193.8521,1.952598,1.601297,-1.916206,-0.4103421,0.7192277,0.1989288,0.5241739,306.9838,100.8965,193.8521,None,False,False,-0.3335027,0.9431781,2.822662,0.456659,0.361062,-0.8130786,0,0,1,0,0,0,0
