TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2780701,0.9963778,2.744226,0.2189635,-0.01639616,0.9562144,0.193495,337.838,153.5571,3.304271,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2780931,0.9963914,2.744202,0.2189645,-0.01646845,0.9561963,0.1935768,337.8268,153.5574,3.298249,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.939925,1.909073,-2.140251,-0.4808849,0.8715682,0.04997538,-0.08137,303.8895,199.9121,162.7474,None,False,False,-0.2780931,0.9963914,2.744202,0.4123703,0.3774069,-0.8291651,0,0,1,0,0,0,0
0.02,1.75,1,-1.64,0,0,1,0,0,180,0,1.25,1,-1.64,0,0,1,0,0,180,0,-0.2779084,0.996179,2.744219,0.2188573,-0.01626496,0.9562151,0.1936222,337.8268,153.5656,3.320988,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940075,1.908933,-2.14066,-0.4811288,0.871569,0.04864483,-0.08072338,303.8169,199.6906,163.0264,None,False,False,-0.2779084,0.996179,2.744219,0.4122509,0.3774083,-0.8292239,0,0,1,0,0,0,0
0.0433421,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2779512,0.9962076,2.744236,0.2188604,-0.01618823,0.9562148,0.1936269,337.8283,153.5635,3.33025,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940179,1.908879,-2.140918,-0.4812873,0.8715023,0.04829667,-0.08070722,303.7891,199.6662,163.0787,None,False,False,-0.2779512,0.9962076,2.744236,0.4122861,0.3773837,-0.8292176,0,0,1,0,0,0,0
0.0578106,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2776008,0.996061,2.74431,0.2188678,-0.01622325,0.9562146,0.1936165,337.8286,153.5635,3.325989,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940164,1.908857,-2.141014,-0.4813062,0.8714486,0.0485421,-0.08102683,303.7983,199.7473,163.004,None,False,False,-0.2776008,0.996061,2.74431,0.412287,0.3773794,-0.829219,0,0,1,0,0,0,0
0.0786016,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2774439,0.9959641,2.744307,0.2188569,-0.01612935,0.9562218,0.1936012,337.8328,153.563,3.336327,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940269,1.908806,-2.141427,-0.481349,0.8713278,0.04911233,-0.08172587,303.8192,199.9278,162.8345,None,False,False,-0.2774439,0.9959641,2.744307,0.4123062,0.3773114,-0.8292404,0,0,1,0,0,0,0
0.1004233,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2774522,0.9959921,2.744325,0.2188326,-0.01610012,0.9562013,0.1937325,337.8185,153.5635,3.343148,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940591,1.908759,-2.141961,-0.4812073,0.8713441,0.0494924,-0.08215567,303.8538,200.0299,162.7369,None,False,False,-0.2774522,0.9959921,2.744325,0.4122579,0.3775409,-0.82916,0,0,1,0,0,0,0
0.111936,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2774789,0.996007,2.744333,0.2188832,-0.01606874,0.9561932,0.1937175,337.8213,153.5567,3.347629,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940649,1.908731,-2.142042,-0.481191,0.8713693,0.04947403,-0.08199446,303.8522,199.9983,162.7564,None,False,False,-0.2774789,0.996007,2.744333,0.4123637,0.3774971,-0.8291273,0,0,1,0,0,0,0
0.1336559,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2775596,0.9960659,2.744322,0.2188994,-0.01614999,0.9561879,0.1937187,337.819,153.5564,3.338485,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.940941,1.908714,-2.142341,-0.4810331,0.8715732,0.04878355,-0.081164,303.8404,199.7756,162.9671,None,False,False,-0.2775596,0.9960659,2.744322,0.4123608,0.3775335,-0.8291122,0,0,1,0,0,0,0
0.1450629,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.2775452,0.996063,2.744327,0.2188037,-0.01614401,0.9562277,0.193631,337.8288,153.5695,3.334203,4.419158,3.279488,0.8391973,-0.5807077,-0.1983474,0.7679511,-0.1835433,30.81504,252.5051,353.8859,1.941025,1.908679,-2.14241,-0.4809428,0.8716892,0.04835572,-0.08070713,303.8334,199.6484,163.0918,None,False,False,-0.2775452,0.996063,2.744327,0.4122004,0.3773753,-0.8292639,0,0,1,0,0,0,0
